Gene = NSL1
index = 964
Annotated 5SS: [  253  4224  7420  9411 52249]
Annotated 3SS: [ 4144  7288  9355 52180 53095]
SMsplice 5SS: [  253  4224  7420 25594 34804 40541 52249]
SMsplice 3SS: [ 4116  7288 25508 34621 40364 52180 52639]
top_k =  1000
Partition function (log Z): -21.224520564758393

Sorted 5' Splice Sites (High to Low Probability):
Position 7420: 0.9628088238444678
Position 16948: 0.9470644739765858
Position 25594: 0.8977740252068853
Position 253: 0.8707340691610035
Position 9411: 0.8348956325104914
Position 4224: 0.8067773863446933
Position 8582: 0.1720229965822696
Position 16625: 0.13811968819285453
Position 130: 0.08081973563187125
Position 8540: 0.08058721585303369
Position 2982: 0.07685192640898326
Position 4486: 0.06456277765155151
Position 10628: 0.05995619257452614
Position 8535: 0.0595697627839344
Position 6248: 0.051913670595076324
Position 765: 0.04395184317359673
Position 2783: 0.034195370623723485
Position 8738: 0.03231303359571517
Position 8158: 0.02664988237312488
Position 249: 0.0179329627263193
Position 3968: 0.01663616585430342
Position 2992: 0.013786685886830033
Position 506: 0.01183800601580223
Position 7352: 0.011810877004287838
Position 18289: 0.00970208264427528
Position 7124: 0.0072241575471374804
Position 6214: 0.006058376936342621
Position 565: 0.004920361078180856
Position 3153: 0.004809837156245997
Position 5100: 0.0034747100502240313
Position 9260: 0.0034340194051790188
Position 3972: 0.0032061810165004497
Position 2945: 0.0029577677978801045
Position 6644: 0.002264842189779079
Position 5193: 0.0018315135790260837
Position 9432: 0.0016907802678135945
Position 7656: 0.0015491744991472899
Position 174: 0.0014635074309681715
Position 1523: 0.001420920479192287
Position 6016: 0.001219087650757323
Position 1122: 0.0010738010015373277
Position 5775: 0.0010390708740651493
Position 1555: 0.0010294058801194397
Position 2811: 0.0008912715412416014
Position 6405: 0.0006469571340340245
Position 517: 0.0005568960195017433
Position 356: 0.0005090411659763548
Position 11579: 0.00047986123504747534
Position 6922: 0.00047138002924377605
Position 2372: 0.0004713717148402816
Position 7145: 0.0004646382279080636
Position 8935: 0.0004623581236809023
Position 2956: 0.00037669794278415955
Position 4068: 0.0003596678271664461
Position 8125: 0.0003289444779069912
Position 1958: 0.00032770703795674956
Position 8153: 0.0003180671864958204
Position 2340: 0.0002787634608704834
Position 1111: 0.00027518493010318825
Position 2495: 0.00025704136734871173
Position 3763: 0.00025091718030631027
Position 13614: 0.00022065296067164496
Position 1762: 0.00021242851664109763
Position 2871: 0.00020761190932210708
Position 264: 0.00020267540701865482
Position 3034: 0.00019391583670996812
Position 7359: 0.0001549126401899564
Position 36: 0.00010262636137770614
Position 1199: 8.900384082328333e-05
Position 419: 6.437478027312137e-05
Position 8563: 3.633687732627206e-05
Position 27: 2.6332391237400554e-05
Position 777: 2.2330308551855213e-05
Position 40: 2.010890787513705e-05
Position 12608: 1.8824637097410744e-05
Position 43: 1.4302444370389308e-05
Position 522: 1.2008081139712715e-05
Position 1805: 1.1277852299219743e-05
Position 6: 1.0242136926910045e-05
Position 2412: 9.791232938333102e-06
Position 1348: 9.701300821552907e-06
Position 1362: 9.526840139847892e-06
Position 2238: 9.343971077364755e-06
Position 577: 8.919800248301063e-06
Position 154: 7.890600366420097e-06
Position 1693: 7.017760849858158e-06
Position 1194: 5.658188480817315e-06
Position 8551: 5.437969097507474e-06
Position 691: 4.853062434498031e-06
Position 100: 3.8721628704019385e-06
Position 428: 2.5618915000737855e-06
Position 4864: 2.4589555844423294e-06
Position 2038: 2.3797935283604975e-06
Position 8268: 1.8430542404271922e-06
Position 3631: 9.289450445516052e-07
Position 2687: 9.004852189977764e-07
Position 489: 8.509608778584872e-07
Position 1728: 7.973745020308405e-07
Position 3543: 7.468736835176482e-07
Position 2489: 5.983606231132647e-07
Position 2125: 5.552792241792076e-07
Position 1105: 4.817555615707029e-07
Position 641: 4.7342353542163174e-07
Position 2055: 3.84082315829139e-07
Position 2181: 3.7196859047959623e-07
Position 4697: 3.5700954254933276e-07
Position 4907: 2.500724546438078e-07
Position 460: 2.3747348807206982e-07
Position 380: 1.8178973481272862e-07
Position 2863: 1.5098113171906482e-07
Position 272: 1.411803087662835e-07
Position 5585: 1.405649161309827e-07
Position 371: 1.188174706578087e-07
Position 9419: 8.710219320417601e-08
Position 4456: 7.49757420167255e-08
Position 4853: 6.346632704698814e-08
Position 2867: 6.33806503690758e-08
Position 4589: 5.735367979279663e-08
Position 2798: 5.413735061363199e-08
Position 455: 4.292142276085679e-09
Position 616: 4.018560199140803e-09
Position 187: 1.2552091482316922e-09
Position 702: 2.2304891699177445e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 16834: 0.9494940077005074
Position 7288: 0.9452088230022564
Position 25508: 0.9042785040267265
Position 34621: 0.8081788461843675
Position 4116: 0.41450769950158894
Position 9224: 0.3695089354377417
Position 4144: 0.34673063442983854
Position 9355: 0.2953200118774002
Position 8362: 0.24098929866479854
Position 16552: 0.13903735815006094
Position 2774: 0.12311231820800199
Position 9358: 0.11200612413140044
Position 28426: 0.06596932195701119
Position 6125: 0.04842129642538278
Position 8365: 0.03962858037400831
Position 10517: 0.038184205988085876
Position 4313: 0.03217472518928837
Position 9291: 0.029849820035865827
Position 8668: 0.029737855461789572
Position 23167: 0.0293091938432689
Position 3877: 0.026777205755693697
Position 8043: 0.026166632203564175
Position 27458: 0.023625857065503998
Position 9255: 0.021772891087968864
Position 627: 0.01975746799069137
Position 10582: 0.018082323141737563
Position 8451: 0.015970460121421972
Position 4097: 0.015274985502136082
Position 4396: 0.01374565454627188
Position 3927: 0.010343964641369045
Position 18177: 0.01019862272259707
Position 18430: 0.01018537046154579
Position 7251: 0.009974917150317624
Position 22154: 0.009501351493233603
Position 9142: 0.008771613028669899
Position 4330: 0.008384833143802856
Position 4157: 0.007887925665327297
Position 673: 0.007839814999298311
Position 7208: 0.007836835760994207
Position 20470: 0.007600869111520671
Position 7017: 0.007448532853531765
Position 6213: 0.007081294146290097
Position 8414: 0.006968671370807075
Position 8310: 0.0052787801087943
Position 24946: 0.004931697949173461
Position 13780: 0.0046809984189377235
Position 4333: 0.004561969711926276
Position 7230: 0.004156976180784582
Position 4979: 0.003741535554109492
Position 2685: 0.003618981158234954
Position 10469: 0.00315970953180201
Position 3943: 0.003141282240722837
Position 8424: 0.0030021649088515768
Position 9361: 0.002977627350755669
Position 5920: 0.002540050466610651
Position 3033: 0.0025030984446467587
Position 14394: 0.0023817816706319227
Position 22458: 0.0023805672807029297
Position 2981: 0.0023487574265346196
Position 7081: 0.00232433185862558
Position 12563: 0.002195488447907159
Position 6988: 0.002148570770543103
Position 3904: 0.0020054968228012033
Position 12721: 0.0018830863159661042
Position 6153: 0.0018490086895782184
Position 22743: 0.001795532187451406
Position 347: 0.001696210655997125
Position 20058: 0.0016254215138399746
Position 18534: 0.0015791662004212364
Position 8512: 0.0015056772899801577
Position 6567: 0.0013871314454660128
Position 4983: 0.0013478102400516661
Position 1447: 0.0012696047290380705
Position 4380: 0.0012333904776222686
Position 364: 0.0011777594503889475
Position 1414: 0.0010880870013362783
Position 7336: 0.0010824934756630401
Position 8004: 0.0010670897385302784
Position 5662: 0.001040662022070037
Position 7312: 0.0010098430841558991
Position 10492: 0.0010035873974312097
Position 19837: 0.0010025828026344421
Position 2949: 0.0009961347449311566
Position 11393: 0.000987089665874887
Position 4344: 0.000952851866822567
Position 3759: 0.0009253492737389403
Position 14417: 0.0008889672811277634
Position 4271: 0.0008531211666769188
Position 7560: 0.000852299892601788
Position 564: 0.0008066517543499126
Position 8497: 0.0007680595303047429
Position 12800: 0.0007365830529567562
Position 3792: 0.0006614434763075288
Position 866: 0.0006597143542595174
Position 7333: 0.0006555394664814099
Position 7303: 0.000642974359633095
Position 7540: 0.0006411419498411021
Position 2271: 0.0005914879730025622
Position 11673: 0.0005897095973325696
Position 3971: 0.0005443644573275559
Position 11309: 0.0005370724867077119
Position 2721: 0.0005276434501969154
Position 2623: 0.0004977299016909334
Position 18338: 0.0004953815631106084
Position 15446: 0.0004937115386479601
Position 6752: 0.00047198929195487306
Position 8328: 0.0004675534401543342
Position 9487: 0.0004446591950238024
Position 13433: 0.0004417556870105106
Position 6461: 0.0004412247194731066
Position 17538: 0.0004368999171334571
Position 4416: 0.00039331545905292033
Position 1025: 0.0003750491163561939
Position 4014: 0.00036927569072694094
Position 9733: 0.0003607911370842851
Position 14413: 0.00035562766822973263
Position 16938: 0.00034389308692324715
Position 684: 0.00033653621355701394
Position 733: 0.00032636208073078725
Position 8867: 0.000305729315783003
Position 12684: 0.0002940763713131366
Position 2724: 0.00028024478235633274
Position 1489: 0.0002768571640794665
Position 6588: 0.00027483276895488216
Position 2304: 0.00025739404661406047
Position 306: 0.00024920213389126723
Position 445: 0.00023974700168905128
Position 1028: 0.00022693160441836086
Position 12840: 0.00022355141489308755
Position 5051: 0.00022050955821605048
Position 8241: 0.00021837794512926577
Position 3066: 0.00021629997537642796
Position 11419: 0.000206960103825239
Position 17478: 0.00017499140937343716
Position 15421: 0.00017491363228035645
Position 2175: 0.00017202856331725142
Position 337: 0.00017155424136883484
Position 12880: 0.0001633240542796391
Position 17061: 0.00016117087259874747
Position 8267: 0.0001595950457255207
Position 195: 0.00015690940598091257
Position 14015: 0.00014564186861947562
Position 216: 0.0001447530984334291
Position 8341: 0.00013856975644143679
Position 12604: 0.00013642523785121173
Position 15254: 0.00013479133317949914
Position 121: 0.00012793953079194635
Position 4009: 0.00011555792808177792
Position 6093: 0.00011533115537522415
Position 9911: 0.00011138930602938415
Position 9549: 0.00010645605317399213
Position 12644: 9.895430827138445e-05
Position 2651: 9.612471924258188e-05
Position 219: 9.548412081681532e-05
Position 12510: 9.133565474596204e-05
Position 13875: 8.900571960863756e-05
Position 1812: 8.822334207749506e-05
Position 16187: 8.367392768654473e-05
Position 16213: 8.054025438296306e-05
Position 10096: 7.94417376554076e-05
Position 1929: 7.763004040255482e-05
Position 3614: 7.574606254937185e-05
Position 9535: 7.421761184875685e-05
Position 886: 7.37600870059543e-05
Position 492: 7.172133566672742e-05
Position 15150: 6.827778588157903e-05
Position 7964: 6.653596540868573e-05
Position 8721: 6.622235899382855e-05
Position 7933: 6.494602422653972e-05
Position 7928: 5.9354532374793976e-05
Position 1946: 5.7465161356468964e-05
Position 12140: 5.63229699576369e-05
Position 1853: 5.5906504019531836e-05
Position 3398: 5.5610016052718695e-05
Position 374: 5.233001465881816e-05
Position 14102: 4.853582426454559e-05
Position 14911: 4.808995546862224e-05
Position 12761: 4.5277451123302777e-05
Position 8052: 4.493739058899162e-05
Position 862: 4.4405601782469904e-05
Position 7576: 4.341045085004417e-05
Position 12956: 4.168082285737292e-05
Position 3669: 4.1355645171269314e-05
Position 10851: 4.028146533990923e-05
Position 3564: 4.0194651538218486e-05
Position 9154: 3.809642489452726e-05
Position 10618: 3.4838846205058486e-05
Position 9596: 3.430349643433781e-05
Position 1621: 3.218811090429588e-05
Position 691: 2.6836020432831993e-05
Position 12103: 2.5366311619448782e-05
Position 2439: 2.4639147352882987e-05
Position 11631: 2.2783472797401763e-05
Position 147: 2.261869039216808e-05
Position 11397: 2.2076459697041416e-05
Position 2225: 2.1867104233987712e-05
Position 2782: 2.161218919402736e-05
Position 9877: 2.115832211868318e-05
Position 9561: 2.0598421081727695e-05
Position 10033: 2.0433844250295503e-05
Position 1722: 1.8824654107218075e-05
Position 8074: 1.728572265919726e-05
Position 14347: 1.6511767594634286e-05
Position 8959: 1.6402162591199093e-05
Position 14275: 1.5829943461364233e-05
Position 1308: 1.502599424165569e-05
Position 118: 1.4170971693848432e-05
Position 9766: 1.3762532334762925e-05
Position 7097: 1.2144369103030115e-05
Position 10148: 1.1441691277915059e-05
Position 598: 1.0653113297881356e-05
Position 10906: 9.90621697369592e-06
Position 960: 7.1565419832629185e-06
Position 11035: 7.1060347403693365e-06
Position 2959: 6.772758591621534e-06
Position 10320: 5.374097363442513e-06
Position 10884: 3.103583343645898e-06
Position 395: 3.0102023714764232e-06
Position 9410: 2.837560997444983e-06
Position 1974: 2.8090850926264313e-06
Position 7950: 2.5372786281480624e-06
Position 249: 2.513943594341375e-06
Position 4624: 2.360906738607927e-06
Position 1238: 2.2615825395305924e-06
Position 2112: 2.172275973206029e-06
Position 2025: 2.0608537217338784e-06
Position 5505: 1.6472273554622685e-06
Position 8902: 1.6382989768685962e-06
Position 2109: 1.4341215718410433e-06
Position 4696: 1.1899457585755242e-06
Position 7941: 1.11320133115372e-06
Position 1256: 9.445185941688797e-07
Position 7808: 9.129357440010113e-07
Position 1985: 7.921824953492275e-07
Position 1824: 5.722865965935425e-07
Position 739: 5.475731019970714e-07
Position 1454: 4.5925251134710017e-07
Position 2184: 3.933444846202432e-07
Position 516: 3.888492005085092e-07
Position 2155: 3.2831931873304686e-07
Position 1605: 3.126846244803443e-07
Position 380: 2.93658071567512e-07
Position 321: 2.934563593951996e-07
Position 5141: 2.79464344363073e-07
Position 1761: 2.789584509684377e-07
Position 1235: 2.414845855731093e-07
Position 1880: 2.2897753614538774e-07
Position 506: 2.1829449476952882e-07
Position 1030: 2.1244620580098178e-07
Position 450: 2.088126715096623e-07
Position 1105: 2.016919758281436e-07
Position 536: 1.9396486514287587e-07
Position 1857: 1.8916540619826217e-07
Position 1050: 1.844425203127051e-07
Position 4471: 1.8212897417030726e-07
Position 763: 1.7314974793670821e-07
Position 1119: 1.6107797077373506e-07
Position 1329: 1.5041303191573864e-07
Position 2247: 1.3602868581093558e-07
Position 702: 1.3109118559006814e-07
Position 314: 1.0226500831407262e-07
Position 4812: 1.0172576585969667e-07
Position 1631: 7.752675667279269e-08
Position 1260: 7.660955175837738e-08
Position 325: 7.491489094924901e-08
Position 709: 7.40797408840304e-08
Position 1034: 7.374820993370417e-08
Position 3375: 7.064137071622947e-08
Position 460: 6.497774659315148e-08
Position 241: 6.386833208302397e-08
Position 4785: 6.285759593347407e-08
Position 404: 6.202789145638304e-08
Position 9029: 5.197988690956634e-08
Position 7484: 4.0286482989686745e-08
Position 9076: 3.003483693908859e-08
Position 6922: 2.8763116748755418e-08
Position 4585: 2.1488569061701125e-08
Position 8576: 8.319302496418752e-09
Position 423: 6.658141755004423e-09
Position 472: 3.381226120533661e-09
Position 2745: 2.736549268325826e-09
Position 1333: 2.174646086151632e-09
Position 397: 1.4054861683948763e-09
Position 264: 5.215989779502536e-10
Position 510: 4.5059393752407344e-10
Position 410: 4.369514907428729e-10
Position 2524: 3.7881472989547563e-10
Position 400: 3.756932909796212e-10
Position 85: 1.395080302985891e-10
Position 228: 1.1043122712422795e-10
Position 386: 7.166409875505501e-11
Position 477: 6.691278479173034e-11
Position 268: 2.337722586428311e-11
Position 522: 2.060648123699874e-11
Position 89: 6.171041654674132e-12
Position 93: 4.448386083147011e-12
Position 69: 3.1933348901419423e-12
Position 87: 9.486501464104965e-13
Position 272: 5.815361489720352e-13
