Gene = EXO1
index = 514
Annotated 5SS: [  174   848  1037  2407  4232  5302  9303 10539 12525 13323 18876 24099
 31164 33838 37328]
Annotated 3SS: [  550   931  2228  4111  5177  9164 10325 12336 13225 18649 23851 30568
 33735 37133 41284]
SMsplice 5SS: [  174  2407  3923  4232  5302  6733  9303 10326 10539 13097 18552 18876
 30694 37328]
SMsplice 3SS: [ 2228  3772  4111  5177  6657  9164 10221 10449 12989 18404 18649 30568
 37133 41284]
top_k =  1000
Partition function (log Z): 1.1676910550049109

Sorted 5' Splice Sites (High to Low Probability):
Position 4232: 0.9566420815404549
Position 10539: 0.9498453832632692
Position 13097: 0.9419285827257182
Position 5302: 0.8760965265800799
Position 2407: 0.8392413493234873
Position 9303: 0.7890876873097828
Position 18876: 0.6649716771630874
Position 18552: 0.6492768942591639
Position 3923: 0.6050936680269607
Position 174: 0.6047637583225718
Position 24099: 0.5585039387813496
Position 13323: 0.5092176603802747
Position 848: 0.45438615149995726
Position 6733: 0.43459345131710464
Position 21030: 0.3815171527476914
Position 10326: 0.33641085646053037
Position 3958: 0.30360596488087777
Position 12525: 0.29408191130675015
Position 18753: 0.2789278036861152
Position 6835: 0.2718776405952414
Position 16326: 0.1988772903507281
Position 206: 0.1580224637093181
Position 23974: 0.15291252795143448
Position 14851: 0.13963716212198754
Position 1712: 0.12887986669606774
Position 1037: 0.12759897085742877
Position 12547: 0.12296564674672067
Position 6602: 0.10969167871776696
Position 2321: 0.10133244289539937
Position 9442: 0.09061793957945156
Position 5293: 0.08663892733511759
Position 4461: 0.0792100699948037
Position 7795: 0.07407623351280508
Position 11790: 0.07344560149882062
Position 24296: 0.07170733553570868
Position 487: 0.07053170508920246
Position 9565: 0.06049570043196388
Position 4949: 0.0599590328439332
Position 10298: 0.0549197916197377
Position 7366: 0.04856300454313358
Position 93: 0.04674240926888374
Position 377: 0.04603192980881999
Position 3214: 0.04044400397483056
Position 5500: 0.038728181596838746
Position 21: 0.03702826687828311
Position 15914: 0.03631596503515659
Position 18498: 0.030909431673526288
Position 5889: 0.03081220427334772
Position 2391: 0.0301875159206464
Position 2528: 0.029124200567708917
Position 7590: 0.02505009154288575
Position 16023: 0.024420532624461904
Position 3524: 0.023751166845535937
Position 15174: 0.023431139415219175
Position 6265: 0.02180308661068112
Position 12790: 0.018657753221137975
Position 6944: 0.018368126033816712
Position 6926: 0.017060061614366167
Position 13854: 0.016592520043315746
Position 10908: 0.016397046904194298
Position 4275: 0.013725533223539322
Position 14092: 0.01332545314442016
Position 9683: 0.013094327028488848
Position 3247: 0.012658155852403409
Position 13497: 0.012377841526644402
Position 12776: 0.012173386586620186
Position 338: 0.012146890802823015
Position 9688: 0.012127295174430272
