Gene = FBXW5
index = 548
Annotated 5SS: [  57  760 1302 1882 2104 2605 3114 3400]
Annotated 3SS: [ 543 1143 1706 1954 2183 2965 3186 3478]
SMsplice 5SS: [  57  760 1302 1882 2104 2262 3114 3308]
SMsplice 3SS: [ 601 1143 1706 1954 2183 2965 3186 3478]
top_k =  1000
Partition function (log Z): 6.169283572298589

Sorted 5' Splice Sites (High to Low Probability):
Position 2104: 0.9911025067512599
Position 760: 0.9811661887045384
Position 3114: 0.8835542884117709
Position 1882: 0.880490194771655
Position 57: 0.7338756569372806
Position 1302: 0.6800532422919234
Position 2262: 0.4378173313863425
Position 3308: 0.43236563664935657
Position 2317: 0.41082137759957366
Position 3400: 0.2758900711901241
Position 2896: 0.21342228991868586
Position 2373: 0.05808478064797084
Position 1157: 0.05370050505991325
Position 291: 0.040207677548850504
Position 463: 0.03854270715069081
Position 410: 0.03491900492530567
Position 1233: 0.029564781720829082
Position 2605: 0.027483681835927188
Position 1316: 0.026256365535366723
Position 533: 0.02468540603741085
Position 1203: 0.023651286915840508
Position 3724: 0.022658637034392366
Position 1262: 0.021576145354065563
Position 283: 0.014162612552092169
Position 1383: 0.012719547411581931
Position 2268: 0.009319163481742635
Position 1401: 0.00792137981314019
Position 1188: 0.006942681332519158
Position 732: 0.006663059594984945
Position 1356: 0.00506226918430026
Position 2487: 0.004445677854408275
Position 2077: 0.004087221905105093
Position 2825: 0.0032815813634041132
Position 61: 0.0026497244549637546
Position 1417: 0.0025694165493499624
Position 8: 0.002439391451628862
Position 392: 0.0024164290628696924
Position 3017: 0.0020943696086973026
Position 1178: 0.0020004270128021993
Position 139: 0.001470947341650702
Position 2253: 0.0012752071981326249
Position 3222: 0.0012507229578272625
Position 3428: 0.0009924660590773043
Position 3802: 0.0008575125433206258
Position 399: 0.00082388775431607
Position 2376: 0.0008142063350680321
Position 3377: 0.0007192845443361587
Position 1389: 0.0006597724984119173
Position 2636: 0.0006080355009776733
Position 2108: 0.0005415839022050355
Position 1827: 0.0005301669769068599
Position 266: 0.00047943874078014404
Position 2555: 0.0004500134521610965
Position 3820: 0.00043429006760263913
Position 14: 0.0003598538914753618
Position 660: 0.000318993835374309
Position 1405: 0.000287096347077487
Position 1610: 0.00026612680708362144
Position 3324: 0.0002528602391101562
Position 3187: 0.00021658750919217735
Position 3355: 0.0001907605598387293
Position 825: 0.0001224919961633415
Position 1790: 0.0001150011613850671
Position 3733: 0.00010993248985460874
Position 3558: 0.00010654397938822082
Position 3570: 0.00010266906598203375
Position 971: 7.419779148783845e-05
Position 2211: 6.860344228892187e-05
Position 529: 6.520269306621835e-05
Position 3193: 5.9000851938177594e-05
Position 82: 5.892091557024804e-05
Position 156: 5.4726787689216225e-05
Position 985: 5.256518053584542e-05
Position 1296: 5.053047825586602e-05
Position 771: 4.372369985932293e-05
Position 116: 4.08696713266308e-05
Position 1032: 3.070539583810829e-05
Position 1386: 2.9408939858135417e-05
Position 1268: 2.5188863953959528e-05
Position 964: 2.4286243980402644e-05
Position 943: 2.2916408635302857e-05
Position 1599: 2.2407462395023886e-05
Position 1318: 1.845305700988351e-05
Position 1469: 1.80510710793609e-05
Position 1197: 1.5491880468025113e-05
Position 268: 8.89607760921034e-06
Position 537: 7.217550005968541e-06
Position 744: 6.685898158829937e-06
Position 606: 6.276710853922912e-06
Position 1978: 5.847169834245059e-06
Position 1585: 5.022639996464165e-06
Position 683: 4.745791862196886e-06
Position 642: 4.030588221387103e-06
Position 952: 3.940362407055598e-06
Position 54: 2.616564556460567e-06
Position 443: 2.6006676221184063e-06
Position 92: 1.3003580028287567e-06
Position 2082: 1.290879921100744e-06
Position 2208: 1.1985264288339634e-06
Position 2330: 7.012554883950843e-07
Position 713: 6.220899553460732e-07
Position 764: 6.216928264645258e-07
Position 147: 5.081058996485094e-07
Position 769: 4.907474037902099e-07
Position 2001: 4.676594979572133e-07
Position 420: 4.4442052087962697e-07
Position 1999: 3.7612395008094797e-07
Position 274: 3.175892423716449e-07
Position 1899: 1.4365267838238473e-07
Position 898: 1.3867132500367705e-07
Position 2222: 1.2500320110883483e-07
Position 248: 1.1137558282085294e-07
Position 2867: 7.144131517311372e-08
Position 95: 5.6881170682540935e-08
Position 979: 5.17024785632012e-08
Position 662: 4.141244851275923e-08
Position 997: 3.8684573857430454e-08
Position 2009: 3.816055079245089e-08
Position 860: 3.722897375749723e-08
Position 701: 5.514121743555289e-09
Position 3414: 3.926560264651413e-09
Position 3283: 1.7911283662642102e-09
Position 2202: 7.241381787584592e-10
Position 695: 3.782012144425634e-12
Position 681: 1.2413343132686227e-18
Position 561: 2.5698308812363206e-19

Sorted 3' Splice Sites (High to Low Probability):
Position 1954: 0.9565129338628316
Position 2183: 0.9468486388405665
Position 1143: 0.8045409209184042
Position 601: 0.6817052785818899
Position 3478: 0.5494974194878953
Position 1706: 0.4497269621684105
Position 3186: 0.4426661633069194
Position 2965: 0.44243415696947097
Position 2991: 0.3161929915399198
Position 1676: 0.2883118274063462
Position 3998: 0.28368359445897784
Position 3247: 0.2137179485217367
Position 543: 0.13631043149497213
Position 2824: 0.13038084560721086
Position 1744: 0.13037430930474478
Position 3538: 0.09984846197070263
Position 3204: 0.06459594677129259
Position 3004: 0.04905520252316654
Position 2844: 0.04529672641809207
Position 2876: 0.037067671665468656
Position 1989: 0.0235477518595917
Position 1042: 0.021541476256728018
Position 430: 0.018639823898081966
Position 677: 0.017827949019872582
Position 2642: 0.01780826506625323
Position 3295: 0.017677436703631824
Position 2405: 0.016214349726142392
Position 1268: 0.014613158367606925
Position 614: 0.01444829979848901
Position 2938: 0.013959805688198688
Position 1928: 0.011765871049247544
Position 2976: 0.011151490417044321
Position 2953: 0.010534271562775786
Position 2782: 0.009370986593804856
Position 334: 0.00934983016919149
Position 1032: 0.007176331832534491
Position 1649: 0.00685079943699362
Position 1246: 0.005823405616010632
Position 2767: 0.0054175243429304895
Position 1063: 0.004534029017480687
Position 2738: 0.004461189283834395
Position 2359: 0.004310875167954311
Position 557: 0.004121300866323003
Position 995: 0.003600912715082949
Position 3464: 0.003555778851782217
Position 3021: 0.0034164312318622284
Position 3793: 0.0033001311483523846
Position 2600: 0.002961637353724338
Position 3152: 0.0029250640297378075
Position 3584: 0.002923953930752608
Position 2507: 0.002778439436197727
Position 3665: 0.0027523100531288676
Position 3709: 0.0026316319703012197
Position 1689: 0.0025933903773090574
Position 2973: 0.002389083201054624
Position 1120: 0.0023118456611359206
Position 3067: 0.002113624606167066
Position 1652: 0.0019042931581568694
Position 2799: 0.0018527003356581155
Position 1646: 0.0016772401315809167
Position 2533: 0.0016062921116439188
Position 3884: 0.0015520212898963552
Position 1790: 0.0015496091929620862
Position 4078: 0.0015012263986555834
Position 1010: 0.0014753362554236014
Position 1286: 0.0014191833550393192
Position 167: 0.0013031437629079782
Position 1208: 0.0012293800778512393
Position 4187: 0.0011289941862180654
Position 1202: 0.0011073031805096279
Position 1227: 0.0010794948955098027
Position 2786: 0.0010612945143478908
Position 3630: 0.0009723963359593652
Position 2743: 0.0009445768308572742
Position 3268: 0.0008948646747361618
Position 3167: 0.0008874422813793428
Position 3610: 0.0008838598146887025
Position 2803: 0.0008798303811267662
Position 2196: 0.000835648474321547
Position 3567: 0.0007436580915736911
Position 2216: 0.0007348226018637407
Position 2408: 0.0006889634685672553
Position 3577: 0.0006443610281347413
Position 1166: 0.0006168839731808643
Position 1104: 0.0006063673108804827
Position 1525: 0.0005972138754104165
Position 2841: 0.0005830200735381833
Position 179: 0.0005670317620459781
Position 3590: 0.0005661037824333092
Position 2248: 0.0005035357347663425
Position 2022: 0.00041386142796966607
Position 4003: 0.0003943560086664341
Position 731: 0.0003918859654694612
Position 3488: 0.00037383946843366165
Position 1613: 0.0003737497320567713
Position 1108: 0.0003647854670403311
Position 3772: 0.0003307473073635666
Position 891: 0.0003194054365077486
Position 2478: 0.0003149601450986753
Position 3440: 0.00031410121164212934
Position 244: 0.00029215599338053283
Position 3265: 0.00028645398080494994
Position 3172: 0.00027985343985608416
Position 2699: 0.00027231153689948235
Position 1441: 0.00026775772202629284
Position 3713: 0.0002669282619521039
Position 2459: 0.0002625277121487388
Position 121: 0.00023435949098955604
Position 2453: 0.00022792615177802563
Position 2882: 0.0002242825848537466
Position 1781: 0.0002184394714840449
Position 3384: 0.00021354306346918914
Position 3113: 0.00020576727715473402
Position 1172: 0.00019765849520071328
Position 2027: 0.0001952098024306892
Position 3831: 0.0001903639823850329
Position 4087: 0.00018891436087487354
Position 3381: 0.00018427583103124894
Position 2192: 0.0001795223492348328
Position 3964: 0.00016040291883544322
Position 2541: 0.00015311583340360356
Position 2228: 0.0001494447010222497
Position 337: 0.00013927862194302936
Position 4020: 0.00013750440930676108
Position 4203: 0.00012643514876645422
Position 2234: 0.00011743048172535388
Position 198: 0.0001137575107776685
Position 575: 0.00010566376015843642
Position 1714: 0.00010062954734772692
Position 2848: 9.280257948612273e-05
