Gene = SLF1
index = 1272
Annotated 5SS: [  419 10578 10821 12397 25089 31251 33499 35075 36406 44005 45562 47678
 51933 52662 60609 68372 70323 71260 73310 73910]
Annotated 3SS: [10463 10744 12155 24925 31106 33354 34924 36282 43950 45402 47513 51803
 52495 60460 68225 70158 71125 73216 73726 76483]
SMsplice 5SS: [  419 10578 10821 12397 25089 36406 44109 45562 47678 51933 52662 60609
 65103 70323 71260 73310 73910]
SMsplice 3SS: [10463 10744 12155 24925 36282 43950 45402 47513 51803 52495 60460 64971
 70158 71125 73216 73567 77552]
top_k =  1000
Partition function (log Z): -32.70187479528884

Sorted 5' Splice Sites (High to Low Probability):
Position 10578: 0.983055875159976
Position 419: 0.959140703375227
Position 12397: 0.9283088376667606
Position 10821: 0.9130963566215077
Position 17710: 0.2890733428222388
Position 3347: 0.2869388831516345
Position 1675: 0.21215414570374883
Position 2107: 0.13673083234518954
Position 1825: 0.11785235376724519
Position 3567: 0.08315049837663277
Position 9084: 0.08094432612112276
Position 4986: 0.06750555587446143
Position 3479: 0.061649034586378604
Position 1477: 0.056702167311812775
Position 22496: 0.05617997801380486
Position 20335: 0.050194948113260605
Position 13956: 0.03342698567959369
Position 869: 0.03155543792664665
Position 222: 0.03090106557117549
Position 276: 0.027169148287332155
Position 14497: 0.02283380300390329
Position 2167: 0.021056086174665832
Position 3095: 0.017304002009117955
Position 11389: 0.014746753424484105
Position 23715: 0.014375730950542797
Position 17095: 0.013615276867745326
Position 5597: 0.013511487843032733
Position 1813: 0.010398899904517934
Position 18584: 0.009451334873385196
Position 1448: 0.009379889247178894
Position 14531: 0.00801382048469039
Position 10573: 0.007771561613054925
Position 7891: 0.0056124425505864155
Position 626: 0.0055730906897086
Position 1172: 0.005419160990673237
Position 16821: 0.004963158994862954
Position 1437: 0.004682828259372806
Position 10785: 0.004653640831461294
Position 1470: 0.0033501157444059742
Position 12525: 0.0031167636306757333
Position 17719: 0.0030484834348995125
Position 1317: 0.0023606388225567
Position 2228: 0.002316679411268072
Position 700: 0.0017336423931851017
Position 11380: 0.0014935015652775894
Position 13973: 0.0014278891155004843
Position 11522: 0.001401395861261433
Position 11982: 0.001376330362697163
Position 1161: 0.0013526673521499705
Position 1041: 0.0012854127331018612
Position 1627: 0.000751670408519032
Position 11685: 0.0006942853383749278
Position 17091: 0.0006535328626846276
Position 2135: 0.0005753194911326838
Position 10876: 0.0004978403181477477
Position 11802: 0.0004924600723810044
Position 11787: 0.00048807429105835197
Position 11513: 0.00048702369802076717
Position 539: 0.00047218424745307924
Position 169: 0.00043253820037394476
Position 485: 0.0003460748864911713
Position 3083: 0.0003333798046810154
Position 2066: 0.00024276881763843407
Position 139: 0.00018118204183211446
Position 622: 0.000165125986307109
Position 3323: 0.00015161553819362066
Position 11863: 0.00014164068416740654
Position 1427: 9.662899345500501e-05
Position 27: 9.031098852230113e-05
Position 11774: 7.208364172475605e-05
Position 12381: 7.044378772152365e-05
Position 1450: 6.32531108547204e-05
Position 17805: 5.994383086182609e-05
Position 12350: 5.758587136534767e-05
Position 1917: 5.2352953420818724e-05
Position 3998: 5.171488746805482e-05
Position 1836: 5.063360499816031e-05
Position 11477: 4.9899908905523616e-05
Position 513: 4.595313110236325e-05
Position 2186: 4.450646852972876e-05
Position 12719: 4.365141199811232e-05
Position 12321: 4.195677533329735e-05
Position 2204: 4.0642862534273634e-05
Position 12362: 3.7713995265066924e-05
Position 346: 3.0334519068932894e-05
Position 14087: 2.8280471183754584e-05
Position 12838: 2.7917251692215237e-05
Position 12404: 2.7544421539057806e-05
Position 2333: 2.5273418102653322e-05
Position 934: 2.326103897109232e-05
Position 1200: 1.9401582785987162e-05
Position 784: 1.7775361966916023e-05
Position 1495: 1.7493012089952662e-05
Position 14236: 1.7343174755024924e-05
Position 1401: 1.714128508663892e-05
Position 1659: 1.551719107494057e-05
Position 1796: 1.4140221770686916e-05
Position 899: 1.3948195995336694e-05
Position 859: 1.255808681629867e-05
Position 448: 1.106942127528217e-05
Position 583: 7.933885151841431e-06
Position 1897: 6.731434822658066e-06
Position 1748: 5.282041068134241e-06
Position 791: 3.4046999299855845e-06
Position 1354: 3.147518955081018e-06
Position 1165: 2.9734125452054557e-06
Position 1463: 2.5693824263585794e-06
Position 10: 2.3511272431970953e-06
Position 1410: 2.0202527021121757e-06
Position 48: 1.8691858233161103e-06
Position 351: 1.3927204327101848e-06
Position 318: 1.321237892265575e-06
Position 914: 1.2588157965683363e-06
Position 461: 1.2151344276271723e-06
Position 1321: 8.048235735401284e-07
Position 1056: 6.758445327522442e-07
Position 252: 2.9853442144584147e-07
Position 12: 1.218776552412951e-07
Position 552: 6.455595446800944e-08
Position 496: 2.9102298663406184e-08
Position 662: 2.8990504332069793e-08
Position 969: 2.4383678477640527e-08
Position 446: 1.7488687814741343e-08
Position 155: 1.4781965550157202e-08
Position 469: 1.2637194138496661e-08
Position 554: 1.115657362305941e-08
Position 455: 1.007169446751712e-08
Position 916: 2.6821684053573646e-09
Position 338: 2.0848113858301467e-09
Position 365: 5.090478897644193e-10
Position 368: 2.0833479286494052e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 10463: 0.9931671731299064
Position 12155: 0.8931220144372083
Position 10744: 0.47942338687304575
Position 10673: 0.41884016927104617
Position 1560: 0.29339701693504555
Position 3274: 0.23092934269193655
Position 22623: 0.19134980843872254
Position 2020: 0.15790237645647281
Position 17624: 0.1499716493828509
Position 25957: 0.1476583994853815
Position 3419: 0.1358164609692725
Position 26319: 0.09933588747302963
Position 17443: 0.09571318822408807
Position 18391: 0.09359924820380852
Position 14378: 0.08410860016522663
Position 22390: 0.06702499797382988
Position 1329: 0.06318134836569266
Position 20198: 0.05570622168071075
Position 3137: 0.053852670171517035
Position 20714: 0.04956608370587413
Position 8998: 0.04833876277393216
Position 4795: 0.044994091521239454
Position 28006: 0.03431835035696719
Position 13898: 0.033790759386096436
Position 16867: 0.03024066512878404
Position 17592: 0.02930721022746147
Position 17576: 0.026672492710978386
Position 1580: 0.025481676735439003
Position 11316: 0.0241714239534873
Position 8972: 0.021818435305625442
Position 15198: 0.01988912044212006
Position 23617: 0.01942686887388056
Position 12294: 0.019335116061554514
Position 577: 0.018489693567568088
Position 15568: 0.017983089512806878
Position 16638: 0.017961651962926636
Position 17695: 0.016825022903668226
Position 800: 0.01613049526868467
Position 326: 0.015377897549225715
Position 17890: 0.014433015453067468
Position 5469: 0.01351243350117024
Position 2964: 0.013475297357013286
Position 16545: 0.012851117157032991
Position 15529: 0.012527033444079575
Position 1717: 0.012266974936551024
Position 12139: 0.011541727155620395
Position 1068: 0.011012114866681962
Position 17984: 0.009819863835351043
Position 12113: 0.009750280699557112
Position 17860: 0.009652799859313731
Position 20390: 0.009224047051068605
Position 4605: 0.008324865168048283
Position 16243: 0.007904551351025977
Position 10697: 0.007785646068631049
Position 10772: 0.007644349546167745
Position 17939: 0.007628962498224822
Position 15795: 0.007584558999557842
Position 18225: 0.007432873329445294
Position 15615: 0.0069568441360090836
Position 18739: 0.006451234877915717
Position 12524: 0.006204539783146562
Position 4857: 0.005683754023071544
Position 3175: 0.005658626249749783
Position 16952: 0.005644187807399632
Position 7626: 0.005612442550586396
Position 1626: 0.005495278806000549
Position 4584: 0.005291319386656995
Position 14235: 0.0051111225260568535
Position 19414: 0.004960366794753079
Position 12192: 0.004906053951739376
Position 8888: 0.004867368410435727
Position 1447: 0.004751674855247771
Position 19856: 0.0046686211092667575
Position 15292: 0.004180069329182975
Position 20158: 0.004069878123360417
Position 12595: 0.004048135747828998
Position 13789: 0.0038862625016315724
Position 12254: 0.0036218239813818162
Position 17425: 0.00355350647292837
Position 9028: 0.003491000554464117
Position 739: 0.003313154582117019
Position 4723: 0.0032115257754451025
