Gene = TSEN2
index = 1496
Annotated 5SS: [  138  5499  7727 12064 19294 20741 32171 34707 44434 45383 47169]
Annotated 3SS: [ 5292  7644 12026 18770 20662 32119 34567 44396 45270 47078 48170]
SMsplice 5SS: [  390  3856  5499  7727 12064 13747 20741 30361 34707 45383 47169]
SMsplice 3SS: [ 3680  5292  7644 12026 13668 20662 30230 34567 45270 47078 48170]
top_k =  1000
Partition function (log Z): -18.233949919443337

Sorted 5' Splice Sites (High to Low Probability):
Position 5499: 0.9000121316390827
Position 7727: 0.8473772393435064
Position 12064: 0.7937036926957739
Position 3856: 0.7284348262383997
Position 390: 0.702427540642432
Position 14700: 0.6719242672892618
Position 13747: 0.6499097303595428
Position 20741: 0.5095018750620364
Position 4517: 0.3474315054394638
Position 701: 0.33256992847918426
Position 22345: 0.24724669988960235
Position 2670: 0.24548736286539252
Position 27: 0.22282860300618215
Position 16895: 0.17584667850903468
Position 888: 0.1585426148020105
Position 12247: 0.1371010260132907
Position 12751: 0.13309264525521136
Position 138: 0.13039189968480186
Position 735: 0.1170348338890553
Position 4936: 0.10417374817604196
Position 4238: 0.0974617443715544
Position 9815: 0.08137458384276426
Position 13755: 0.07400253134856853
Position 17234: 0.06400851455945449
Position 4583: 0.06381271663919362
Position 18440: 0.06307878300750586
Position 1165: 0.060401874511044756
Position 1683: 0.05552030565251297
Position 914: 0.0544823233408062
Position 923: 0.05226258271543728
Position 15924: 0.048448657200155766
Position 1134: 0.046187715685108925
Position 5518: 0.04581132666484915
Position 15289: 0.04415797392545734
Position 6043: 0.04148082785744834
Position 715: 0.03469265607135109
Position 1821: 0.03321071486977192
Position 2684: 0.03250369701567677
Position 19230: 0.03167221970524526
Position 660: 0.03134208619227287
Position 14752: 0.030279763940351798
Position 584: 0.028569086497038942
Position 16667: 0.02636499651033835
Position 1161: 0.025508476769051866
Position 11850: 0.023342116999864587
Position 4234: 0.02219010959275386
Position 19294: 0.02194592029382997
Position 1933: 0.020997207988730324
Position 4647: 0.02025991428925037
Position 18979: 0.01992140283396466
Position 4711: 0.019495302383661216
Position 5027: 0.015264686470261206
Position 6366: 0.014200264495620342
Position 5737: 0.013524967510427111
Position 15361: 0.013372769502955443
Position 4811: 0.012924220109308458
Position 305: 0.012536845987853122
Position 12258: 0.01118778459730142
Position 358: 0.01105070966235968
Position 3806: 0.009682392176455596
Position 6779: 0.009671893907361964
Position 1398: 0.009650689252782976
Position 13393: 0.009494303945098799
Position 10033: 0.009072791383225065
Position 488: 0.0089744496587888
Position 1612: 0.008424112107982306
Position 4168: 0.008110286084204941
Position 6146: 0.007979571206246839
Position 353: 0.007939797023848656
Position 14547: 0.007190340574220709
Position 470: 0.007068560121760132
Position 4549: 0.006861970292574661
Position 15081: 0.006611801570533678
Position 5215: 0.004792626334877645
Position 956: 0.0036853169224683904
Position 14845: 0.003655355980986297
Position 366: 0.0031777484878274557
Position 287: 0.0031757940640974444
Position 556: 0.0027875785318353255
Position 200: 0.0025573055726751683
Position 15502: 0.0025058170353032803
Position 2749: 0.0023142679301428786
Position 722: 0.0016460769614045983
Position 15940: 0.001445847425716018
Position 1502: 0.0012975842717277916
Position 18368: 0.0011321150034254825
Position 2260: 0.0011260535047253164
Position 939: 0.0007592703388742712
Position 1703: 0.0007474626591870909
Position 5108: 0.0007462255678109872
Position 5681: 0.00047282545362585597
Position 235: 0.000430176236774935
Position 4499: 0.00041740468280280243
Position 209: 0.00041142534398652436
Position 2105: 0.00034664984159274995
Position 343: 0.00032334742799039663
Position 1989: 0.00030579663526822816
Position 8084: 0.00028465664728092915
Position 761: 0.0002734311602083354
Position 348: 0.00024910105005695283
Position 436: 0.00012643520035576826
Position 7114: 0.00011175781308979208
Position 485: 0.00010762001851627025
Position 5244: 0.00010155190298338985
Position 690: 7.064854275979532e-05
Position 107: 5.9113460198753e-05
Position 402: 5.484931575449033e-05
Position 276: 4.396645255470711e-05
Position 1605: 3.925999646541822e-05
Position 143: 3.437565655490784e-05
Position 253: 2.721524910211568e-05
Position 360: 2.5817777175065822e-05
Position 1041: 2.493619992930746e-05
Position 151: 9.837477034744078e-06
Position 65: 9.610316963313687e-06
Position 70: 9.16772390227774e-06
Position 12: 8.221818761323214e-06
Position 172: 5.636482473296382e-06
Position 369: 4.980270156372719e-06
Position 1203: 2.8409993270626387e-06
Position 563: 1.3969317782477482e-06
Position 72: 4.725980806547025e-07
Position 1073: 4.308962149459058e-07
Position 1120: 3.9060946720567374e-07
Position 430: 1.34663740512159e-14
Position 443: 7.216467639724066e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 12026: 0.8009836494899832
Position 5292: 0.7564382007664884
Position 7644: 0.717115969784452
Position 13668: 0.6884384151291894
Position 20662: 0.6318033871246058
Position 3680: 0.4634096467564215
Position 14617: 0.40644362741912227
Position 459: 0.36968540215504286
Position 809: 0.34660332015327616
Position 2551: 0.2803075425065825
Position 4328: 0.2665592083565782
Position 18770: 0.25480526367292156
Position 3707: 0.25036691315678583
Position 23929: 0.2487081324897649
Position 22248: 0.24223380472735412
Position 16778: 0.19451859211329672
Position 14455: 0.16267504749688316
Position 4331: 0.13932683972571333
Position 12632: 0.12855347656451413
Position 26302: 0.12692103240242497
Position 14652: 0.11193974677349897
Position 5191: 0.11117196104883618
Position 7498: 0.1033697394636808
Position 4892: 0.10254150122787513
Position 246: 0.09247723429007987
Position 24734: 0.08384306192485409
Position 12181: 0.07831484930927848
Position 18281: 0.07659604994470491
Position 583: 0.0741211320973497
Position 281: 0.07387448446383615
Position 4130: 0.07372738739168838
Position 17176: 0.06759604036393423
Position 4582: 0.06683741552935914
Position 4074: 0.062107248163187086
Position 22282: 0.05866071909006292
Position 1583: 0.05761665373119442
Position 5396: 0.04915746161411784
Position 5878: 0.0485809746208657
Position 11765: 0.04796751778616159
Position 15110: 0.04389021766811714
Position 15891: 0.03909560282215949
Position 13691: 0.037134536474966236
Position 21775: 0.03496137727379166
Position 9717: 0.03400299433193778
Position 19072: 0.03288257814557668
Position 16513: 0.028077982479425292
Position 12184: 0.02644861939575702
Position 651: 0.025585212097161213
Position 1758: 0.02488286692232848
Position 15266: 0.02463341987727328
Position 491: 0.02386678033167655
Position 5339: 0.02382247659413519
Position 1133: 0.023369955865563057
Position 9594: 0.02212091268818085
Position 1808: 0.021641315150140113
Position 1338: 0.02060794599979044
Position 20912: 0.019464800963358606
Position 3578: 0.018346669723196575
Position 7533: 0.016311287759461668
Position 5574: 0.013991061421293182
Position 13302: 0.013866991252065858
Position 14479: 0.01334337675367326
Position 884: 0.012049495373896423
Position 9609: 0.01180094982851768
Position 12141: 0.010951337589956473
Position 14461: 0.008861207735193236
Position 9561: 0.008557696810180558
Position 5316: 0.008246961504138405
Position 7247: 0.006995928240673894
Position 6524: 0.006884310306778902
Position 17304: 0.006785846715903287
Position 14816: 0.006705452726364741
Position 15742: 0.006689771885443814
Position 9943: 0.0065985742266520125
Position 15704: 0.006517502923979022
Position 3543: 0.005993988778450956
Position 12649: 0.005582559113894099
Position 6182: 0.005417474522034133
Position 1070: 0.005324747946400014
Position 14436: 0.004968205041805747
Position 9769: 0.004892030183947422
Position 6204: 0.004618666952558057
Position 4286: 0.00456913506867135
Position 606: 0.004517082256676314
Position 4802: 0.004474924770520756
Position 15441: 0.004375488462341361
Position 14402: 0.004264697367672241
Position 6234: 0.003790861449463898
Position 14699: 0.003787817099774495
Position 15799: 0.003673311110966517
Position 17051: 0.0029903886293665104
Position 598: 0.002793030344091609
Position 443: 0.0027812009385507807
Position 9914: 0.0025142251760683
Position 6594: 0.0023029068709028437
Position 12472: 0.002175624369317442
Position 12728: 0.002033854386268517
Position 16272: 0.0019023838500046076
Position 14897: 0.0018870841532712358
Position 1608: 0.0017864007621822275
Position 7676: 0.001695621233023478
Position 12144: 0.0014889491474275264
Position 13913: 0.0014765796126956345
Position 7699: 0.0014303346429232484
Position 14989: 0.0014061465747520583
Position 159: 0.0013481310815816195
Position 6017: 0.0013358856296170416
Position 107: 0.0013051376716013785
Position 1254: 0.0012306208159272227
Position 12413: 0.001222184963700324
Position 1501: 0.0011990790048402834
Position 13976: 0.0011305723081333526
Position 14951: 0.0011293504658689418
Position 656: 0.001035125004191276
Position 1108: 0.000999884469744989
Position 5155: 0.0009270613829976046
Position 612: 0.0009016911376083068
Position 304: 0.0008563401522188211
Position 2057: 0.0008341694120986997
Position 15598: 0.0008211112648104197
Position 551: 0.0006473832733269887
Position 16242: 0.000644923078512943
Position 1975: 0.0006386468419343785
Position 7413: 0.0005743087403199458
Position 12356: 0.000540640807826328
Position 6685: 0.000505323890225556
Position 18219: 0.0004773398166516888
Position 16651: 0.00042985277899762985
Position 1397: 0.0004144309067279091
Position 12389: 0.0003562639405709539
Position 115: 0.0003545642687597915
Position 14954: 0.0003291251986217362
Position 17233: 0.00029050761339596045
Position 14246: 0.00023920048299836652
Position 1647: 0.00017300233109229733
Position 7958: 0.00016014480050682175
Position 12841: 0.00015088340090661746
Position 1719: 0.0001448091334531647
Position 8839: 0.00014354690660798718
Position 8574: 0.00013684167580348879
Position 191: 0.00012901306913901724
Position 751: 0.00012106853565300212
Position 7921: 0.00010687056320372739
Position 1094: 0.00010216400834006087
Position 1202: 9.875373239754072e-05
Position 6924: 9.859876769767391e-05
Position 172: 6.856003038221655e-05
Position 856: 6.652271890564503e-05
Position 14034: 6.34828628274084e-05
Position 828: 5.8611373361439433e-05
Position 14064: 5.5570662158655975e-05
Position 8056: 4.871122313006107e-05
Position 6921: 4.7410995153416203e-05
Position 5631: 4.6774218182482826e-05
Position 700: 4.51369450719143e-05
Position 913: 3.594332641118435e-05
Position 12782: 3.3952921021586915e-05
Position 474: 3.1358769473136454e-05
Position 12805: 3.0146268797128004e-05
Position 8135: 2.8635128174748355e-05
Position 8633: 2.6538897969978264e-05
Position 7972: 2.2120830296795295e-05
Position 7991: 2.1369817104860276e-05
Position 8461: 2.1025328010529148e-05
Position 953: 2.0185250753395804e-05
Position 8891: 1.997503050640772e-05
