Gene = SERTAD4
index = 1248
Annotated 5SS: [ 213 5337 6810]
Annotated 3SS: [5144 6693 8758]
SMsplice 5SS: [  213  5337  6810 13129]
SMsplice 3SS: [ 5144  6693 13000 13248]
top_k =  1000
Partition function (log Z): 0.41789855970568457

Sorted 5' Splice Sites (High to Low Probability):
Position 213: 0.9995965829793241
Position 5337: 0.8802713578856743
Position 6810: 0.8615424897641651
Position 1985: 0.5453412643531641
Position 13129: 0.5434492593785902
Position 569: 0.5205835261395833
Position 1127: 0.3085390789576194
Position 1790: 0.24319493816016963
Position 2577: 0.15087766746825026
Position 11005: 0.13487995634793595
Position 3666: 0.10804583681669175
Position 1945: 0.08381166783913414
Position 3107: 0.08012810618562381
Position 8528: 0.0687133449601744
Position 7062: 0.06494692865261216
Position 551: 0.061788859780081175
Position 2886: 0.0582089522181687
Position 5487: 0.05108131757768
Position 2108: 0.03963051393793561
Position 5233: 0.02963210315921146
Position 5519: 0.028545908021685783
Position 8914: 0.020943605333226912
Position 8663: 0.019034173909317463
Position 1401: 0.01902930555870939
Position 6758: 0.016108801516758798
Position 3357: 0.013832076598209437
Position 671: 0.013481765680741402
Position 556: 0.012304897142700716
Position 11987: 0.01226498004380976
Position 6984: 0.011219993170050895
Position 4670: 0.010104125456054462
Position 1456: 0.008314728863828186
Position 2240: 0.005789496777544118
Position 456: 0.005604892415146846
Position 3795: 0.005387160996447737
Position 1651: 0.004977292750782159
Position 646: 0.004968060552191686
Position 610: 0.004594614510196693
Position 7661: 0.0044499381778076675
Position 7378: 0.0038652355038598482
Position 4827: 0.0036989208455075356
Position 1028: 0.0033481697232762204
Position 5859: 0.003199606978340797
Position 983: 0.0031758560398319163
Position 4618: 0.002662120151506532
Position 3791: 0.0025664959566411784
Position 1631: 0.0011324271379412527
Position 355: 0.0009824882484695799
Position 13105: 0.0009335814943254548
Position 1973: 0.0006577639657134236
Position 1428: 0.0006162411609523905
Position 2496: 0.0005833041632957159
Position 582: 0.0005777070470236857
Position 1409: 0.0005144900501705979
Position 7665: 0.0004749058845120511
Position 1784: 0.0004527691657662157
Position 5907: 0.0004122528211761371
Position 8561: 0.0003144933726542879
Position 627: 0.00031321900347406473
Position 622: 0.0002966541334409046
Position 1653: 0.00027411653698995286
Position 8544: 0.000269246131766858
Position 399: 0.0002567443213565625
Position 7515: 0.00023368880743558962
Position 6799: 0.0001604721466315744
Position 2459: 0.00015368549278168414
Position 388: 0.00010723963844525827
Position 7038: 8.405109626216592e-05
Position 7374: 7.39798171093806e-05
Position 7902: 6.947204269543734e-05
Position 2093: 4.703343918281429e-05
