Gene = POLR1E
index = 1051
Annotated 5SS: [  189   872  2005  3466  6781  7769  9342 10052 12290 14987 15910]
Annotated 3SS: [  767  1927  3379  6721  7623  9233  9954 12155 14904 15777 17107]
SMsplice 5SS: [  872  2005  3466  7769 10052 12290 14987]
SMsplice 3SS: [ 1927  3379  7599  9954 12155 14904 17107]
top_k =  1000
Partition function (log Z): 11.85404199532624

Sorted 5' Splice Sites (High to Low Probability):
Position 3466: 0.977317731228366
Position 10052: 0.9682659813917203
Position 12290: 0.9642325155969186
Position 872: 0.9474459364565169
Position 2005: 0.8942026186962385
Position 7769: 0.8527833539820048
Position 14987: 0.6239498339019206
Position 15135: 0.5272652826038264
Position 15910: 0.5177649487830229
Position 16833: 0.4462567501358272
Position 6781: 0.41010886725771
Position 189: 0.3468865193025804
Position 6309: 0.308400244129874
Position 9342: 0.2217900613671754
Position 15535: 0.18336749241139577
Position 2340: 0.17810009886388106
Position 6445: 0.17496225028149298
Position 10426: 0.16367329268059688
Position 8175: 0.15187084378375526
Position 1825: 0.11073948973809886
Position 7360: 0.11067570301784227
Position 7514: 0.11001303719682408
Position 244: 0.0947058502048187
Position 16940: 0.07996759485438824
Position 504: 0.0661486695041773
Position 10925: 0.06266308614908124
Position 15334: 0.05772156391745285
Position 12058: 0.048502475975395025
Position 12426: 0.047551052045542365
Position 7483: 0.0424671952720673
Position 4598: 0.041928199326151404
Position 8371: 0.03546781846559419
Position 444: 0.03534185610287737
Position 12048: 0.034835980098760246
Position 12274: 0.029584957224019447
Position 11362: 0.02342936655209727
Position 16767: 0.021659542480528544
Position 8076: 0.02124702116591194
Position 3782: 0.020861700740531192
Position 16173: 0.02020028032593707
Position 8066: 0.01993170664187
Position 2432: 0.018546842356944825
Position 2613: 0.016283938047669314
Position 10612: 0.015703998708227786
Position 6493: 0.01525607072753946
Position 15028: 0.013779084425385443
Position 142: 0.011515763997701876
Position 12716: 0.009255197429349658
Position 7973: 0.008919253485071508
Position 135: 0.0076300230530412
Position 10282: 0.006846900119711196
Position 4788: 0.006304969862723554
Position 13262: 0.006266096947259187
Position 9381: 0.005918254613129971
Position 2296: 0.005484531796153939
Position 16588: 0.0054166719711493975
Position 12083: 0.005117692346726503
Position 9397: 0.005097779769991839
Position 6426: 0.004964704818645818
Position 15396: 0.004843396154460373
Position 12411: 0.004747355091371835
Position 2925: 0.0046305668713499505
Position 4064: 0.004424882917952574
Position 8138: 0.004117849211758186
Position 16507: 0.004108274725613082
Position 125: 0.0039696096289385885
Position 57: 0.003912366564713211
Position 16436: 0.0037699930644132834
Position 6185: 0.0035484344906074397
Position 2931: 0.003507405435801714
Position 15900: 0.003356190725496104
Position 4348: 0.003340733085912198
Position 2266: 0.0033055796042041684
Position 14393: 0.003031758469897678
Position 11208: 0.003008418673941744
Position 13140: 0.0029937772117021966
Position 5032: 0.002980999106902877
Position 14194: 0.0029431824457261096
Position 636: 0.0026313215197083335
Position 182: 0.002448491564524808
Position 4014: 0.0023284354035514403
Position 1415: 0.002327609579982062
Position 11592: 0.0021554104710117014
Position 12646: 0.0021031247862283793
Position 1370: 0.002082089303504533
Position 12864: 0.0020623471764689653
Position 2977: 0.0020508859065875374
Position 12277: 0.0019711807883777545
Position 10785: 0.0019366132803367627
Position 11588: 0.0019099150431586838
Position 13830: 0.0019068516618125665
Position 2544: 0.0017248549649781287
Position 2630: 0.001352278199416065
Position 1313: 0.0013176676579673612
Position 2124: 0.0011848962565634857
Position 13031: 0.0010580022304158636
Position 12968: 0.001052983534046959
Position 12642: 0.001044271549510984
Position 2352: 0.0010282317055777233
Position 15965: 0.0010100581269640865
Position 8018: 0.0010066365657020492
Position 10543: 0.0009182225505805042
Position 17361: 0.000912718056666155
Position 14802: 0.0008863405263974044
Position 148: 0.00084204685736245
Position 4907: 0.0008249688376147157
Position 7760: 0.0008177779043853308
Position 15542: 0.0008096134974309304
Position 715: 0.000713058063432187
Position 6138: 0.0006915076708652794
Position 7491: 0.0006854420571676061
Position 15032: 0.0006787565308958909
Position 929: 0.000667830440999996
Position 2035: 0.0006157814046487036
Position 6017: 0.0006105277878188978
Position 3470: 0.0006054871816766265
Position 11270: 0.0005727262533066907
Position 17341: 0.0005243456875299906
Position 11405: 0.00046704451080396527
Position 3875: 0.00046227532735691133
Position 12764: 0.0004541124785527415
Position 3511: 0.0003695341684337763
Position 1855: 0.0003487952896858815
Position 6457: 0.00034650863382753097
Position 12592: 0.0003360836379832818
Position 306: 0.0003341933599960719
Position 13878: 0.00032313656591950957
Position 153: 0.00030919235903082505
Position 1497: 0.0002987702885018994
Position 2225: 0.0002718510227751195
Position 344: 0.00026868989421253677
Position 16403: 0.00025598452673308256
Position 5807: 0.00023679810801633018
Position 15415: 0.00022375891894399754
Position 16370: 0.0002047329810685239
Position 238: 0.00019171047748052955
Position 2115: 0.0001893592775964334
Position 10124: 0.00018235262419613742
Position 703: 0.0001799886598276087
Position 10401: 0.00015610703957148322
Position 16191: 0.00015421859093556594
Position 6613: 0.00014733477468330724
Position 3028: 0.0001470298286938656
Position 7926: 0.0001385794172086203
Position 409: 0.0001278082166238479
Position 2300: 0.00011507596851806427
Position 11643: 9.615391676475859e-05
Position 2470: 9.247636596819043e-05
Position 949: 9.223519355679566e-05
Position 2498: 8.878110529224281e-05
Position 876: 8.83129796519659e-05
Position 6205: 8.215538111893658e-05
Position 1348: 8.071526794570793e-05
Position 17318: 7.890753704990506e-05
