Gene = BCAS2
index = 128
Annotated 5SS: [  141   341  4952  6050 10940 11648]
Annotated 3SS: [  247  4880  5887 10888 11566 13382]
SMsplice 5SS: [  141   341  4952 10940 11648]
SMsplice 3SS: [  247  4880 10888 11566 13382]
top_k =  1000
Partition function (log Z): 7.069627945536356

Sorted 5' Splice Sites (High to Low Probability):
Position 141: 0.995122882702632
Position 4952: 0.9778467596989766
Position 341: 0.9721894785356154
Position 11648: 0.7872635245536586
Position 10940: 0.7724809997199866
Position 6050: 0.4473770941067346
Position 13526: 0.17548370288316645
Position 12060: 0.13874900407451754
Position 4771: 0.10144618036040948
Position 8205: 0.10081313532972533
Position 9867: 0.09715740910161404
Position 4401: 0.06134025482875072
Position 2624: 0.0552797101347051
Position 5503: 0.05119692929184833
Position 11746: 0.04013834115757517
Position 8252: 0.0391797969159285
Position 2861: 0.03490370070775444
Position 11429: 0.029201723946882394
Position 6025: 0.02735327563347421
Position 345: 0.02648840580419902
Position 6039: 0.02491871834973134
Position 4698: 0.023281449774019622
Position 8476: 0.02060069934404399
Position 7926: 0.018955357663168956
Position 12626: 0.016100468630912402
Position 9465: 0.013570707223661924
Position 11040: 0.013263827335298772
Position 4702: 0.0132341080202158
Position 4706: 0.013182517065141713
Position 1899: 0.01245158861082344
Position 4042: 0.011334737775322368
Position 5263: 0.011166093441413508
Position 1919: 0.009381014041022241
Position 2666: 0.00871282095288544
Position 7670: 0.00853732376215942
Position 12357: 0.007897702871666126
Position 13277: 0.00739774674345831
Position 3159: 0.007335250631649379
Position 7691: 0.006750680949519603
Position 5525: 0.006666638874309424
Position 3889: 0.006037710085138317
Position 10032: 0.005923401936033634
Position 13653: 0.0057438170568578925
Position 8022: 0.005439006128579769
Position 1135: 0.004935971937822862
Position 2890: 0.004777272669534169
Position 2079: 0.0047663816025515565
Position 11083: 0.004341209841003466
Position 3763: 0.0036056255720420347
Position 6298: 0.003465797692195655
Position 9448: 0.0030396505058691427
Position 5519: 0.002820872691013139
Position 3316: 0.002687762821059528
Position 7913: 0.002608276828765887
Position 11698: 0.0024924223828560695
Position 2877: 0.00247967306131458
Position 61: 0.002430524774350718
Position 11120: 0.0017051170370621766
Position 3019: 0.0017014551492407057
Position 7429: 0.001607172334812819
Position 2626: 0.0016011445969989044
Position 11652: 0.001332500528612374
Position 362: 0.0013182160024720567
Position 5969: 0.001312610382852755
Position 10106: 0.0012975144039811383
Position 10006: 0.0011718507675279434
Position 9920: 0.001132781883678996
Position 9924: 0.0011184191764862922
Position 1090: 0.0010265420546246896
Position 2035: 0.0009697217794210731
Position 6569: 0.000937791992031658
Position 10934: 0.0009343804940688087
Position 6196: 0.0009307331520121938
Position 5985: 0.0008976197055094379
Position 6135: 0.0008941935723384966
Position 112: 0.0008368046278341718
Position 1218: 0.0008081606248950717
Position 4074: 0.0006733342115924523
Position 13638: 0.0006164062106364064
Position 8787: 0.0006003433419767754
Position 145: 0.0005974801312895522
Position 127: 0.0005257942693413015
Position 4942: 0.0004903199267568645
Position 12379: 0.00047398646629098783
Position 5764: 0.00047237103582646524
Position 1857: 0.00044712705235969445
Position 2473: 0.00044452536969766
Position 1675: 0.00040600072102681654
Position 1294: 0.0002875961126033738
Position 1052: 0.0002745013262930112
Position 2656: 0.0002734649766785102
Position 78: 0.000248748655281476
Position 6214: 0.0002343972452937511
Position 3915: 0.000226257745157585
Position 746: 0.0002236078099712679
Position 7464: 0.0002187385713472542
Position 6964: 0.0002126590420080643
Position 7967: 0.00021163870650292202
Position 9275: 0.00020763535899177992
Position 5507: 0.00018048713540748848
Position 4792: 0.00017826762921542525
Position 12799: 0.00017291436850099635
Position 5523: 0.0001574274841956829
Position 39: 0.00010552527397607858
Position 5545: 8.64539031828991e-05
Position 12616: 7.75898151679708e-05
Position 12048: 7.708759088695963e-05
Position 11885: 6.686885706850378e-05
Position 152: 6.186931964796982e-05
Position 5721: 5.6107383478179986e-05
Position 5705: 5.364770325285141e-05
Position 4990: 5.36195666574463e-05
Position 2662: 4.9037297382287386e-05
Position 129: 4.3628042514235205e-05
Position 5299: 3.728128256342588e-05
Position 2033: 3.625431401087764e-05
Position 5267: 2.90528789937367e-05
Position 1633: 2.7816766237264216e-05
Position 4998: 2.7540116782254952e-05
Position 603: 2.685658707879548e-05
Position 1592: 2.272942029571299e-05
Position 2582: 2.1910236035909055e-05
Position 2198: 2.0995591169317395e-05
Position 11912: 2.052806622279864e-05
Position 12182: 2.0400249724422708e-05
Position 5218: 1.9905259342379616e-05
Position 12582: 1.8706135177186373e-05
Position 651: 1.796620956310998e-05
Position 160: 1.7140512441889878e-05
Position 2609: 1.568811212740949e-05
Position 5732: 1.284903110316473e-05
Position 5529: 7.248804984986226e-06
Position 1883: 6.66899368468992e-06
Position 5746: 6.291275466062604e-06
Position 1334: 5.511868404036918e-06
Position 1250: 5.081051016260024e-06
Position 4983: 5.078172961583916e-06
Position 905: 4.397207794393199e-06
Position 1267: 4.3371725367425795e-06
Position 84: 4.199725926220261e-06
Position 2166: 4.0856581267248015e-06
Position 5439: 3.7574722547108685e-06
Position 506: 3.5200765886027276e-06
Position 3527: 3.1029797587511546e-06
Position 187: 2.904491969818478e-06
Position 2132: 2.19274625060411e-06
Position 2441: 2.1029890345452222e-06
Position 2561: 2.051611504065222e-06
Position 2315: 1.9155111571170115e-06
Position 1237: 1.8502062967952816e-06
Position 98: 1.819267599144124e-06
Position 66: 1.7060557003188923e-06
Position 2161: 1.6118690294513571e-06
Position 6785: 1.6094064587157857e-06
Position 463: 1.3228851657567114e-06
Position 2276: 1.1737834117287882e-06
Position 1992: 9.543604432957031e-07
Position 861: 8.746318978170931e-07
Position 6537: 8.111912398937568e-07
Position 2680: 7.265305212364962e-07
Position 784: 6.767983150284721e-07
Position 6779: 6.658738518436805e-07
Position 1467: 6.309380454409499e-07
Position 1104: 6.286762027126936e-07
Position 1538: 5.621840959622128e-07
Position 661: 5.555548160650592e-07
Position 820: 5.490821250300934e-07
Position 2303: 5.413189663037722e-07
Position 1503: 5.169362540993509e-07
Position 1937: 4.7413106519525043e-07
Position 461: 4.622444484929039e-07
Position 1080: 4.288637414761546e-07
Position 1114: 4.247078419712225e-07
Position 1273: 3.527059542048155e-07
Position 673: 3.523462766807004e-07
Position 2021: 3.4172847374235026e-07
Position 6246: 3.1874076820655474e-07
Position 380: 3.147786846612597e-07
Position 1326: 2.4949506821486934e-07
Position 364: 2.44812612281553e-07
Position 2070: 2.4319836032093775e-07
Position 154: 2.1178006392475402e-07
Position 3163: 1.2511954719461487e-07
Position 782: 1.0482152502681687e-07
Position 81: 1.020293830400805e-07
Position 1094: 9.500713902380618e-08
Position 455: 7.225298263588991e-08
Position 3: 5.483965098161029e-08
Position 260: 1.5743832412603853e-09
Position 1422: 1.1295388505959566e-09
Position 898: 9.265463327868898e-10
Position 1278: 8.510247552622058e-10
Position 349: 8.219338000844396e-10
Position 1565: 5.678219518930658e-10
Position 1168: 5.002150592562465e-10
Position 2124: 2.7749558391490552e-11
Position 494: 2.6882496692000907e-11
Position 417: 2.4012458663734826e-12
Position 467: 1.1406444568865949e-12
Position 228: 1.7317506248421816e-13
Position 203: 1.0584818261340874e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 247: 0.999131070758021
Position 10888: 0.7948453752930184
Position 11566: 0.7748842119864995
Position 13382: 0.7582380809324136
Position 4880: 0.7233255860873533
Position 5887: 0.5057727862384769
Position 11803: 0.2624609227151087
Position 4835: 0.16749698629356033
Position 8140: 0.11347013028249309
Position 4565: 0.09184717976294932
Position 4730: 0.08838491601187635
Position 2376: 0.058222035681595966
Position 13775: 0.05671599131132193
Position 11520: 0.04414353460438157
Position 2752: 0.043876798087201595
Position 5289: 0.04200888381554484
Position 9728: 0.04141702299849271
Position 14032: 0.04141067879811793
Position 4853: 0.040997817840004065
Position 9722: 0.03507946367344948
Position 13434: 0.03489810618682306
Position 9835: 0.03042739571921335
Position 13815: 0.029822270329964012
Position 12533: 0.0284351269718779
Position 4321: 0.02737336363924106
Position 7788: 0.026949220353140957
Position 1776: 0.025236889451384963
Position 4298: 0.02505484730737555
Position 11249: 0.0239623281621328
Position 3887: 0.020705731422372538
Position 7765: 0.02009872698318788
Position 13678: 0.018973054525958544
Position 11502: 0.018204858904849214
Position 13846: 0.014985898816096747
Position 5085: 0.013522266381212258
Position 13788: 0.012180466286575885
Position 9154: 0.012030228901602354
