Gene = TMCO6
index = 1409
Annotated 5SS: [ 186  425 2354 2627 2993 3245 3615 4249 4540 4768 5314]
Annotated 3SS: [ 311 2237 2442 2887 3158 3497 4136 4352 4672 5145 5557]
SMsplice 5SS: [ 186  425 2354 3245 3615 4249 4540 4768 5314]
SMsplice 3SS: [ 311 2237 3158 3479 4089 4352 4672 5145 5557]
top_k =  1000
Partition function (log Z): 7.064094666442597

Sorted 5' Splice Sites (High to Low Probability):
Position 3245: 0.971462293888822
Position 2354: 0.8648442996318618
Position 186: 0.864313899851415
Position 3615: 0.8576475365567945
Position 4540: 0.6901583335496793
Position 425: 0.6190619161334986
Position 4768: 0.6003979765950852
Position 5314: 0.5701420387125232
Position 4249: 0.419226099633837
Position 438: 0.33208795596792623
Position 2993: 0.3114799697180359
Position 4610: 0.19568748161149085
Position 4266: 0.1546199364590191
Position 212: 0.11056135145815077
Position 2627: 0.0896188258390839
Position 4307: 0.0768808315634598
Position 4756: 0.07664926055864708
Position 935: 0.052615187508440756
Position 2046: 0.04967156274339656
Position 2162: 0.04656981552075338
Position 949: 0.040927700511117236
Position 2139: 0.02732235914002481
Position 2094: 0.025406081750784834
Position 443: 0.025387547975968143
Position 3707: 0.023889428979339756
Position 4902: 0.020353176076040192
Position 4253: 0.01849700971222331
Position 4866: 0.015653710177540053
Position 2035: 0.014714092469063297
Position 3279: 0.014331277835751735
Position 2775: 0.013620226412092143
Position 4872: 0.013234962686024006
Position 2704: 0.012386581813668807
Position 1460: 0.011337628730389182
Position 1664: 0.009259407015018869
Position 1794: 0.009242066831256827
Position 4141: 0.008901316120944806
Position 2367: 0.007941486954849914
Position 137: 0.007254914766488896
Position 5668: 0.005464173966110328
Position 3064: 0.005293544135560182
Position 2003: 0.004718053901702364
Position 5638: 0.00468863578756013
Position 2928: 0.004662643608168617
Position 1250: 0.004559800519047125
Position 2910: 0.004444415338117452
Position 1612: 0.004077260926650508
Position 222: 0.0031752916722141834
Position 2936: 0.003104709958321717
Position 2301: 0.002649671893495127
Position 1887: 0.0025639593804768226
Position 541: 0.0025202751164168542
Position 1650: 0.002129865106296183
Position 4006: 0.002083750108199438
Position 3442: 0.002038109976766349
Position 4801: 0.001925395117264442
Position 1310: 0.0018533888321091742
Position 344: 0.0017987570903675748
Position 5029: 0.0015806351873515218
Position 493: 0.0014948416859886667
Position 1412: 0.0013297748441437138
Position 4762: 0.0013094244455961368
Position 4812: 0.0012351520040257695
Position 1836: 0.0012106274672420796
Position 5320: 0.001203353758293786
Position 4842: 0.0011258706563450178
Position 5263: 0.0008476344659623581
Position 4261: 0.0008430051762183997
Position 233: 0.000838887460822411
Position 1471: 0.0008034835760894862
Position 721: 0.0006918668372903591
Position 3059: 0.0006553777819704364
Position 5301: 0.0006210408367019136
Position 2518: 0.0006171925454607387
Position 2427: 0.0006154410357806512
