Gene = DTL
index = 473
Annotated 5SS: [  366  7542  9182 11636 11841 27373 29453 31309 32751 33127 36637 42686
 45174 65508]
Annotated 3SS: [ 7415  9082 11573 11719 27306 29339 31234 32646 33021 36523 42595 45037
 64674 67264]
SMsplice 5SS: [  366  1892  3966  7296  7542  9182 11636 11841 29453 31309 32751 33127
 36637 65508 67192 67376]
SMsplice 3SS: [ 1775  3887  7247  7415  9082 11573 11719 29339 31234 32646 32972 36523
 65415 67012 67264 67496]
top_k =  1000
Partition function (log Z): 3.9570087367924107

Sorted 5' Splice Sites (High to Low Probability):
Position 29453: 0.9988927753529202
Position 11841: 0.9942942942009624
Position 9182: 0.9932931882677637
Position 1892: 0.9850324309923907
Position 36637: 0.9840564325200845
Position 33127: 0.9801385033415476
Position 7542: 0.9716466182016199
Position 3966: 0.9168299063734314
Position 32751: 0.8868599400353356
Position 31309: 0.826078740693778
Position 11636: 0.8025107237703502
Position 7296: 0.77484335597591
Position 366: 0.7025791661395342
Position 42686: 0.5864016169246287
Position 995: 0.5050310188234548
Position 45174: 0.49028724739374663
Position 31765: 0.2220860707713764
Position 6476: 0.1998099145632448
Position 489: 0.17164404707747935
Position 27373: 0.16160169572806712
Position 158: 0.14715361249744596
Position 5387: 0.13785247434084721
Position 6833: 0.13555051863319753
Position 1171: 0.12804601368033744
Position 51440: 0.12126276198183056
Position 32730: 0.09830889721065908
Position 41270: 0.09273517033379337
Position 42731: 0.08153952307992791
Position 1052: 0.07416790981618748
Position 39664: 0.06964196666579374
Position 7100: 0.06252846219225346
Position 5239: 0.053259610230498994
Position 31770: 0.05096286835651552
Position 2130: 0.0497949031941245
Position 18815: 0.04634390948195287
Position 7967: 0.04483561851542496
Position 38458: 0.042559685406253316
Position 35700: 0.040946542847431655
Position 5184: 0.04030948345072409
Position 5245: 0.03835510275353196
Position 35975: 0.036532651155124295
Position 44673: 0.0336580991045678
Position 43152: 0.024091985622685934
Position 4870: 0.02288440227750869
Position 14852: 0.022234593273006788
Position 31723: 0.021936485429760247
Position 9504: 0.019031236821217237
Position 6211: 0.019030364298371082
Position 39691: 0.018973031558058736
Position 34937: 0.01884975966018972
Position 4326: 0.01801278977259084
Position 32132: 0.01719538884484135
Position 4191: 0.015341487732610466
Position 42131: 0.01394118021636642
Position 5394: 0.013859416783212336
Position 4330: 0.013022351081166197
Position 62: 0.012770783830717548
Position 10641: 0.01189290688019251
Position 6837: 0.01123944422470479
Position 6944: 0.010013128626402265
Position 6953: 0.009573616260717474
Position 4314: 0.008298068313509674
Position 6451: 0.006805217032977874
Position 7190: 0.006752068924033069
Position 7024: 0.006624952091027851
Position 10136: 0.006604084620066832
Position 2060: 0.006156179914508767
Position 36092: 0.0057234785303942205
Position 777: 0.004823748448298268
Position 1137: 0.004811667549643297
Position 691: 0.004777387875202304
Position 10616: 0.004437108115255171
Position 581: 0.003907724021379603
Position 10599: 0.003597864029633038
Position 10817: 0.00354055958668038
Position 8489: 0.0030778785674300327
Position 11812: 0.002885186231272441
Position 1692: 0.002882705809366458
Position 35019: 0.0028713041113244174
Position 45128: 0.0028306235878446427
Position 11845: 0.0027752762719317424
Position 1595: 0.0027578075037120535
Position 4: 0.002752956099389655
Position 34616: 0.0026053919044771584
Position 3470: 0.0024079146260345173
Position 2255: 0.0023271761975855714
