Gene = SMIM12
index = 1281
Annotated 5SS: [140]
Annotated 3SS: [3833]
SMsplice 5SS: [ 140 4046]
SMsplice 3SS: [3833 6866]
top_k =  1000
Partition function (log Z): -6.592415959958713

Sorted 5' Splice Sites (High to Low Probability):
Position 140: 0.8670331305172897
Position 4046: 0.6174861716168727
Position 2366: 0.43525034473569213
Position 1004: 0.15749970018432435
Position 3750: 0.14592199105685866
Position 1804: 0.11833962968410713
Position 977: 0.09798841899683368
Position 4043: 0.08232001683501404
Position 3261: 0.07397854228207015
Position 6418: 0.05572827934219669
Position 2683: 0.04568513585867237
Position 362: 0.045134665335071614
Position 2328: 0.042744907467506976
Position 6720: 0.04212612844858245
Position 165: 0.025281271554390312
Position 1914: 0.024782821510581775
Position 6678: 0.02176088055487782
Position 2631: 0.019757280898349553
Position 170: 0.016475181051207984
Position 4147: 0.011752997447860382
Position 6615: 0.010983247717359833
Position 294: 0.010480426354050068
Position 3328: 0.010086386145190916
Position 3917: 0.00876948083563785
Position 2162: 0.007388444870357427
Position 3863: 0.006323218606627988
Position 2622: 0.005394371807794049
Position 2873: 0.00427867511613539
Position 6665: 0.00418646979636259
Position 1344: 0.0036739636921510584
Position 3660: 0.0036391514157155746
Position 1811: 0.0034308990558839397
Position 3145: 0.0032708628333633642
Position 2431: 0.0031807597298129085
Position 65: 0.0027600636502671584
Position 4991: 0.002656177645873929
Position 4154: 0.0026313829945602547
Position 2384: 0.0025363611764835843
Position 1257: 0.00198657974672593
Position 6839: 0.0019682486259611845
Position 1144: 0.0018875821456081248
Position 2614: 0.0018287595902082815
Position 6619: 0.0016847337027869219
Position 48: 0.0016787971346831606
Position 3508: 0.0011920417120620337
Position 6991: 0.001080493956175402
Position 4794: 0.0010559918351821128
Position 880: 0.0010169365372377937
Position 184: 0.0010084973313907114
Position 2167: 0.0009757061607887819
Position 2945: 0.0009180250987084411
Position 585: 0.0008875337208141091
Position 1239: 0.0006988451175618098
Position 3024: 0.0006857387428644176
Position 1064: 0.0006613683667434518
Position 3429: 0.0006553438725609341
Position 3524: 0.0004606207152286742
Position 6986: 0.0004583292225361569
Position 735: 0.0004491209562047427
Position 3225: 0.0004012626063407939
Position 789: 0.000362018335542604
Position 3463: 0.00030716262116102007
Position 5372: 0.00027874442457339986
Position 3556: 0.0002421729238764212
Position 1076: 0.0002412876805980263
Position 3323: 0.00022794433336112456
Position 407: 0.0002153999117203386
Position 1100: 0.0001825325888474095
Position 1539: 0.00014923398356875533
Position 2800: 0.00013439609845877003
Position 124: 0.00012353443163482365
Position 1213: 0.00011042320269705112
Position 2282: 9.171343608741528e-05
Position 151: 7.524306627207226e-05
Position 514: 7.017594857364505e-05
Position 2875: 5.012701827512475e-05
Position 2048: 3.8635656571293365e-05
Position 4139: 3.803273453590828e-05
Position 695: 3.6217242866646786e-05
Position 889: 3.5032978713663444e-05
Position 229: 3.3125686028385004e-05
Position 2671: 3.198615501264393e-05
Position 1594: 2.946400141350232e-05
Position 1624: 2.240185731056683e-05
Position 1901: 2.1880155831724414e-05
Position 1647: 1.545989506675645e-05
Position 219: 1.5158081989325454e-05
Position 1219: 9.533042818340113e-06
Position 1376: 9.224823623214679e-06
Position 741: 6.800681129738864e-06
Position 1232: 5.524054187381438e-06
Position 273: 5.493268790335879e-06
Position 471: 5.0701818331046745e-06
Position 26: 2.875633974273893e-06
Position 122: 2.820772633973714e-06
Position 280: 1.6445000206806523e-06
Position 465: 1.5982375974556312e-06
Position 793: 8.386937434337654e-07
Position 4797: 6.056960338049353e-07
Position 727: 6.012879474614063e-07
Position 195: 5.863590161341283e-07
Position 601: 4.1738023882903483e-07
Position 506: 2.7025054823212986e-07
Position 4428: 2.1080254572299646e-07
Position 207: 2.0436156422503351e-07
Position 802: 1.5824146787249295e-07
Position 265: 1.5578116708554152e-07
Position 664: 1.24310004242634e-07
Position 35: 4.230362610346711e-08
Position 518: 2.6140571098733308e-08
Position 341: 7.283826400314598e-09
Position 267: 1.3214063537820168e-09
Position 3937: 1.799262170935112e-10
Position 3908: 1.2147021456633683e-10
Position 4151: 7.438675908411987e-11
Position 79: 3.290471809619008e-11
Position 508: 2.0213044653018235e-11
Position 554: 4.159705314175283e-13
Position 521: 1.5418705534367666e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 3833: 0.9221496471224431
Position 6866: 0.4296112654794423
Position 2282: 0.28457856466584025
Position 2186: 0.1814200118518958
Position 6581: 0.11803732378288179
Position 3490: 0.10907833757875322
Position 1755: 0.09585684117632642
Position 819: 0.09401656656887708
Position 6614: 0.08708276517261947
Position 6794: 0.07432705810751912
Position 874: 0.07396836450959374
Position 3109: 0.06623094896614025
Position 1730: 0.0497843750835641
Position 4243: 0.04795876306685304
Position 2519: 0.043026195355318965
Position 3387: 0.04046004061107765
Position 6231: 0.02802468742952568
Position 5254: 0.024108641618058594
Position 851: 0.02074065113179249
Position 6372: 0.02011232056404039
Position 6380: 0.01999163728586239
Position 5274: 0.018001079906655833
Position 6743: 0.016435971026143865
Position 239: 0.011016431264462367
Position 848: 0.01100326598895418
Position 3123: 0.010377263077810853
Position 2082: 0.010339222093291271
Position 2602: 0.009248123264558794
Position 3076: 0.008903348227629514
Position 4473: 0.007879545757893739
Position 2659: 0.007872676813518283
Position 2446: 0.0075306090311311686
Position 6408: 0.006652186012927208
Position 4816: 0.0063613638873192884
Position 2589: 0.006211226967072855
Position 2060: 0.006070251626325131
Position 4276: 0.0058016765395974374
Position 878: 0.005568095201988796
Position 2725: 0.004539298677214646
Position 584: 0.004391872616080987
Position 4668: 0.003818193472281691
Position 4593: 0.0034528462640360854
Position 6258: 0.0032743443925932585
Position 1640: 0.002822944686460572
Position 7109: 0.0027125130821873114
Position 1143: 0.002622740059640197
Position 628: 0.0024536390023191692
Position 3945: 0.002436599829368239
Position 2220: 0.002405374938519805
Position 3144: 0.0022226876487601507
Position 1212: 0.0021269034094254674
Position 3689: 0.0020480115272435017
Position 5148: 0.0019479417303567969
Position 5511: 0.001904326476790382
Position 498: 0.0018996646540826293
Position 1773: 0.0016617202690666494
Position 3219: 0.0015927066225291072
Position 4705: 0.001562334066862217
Position 280: 0.0015194189560585399
Position 4181: 0.001495321163229462
Position 4899: 0.0013162310570327884
Position 3082: 0.0013050284073664298
Position 2263: 0.0011881429008558494
Position 6150: 0.0010083341913679883
Position 6921: 0.0010002189452794925
Position 6284: 0.0009074393274831227
Position 1139: 0.0008859222716910521
Position 4866: 0.0008320537989259929
Position 2232: 0.0008176290696038349
Position 5250: 0.0007882671704338201
Position 971: 0.0007656386424371327
Position 1446: 0.0007336481865140658
Position 1060: 0.0007319665809216402
Position 5412: 0.0006319380644290582
Position 1591: 0.0005360497411657704
Position 6554: 0.0005167261974015082
Position 1857: 0.0005074303580180744
Position 2117: 0.00048155616775104825
Position 2799: 0.00046617355284710627
Position 5487: 0.0004642654363055693
Position 4424: 0.0004640712675603065
Position 920: 0.00042329209683671456
Position 1510: 0.00041854197166659097
Position 2191: 0.0004096255594442321
Position 748: 0.00040122009566111714
Position 518: 0.0003938574547650415
Position 734: 0.00039325735533538063
Position 4644: 0.0003735688253435787
Position 1800: 0.00037101684763041735
Position 1002: 0.0003590412268288101
Position 2613: 0.00035020958699071074
Position 4735: 0.00034418560450269643
Position 248: 0.00033417873926006557
Position 2094: 0.00032548082572371576
Position 307: 0.00031790455187006406
Position 937: 0.0002910370383391891
Position 4615: 0.0002869601265822753
Position 1254: 0.00028560261801552817
Position 521: 0.00027680685193096587
Position 2245: 0.0002760777643533427
Position 5345: 0.0002666285370408959
Position 311: 0.0002641205778450417
Position 6688: 0.0002627795088852046
Position 2749: 0.0002619919671251089
Position 4494: 0.00026007004599644726
Position 4440: 0.00024738547254453993
Position 4969: 0.00024438931236914094
Position 904: 0.00024338443095494618
Position 674: 0.00024190635726459512
Position 217: 0.00024084755967474305
Position 1760: 0.00022188344632638894
Position 293: 0.00021677983635671498
Position 596: 0.00020410030073226605
Position 4598: 0.00020049593583370415
Position 4793: 0.00018845311726370425
Position 4280: 0.00018035214078913103
Position 2166: 0.0001597286288047518
Position 2317: 0.0001468691064577953
Position 7017: 0.00014395003141814058
Position 924: 0.00013032936253230576
Position 7079: 0.00013031185718632513
Position 2463: 0.00011843386180103857
Position 1977: 9.83070850405017e-05
Position 954: 9.698606698645994e-05
Position 5034: 8.28439029566259e-05
Position 593: 8.224197709191431e-05
Position 5437: 8.167988039802548e-05
Position 1176: 7.55600124646001e-05
Position 1797: 7.270231403261145e-05
Position 1196: 6.827905527751393e-05
Position 1562: 5.941479098831854e-05
Position 1945: 5.821126518624632e-05
Position 2629: 5.71048568777526e-05
Position 2522: 5.57315690051529e-05
Position 1781: 5.199079811345567e-05
Position 4129: 4.8587663276262745e-05
Position 975: 4.242092068534953e-05
Position 1165: 3.302034687984917e-05
Position 664: 3.1667486393446604e-05
Position 753: 2.265404928070495e-05
Position 333: 2.107316799622793e-05
Position 1429: 1.9226602827166523e-05
Position 823: 1.836445018102544e-05
Position 789: 1.4910962623196986e-05
Position 1620: 1.3316088952150285e-05
Position 2872: 9.170517649443594e-06
Position 883: 9.06933411859937e-06
Position 1198: 8.149988148565092e-06
Position 465: 7.031171219119489e-06
Position 1071: 6.6686317854739535e-06
Position 139: 6.350816076418554e-06
Position 1564: 6.10384015312183e-06
Position 2682: 4.331626187642684e-06
Position 3961: 3.5716815201072987e-06
Position 1238: 3.259005483800036e-06
Position 1110: 2.7442910558740317e-06
Position 1030: 2.5094116578165706e-06
Position 164: 2.4241526157688863e-06
Position 207: 2.3482954334146136e-06
Position 1256: 1.4775491816012643e-06
Position 1450: 1.4737552079438442e-06
Position 787: 1.1356397465413324e-06
Position 727: 8.233230515196027e-07
Position 1004: 7.646915397175411e-07
Position 947: 6.158870289527979e-07
Position 475: 5.911293582423382e-07
Position 349: 3.7156307852341397e-07
Position 204: 3.225225548536356e-07
Position 297: 2.3720961971844648e-07
Position 370: 1.0989139962427505e-07
Position 601: 7.536430529627227e-08
Position 395: 5.625313853542813e-08
Position 288: 3.016066577756907e-08
Position 376: 2.0337489344026937e-08
Position 398: 1.878412524963363e-08
Position 1104: 1.1622174560230193e-08
Position 798: 1.1080319217408692e-08
Position 1316: 1.0132877921498812e-08
Position 1079: 3.899112547707847e-09
Position 361: 3.3552458822207643e-09
Position 963: 2.292927410997175e-09
Position 1018: 2.03908209276915e-09
Position 405: 1.5265293609858956e-09
Position 179: 1.3988869901597562e-09
Position 174: 6.537576284912387e-10
Position 161: 6.06426235982816e-10
Position 387: 1.314821831014412e-11
Position 184: 6.02351643449389e-12
Position 195: 5.36600244252586e-12
Position 410: 4.210775326789593e-12
Position 122: 2.180969404294619e-12
Position 144: 9.145249089931997e-13
Position 92: 4.2606315114552116e-13
Position 402: 2.5607048142508356e-13
Position 101: 1.153688844108744e-13
Position 103: 2.8866865100100535e-15
