Gene = TAC1
index = 1369
Annotated 5SS: [ 288  828 1912 2385 2942 4445]
Annotated 3SS: [ 695 1814 2339 2917 4390 7965]
SMsplice 5SS: [ 288  828 1912 2942 8067]
SMsplice 3SS: [ 752 1814 2917 7965 8217]
top_k =  1000
Partition function (log Z): 0.5808318482029553

Sorted 5' Splice Sites (High to Low Probability):
Position 828: 0.9792811388975439
Position 1912: 0.913469366287536
Position 288: 0.9010659077500159
Position 2942: 0.7745596470418976
Position 8067: 0.6964537755418619
Position 6452: 0.31344084050732446
Position 555: 0.1803470972324518
Position 4445: 0.1724720531426271
Position 2243: 0.05919811853220014
Position 1115: 0.055973367977984655
Position 2385: 0.04964132126141232
Position 7330: 0.04065345721809509
Position 6990: 0.03651902210040608
Position 120: 0.026641654413346393
Position 3405: 0.020972534169929818
Position 457: 0.019668518390200222
Position 2298: 0.017618662244697846
Position 6472: 0.015817737476061633
Position 1467: 0.015554347672532403
Position 7274: 0.014551349266520916
Position 6289: 0.011700463418592193
Position 549: 0.009446445419285406
Position 3183: 0.009221268533969816
Position 5833: 0.009095425100487844
Position 3537: 0.009037504221076464
Position 467: 0.008963884740730442
Position 806: 0.007746273744739026
Position 4707: 0.007174390571500936
Position 3448: 0.006128846575757452
Position 7217: 0.005703118652726953
Position 2689: 0.004568577115493423
Position 463: 0.003644711742657213
Position 7319: 0.003438067199432265
Position 1535: 0.0032322175122817074
Position 1510: 0.0025777060779978082
Position 5529: 0.0021347749804255353
Position 1935: 0.002087310938856051
Position 99: 0.002013903543093428
Position 7243: 0.0018796067046150944
Position 235: 0.0015893925941429256
Position 3104: 0.0014506818450388621
Position 278: 0.0013080217268866198
Position 7772: 0.0012657962705422314
Position 2981: 0.0010336780631168706
Position 7546: 0.0009135745532409134
Position 4476: 0.0009013749428881159
Position 2631: 0.0008893012882591791
Position 1383: 0.0008705645425977171
Position 350: 0.0008415796825710874
Position 303: 0.0007616093706249023
Position 449: 0.0007396395938226598
Position 1635: 0.0006894386933168598
Position 471: 0.0006311947186386072
Position 2430: 0.0006108955506429061
Position 124: 0.0005270100185937924
Position 104: 0.000511703661891218
Position 8388: 0.00040090705860736493
Position 3635: 0.0003932418902220768
Position 2186: 0.0003832437021446959
Position 8410: 0.00031943380827829975
Position 459: 0.0002282839145175198
Position 1274: 0.00015640708364368495
Position 219: 0.00015221101912525845
Position 8396: 0.00011672991988010591
Position 1063: 0.00010425478336486933
Position 3120: 9.169877460063465e-05
Position 2207: 8.342814446368212e-05
Position 952: 8.232188012367086e-05
Position 2027: 7.724047183177906e-05
Position 386: 6.508037577761e-05
Position 797: 6.367286744341377e-05
Position 33: 6.229801042835496e-05
Position 1208: 6.0692005308720085e-05
Position 1505: 5.798600163130508e-05
Position 1731: 5.742599909338406e-05
Position 3752: 5.636298782351035e-05
Position 3547: 4.879649162292983e-05
Position 947: 4.8756913201112235e-05
Position 441: 3.9093703907863136e-05
Position 1987: 3.717345493027273e-05
Position 1396: 3.2622018814837296e-05
Position 587: 3.0333980994840007e-05
Position 343: 2.758446848733001e-05
Position 1157: 2.7116606047135863e-05
Position 2249: 2.664787297733916e-05
Position 1293: 2.5319601261854777e-05
Position 2102: 2.391314631980709e-05
Position 324: 2.112907516724694e-05
Position 1977: 1.9443447887234665e-05
