Gene = SRRM1
index = 1335
Annotated 5SS: [  336  3062  3778  6018  7075  8601  9617 10021 12118 17788 18385 19793
 23914 26576 27304 28584]
Annotated 3SS: [ 2971  3654  5846  6958  8396  9421  9900 11842 17706 18297 19647 23802
 26110 27107 28373 29169]
SMsplice 5SS: [  336  3062  3778  6018  7075  8601  9617 10021 12112 12827 17788 18385
 19793 23914 27304 28584]
SMsplice 3SS: [ 2971  3654  5846  6958  8486  9421  9900 11842 12639 17706 18297 19647
 23802 27107 28373 29169]
top_k =  1000
Partition function (log Z): 36.39495812300521

Sorted 5' Splice Sites (High to Low Probability):
Position 3062: 0.9950499555829317
Position 6018: 0.9873463006715514
Position 9617: 0.9833837826478053
Position 3778: 0.9746582738784703
Position 17788: 0.9690543449978496
Position 10021: 0.9493149656087582
Position 23914: 0.9187699264862761
Position 19793: 0.9137318701651546
Position 12827: 0.8729848465103089
Position 7075: 0.8576207669927606
Position 27304: 0.8573271478538853
Position 18385: 0.8210898477356146
Position 28584: 0.7963057141216691
Position 336: 0.593745500956121
Position 12112: 0.4951269445098297
Position 20213: 0.4834844658810659
Position 13090: 0.420886135098343
Position 4691: 0.3581795000254747
Position 381: 0.3502225570722577
Position 8944: 0.27256494709820867
Position 12118: 0.24896611181881484
Position 2400: 0.2427730918447004
Position 1118: 0.19059229566918884
Position 7616: 0.17485012298665478
Position 890: 0.1704098601213024
Position 11959: 0.16377326550353333
Position 27581: 0.15195492229167018
Position 7699: 0.1462378986505646
Position 10365: 0.14327032512505605
Position 1635: 0.1263475582153542
Position 18394: 0.12148524200876801
Position 11274: 0.11315751477648224
Position 7111: 0.1078830307898521
Position 8563: 0.10602264098214033
Position 8815: 0.09635796768824564
Position 4197: 0.08433532321286767
Position 8605: 0.08005563488657355
Position 2865: 0.07925694344446053
Position 11332: 0.06907903440334176
Position 2110: 0.0640087688972104
Position 14292: 0.06345363523793685
Position 24110: 0.06238590515959807
Position 4138: 0.061526130946239016
Position 4265: 0.06035666467019423
Position 15610: 0.05566471051102095
Position 17903: 0.05441863866255021
Position 10013: 0.05066098733683045
Position 14411: 0.04718637389460579
Position 8884: 0.04563014290671784
Position 17177: 0.03806113673028925
Position 2134: 0.03776011504558907
Position 643: 0.032037393481906956
Position 29072: 0.031145808995298344
Position 597: 0.029525625794698227
Position 15615: 0.028922729691871915
Position 6646: 0.02759455120998586
Position 16343: 0.025124326959294237
Position 27793: 0.02364239959395745
Position 25593: 0.0233746576872682
Position 721: 0.021349425606081718
Position 27607: 0.020590520006016504
Position 896: 0.018442536388921977
Position 29295: 0.01634715107924195
Position 361: 0.015770948404975813
Position 10390: 0.015377738765323282
Position 2409: 0.014859025460452068
Position 1017: 0.01479215472761938
Position 2457: 0.014000132778168384
Position 3971: 0.013888714013071705
Position 2904: 0.013408521251951008
Position 25708: 0.012471174405548615
Position 26698: 0.0124308406389991
Position 2753: 0.012307562490411351
Position 27807: 0.01223966552325195
Position 12387: 0.012205863990617233
Position 2833: 0.012162869608867689
Position 28080: 0.010963617586454245
Position 29309: 0.010592762452454415
Position 11319: 0.01021501141124701
Position 10297: 0.009765972736113536
Position 27879: 0.009331512621986516
Position 10898: 0.009316605877216817
Position 28883: 0.00852347928395094
Position 1852: 0.00847095084037293
Position 5122: 0.008464603894228345
Position 505: 0.008406742792347526
Position 6575: 0.008378548392632662
Position 66: 0.007973163295056868
Position 19708: 0.0076931617241081844
Position 18847: 0.007622131792752967
Position 20099: 0.007442879219493829
Position 1903: 0.007249127021477921
Position 2677: 0.006477351357932752
Position 5711: 0.006313881966741571
Position 18212: 0.0062692471239993355
Position 1897: 0.006182488167307442
Position 5743: 0.0061680772065038515
Position 11052: 0.0058289669243615175
Position 391: 0.005828115961171827
Position 1847: 0.005797625359529662
Position 6708: 0.005624106513906864
Position 18442: 0.005434711614418895
Position 2037: 0.005431067972469304
Position 18030: 0.005417760312460349
Position 2907: 0.005183927075699234
Position 7814: 0.005146164408939057
Position 9272: 0.005022086324682146
Position 17560: 0.004641964494972834
Position 29257: 0.004606488905453848
Position 12203: 0.004468949549368643
Position 2810: 0.004338146436799211
Position 2349: 0.004296111060902734
Position 26521: 0.004268461408150601
Position 11963: 0.0035853325737081696
Position 2720: 0.0035347098537106573
Position 2189: 0.0032394889500073154
Position 6291: 0.003137778494853059
Position 1595: 0.003090592798100618
Position 977: 0.002928916931624356
Position 27420: 0.002834527542756577
Position 26954: 0.0027128714854727735
Position 29031: 0.002678206957845019
Position 8907: 0.002591400691138993
Position 8578: 0.0024595306263960103
Position 28802: 0.0023656315015625914
Position 15951: 0.002290319334916818
Position 2429: 0.0021843859063606637
Position 19016: 0.002127084226428207
Position 21671: 0.0020604519356492833
Position 3772: 0.0019649272650020286
Position 8969: 0.0019639747760010506
Position 8995: 0.0019528041129649224
Position 11059: 0.0018236977799542652
Position 4903: 0.0015128178013870555
Position 4566: 0.0014230104545066345
Position 761: 0.0013962784171297877
Position 8169: 0.0013942597743225402
Position 9194: 0.0013817446622906423
Position 29313: 0.0013796344734555925
Position 3333: 0.0013575085002298986
Position 6834: 0.0013492512729821916
Position 3946: 0.001348648853898899
Position 20053: 0.0013464832632497994
Position 19830: 0.0013235938461064144
Position 27776: 0.001256251428708086
Position 6658: 0.0012353663379956648
Position 17818: 0.0012250841632512974
