Gene = CLDN16
index = 377
Annotated 5SS: [  572 14568 17055 20634]
Annotated 3SS: [14464 16889 20441 22030]
SMsplice 5SS: [  572 14568 17055 20634]
SMsplice 3SS: [14464 16889 20441 22030]
top_k =  1000
Partition function (log Z): -11.248057852965452

Sorted 5' Splice Sites (High to Low Probability):
Position 20634: 0.8543846141315216
Position 14568: 0.8509860980593447
Position 17055: 0.7734542542053316
Position 572: 0.7110378431425918
Position 365: 0.23655847812198105
Position 22180: 0.19641300118312832
Position 22230: 0.18770761759941368
Position 1398: 0.18708482562454234
Position 14288: 0.1755533673657379
Position 22140: 0.1321807711707526
Position 11213: 0.11515280913753306
Position 2268: 0.11317141320371714
Position 13562: 0.10173524500329828
Position 10953: 0.10119444637072918
Position 15836: 0.09593020729606905
Position 22728: 0.0901717960813546
Position 10713: 0.06775893515718696
Position 14572: 0.0566248650507833
Position 20378: 0.055264761021057894
Position 14465: 0.04913419413738813
Position 11252: 0.03879879821786161
Position 18428: 0.03375659023356923
Position 19510: 0.030213787305592904
Position 20370: 0.02505609831309244
Position 10985: 0.022189892056312478
Position 19439: 0.017962376985507268
Position 18235: 0.013852611013932889
Position 18173: 0.010074550824638304
Position 1932: 0.00900810336119752
Position 22598: 0.008959882644060769
Position 753: 0.008443255000183501
Position 6907: 0.005306737964477182
Position 20529: 0.004401581920026538
Position 10511: 0.004276603249769716
Position 6159: 0.004042578522186502
Position 9786: 0.003827870664073899
Position 8448: 0.0038056565330909023
Position 13698: 0.0037680264203769657
Position 9963: 0.003649239427181905
Position 9360: 0.0032744275227171876
Position 9184: 0.0030987192132728957
Position 9194: 0.003097036482107671
Position 2254: 0.0027733997170275378
Position 11953: 0.0026858786755441775
Position 8232: 0.002647874074860676
Position 151: 0.002395313593940601
Position 4865: 0.0022442284497707584
Position 20547: 0.002204638213450423
Position 268: 0.002057520380909455
Position 548: 0.0018861071891539938
Position 326: 0.001264714487062625
Position 66: 0.001096777562992176
Position 126: 0.0006560380150985646
Position 336: 0.0006367526116106701
Position 1220: 0.0005848822102578819
Position 1142: 0.0005199776257699499
Position 10144: 0.0005023805124963156
Position 832: 0.0005018009438874037
Position 4801: 0.0003008513161873813
Position 3899: 0.00027713318180575886
Position 640: 0.0002488771598180734
Position 1092: 0.00024086457190100393
Position 7245: 0.00023549799577813745
Position 7732: 0.00023456140002122038
Position 6868: 0.0002187176921902529
Position 79: 0.00021062738430081612
Position 3057: 0.0002020379286099804
Position 652: 0.00015531402433839814
Position 1936: 0.00011476760031251328
Position 10: 6.432778395325096e-05
Position 146: 5.996776488461092e-05
Position 235: 5.857091523869557e-05
Position 1277: 4.355298704599204e-05
Position 121: 3.3547588845551816e-05
Position 282: 3.13165745205208e-05
Position 402: 2.9804173357453614e-05
Position 1106: 1.978443426406742e-05
Position 903: 1.593978601384497e-05
Position 1795: 1.4768910177367577e-05
Position 1224: 1.344949204897675e-05
Position 417: 1.3104777766909779e-05
Position 1610: 1.1650495168655577e-05
Position 2004: 6.035116562257971e-06
Position 1338: 5.919420989055452e-06
Position 347: 5.8267549794097845e-06
Position 740: 3.4576827890520037e-06
Position 1468: 1.907788738849761e-06
Position 914: 1.7115915708367582e-06
Position 272: 1.0236039610491094e-06
Position 58: 7.602914793027185e-07
Position 286: 6.078202527334336e-07
Position 511: 1.0587750184640571e-07
Position 540: 1.755012868904354e-08
Position 419: 9.803641802077035e-09
Position 161: 6.7710491412477705e-09
Position 521: 2.792082914256493e-09
Position 626: 6.307054483932791e-10
Position 707: 6.183663361163837e-10
Position 757: 4.5765951396599183e-10
Position 429: 3.10300594687869e-10
Position 102: 1.8010548799194843e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 14464: 0.8614170894377638
Position 20441: 0.8369756187682098
Position 16889: 0.7743383210255745
Position 22030: 0.6048714239131521
Position 14214: 0.271840744451624
Position 23628: 0.24421685384697253
Position 23569: 0.21655917999752827
Position 22692: 0.2146191382457483
Position 11145: 0.1494113032434682
Position 2180: 0.11401135570906507
Position 13426: 0.10559614245206389
Position 10927: 0.09741968109678774
Position 23588: 0.09520701382070118
Position 20106: 0.08760168490393515
Position 10408: 0.08655649454428845
Position 21889: 0.06559636556138906
