Gene = STX17
index = 1351
Annotated 5SS: [   74  8730 22211 44653 53400 53523 61107]
Annotated 3SS: [ 8544 22144 44426 53283 53471 61019 61800]
SMsplice 5SS: [   74  8730 10350 15663 19781 22211 44653 53400 53523 61107]
SMsplice 3SS: [ 8544 10246 15568 19704 22144 44426 53283 53471 60988 63222]
top_k =  1000
Partition function (log Z): -18.235093839396892

Sorted 5' Splice Sites (High to Low Probability):
Position 22211: 0.9989293201658528
Position 74: 0.9860843978285855
Position 8730: 0.9412353224278428
Position 19781: 0.70094144078498
Position 10350: 0.6580168464039804
Position 15663: 0.6067131807247916
Position 16780: 0.5256741789347618
Position 1379: 0.4848969205109086
Position 20613: 0.35239525685975526
Position 15794: 0.3273935271760617
Position 10899: 0.2762047844898096
Position 25437: 0.1852093132748452
Position 8292: 0.16816848920313002
Position 39218: 0.14785407132973458
Position 17244: 0.1410367422131793
Position 12069: 0.11795028003602606
Position 13830: 0.11085182619610397
Position 7181: 0.08332568669190864
Position 19505: 0.07965663243419989
Position 12026: 0.07532951115254369
Position 16594: 0.07156869585993997
Position 9536: 0.06840493112093961
Position 1786: 0.06784260302036153
Position 17619: 0.04994221408535838
Position 22064: 0.04872745542569367
Position 8699: 0.04583927547211546
Position 585: 0.04272424121770943
Position 15225: 0.03341295751200467
Position 1412: 0.03175959607128752
Position 761: 0.028308974894882627
Position 17249: 0.025843784999646496
Position 16911: 0.02434245795828601
Position 17603: 0.0237246855977936
Position 13519: 0.023159964719927276
Position 9203: 0.01993821811994791
Position 571: 0.0196580424071577
Position 21317: 0.017593017545356516
Position 8427: 0.016893584752996935
Position 7519: 0.01566087595746669
Position 20773: 0.012526772345219286
Position 7185: 0.012480925942148557
Position 12255: 0.011184758033842258
Position 24968: 0.010505667316219896
Position 1445: 0.01009229359730895
Position 11201: 0.009967224750495185
Position 2799: 0.008730925303279695
Position 11884: 0.007560484356798399
Position 13489: 0.007444121146110062
Position 763: 0.007383467989362562
Position 12058: 0.006760105031901151
Position 18194: 0.00653159251760232
Position 2667: 0.006432276791391327
Position 25880: 0.006285922437415964
Position 7001: 0.005030672734188044
Position 6406: 0.004471111072548132
Position 12212: 0.004362292708789574
Position 4546: 0.003936374516829263
Position 18850: 0.0038709913651802136
Position 1840: 0.003444879193028187
Position 14991: 0.003423899727961872
Position 466: 0.0032185397242292667
Position 17531: 0.0031727538978145106
Position 2163: 0.0031704707774733187
Position 725: 0.003009279156254377
Position 6000: 0.0029560174517780876
Position 174: 0.002863906249418865
Position 1252: 0.0028017070064516227
Position 17897: 0.002751916745498464
Position 14938: 0.00248761593335044
Position 31444: 0.0020826702400806385
Position 5381: 0.0019489013991574285
Position 7609: 0.0018199109218447027
Position 622: 0.0017577701737564832
Position 279: 0.0017496920514030979
Position 17712: 0.0016611320248757083
Position 12050: 0.0016310027060016919
Position 1591: 0.0014981544590565153
Position 7046: 0.0013876645132839863
Position 9601: 0.0013288162377710288
Position 13492: 0.00130341637566777
Position 17434: 0.0012770868931985878
Position 3788: 0.0011666455984462817
Position 15677: 0.0011383317706964659
Position 1538: 0.0011336413871727861
Position 510: 0.0011028486343507829
Position 5991: 0.0010978951014212666
Position 10354: 0.001035153468398266
Position 1641: 0.001008541842697263
Position 3585: 0.0010064538058422584
Position 5535: 0.000964684837629066
Position 17645: 0.0008647361431742989
Position 16099: 0.0008069766837292739
Position 1533: 0.0007199713678902378
Position 1145: 0.0005998188239729654
Position 12075: 0.0005907748715394324
Position 4725: 0.000390472127807936
Position 3419: 0.00038512398111844383
Position 438: 0.0003459309849361782
Position 12062: 0.0003215222153920747
Position 451: 0.00028648718965650115
Position 371: 0.00028001733548700696
Position 665: 0.0002606088077475394
Position 737: 0.00025838638766126685
Position 10759: 0.0002505715345220748
Position 574: 0.00021747800151292881
Position 127: 0.000210862412822386
Position 1556: 0.00018711192594566905
Position 878: 0.00017999469193794498
Position 27406: 0.00017970557966439152
Position 11248: 0.00016928089739878094
Position 1001: 0.00015470418858139852
Position 1073: 0.0001326611410446595
Position 207: 0.0001316187027256432
Position 940: 0.0001160984931898645
Position 193: 0.00011512385129214752
Position 858: 9.718487684790183e-05
Position 829: 9.079510799852988e-05
Position 473: 8.24174189360976e-05
Position 513: 8.086275163348134e-05
Position 802: 7.508460003595323e-05
Position 785: 7.294762989192638e-05
Position 1585: 7.219580191599362e-05
Position 1473: 6.77530813150398e-05
Position 1155: 6.185228492839173e-05
Position 2466: 4.8565453465346565e-05
Position 339: 4.780808938100441e-05
Position 22986: 4.393182479578463e-05
Position 382: 3.3436752729023355e-05
Position 248: 2.462549334533544e-05
Position 24803: 2.4186218713204565e-05
Position 323: 2.293767538511079e-05
Position 1475: 2.1944351692293294e-05
Position 391: 2.1823572119521508e-05
Position 453: 2.0912525535333776e-05
Position 1383: 2.089326416636457e-05
Position 24400: 2.0127747163844228e-05
Position 951: 1.8521916159430625e-05
Position 767: 1.3243166110105573e-05
Position 1273: 1.0680675008977552e-05
Position 230: 9.156947014355601e-06
Position 897: 8.452876343352983e-06
Position 406: 8.27220381470073e-06
Position 1283: 7.84072320633999e-06
Position 1266: 7.5240191471696476e-06
Position 1391: 6.850054024956948e-06
Position 1945: 6.4409871508509835e-06
Position 477: 6.0883600444307556e-06
Position 331: 4.908855574117611e-06
Position 107: 4.28304762455566e-06
Position 966: 3.0179926070513883e-06
Position 3: 2.6894450259151384e-06
Position 984: 2.174135012365487e-06
Position 901: 1.955630982348709e-06
Position 1396: 1.8556015435659076e-06
Position 1477: 1.3860014588626511e-06
Position 455: 1.243308536230803e-06
Position 1416: 1.2001295067630874e-06
Position 2436: 1.0890990524362068e-06
Position 680: 8.887500701046923e-07
Position 850: 7.162884540879941e-07
Position 1730: 5.381304386504755e-07
Position 2014: 1.9297945149373804e-07
Position 144: 4.104717931458116e-08
Position 142: 1.355391869617619e-08
Position 357: 7.886009081551525e-09
Position 430: 5.196688916435767e-09
Position 468: 4.572465172748723e-09
Position 400: 4.40766698642834e-09
Position 219: 3.201148501426016e-09
Position 38: 9.337956247755856e-10
Position 457: 2.5185062827357105e-10
Position 18: 9.617512934650966e-12
Position 352: 3.1777439801923436e-12
Position 253: 3.520772909541749e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 22144: 0.9580665622222264
Position 8544: 0.9036448364185417
Position 15568: 0.8859246442979831
Position 19704: 0.7013349109046075
Position 10246: 0.5447786305048575
Position 1225: 0.5313511048293089
Position 39085: 0.4825511189616233
Position 44426: 0.4662113704595736
Position 20480: 0.35789594119279616
Position 16702: 0.3212205651887418
Position 16513: 0.26276504771158377
Position 11965: 0.21567507246629566
Position 8130: 0.12068987911444325
Position 17006: 0.1071911417471617
Position 10802: 0.09110931659665017
Position 10652: 0.08793524713281767
Position 17529: 0.08212900720162487
Position 8605: 0.08073431204921333
Position 19434: 0.07965663243419996
Position 25234: 0.07595734153756172
Position 10226: 0.07293598952492554
Position 13721: 0.0726719386981137
Position 1665: 0.07041925369930738
Position 465: 0.06975555776151555
Position 17072: 0.05912462581470154
Position 7000: 0.05667906874600203
Position 9415: 0.05069996413440515
Position 15726: 0.046707458822168764
Position 21724: 0.04467644257690097
Position 22040: 0.04182704039454868
Position 25355: 0.04045997349008663
Position 7072: 0.03883392532539031
Position 25294: 0.03515640403650912
Position 16593: 0.034059541537544515
Position 13744: 0.03397086673882733
Position 31603: 0.03187077818789092
Position 10707: 0.029108135170623946
Position 25257: 0.028160492427804665
Position 30431: 0.02704272759019251
Position 15113: 0.025740273802279463
Position 31638: 0.024667392322947426
Position 10713: 0.020816665178620488
Position 13371: 0.019957362516418935
Position 7917: 0.017867812749445548
Position 33065: 0.01765406005994508
Position 21204: 0.017593017545356526
Position 8291: 0.016893584752996935
Position 13434: 0.016159861894104278
Position 7942: 0.015722123116623854
Position 24887: 0.014648039316757136
Position 28855: 0.014390715260415991
Position 680: 0.013905880495861125
Position 8038: 0.013888674222617182
Position 7356: 0.013861381929119988
Position 14894: 0.013584346770112271
Position 10787: 0.013097140895871887
Position 9476: 0.012388844405125096
Position 2588: 0.011934486427897684
Position 9136: 0.011913854978421998
Position 9947: 0.010572114897321495
Position 9966: 0.010442711282827038
Position 11145: 0.010136758818067469
Position 10302: 0.010123236210353902
Position 10847: 0.009750088526741241
Position 27511: 0.009722421533211267
Position 612: 0.009282120405716304
Position 9004: 0.008784894069772413
Position 10675: 0.00849449085891114
Position 10809: 0.007767356640036815
Position 10102: 0.007388075029194741
Position 25325: 0.006875884507598948
Position 6862: 0.006711955810136881
Position 28298: 0.005947117404219054
Position 9396: 0.005877758442440458
Position 20612: 0.005526795309116341
Position 24364: 0.0052011109280884135
Position 5931: 0.004942806850163503
Position 4423: 0.004326846644637196
Position 25789: 0.004213474248192024
Position 26754: 0.004023417500508191
Position 11682: 0.003671233945091084
Position 227: 0.003634762353943674
Position 7382: 0.003619404950191394
Position 25765: 0.0035957944153950185
Position 6206: 0.003582216775583973
Position 16875: 0.0035440999439322273
Position 36521: 0.0035091238484567713
Position 33034: 0.0034981211945781946
Position 10607: 0.0034161273086883892
Position 21860: 0.00337398456775525
Position 18093: 0.003267961594400537
Position 18052: 0.0032636309232017754
Position 28930: 0.0031826149486093008
Position 10569: 0.00304331172984438
Position 31300: 0.0027219612132587
Position 33859: 0.0026899685666587443
Position 15618: 0.002560313538933923
Position 18748: 0.0024775126617765397
Position 11922: 0.002411207301863702
Position 3351: 0.0024087517036736643
Position 23659: 0.002293264798527038
Position 26328: 0.0022701347441148024
Position 33486: 0.002153771070284683
Position 5317: 0.001959514164824286
Position 31479: 0.0017914541080969273
Position 30232: 0.0017196313165767458
Position 2059: 0.0016970436195651365
Position 1491: 0.0016455449792628595
Position 11820: 0.0016362108424355366
Position 25047: 0.0015933193545410343
Position 31178: 0.0015417877762576725
Position 20583: 0.0015147293943718698
Position 22989: 0.0014884478614584518
Position 10872: 0.0014643105126369385
Position 1059: 0.0013963877589035895
Position 18810: 0.0013934787034036698
Position 25842: 0.0013809067397406271
Position 32771: 0.001335636299071617
Position 17290: 0.0012770868931985878
Position 263: 0.0012356629205850082
Position 22508: 0.0012283304063908352
Position 8498: 0.0012280888003101435
Position 26975: 0.0012229434987570365
Position 2617: 0.0012050898054508355
Position 30254: 0.0011670026706658973
Position 11766: 0.0011443734741589248
Position 10128: 0.0011270528895817613
Position 9841: 0.0010073607133178595
Position 374: 0.0009942738682893243
Position 5291: 0.000954072071962209
Position 31857: 0.0009184134644484808
Position 8460: 0.0009167472132419284
Position 26694: 0.0008676728728921408
Position 29476: 0.0008581178637003942
Position 684: 0.0008420480960510832
Position 22292: 0.000818088843133094
Position 15993: 0.0008069766837292753
Position 29960: 0.0007991231510597152
Position 28411: 0.0007711066662989727
Position 2632: 0.0007496272541524949
Position 25436: 0.0006736226196847843
Position 417: 0.0006683230810707923
Position 27239: 0.0006429493726036656
Position 31145: 0.0006419963957031451
Position 11659: 0.0006407046139667103
Position 10293: 0.0006189675238216761
Position 25540: 0.0006134058325782254
Position 31079: 0.0006097428803129605
Position 2417: 0.0005739704474125064
Position 2022: 0.0005608189164736915
Position 8527: 0.000550634510787678
Position 30591: 0.0005382495606566203
Position 17207: 0.0005245555657639935
Position 28023: 0.0005209776506369352
Position 27443: 0.000513645506527753
Position 11708: 0.0005128355170510397
Position 30736: 0.0005024240429582835
Position 28894: 0.00048731405000810825
Position 2094: 0.0004852035617124354
Position 22962: 0.0004757186016703668
Position 23186: 0.0004409681142103588
Position 1252: 0.00043333063945997754
Position 1944: 0.0004236311696718742
Position 1283: 0.0004206518180710992
Position 23304: 0.00041276096820569273
Position 2721: 0.00040661523208640905
Position 22809: 0.00039560998755566154
Position 23679: 0.0003757212207876469
Position 568: 0.00034190196855218564
Position 875: 0.00033704949038126377
Position 24815: 0.00031284597783059814
Position 1712: 0.00029980769740166005
Position 2517: 0.000298206918531499
Position 24073: 0.00028323915337166174
Position 26459: 0.00028135167815608196
Position 22412: 0.0002186168924783667
Position 27071: 0.00021789541304592883
Position 26650: 0.0002054251015605056
Position 28449: 0.0002035308133278199
Position 10462: 0.00017511293792115293
Position 24388: 0.0001585431916796728
Position 23655: 0.00015149344623785032
Position 3669: 0.0001494716817333233
Position 25127: 0.000149098810287356
Position 23541: 0.00014713638701446512
Position 28302: 0.00014582269140136822
Position 23954: 0.0001383902733148588
Position 26162: 0.00013532067959967848
Position 10525: 0.00010508723696612828
Position 513: 0.00010335189450871529
Position 1590: 9.578977843349503e-05
Position 10869: 9.513929934947407e-05
Position 24002: 8.962714952380068e-05
Position 27001: 7.915320674451874e-05
Position 19889: 7.683781495737399e-05
Position 15405: 6.707387856271525e-05
Position 26229: 5.9286104198301525e-05
Position 22347: 5.821890922217045e-05
Position 10330: 5.792615721989145e-05
Position 24039: 5.7692917618545347e-05
Position 22858: 5.0273217579043186e-05
Position 23324: 4.813157666673566e-05
Position 230: 4.793802295805568e-05
Position 940: 4.653274697838717e-05
