Gene = LCE6A
index = 770
Annotated 5SS: [144]
Annotated 3SS: [631]
SMsplice 5SS: [144]
SMsplice 3SS: [631]
top_k =  1000
Partition function (log Z): -8.821794718294484

Sorted 5' Splice Sites (High to Low Probability):
Position 144: 0.7195321466230516
Position 41: 0.31491252855309887
Position 446: 0.0291938597898307
Position 450: 0.021762721552195382
Position 918: 0.013544824752136423
Position 369: 0.010371162100318323
Position 348: 0.010127905018242801
Position 642: 0.0037105443589161677
Position 237: 0.0018533266030178873
Position 527: 0.0017070733328387957
Position 304: 0.0015709450754005589
Position 496: 0.0013482382580619714
Position 160: 0.0012048851246104608
Position 390: 0.0005384046681652452
Position 950: 0.0004846462994523707
Position 534: 0.0004096749433928747
Position 774: 0.00039148134352296875
Position 376: 0.00036976337301254474
Position 906: 0.00023437494409674282
Position 84: 0.00022281703681985494
Position 803: 0.00013584899884357647
Position 439: 8.592730432332676e-05
Position 75: 7.963069135710196e-05
Position 268: 6.733229515851559e-05
Position 846: 4.4825718340404485e-05
Position 522: 4.413724761589234e-05
Position 180: 2.1436405815259556e-05
Position 566: 2.0173171677117216e-05
Position 531: 1.726270016661282e-05
Position 604: 1.0941096491222182e-05
Position 281: 7.299956723478884e-06
Position 116: 7.238009859289128e-06
Position 756: 6.107649908266608e-06
Position 882: 3.7063051316449284e-06
Position 923: 3.3593183966474317e-06
Position 880: 1.58143216953866e-06
Position 692: 2.0711459033431097e-07
Position 20: 1.119205911678289e-07
Position 486: 2.990623911232489e-08
Position 98: 2.2654553568413758e-08
Position 454: 3.471623027421448e-09
Position 399: 2.593837505679326e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 631: 0.45487438350785175
Position 560: 0.2305457208529695
Position 127: 0.21611162173277426
Position 417: 0.05418000021310947
Position 516: 0.035594514945939126
Position 1021: 0.03335345556846174
Position 347: 0.02315881806595781
Position 717: 0.019831992726345074
Position 770: 0.018901527337935306
Position 1085: 0.01099380888847477
Position 486: 0.009359980540357509
Position 522: 0.009343041576308784
Position 566: 0.007013769134335548
Position 786: 0.0021695683629394885
Position 1027: 0.0016561285134376919
Position 773: 0.0012929506265017669
Position 292: 0.0008055853572196994
Position 421: 0.0007978766596651023
Position 734: 0.0007315457883907597
Position 496: 0.0006079114325113487
Position 664: 0.00042336017297291145
Position 795: 0.000392335094046737
Position 975: 0.0003302992627006255
Position 971: 0.0002341682361618627
Position 586: 0.00023206538760096572
Position 446: 0.000225059211131874
Position 645: 0.00017289309218848008
Position 849: 0.00010406365182718642
Position 228: 0.00010313260486471277
Position 527: 6.596075257741034e-05
Position 832: 5.4298670700933635e-05
Position 580: 4.323322152109497e-05
Position 1090: 3.79842538923987e-05
Position 466: 2.928214498919106e-05
Position 131: 2.8203349741199442e-05
Position 872: 2.8002126021990082e-05
Position 1001: 2.412163542478e-05
Position 667: 2.3489136493031892e-05
Position 661: 1.583819704684217e-05
Position 802: 1.4900083076646283e-05
Position 578: 1.2058983850702758e-05
Position 808: 1.1334407333449617e-05
Position 450: 8.50592037703851e-06
Position 224: 8.424539721083802e-06
Position 682: 7.70554823287508e-06
Position 846: 7.5567939691285905e-06
Position 298: 6.900019493768068e-06
Position 234: 6.382496653373308e-06
Position 650: 5.482129601948049e-06
Position 200: 5.278066892894089e-06
Position 1032: 5.138590795951708e-06
Position 670: 5.059505154957265e-06
Position 302: 4.2930189153541e-06
Position 816: 4.24976441912037e-06
Position 878: 4.055465991347836e-06
Position 811: 3.618974232385665e-06
Position 874: 3.3762679608820667e-06
Position 170: 3.2412844390726934e-06
Position 268: 3.1738900350336884e-06
Position 278: 3.162911267172138e-06
Position 237: 2.717740121965517e-06
Position 196: 2.6269634250114093e-06
Position 380: 2.4030452935302485e-06
Position 1042: 1.9262653924995655e-06
Position 575: 1.7988755815474345e-06
Position 589: 1.7748326761301988e-06
Position 1029: 1.6524886278715393e-06
Position 163: 1.561654793855707e-06
Position 167: 1.2975836141513778e-06
Position 318: 1.087174917649228e-06
Position 1101: 8.549937947864281e-07
Position 272: 8.482017974340095e-07
Position 254: 6.717308500364131e-07
Position 257: 5.891374516946296e-07
Position 249: 1.6604951739142033e-07
Position 369: 1.4947853926995264e-07
Position 143: 8.00538547705264e-08
Position 139: 7.229929160636975e-08
Position 390: 7.029084095262592e-08
Position 313: 5.442005571503002e-08
Position 309: 4.2941270639687806e-08
Position 241: 4.174844478019312e-08
Position 320: 4.041742860536728e-08
Position 259: 3.440146090810779e-08
Position 304: 2.136792657136746e-08
Position 281: 1.2956798317041769e-08
Position 180: 9.687106740981478e-09
Position 243: 6.480004116968778e-09
Position 315: 2.6204531462212125e-09
Position 147: 3.746895350648629e-10
Position 150: 1.3261353997838005e-10
Position 177: 1.9968028228879042e-11
Position 175: 1.865711603330417e-11
Position 94: 1.7124863485082218e-12
Position 98: 6.514100205718434e-13
Position 84: 2.6935063766842236e-13
