Gene = HACD2
index = 636
Annotated 5SS: [  313  2974 17424 56800 82626 84671]
Annotated 3SS: [ 2855 17404 56710 82503 84491 90214]
SMsplice 5SS: [  313  2974  8157 56800 68318 82626 84671 85686]
SMsplice 3SS: [ 2855  8064 56710 68174 82503 84491 85544 93117]
top_k =  1000
Partition function (log Z): -43.804002898212666

Sorted 5' Splice Sites (High to Low Probability):
Position 313: 0.9810766577160022
Position 2974: 0.7418565013194037
Position 8157: 0.5568000921452727
Position 1916: 0.47374276748284194
Position 2663: 0.3231532639272639
Position 1580: 0.25677691638668537
Position 5497: 0.168722259971291
Position 12940: 0.16749447143387092
Position 6191: 0.13707169440870604
Position 17592: 0.11943191704561065
Position 3013: 0.09942618865823993
Position 2628: 0.08759510188622112
Position 1141: 0.08733659228550866
Position 1968: 0.07724058143801578
Position 10371: 0.07536574037449315
Position 784: 0.05654512147166419
Position 2668: 0.042291203672734666
Position 2738: 0.03718005811677297
Position 17424: 0.036541050524215295
Position 8436: 0.03628328106340471
Position 597: 0.027571965236068165
Position 2386: 0.023469588535200227
Position 1862: 0.023048658316158547
Position 613: 0.02293906591643685
Position 4879: 0.022211904688095786
Position 1291: 0.019084756002526702
Position 3456: 0.0170311509954888
Position 1822: 0.01598771763750376
Position 5485: 0.009022489414974699
Position 2633: 0.00885695558141218
Position 8193: 0.008024792397136002
Position 1854: 0.005316270422678151
Position 6599: 0.005313766961974627
Position 299: 0.004705874921622529
Position 446: 0.004657240757329497
Position 1406: 0.004425300426848834
Position 5123: 0.003671464681492811
Position 1084: 0.003617090333581366
Position 5130: 0.003609841761035902
Position 5890: 0.00337508246021219
Position 7826: 0.0032131957122364736
Position 5858: 0.00305349892268875
Position 2754: 0.0028433857598281586
Position 1926: 0.0026997632050823855
Position 10000: 0.002592925700432329
Position 1103: 0.0023915659473248466
Position 5233: 0.002232952266997355
Position 3316: 0.0020911275226261996
Position 1683: 0.0019514622981808114
Position 5738: 0.0017023761578718482
Position 1957: 0.0015984210350458213
Position 3788: 0.001595372192336068
Position 521: 0.00075817632887228
Position 7894: 0.0007004966625214749
Position 2392: 0.0006302675721695708
Position 284: 0.000522025154090153
Position 2273: 0.0005094918993417605
Position 1772: 0.0004780906384835082
Position 1295: 0.00045181741120817583
Position 296: 0.0004441379569701417
Position 2978: 0.00043432674304049856
Position 1094: 0.00042858748706530857
Position 5504: 0.0003866406564769342
Position 1637: 0.0003753260376000432
Position 2673: 0.00032818670544089234
Position 1608: 0.0003185108163550803
Position 2788: 0.000256787167891166
Position 1584: 0.00023796111951810778
Position 1500: 0.00018153310346529457
Position 2404: 0.00015257003448373446
Position 4884: 0.00015133248393158015
Position 1166: 0.00013889297670530447
Position 1181: 0.0001343337663989066
Position 488: 0.00012549912932160448
Position 2245: 0.00012477032862787815
Position 727: 0.00010851983779189461
Position 1395: 0.00010497451404731882
Position 3783: 9.947801376475965e-05
Position 1194: 9.577159616635434e-05
Position 4512: 7.895149863451121e-05
Position 1698: 6.834087486095072e-05
Position 1559: 5.353371774398066e-05
Position 797: 2.0456357112475386e-05
Position 531: 1.5121311496404915e-05
Position 1305: 1.3288115384058914e-05
Position 1263: 1.1159089680745544e-05
Position 1311: 9.14146737192988e-06
Position 870: 8.75147287544287e-06
Position 1071: 8.654155815604396e-06
Position 988: 8.592444653453369e-06
Position 845: 7.425578845271452e-06
Position 1088: 7.066397961257954e-06
Position 2903: 4.697158811085229e-06
Position 1568: 3.8073301717968075e-06
Position 2159: 3.788931712787136e-06
Position 864: 3.6197985488739867e-06
Position 277: 3.60726157524432e-06
Position 4133: 3.373530306368403e-06
Position 1209: 3.3278770205588812e-06
Position 1268: 3.0489977942678087e-06
Position 3687: 2.175314151725735e-06
Position 3664: 1.5773503264374717e-06
Position 432: 1.4410693737792218e-06
Position 995: 1.1800668807424617e-06
Position 716: 8.31340096529343e-07
Position 682: 6.849384797983109e-07
Position 106: 6.647346701091303e-07
Position 207: 4.297513066573704e-07
Position 705: 3.2842041009595775e-07
Position 804: 3.1931601469759026e-07
Position 414: 6.006035928590263e-08
Position 1022: 2.718267874684376e-08
Position 109: 2.6879120075546224e-08
Position 167: 2.502067233090597e-08
Position 936: 1.6573445696845322e-08
Position 38: 1.4786736530500406e-08
Position 889: 1.4295147038151782e-08
Position 1020: 9.952354873896146e-09
Position 1251: 9.872593935057605e-09
Position 749: 5.3214115789027475e-09
Position 967: 3.0894832452283716e-09
Position 79: 1.4513114524012061e-09
Position 29: 4.915692840807825e-10
Position 901: 4.7449147459155895e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 2855: 0.8376280083417305
Position 17404: 0.7085649798496549
Position 8064: 0.6534699822275912
Position 2520: 0.48197874152051573
Position 1812: 0.4458865984114856
Position 12684: 0.2193885227773847
Position 20508: 0.21832108138017198
Position 5415: 0.20071174988031756
Position 1500: 0.16661909873668124
Position 1682: 0.14124552423797498
Position 6090: 0.1041288953994078
Position 967: 0.10283975507659324
Position 10320: 0.08330320898377944
Position 410: 0.07022287241363083
Position 1376: 0.0492666844705863
Position 1470: 0.03434464242374451
Position 4403: 0.024500695273752898
Position 8254: 0.019691118933348233
Position 13042: 0.019074399297490576
Position 2542: 0.015201864326606775
Position 612: 0.013848787028144174
Position 6036: 0.01244942898627837
Position 5978: 0.011770715762698508
Position 2312: 0.011159114661842115
Position 5025: 0.010276779564497076
Position 7571: 0.009541701492455585
Position 673: 0.009407867614565595
Position 6024: 0.008355543617377975
Position 3246: 0.008281356880720962
Position 1416: 0.00827217494422396
Position 14994: 0.007733280122920995
Position 3138: 0.007006583011834097
Position 4786: 0.0061676887114819594
Position 8388: 0.006102751916862928
Position 14383: 0.005945633251456219
Position 6455: 0.005424545498229718
Position 630: 0.005096219354461377
Position 1528: 0.004925098768799931
Position 2596: 0.004469734466634615
Position 1053: 0.004096716878360959
Position 14778: 0.0040647599795281646
Position 2137: 0.0038761897825138002
Position 2212: 0.003821660718533298
Position 4772: 0.0035318239446864704
Position 3164: 0.0033646666720734196
Position 1206: 0.0033281099062012942
Position 9774: 0.003174242657580409
Position 1816: 0.003112601032384972
Position 2785: 0.0027013472532600655
Position 2209: 0.0025627693563998934
Position 1294: 0.002513609716161
Position 1082: 0.0022686921785217123
Position 14485: 0.002017143835489889
Position 4423: 0.0019334066701838474
Position 1761: 0.001769235712214939
Position 6383: 0.0015998105903654752
Position 8294: 0.0014949269360749703
Position 1531: 0.001494903453592941
Position 2242: 0.0014879003257487807
Position 3425: 0.0014667571993689436
Position 5357: 0.0014296429926593161
Position 3719: 0.001378063353897874
Position 15124: 0.0012692950892369385
Position 2478: 0.001186438965627398
Position 414: 0.0011558341777159619
Position 12292: 0.0011388740805900448
Position 2372: 0.0010135598718718172
Position 1505: 0.0009986249213802287
Position 12060: 0.0009851051531384874
Position 4736: 0.0009387038244220296
Position 12680: 0.0009032255856982444
Position 1209: 0.0008655116237837408
Position 9802: 0.0008008144717311563
Position 1395: 0.0008002481255243412
Position 2693: 0.0006521703422028518
Position 4967: 0.0006482137758314229
Position 2562: 0.0006430966197493676
Position 696: 0.0006419450575290054
Position 4594: 0.0006275715752155384
Position 995: 0.0006077116674862129
Position 5922: 0.0005915684083531898
Position 2064: 0.0005877586328772225
Position 2343: 0.0005621415851840108
Position 1102: 0.00046163005883339344
Position 1391: 0.0004077176131987629
Position 3545: 0.0004072248929343538
Position 2869: 0.00036201455358611143
Position 2105: 0.00034196312641076904
Position 2667: 0.00029101947234998644
Position 1291: 0.00028161020226122416
Position 3697: 0.00027291730372940314
Position 1818: 0.00022526896013144853
Position 8965: 0.00022143492596973292
Position 6550: 0.0001994386967558699
Position 1181: 0.00015094124606497743
Position 1869: 0.00014702531501747473
Position 655: 0.00012944275868674856
Position 596: 0.0001284398197140141
Position 3835: 0.00012156149715791119
Position 7567: 0.00011096359215629305
Position 1309: 9.486367151362433e-05
Position 8278: 9.36469899313041e-05
Position 1985: 9.185288461329276e-05
Position 3735: 8.724415840816178e-05
Position 2158: 8.14941538555584e-05
Position 2140: 7.059003465602202e-05
Position 1568: 6.889151359022143e-05
Position 725: 6.840762659230708e-05
Position 389: 6.726904205248879e-05
Position 8825: 6.596125208495994e-05
Position 4399: 5.801379301525802e-05
Position 502: 5.5395689971584635e-05
Position 1726: 5.530070829097365e-05
Position 8435: 5.1383889133720045e-05
Position 5265: 5.13222769144052e-05
Position 461: 5.092055273753711e-05
Position 4902: 5.0647260425260605e-05
Position 1246: 5.0164890896784556e-05
Position 8530: 4.95390983619432e-05
Position 3301: 4.9135770392920515e-05
Position 4926: 4.7169501779012365e-05
Position 1631: 3.980411489733125e-05
Position 1017: 3.768156797448781e-05
Position 1148: 3.53890088843275e-05
Position 1644: 3.458238921521129e-05
Position 4099: 3.2363830563504815e-05
Position 1939: 3.199775577250442e-05
Position 2737: 2.9098452904805844e-05
Position 1597: 2.796441197771609e-05
Position 1112: 2.468329187735219e-05
Position 4970: 2.3833981598380026e-05
Position 2404: 2.2321817174367584e-05
Position 3973: 1.708685813392751e-05
Position 4465: 1.589306661204232e-05
Position 3768: 1.5148248178624498e-05
Position 2255: 1.2587436672442158e-05
Position 580: 1.2246358958269883e-05
Position 5379: 1.1700372361631415e-05
Position 3121: 1.1461863929860135e-05
Position 783: 9.904832062769774e-06
Position 1853: 8.384127102125521e-06
Position 1340: 7.029893894501788e-06
Position 3287: 6.1182150682991654e-06
Position 3941: 5.862289762430589e-06
Position 591: 5.129688434276112e-06
Position 3517: 4.681673708346445e-06
Position 1574: 4.397359223670298e-06
Position 1001: 3.826029440666461e-06
Position 1331: 3.6686839395563876e-06
Position 3325: 3.4080373703818163e-06
Position 2937: 2.6987633718009587e-06
Position 1145: 2.42171411557844e-06
Position 526: 2.298540133441033e-06
Position 1429: 2.1592684064923288e-06
Position 858: 2.0313796649588346e-06
Position 531: 1.7428016514069572e-06
Position 1249: 9.98182342515357e-07
Position 1156: 9.897085204775794e-07
Position 1866: 6.748380548923281e-07
Position 1268: 3.023759610397515e-07
Position 710: 2.9391932686471864e-07
Position 538: 2.3424136169253594e-07
Position 912: 1.477978516089684e-07
Position 895: 1.4677685895972828e-07
Position 2764: 1.0830434613569098e-07
Position 1703: 4.937400556710142e-08
Position 213: 4.551644404145709e-08
Position 899: 3.981252694320684e-08
Position 471: 3.8746409276353e-08
Position 892: 3.498930146843503e-08
Position 1698: 3.048565292491886e-08
Position 234: 2.6900447590153252e-08
Position 878: 2.117917183184043e-08
Position 705: 1.87640589932836e-08
Position 727: 1.851100966167417e-08
Position 827: 1.809976367872984e-08
Position 815: 1.649774791004401e-08
Position 185: 1.4673773150327852e-08
Position 918: 1.2678439176872878e-08
Position 713: 1.0231801671573066e-08
Position 795: 8.689018511554752e-09
Position 109: 8.510503245883478e-09
Position 374: 4.43795294294177e-09
Position 247: 3.742741367251963e-09
Position 250: 3.502504633225933e-09
Position 362: 3.1108112423431075e-09
Position 182: 2.759481723486915e-09
Position 804: 1.5754786466142954e-09
