Gene = F3
index = 520
Annotated 5SS: [ 264 1544 5836 8711 9480]
Annotated 3SS: [ 1431  5635  8531  9319 11203]
SMsplice 5SS: [ 264 1544 5836 8711]
SMsplice 3SS: [ 1431  5635  8531 11203]
top_k =  1000
Partition function (log Z): -3.2163355694998015

Sorted 5' Splice Sites (High to Low Probability):
Position 264: 0.9580341897597231
Position 8711: 0.934605542462515
Position 5836: 0.9300190002472328
Position 1544: 0.7760947879871862
Position 9480: 0.4946165438504796
Position 6043: 0.1507544354086968
Position 6135: 0.1452826476399803
Position 3145: 0.1087614367528277
Position 2649: 0.10392471823929485
Position 1229: 0.07085423462742636
Position 9888: 0.06233256591522267
Position 9443: 0.0521997024449491
Position 909: 0.03264586610415197
Position 931: 0.027147219699971543
Position 3014: 0.022330710726657873
Position 5956: 0.02232227469768157
Position 8570: 0.0208646219666708
Position 6103: 0.02022177722973477
Position 7586: 0.019720510558294716
Position 6446: 0.01863081918661678
Position 6089: 0.017189366165046568
Position 11064: 0.014619075353224728
Position 2710: 0.013799607543544024
Position 588: 0.011922377430598792
Position 5993: 0.009838992112925162
Position 1352: 0.009675525965509803
Position 248: 0.009007769560938392
Position 2545: 0.00868329638041452
Position 5779: 0.008639862862395308
Position 1824: 0.008029590785470078
Position 8975: 0.007178129344859374
Position 6876: 0.0067311887178920105
Position 6495: 0.0059621857442902155
Position 5377: 0.005775407318595495
Position 7142: 0.005524103956651606
Position 786: 0.00455350905274542
Position 4897: 0.0044531895067979705
Position 4416: 0.004218479896271357
Position 5798: 0.004094341053398671
Position 6414: 0.0038647023769502087
Position 4888: 0.0037340525071942908
Position 2362: 0.0036467787507806584
Position 3209: 0.0035630952995258686
Position 2553: 0.0032753792448331886
Position 651: 0.003210495536072662
Position 6663: 0.003196847091769344
Position 9511: 0.003105369809625088
Position 1939: 0.002825122530845613
Position 9450: 0.0026096000353924504
Position 8962: 0.002541713831177953
Position 1553: 0.002513220816694031
Position 1330: 0.0023957638519777674
Position 3514: 0.0023773963798407734
Position 2525: 0.002256415683506771
Position 2195: 0.0022167675521919976
Position 2830: 0.0020303434042571126
Position 11851: 0.001966314825847375
Position 6718: 0.0019231357398181482
Position 1256: 0.001855031718172327
Position 3162: 0.0018322736947525618
Position 6758: 0.0017757324463236188
Position 2535: 0.0017185146751133712
Position 8132: 0.0016898963353822833
Position 10300: 0.0016202789161196111
Position 1574: 0.0015130247112218232
Position 1689: 0.0014978359736021439
Position 10268: 0.0014668170742285084
Position 985: 0.0014641174634769947
Position 6193: 0.0013678237828595103
Position 1008: 0.0010352772250879884
Position 955: 0.0010018030938311626
Position 1342: 0.000980198969349253
Position 158: 0.0009399636869984995
Position 3466: 0.0008449584296059726
Position 4904: 0.0008421138961958941
Position 427: 0.0007751694913758386
Position 2653: 0.000689665262891242
Position 4460: 0.0006894473389505327
Position 2020: 0.0006669904630596017
Position 520: 0.0006225063489442315
Position 3184: 0.0006096857115580716
Position 8700: 0.0006044757316821817
Position 1836: 0.0006020025264167826
Position 3115: 0.0005964929597583156
Position 6965: 0.000584725793101214
Position 6000: 0.000580477853004667
Position 5718: 0.00046913107979750564
Position 4464: 0.00046861938882833355
Position 935: 0.00046496170315160455
Position 3469: 0.0004622993294653464
Position 9216: 0.0004501423020045374
Position 7703: 0.00044844265909428334
Position 7490: 0.0004270129650295115
Position 12329: 0.00042624628433231054
Position 820: 0.0003976734268721292
Position 6059: 0.00039163703853353863
Position 6813: 0.0003458772735440334
Position 5766: 0.00026013700028533807
Position 3090: 0.00021047553287256574
Position 990: 0.0002092239262622839
Position 1335: 0.0001771571999946934
Position 2114: 0.00017224408897129406
Position 5742: 0.0001710176390182782
Position 734: 0.0001587178548126722
Position 1360: 0.00015670712797189685
Position 4376: 0.00015426478247005138
Position 4514: 0.0001280361309068638
Position 4821: 0.0001274710326175578
Position 2487: 0.0001236175982282817
Position 6011: 0.00011693023111551752
Position 4446: 0.00011264366659491236
Position 3762: 0.0001085228178775718
Position 1153: 9.917305532658001e-05
Position 855: 9.148260824803778e-05
Position 2268: 8.951178774745642e-05
Position 5852: 7.443117541092303e-05
Position 740: 5.330274037635722e-05
Position 822: 5.276049724448507e-05
Position 947: 4.646217540288768e-05
Position 188: 4.4312818687786263e-05
Position 1347: 4.156905276644545e-05
Position 8821: 3.9612340081987785e-05
Position 2109: 3.115628186704513e-05
Position 514: 2.6335322302936057e-05
Position 1211: 2.4615285904316942e-05
Position 976: 2.1194297057862582e-05
Position 1148: 1.830764020332423e-05
Position 1036: 1.6128311968970577e-05
Position 1838: 1.4574876259756112e-05
Position 236: 1.144493599412124e-05
Position 8936: 1.1440935777823472e-05
Position 9609: 1.136674757738927e-05
Position 5860: 1.1281975103243973e-05
Position 512: 1.0838392647354872e-05
Position 1034: 1.0476883344889519e-05
Position 1847: 8.80480939878891e-06
Position 1957: 6.808168558143283e-06
Position 2688: 5.297610366116891e-06
Position 1793: 4.30479323473997e-06
Position 8582: 3.938500559824598e-06
Position 5729: 1.4811730342650408e-06
Position 911: 5.61520612921881e-07
Position 2971: 5.045550590240979e-07
Position 431: 4.830335589496324e-07
Position 462: 3.86708510554503e-07
Position 676: 3.394971490983276e-07
