Gene = SSMEM1
index = 1339
Annotated 5SS: [ 234 5675]
Annotated 3SS: [5619 8113]
SMsplice 5SS: [ 234 1566]
SMsplice 3SS: [1480 3324]
top_k =  1000
Partition function (log Z): -10.576237040733451

Sorted 5' Splice Sites (High to Low Probability):
Position 1566: 0.7616269194892056
Position 234: 0.5552155348075646
Position 2132: 0.37083448681227715
Position 6538: 0.3044179373525984
Position 8024: 0.20031739265123932
Position 6806: 0.1898570847851154
Position 182: 0.15832923513504496
Position 6838: 0.1578400426426706
Position 5675: 0.14617004008406714
Position 461: 0.12759455131671438
Position 6217: 0.09521901900619244
Position 81: 0.08307980189779832
Position 7982: 0.06551197451968704
Position 7785: 0.04336027805800313
Position 6908: 0.0355720340301573
Position 5998: 0.030733848004137827
Position 2529: 0.030640428625900704
Position 2989: 0.017362807634748997
Position 2554: 0.015703681810303502
Position 4490: 0.008963969649651331
Position 1420: 0.005999300581715996
Position 6146: 0.005630952640159024
Position 195: 0.0033707102908907705
Position 102: 0.0023682421004373143
Position 756: 0.0023496992322467325
Position 2715: 0.002016627291403734
Position 1303: 0.0018919999335530022
Position 6495: 0.0017991634780331403
Position 540: 0.0017444972908384753
Position 1461: 0.0014350781146115978
Position 2762: 0.0013949324935313935
Position 994: 0.0012605559371214562
Position 5959: 0.00124375714189802
Position 2792: 0.001064701078666014
Position 2439: 0.0009919391272653856
Position 788: 0.0009126937146978067
Position 5162: 0.0007710857578072042
Position 1998: 0.0007261920556165222
Position 5665: 0.0005883325381207337
Position 447: 0.0004707102004017109
Position 25: 0.00045984667034560354
Position 4742: 0.0004545137839929539
Position 1528: 0.00039767322032362835
Position 2523: 0.0003849766565616819
Position 729: 0.00031487606324451614
Position 2904: 0.0002514449265581717
Position 2886: 0.0002118731484889617
Position 209: 0.000158869226841334
Position 273: 0.00011794227004865377
Position 971: 0.00010925553140330462
Position 838: 9.761743931110499e-05
Position 334: 8.69354875761628e-05
Position 812: 6.638195404969944e-05
Position 1104: 6.392926901086612e-05
Position 479: 4.902523134663645e-05
Position 474: 4.760568104260765e-05
Position 228: 3.744119329857869e-05
Position 419: 3.5547166110390075e-05
Position 6829: 3.433924443348279e-05
Position 687: 3.19439982728538e-05
Position 201: 1.893838087406471e-05
Position 6777: 1.7981332438303105e-05
Position 1239: 1.6341164092720292e-05
Position 712: 1.3497410127648293e-05
Position 2183: 1.149681695219904e-05
Position 1130: 6.8255068541137826e-06
Position 1634: 6.512846525595873e-06
Position 2764: 5.081828585475837e-06
Position 2697: 3.220264765262224e-06
Position 2548: 1.127962930728383e-06
Position 1548: 9.330807958467272e-07
Position 189: 2.0691944644408347e-07
Position 109: 1.3427324026056684e-07
Position 154: 1.049416817267144e-07
Position 45: 7.453166391388278e-08
Position 266: 1.1571603174925466e-08
Position 337: 6.869771866585407e-09
Position 465: 5.200723731284635e-09
Position 681: 4.54411425616094e-09
Position 1266: 4.494385535574691e-09
Position 705: 1.8477495293783507e-09
Position 342: 8.156529508200218e-10
Position 916: 1.580904496466189e-10
Position 851: 1.1277172534211417e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1480: 0.6689002344905136
Position 8113: 0.4228468426061956
Position 6692: 0.3289425387571931
Position 6290: 0.27086808287993547
Position 7932: 0.2255497489297968
Position 5619: 0.19758722627672867
Position 6906: 0.15104557057966875
Position 7865: 0.1372942188856405
Position 1740: 0.13306535851037984
Position 2056: 0.11603491726209089
Position 6104: 0.11564185007769487
Position 3324: 0.09508758757001005
Position 6651: 0.07232000106481086
Position 7693: 0.04587761711447663
Position 7672: 0.042236138567687924
Position 1901: 0.03840721428837253
Position 6995: 0.03414474272017565
Position 2683: 0.03266032252431374
Position 2842: 0.029795828938700284
Position 1904: 0.028545080019109055
Position 2370: 0.025614064155636634
Position 2336: 0.021200872599278945
Position 6316: 0.01965860391103825
Position 342: 0.012943019422967212
Position 1764: 0.011438657581982268
Position 1882: 0.011146302245147541
Position 6307: 0.010236745441397495
Position 1995: 0.010229874492148497
Position 1981: 0.010152921781823141
Position 334: 0.007912394965938643
Position 6023: 0.007853005249177968
Position 2635: 0.006745424559839767
Position 3320: 0.006150687661066122
Position 379: 0.005863838415171618
Position 4253: 0.005772443084275048
Position 1266: 0.005117014930098848
Position 2400: 0.005083514767469222
Position 1930: 0.005061885139833184
Position 2127: 0.004469363701349817
Position 4530: 0.004284160386305109
Position 1397: 0.003746533028383992
Position 1502: 0.003121216983391218
Position 4294: 0.003118732328705825
Position 3829: 0.002566700191345197
Position 1417: 0.0020958205147409716
Position 6769: 0.0017556499948412547
Position 2020: 0.0015875326763227003
Position 884: 0.0015610870061408236
Position 8639: 0.001540107748580777
Position 2408: 0.001520957904263753
Position 1389: 0.0013445933062425498
Position 4184: 0.001339628132985994
Position 1460: 0.0013327231679547968
Position 6161: 0.0012830631682509814
Position 3709: 0.001260704073610205
Position 3934: 0.0012032959314926196
Position 1358: 0.001193593461006455
Position 2276: 0.0011821938072569846
Position 4165: 0.0010956205754862004
Position 2299: 0.0010819779795691003
Position 281: 0.0010698220627266197
Position 2913: 0.0009790190935089881
Position 4233: 0.0009062062474177517
Position 5029: 0.0009051562951282097
Position 5239: 0.0008557863486666136
Position 1906: 0.0007984129611529879
Position 1821: 0.0007644409729306115
Position 1023: 0.0007262594500843679
Position 435: 0.0007105586400952223
Position 1280: 0.0007067859579457792
Position 1746: 0.0006418054115578188
Position 1403: 0.0006135838523088623
Position 7981: 0.0005938610255600889
Position 1189: 0.0004989018686183936
Position 7000: 0.00048255586510161135
Position 6150: 0.0004604277120296704
Position 5743: 0.0004550720728445747
Position 4149: 0.0004391521205899778
Position 858: 0.0004332803720841445
Position 1047: 0.0004236851257929514
Position 4617: 0.0003844048872227233
Position 5196: 0.0003815664936840255
Position 4589: 0.0003678301378082522
Position 2088: 0.00035655739127464606
Position 372: 0.0003521750133125407
Position 3163: 0.000348232689069636
Position 4512: 0.00032852271811744543
Position 627: 0.0003259342570856051
Position 1184: 0.0003055410469256228
Position 2074: 0.00027071779627682054
Position 1838: 0.00024232330422738367
Position 2523: 0.0002372645996256911
Position 2932: 0.00023228973950336078
Position 4386: 0.0002305582852655842
Position 2338: 0.00021487108813875218
Position 630: 0.00021422559989648843
Position 1424: 0.00020763356462123194
Position 783: 0.0001850043346914794
Position 2215: 0.0001678751777046741
Position 1533: 0.0001659944244560823
Position 582: 0.0001559275302382298
Position 3266: 0.00015524788009096334
Position 1441: 0.0001444268606887248
Position 165: 0.00013717739953370028
Position 3552: 0.00013590251912310093
Position 5066: 0.0001355930740302393
Position 3293: 0.00012806473879016278
Position 220: 0.00011414343598931195
Position 1806: 0.00010207225536741308
Position 1548: 8.202065728051963e-05
Position 1213: 7.149939971239711e-05
Position 2380: 7.007727467278162e-05
Position 1620: 6.115954736781476e-05
Position 701: 5.6635405647084244e-05
Position 4981: 5.61606173406738e-05
Position 3279: 5.278041152764362e-05
Position 1300: 4.91122457653731e-05
Position 1133: 4.835949340096121e-05
Position 3913: 4.589216399013741e-05
Position 1457: 4.226622089881949e-05
Position 3576: 4.2183423439475445e-05
Position 827: 3.7768558330955676e-05
Position 125: 3.4523294838755727e-05
Position 1239: 2.13678441929783e-05
Position 1104: 2.0408331339545216e-05
Position 1862: 1.7234296545452465e-05
Position 1311: 1.6848088651471047e-05
Position 1121: 1.6054846924525017e-05
Position 392: 1.464710446545472e-05
Position 1371: 1.2802659914526602e-05
Position 598: 1.2557855239642911e-05
Position 1704: 1.1982822834668104e-05
Position 1029: 9.889590636120304e-06
Position 712: 7.086427926923001e-06
Position 966: 6.939352120777548e-06
Position 2847: 6.39529701902576e-06
Position 841: 6.37658185809102e-06
Position 1657: 6.241894315568231e-06
Position 2501: 5.3286363516902255e-06
Position 1242: 5.007106151327716e-06
Position 237: 4.468441043480432e-06
Position 1629: 3.675341721316806e-06
Position 865: 3.3122174003497067e-06
Position 943: 3.187369361411272e-06
Position 1145: 2.6732382687162667e-06
Position 1850: 2.25134910359661e-06
Position 893: 2.195538820247162e-06
Position 803: 2.163565181859843e-06
Position 2281: 2.0468937631635737e-06
Position 474: 2.0397266511372426e-06
Position 687: 1.6535889206915397e-06
Position 890: 1.5840486056981777e-06
Position 399: 1.5380827119993373e-06
Position 401: 1.0739096868009768e-06
Position 413: 1.030023502599054e-06
Position 437: 9.84362432878078e-07
Position 2384: 9.794828006709631e-07
Position 143: 4.5142492477150977e-07
Position 1565: 4.244554093039011e-07
Position 1662: 3.9163014371495347e-07
Position 419: 3.6802196589706836e-07
Position 1706: 1.836018723607241e-07
Position 1671: 4.388540366202106e-09
Position 908: 1.9479569763650745e-09
Position 461: 1.0641061872587385e-11
Position 169: 1.8182602760801506e-12
Position 899: 1.3241036643777934e-12
