Gene = TNFSF4
index = 1466
Annotated 5SS: [  290 18793]
Annotated 3SS: [18743 20447]
SMsplice 5SS: [  290 18793 20644]
SMsplice 3SS: [18743 20447 22837]
top_k =  1000
Partition function (log Z): -6.261159358367298

Sorted 5' Splice Sites (High to Low Probability):
Position 18793: 0.9961317457080332
Position 290: 0.9906427327485868
Position 10908: 0.5523698415114635
Position 20644: 0.47106118379667655
Position 11366: 0.41974869934838144
Position 20639: 0.38795367224474914
Position 11588: 0.3700126263027975
Position 7029: 0.3617570497288063
Position 8115: 0.2597395890502189
Position 11553: 0.1994314006628428
Position 501: 0.1735155893181246
Position 21785: 0.16618986404431438
Position 22407: 0.1651805362908395
Position 12971: 0.15814186017464793
Position 20186: 0.15525781438997416
Position 2003: 0.15376403513805123
Position 22974: 0.10719601302494058
Position 1346: 0.1060169948238485
Position 7061: 0.0826665187016968
Position 22243: 0.06997817045482116
Position 19768: 0.0682369693048185
Position 12904: 0.06465390470515814
Position 22402: 0.06011635106322854
Position 12908: 0.05776641567563028
Position 20209: 0.05530531356440417
Position 11548: 0.052852510844568594
Position 22369: 0.05109325326509977
Position 560: 0.041912587687814834
Position 19478: 0.039681304109179825
Position 752: 0.030300716338531167
Position 20082: 0.02756368255458121
Position 3662: 0.021174609617224904
Position 1650: 0.011855114525003508
Position 3130: 0.010831275559000701
Position 485: 0.00911861168949082
Position 10861: 0.009044047048540846
Position 12691: 0.007558410920333459
Position 15128: 0.006846633424959418
Position 724: 0.006566679801666671
Position 779: 0.005690677680305772
Position 1827: 0.004871793175126701
Position 20507: 0.004364084937263136
Position 3477: 0.004003537652812712
Position 19689: 0.0031695959623039647
Position 1209: 0.003125378474514838
Position 9322: 0.002471731163961758
Position 21156: 0.0024376234044826677
Position 5763: 0.0023710785454239105
Position 21258: 0.00236776002070047
Position 8599: 0.0022964254917677927
Position 10867: 0.002158272912679107
Position 10347: 0.002110902313322888
Position 7047: 0.002094883481420817
Position 4732: 0.0018296462791471354
Position 22698: 0.0015610660438979136
Position 20388: 0.0014615421189572817
Position 167: 0.0010117326877967735
Position 9098: 0.0009967084764786784
Position 224: 0.0009702762019631544
Position 9368: 0.0008846533511112143
Position 1526: 0.0007598522733839594
Position 789: 0.000694322286790568
Position 215: 0.0006227110501216312
