Gene = SPINK14
index = 1315
Annotated 5SS: [  67 1241 4638]
Annotated 3SS: [1196 4500 5619]
SMsplice 5SS: [  67 4638]
SMsplice 3SS: [4500 5619]
top_k =  1000
Partition function (log Z): -8.133061884834168

Sorted 5' Splice Sites (High to Low Probability):
Position 67: 0.8460705081757098
Position 1241: 0.5006637232688704
Position 4638: 0.37414173132417966
Position 2355: 0.23972804541986986
Position 599: 0.13181526059886992
Position 4669: 0.10221447179512388
Position 2385: 0.0961752399254412
Position 816: 0.05464182203793846
Position 4850: 0.0261653550899848
Position 2447: 0.020351402753120963
Position 2473: 0.014178762252433716
Position 5451: 0.013563180722525095
Position 4623: 0.012314400074094808
Position 1641: 0.01213548510424547
Position 2616: 0.00990876178090326
Position 4303: 0.009180451880556054
Position 3168: 0.00906789136325208
Position 1804: 0.008543021603555735
Position 5158: 0.006555203846819381
Position 3086: 0.005368961344954458
Position 3487: 0.0045836075455981075
Position 279: 0.003714386218556637
Position 2506: 0.0028987071704177137
Position 5273: 0.0027406001146093157
Position 71: 0.002281585077193327
Position 4443: 0.0018262067471695182
Position 4642: 0.0017909966460862737
Position 1517: 0.0015915695050487113
Position 1809: 0.0014358473110703436
Position 4860: 0.0013984120493505307
Position 1363: 0.0013545915396463602
Position 2603: 0.0011364027213915911
Position 4715: 0.0010378429769475298
Position 1022: 0.0009604683225608128
Position 586: 0.0009056475785199342
Position 1828: 0.0008942085539097348
Position 4536: 0.0008716987088003959
Position 730: 0.0008513544330522863
Position 4522: 0.0007593276638241964
Position 4145: 0.000568314821393003
Position 4627: 0.0005141477327531304
Position 5033: 0.0005047327181111718
Position 805: 0.0004770966395589599
Position 4673: 0.0004654601187255449
Position 4791: 0.00041237718696382594
Position 1333: 0.0004021234005444478
Position 4046: 0.00033294329141064896
Position 4089: 0.0003200587128618621
Position 5306: 0.0003062419578818236
Position 3158: 0.00029298289668999847
Position 606: 0.0002135625804429706
Position 1700: 0.00012500903205839395
Position 1394: 0.00010514766107773906
Position 3358: 0.00010210415214322259
Position 4501: 8.089615758461438e-05
Position 982: 7.272868815281698e-05
Position 4549: 7.064974036082444e-05
Position 1064: 4.971025548028775e-05
Position 1404: 4.607130419522861e-05
Position 612: 4.599368023442089e-05
Position 2045: 4.415393563552053e-05
Position 83: 3.376763682945204e-05
Position 185: 3.291987267035346e-05
Position 298: 3.135679700444083e-05
Position 370: 3.062647941819828e-05
Position 110: 2.4268119493311457e-05
Position 18: 2.34968913767982e-05
Position 224: 2.196526889297789e-05
Position 869: 2.0040999483918702e-05
Position 328: 1.7096106738165934e-05
Position 232: 1.6152959595776687e-05
Position 2054: 1.5502854894402775e-05
Position 952: 1.3832687883720983e-05
Position 915: 1.2831043394474654e-05
Position 261: 9.899411176166231e-06
Position 925: 6.778757277781282e-06
Position 425: 5.430047601419218e-06
Position 398: 5.265147669795431e-06
Position 387: 4.633399905547587e-06
Position 96: 4.241846888134303e-06
Position 54: 3.540437096906219e-06
Position 998: 3.3760527624688676e-06
Position 183: 3.011755493466573e-06
Position 679: 1.896353585900859e-06
Position 408: 1.5498419711162198e-06
Position 1172: 1.2270752903616964e-06
Position 1489: 1.1423071690206194e-06
Position 818: 8.759249668087373e-07
Position 212: 8.577578635920932e-07
Position 1340: 7.410345559765663e-07
Position 153: 6.721846897788928e-07
Position 704: 4.2393852694404164e-07
Position 665: 3.177247519321516e-07
Position 222: 2.069010218285923e-07
Position 316: 1.790757887418834e-07
Position 1186: 1.6117268151867564e-07
Position 1551: 8.990269694405876e-08
Position 32: 1.385452354408062e-08
Position 56: 8.163389810975835e-09
Position 1690: 5.649918226424094e-09
Position 214: 3.2680567374588647e-09
Position 526: 3.6793518337724295e-10
Position 663: 2.1983724093316695e-10
Position 492: 1.6696481090988198e-10
Position 1227: 1.0752511986534649e-10
Position 1216: 9.00593388216702e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5619: 0.8046348648225111
Position 4500: 0.5992605129476191
Position 1139: 0.4149724935339961
Position 2267: 0.24045772268737944
Position 2318: 0.08449902730229714
Position 717: 0.05526335123433132
Position 2147: 0.04937062971564971
Position 1196: 0.0453678814827658
Position 4144: 0.023004056182045176
Position 5201: 0.018116635729353063
Position 4715: 0.01587633473797213
Position 4849: 0.015175600664785438
Position 4688: 0.012792903809290863
Position 5140: 0.010834899108527021
Position 1159: 0.010352104521560738
Position 2981: 0.00992516743807697
Position 1117: 0.009784128771980897
Position 1621: 0.008205189944086337
Position 900: 0.00715670440622242
Position 4168: 0.006428485467482599
Position 3457: 0.005254438510923807
Position 220: 0.005167128617510164
Position 1971: 0.005053466234909213
Position 3964: 0.004972702912272301
Position 2472: 0.004658518672515531
Position 1267: 0.004554110338835768
Position 5058: 0.004005811586328942
Position 1202: 0.003593939375035217
Position 1657: 0.0035715855322646668
Position 5376: 0.00346984500226263
Position 1565: 0.0030365503259635897
Position 2741: 0.0029102390843820007
Position 4957: 0.002881192074383939
Position 2013: 0.0023755262322770394
Position 3826: 0.0023197165414559928
Position 482: 0.002259478643927501
Position 3321: 0.0022210244386166593
Position 3077: 0.0020772704330794364
Position 1332: 0.0015129035509489712
Position 3997: 0.0012469179465308623
Position 5640: 0.0010862384655761226
Position 1505: 0.0010453839114969337
Position 3690: 0.0010336287328586895
Position 2026: 0.0008966609538797291
Position 2574: 0.0008957420089717433
Position 2161: 0.0008513508285784037
Position 1346: 0.0008331245598850244
Position 2441: 0.0007577875828458778
Position 4321: 0.0006814283905836294
Position 1684: 0.0006441680670475025
Position 2553: 0.0006267298758612486
Position 1629: 0.0006248019522731846
Position 3739: 0.0006151996707751264
Position 1019: 0.0005875974397415788
Position 2121: 0.0005763421656441645
Position 1428: 0.000574108923699137
Position 3585: 0.0005601345134024533
Position 3074: 0.0004982480596272548
Position 1354: 0.00048786444852263604
Position 1468: 0.0004667706027528842
Position 2790: 0.00044815529142512784
Position 5243: 0.0004428559833126204
Position 3560: 0.000435233471166822
Position 517: 0.00036958120624863824
Position 1454: 0.00034338021494738667
Position 5174: 0.00033860792277761186
Position 4932: 0.0003240084110317317
Position 1660: 0.00029726582273852987
Position 5569: 0.0002792754252894295
Position 1903: 0.0002759250181838066
Position 2288: 0.00026681906885284254
Position 4204: 0.00026657510689597673
Position 3994: 0.00023653841282918284
Position 1394: 0.00022742751025151708
Position 259: 0.0002202609146437955
Position 722: 0.0002192550802637721
Position 3872: 0.00020702491162091015
Position 2097: 0.00020609857895230593
Position 2988: 0.00020556282322824234
Position 2086: 0.00020548135653887536
Position 4757: 0.00019911815427961044
Position 2280: 0.00019496952708517384
Position 1645: 0.00019023932995692748
Position 3795: 0.00017785022151785952
Position 4731: 0.0001647453046098592
Position 4522: 0.00015941358275339926
Position 2953: 0.00014730588547931989
Position 1516: 0.00011482718321271795
Position 982: 0.0001125547173179427
Position 2893: 0.00010839697333000039
Position 661: 0.00010619539096393223
Position 298: 0.00010021717239205078
Position 2285: 9.109027355127459e-05
Position 3020: 7.975913838788033e-05
Position 1575: 6.895973820592567e-05
Position 1402: 6.725546579329428e-05
Position 4045: 6.158820781727896e-05
Position 1145: 5.911115837681079e-05
Position 5485: 5.854140849880231e-05
Position 5102: 5.5496939203094866e-05
Position 3144: 5.100023212855584e-05
Position 1600: 4.2644457147281706e-05
Position 3849: 4.021902599209083e-05
Position 2497: 3.841430070566207e-05
Position 1240: 3.5456940021693664e-05
Position 795: 2.80365666319064e-05
Position 719: 2.7602368985711862e-05
Position 423: 2.5929267437063487e-05
Position 1525: 2.2165208025744283e-05
Position 1703: 2.1824910111331773e-05
Position 570: 2.0978679492123204e-05
Position 222: 2.0618245478360473e-05
Position 278: 1.7705765160544768e-05
Position 1998: 1.713938115532531e-05
Position 519: 1.4481082597025332e-05
Position 1700: 1.3959386804363041e-05
Position 1715: 1.3442264806770095e-05
Position 490: 1.3117390430455752e-05
Position 815: 1.2983463475572724e-05
Position 1487: 1.1822517858998228e-05
Position 1508: 1.0372718529296607e-05
Position 952: 9.610917398140747e-06
Position 556: 7.863787903777506e-06
Position 1209: 6.652148916793258e-06
Position 1568: 6.4838204200982495e-06
Position 1906: 6.42338941238859e-06
Position 492: 5.7990875549467444e-06
Position 484: 5.7112930257060065e-06
Position 488: 5.673370267287689e-06
Position 1456: 5.290723708804761e-06
Position 486: 5.17112227658064e-06
Position 2413: 5.085346646856932e-06
Position 576: 4.8985118806563875e-06
Position 998: 4.450088817682823e-06
Position 306: 4.386713196761076e-06
Position 619: 4.099332566226881e-06
Position 968: 3.829789974093198e-06
Position 768: 3.65257936473404e-06
Position 857: 3.1987434025072627e-06
Position 1407: 3.0397602063598263e-06
Position 641: 2.9535295666174625e-06
Position 908: 2.8461152999297756e-06
Position 925: 2.5443773781245922e-06
Position 875: 2.127715849592467e-06
Position 1369: 1.864344804135653e-06
Position 612: 1.5728391293996413e-06
Position 396: 1.3141359179527856e-06
Position 2073: 9.267461849053793e-07
Position 261: 8.564497887422089e-07
Position 733: 7.585875972264448e-07
Position 2578: 5.498908075955934e-07
Position 2603: 5.03581282316853e-07
Position 598: 3.551733377654619e-07
Position 425: 2.959217396986768e-07
Position 387: 2.593543777672966e-07
Position 931: 2.0700299956564287e-07
Position 2041: 1.806452909155288e-07
Position 745: 1.6609953478518765e-07
Position 579: 1.650115223213118e-07
Position 2028: 1.641582716488699e-07
Position 663: 1.5388165504106423e-07
Position 753: 1.2026901693625578e-07
Position 2569: 9.371005711970397e-08
Position 1028: 9.291017365212931e-08
Position 138: 6.538882280868086e-08
Position 760: 4.157837275075717e-08
Position 500: 4.1231936908702274e-08
Position 939: 3.881597703806692e-08
Position 134: 3.40084909862877e-08
Position 869: 3.1066139179123814e-08
Position 737: 3.057658481291959e-08
Position 398: 2.8658303993989436e-08
Position 1695: 2.572846495456853e-08
Position 747: 2.367902148779877e-08
Position 1746: 1.542899765897684e-08
Position 770: 1.317990658555334e-08
Position 805: 1.1308926907940102e-08
Position 136: 5.004951938294236e-09
Position 1022: 1.470856768667875e-09
Position 915: 1.2107081888447737e-09
Position 96: 3.950643715064169e-11
Position 93: 1.8067175798665735e-11
Position 1527: 1.933257109827838e-12
