Gene = DIEXF
index = 445
Annotated 5SS: [  164  2141  3037  5352  7157  9205 11122 13049 14441 14689 15690]
Annotated 3SS: [ 2100  2795  5177  7067  8793 10901 12845 14257 14575 15443 23196]
SMsplice 5SS: [  164  3037  5944  7157  9205 14689 16230 21736 25963]
SMsplice 3SS: [ 2795  5820  7067  9032 14575 16068 21649 25892 29251]
top_k =  1000
Partition function (log Z): 0.09961958030199192

Sorted 5' Splice Sites (High to Low Probability):
Position 3037: 0.9705165078100364
Position 7157: 0.9201647507461784
Position 9205: 0.8935087185472624
Position 14689: 0.8590189075928018
Position 5944: 0.7521342414391003
Position 25963: 0.7445101049233177
Position 164: 0.6754224489075905
Position 23353: 0.6367835544735205
Position 19428: 0.549853718275614
Position 15690: 0.484767455374206
Position 16230: 0.429886821782549
Position 14441: 0.34490652151613804
Position 12347: 0.3200340018400034
Position 21900: 0.3197540845835224
Position 16159: 0.3195430637437801
Position 204: 0.2873495957368564
Position 17297: 0.25204247177220906
Position 5352: 0.25111717040626114
Position 2141: 0.21837129275757006
Position 16222: 0.21836434907180186
Position 18625: 0.21067269811057057
Position 10995: 0.17310509652036465
Position 13049: 0.17000907857196862
Position 26613: 0.15711703117970044
Position 26228: 0.1369910254874287
Position 3540: 0.12863575638240737
Position 12792: 0.12732515132450803
Position 5387: 0.11992053440861988
Position 19982: 0.08913688199060729
Position 8654: 0.06783892605828737
Position 3451: 0.06719621279282625
Position 13484: 0.06555144241442576
Position 11122: 0.06542948337696136
Position 5931: 0.06538314723265691
Position 27505: 0.06476702947100084
Position 6601: 0.05534123226162474
Position 6805: 0.05291887629765972
Position 1620: 0.052747900563582056
Position 15339: 0.04169373393471926
Position 5499: 0.03516438724179818
Position 12640: 0.034513780190855235
Position 14236: 0.03308996153795749
Position 15314: 0.030798682691317917
Position 5284: 0.023638062206640865
Position 15535: 0.023546273317261293
Position 4575: 0.02252925101000351
Position 6088: 0.02221769709121807
Position 18630: 0.022045500413658603
Position 3579: 0.021417797840136126
Position 1690: 0.020498367805595302
Position 1677: 0.01651142671662844
Position 10776: 0.015170166788750026
Position 5365: 0.014538229680716143
Position 3602: 0.014333557341230325
Position 10641: 0.013974513622846905
Position 21953: 0.013958405111539392
Position 27992: 0.013723037275386447
Position 4025: 0.01337243731902996
Position 1177: 0.012623268526230028
Position 5363: 0.01200732053320575
Position 5958: 0.011983022009414866
Position 33: 0.011841526264626954
Position 2988: 0.011339591887656554
Position 2168: 0.01073394520365042
Position 3347: 0.010451166189206194
Position 2980: 0.009926268814405094
Position 3643: 0.009704020212270877
Position 17763: 0.009108199733314988
Position 26660: 0.009044579670674098
Position 21774: 0.00897874495423569
Position 18701: 0.008941944253249031
Position 1888: 0.0072912566533580294
Position 6626: 0.006838036343562465
Position 8062: 0.006484631706688005
Position 21731: 0.006002869245967475
Position 10767: 0.0052927156935187614
Position 5939: 0.004856299197114969
Position 15183: 0.004655757304665543
Position 6355: 0.0042220486051690684
Position 353: 0.0040721069746034394
Position 28155: 0.003962262201949233
Position 1271: 0.0039086514875636075
Position 2428: 0.0038642047128191427
Position 5564: 0.0035789389486273336
Position 6798: 0.0034671659235246555
Position 10129: 0.003412645030553167
Position 23197: 0.0033102285571986515
Position 6549: 0.003037957369732887
Position 3493: 0.0030190963645945245
Position 7380: 0.002914406061515119
Position 1849: 0.002884071924662275
Position 9115: 0.0028643537691953546
Position 15220: 0.002807582779781376
Position 3456: 0.0026932392250800176
Position 16288: 0.0025715037827104058
Position 5906: 0.0025153230074662575
Position 5319: 0.0023527694632946555
Position 10725: 0.002070550214645193
Position 23366: 0.0019893206576377565
Position 5138: 0.0019666206077014253
Position 15591: 0.0017269596955118791
Position 15705: 0.0016643941588298456
Position 15608: 0.0016383474787186258
Position 18438: 0.0014875572964341132
Position 2977: 0.0014792100280816547
Position 12239: 0.0013922791442306146
Position 5639: 0.0012338391953344834
Position 20052: 0.0011967429279493224
Position 14576: 0.001163692107397908
Position 10608: 0.0011614978578298395
Position 633: 0.0011465739345332907
Position 2266: 0.0010834512390211516
Position 13332: 0.0010475066943542565
