Gene = CRBN
index = 407
Annotated 5SS: [   90  4548  5652  6935 12077 23492 24964 25751 26287 27255]
Annotated 3SS: [ 4440  5448  6784 11916 23428 24878 25634 26221 27122 28664]
SMsplice 5SS: [   90  4548  5602  6935  7205 12077 22143 23492 25751 26287]
SMsplice 3SS: [ 4440  5448  6784  7063 11916 22089 23428 25647 26221 28664]
top_k =  1000
Partition function (log Z): -0.1315705779692231

Sorted 5' Splice Sites (High to Low Probability):
Position 12077: 0.9819651698812211
Position 6935: 0.9421570424320027
Position 26287: 0.8733009953877454
Position 23492: 0.8573540787095207
Position 25751: 0.7889373842238742
Position 4548: 0.7631654616862212
Position 7205: 0.7213939385894559
Position 22143: 0.589998740343598
Position 90: 0.577593339567055
Position 24964: 0.5516190763479606
Position 6237: 0.47356094421296163
Position 5602: 0.4099339080547385
Position 5330: 0.40016235164257435
Position 26735: 0.3987462842235801
Position 5652: 0.374929845377614
Position 26137: 0.34900475187693203
Position 11731: 0.2594363992014702
Position 295: 0.25047361379248106
Position 13030: 0.24453785667924086
Position 9153: 0.23411440980463794
Position 3725: 0.22684979471581668
Position 26492: 0.19172216260125013
Position 3527: 0.1536949618652036
Position 966: 0.14706758294723127
Position 6164: 0.1447494740852964
Position 9950: 0.13403124300985458
Position 12287: 0.13149730716486457
Position 7226: 0.13048464634161444
Position 23526: 0.12204469970194541
Position 5761: 0.0668031577987666
Position 28284: 0.06337623356753068
Position 10913: 0.06090369713386041
Position 25286: 0.05812173457341519
Position 647: 0.05441710055474488
Position 5593: 0.0531968110373823
Position 16144: 0.04972735643894127
Position 6502: 0.04466513641830438
Position 7787: 0.043085241478812326
Position 9481: 0.0423615979309334
Position 6899: 0.040343061616229726
Position 11601: 0.039410277238972204
Position 26504: 0.03667120340721159
Position 934: 0.03497511348159767
Position 2513: 0.03257347047406319
Position 17933: 0.032263523170324424
Position 10488: 0.03224559800257215
Position 5263: 0.02898698514791114
Position 11828: 0.027937231391733833
Position 27255: 0.026142179908958472
Position 3655: 0.023513326329300612
Position 3734: 0.02134891130534083
Position 3866: 0.02101175558263847
Position 4809: 0.02076466113434166
Position 1300: 0.019561917560292946
Position 9696: 0.017961641339116433
Position 3998: 0.017449083281110427
Position 11507: 0.01614833546690191
Position 5512: 0.015115803721222645
Position 18968: 0.015050386440072581
Position 3235: 0.014670445544106176
Position 4773: 0.014375286502868031
Position 1142: 0.013973240528752687
Position 5099: 0.013683719456223618
Position 5597: 0.013524717587607362
Position 8199: 0.013066919637409505
Position 5332: 0.01257167587752641
Position 12282: 0.012172860127243428
Position 27993: 0.0106671643829799
Position 9962: 0.010422125000016538
Position 1785: 0.010011174518314762
Position 9725: 0.009083637339560266
Position 5147: 0.008717312670791679
Position 7332: 0.007756701864468117
Position 4884: 0.007651062939994383
Position 5288: 0.007470168103666987
Position 1206: 0.007026694843306935
Position 5367: 0.0067060682779367595
Position 1474: 0.006631956565588219
Position 5195: 0.006616862048731223
Position 4552: 0.006484412369696189
Position 3508: 0.006445883327274383
Position 410: 0.006044364549477569
Position 2791: 0.005230973526033938
Position 718: 0.004978147694234812
Position 13: 0.004776339842954405
Position 1380: 0.004009811620902004
Position 1852: 0.0030970323885495497
Position 5774: 0.00298236445146172
Position 762: 0.0027671842207573874
Position 5533: 0.002690764179683207
Position 11581: 0.0024187263659314643
Position 6112: 0.002274226556597092
Position 27399: 0.002114553092340072
Position 7242: 0.001838979305652005
Position 2848: 0.0016557249614143662
Position 12555: 0.0016163697156751872
Position 10749: 0.0014858032134425258
Position 28040: 0.0014705078886354471
Position 8315: 0.0014701756041677193
Position 27678: 0.0014677271622233123
Position 27830: 0.0013728114677072048
Position 28090: 0.0013219752902837727
Position 103: 0.0012897627032752528
Position 28159: 0.0012461446778452249
Position 616: 0.0011660163090065272
Position 4356: 0.0011093981145448276
Position 9750: 0.001093793828373837
Position 6212: 0.0009960172451626537
Position 9754: 0.0007849959025829878
Position 9748: 0.000782662634700092
Position 307: 0.0007593885252377163
Position 150: 0.0007545940005737714
Position 7868: 0.0007184612946426373
Position 14967: 0.0007045742562905369
Position 6454: 0.0006771026014364424
Position 12840: 0.0006496575509254973
Position 305: 0.0005748025811909492
Position 9531: 0.0005303843185504478
Position 2028: 0.0005158455391247235
Position 1981: 0.000508138209980917
Position 5153: 0.00048267541003470916
Position 2286: 0.000454503155228317
Position 6906: 0.0004176289320774652
Position 882: 0.000402841326859685
Position 4699: 0.0003538527997026698
Position 4974: 0.00035148182502392364
Position 4486: 0.0003231466701697665
Position 1113: 0.0002069842830294723
Position 1567: 0.00020226138549028687
Position 1030: 0.0002012670072005318
Position 3237: 0.0002005457548594673
Position 9590: 0.0001896391617706709
Position 1941: 0.0001687684658554773
Position 1894: 0.0001666845776372791
Position 6876: 0.0001462842027571978
Position 7339: 0.00014427834127952937
Position 1662: 0.00014319296015922334
Position 1102: 0.00012639335174886092
Position 6926: 0.00012036669825547527
Position 4394: 0.00010506472894697836
Position 9087: 0.0001021741925627274
Position 473: 0.0001020158942353049
Position 4731: 8.854223366402707e-05
Position 7470: 6.622568309511937e-05
Position 234: 3.251624299000073e-05
Position 425: 3.1846219414307964e-05
Position 257: 2.952593425225782e-05
Position 990: 2.489039362591131e-05
Position 903: 1.9358308376615208e-05
Position 438: 1.5610502753885575e-05
Position 371: 1.1146168503674655e-05
Position 13081: 1.0881455742155516e-05
Position 6870: 1.0728942593154964e-05
Position 113: 1.000703688083539e-05
Position 7167: 9.613920553907542e-06
Position 13853: 8.73526931634635e-06
Position 8045: 8.58397140894852e-06
Position 651: 8.377530396588454e-06
Position 578: 8.359058339176967e-06
Position 123: 8.097576014986679e-06
Position 5883: 8.089832594249819e-06
Position 7951: 8.068205302394017e-06
Position 3717: 6.112007161232536e-06
Position 3435: 5.1082290688616625e-06
Position 2543: 4.685955820137024e-06
Position 943: 4.5177455748581955e-06
Position 629: 4.364031824618465e-06
Position 7064: 3.810949046551254e-06
Position 703: 2.9797656173340367e-06
Position 1347: 2.8616718950637124e-06
Position 884: 2.446890192160997e-06
Position 506: 2.194694092742342e-06
Position 1249: 9.654948955251838e-07
Position 649: 8.399696411856906e-07
Position 282: 4.3973893160536426e-07
Position 459: 4.37166216846286e-07
Position 116: 1.7962168782444048e-07
Position 364: 1.383402390816499e-07
Position 558: 1.1676394428469004e-07
Position 175: 1.1669958073803977e-07
Position 1253: 6.490993498063045e-08
Position 778: 5.749627314277511e-08
Position 106: 3.306879604269129e-08
Position 491: 1.2616138130093916e-08
Position 362: 3.497529201364448e-09
Position 525: 2.623402823480283e-09
Position 597: 4.648242353818501e-10
Position 938: 6.219689859890815e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 11916: 0.979417864426237
Position 23428: 0.9715138050232694
Position 6784: 0.964855861006915
Position 26221: 0.8629912592961472
Position 7063: 0.8408139680486202
Position 25647: 0.7898894270027685
Position 28664: 0.7350561274246046
Position 22089: 0.589998740343598
Position 24878: 0.551992359652554
Position 5448: 0.49215510655537137
Position 5072: 0.4511467595943314
Position 6048: 0.44260312749962605
Position 4440: 0.4186362460843919
Position 4443: 0.3460469576303355
Position 5483: 0.3285881268042166
Position 3591: 0.2831263520471914
Position 9016: 0.23309323204697438
Position 26005: 0.21230780117629014
Position 12958: 0.20279430396243778
Position 26635: 0.19000774232230644
Position 26374: 0.1840706674340602
Position 26040: 0.17295296708159016
Position 3396: 0.16237758597310128
Position 9824: 0.14009854874744923
Position 11684: 0.1397396389709278
Position 11478: 0.12545405989290903
Position 26580: 0.1087402800468899
Position 12142: 0.10463917771588589
Position 5994: 0.10231980136987447
Position 26686: 0.09309821541611979
Position 27888: 0.0874430615433329
Position 27122: 0.08673206406517696
Position 11637: 0.0860042212265796
Position 28203: 0.05567114281220529
Position 9463: 0.05338110428748513
Position 15900: 0.04919377220798015
Position 6386: 0.04385131074365845
Position 5963: 0.043535605545987156
Position 25180: 0.03877695410282031
Position 7688: 0.0347396747102298
Position 12961: 0.03418564288013471
Position 10688: 0.033547985954893736
Position 5068: 0.03309463522742521
Position 881: 0.03301572294067523
Position 4641: 0.032407686941350794
Position 10239: 0.0320891581420555
Position 28250: 0.0302186842838301
Position 2387: 0.029875292521872217
Position 5504: 0.028488639033847497
Position 17790: 0.02732654012265665
Position 27863: 0.026946578142068085
Position 10748: 0.02591471071659562
Position 6070: 0.02515622001710672
Position 783: 0.02440156388931712
Position 12175: 0.022685221519578923
Position 28226: 0.020598257938639675
Position 5455: 0.018566404034823687
Position 5651: 0.018489096953129718
Position 5511: 0.018443234463120725
Position 551: 0.01825920850201813
Position 5705: 0.01728724786685026
Position 18773: 0.013786790377034737
Position 1722: 0.013513629277901416
Position 1002: 0.013240092242984117
Position 2977: 0.012927541389688053
Position 26384: 0.012883714310836836
Position 28283: 0.012294288737482222
Position 25053: 0.01215300556742369
Position 1249: 0.010883137287098743
Position 5559: 0.009255836618754674
Position 26615: 0.00901434221047317
Position 23211: 0.008378155555710438
Position 28686: 0.008190133933210839
Position 26447: 0.007812060703915807
Position 9215: 0.0077027752604779095
Position 26327: 0.0076150117990122475
Position 4808: 0.007453160710506538
Position 6822: 0.007434342098484627
Position 1093: 0.007414281522451947
Position 25270: 0.00719177490317119
Position 6794: 0.006968286147094781
Position 7100: 0.006713483628009409
Position 26909: 0.006592124068296237
Position 12146: 0.0065490783438952845
Position 713: 0.006389644904652785
Position 6101: 0.0063795444503708335
Position 376: 0.005614642159337633
Position 12199: 0.005561391612202784
Position 7284: 0.005402080945952966
Position 27714: 0.00507535910188462
Position 8190: 0.005070409850561072
Position 17752: 0.004936983047667782
Position 8125: 0.004810513889278525
Position 12870: 0.004724523782381839
Position 3653: 0.004691373140767761
Position 9337: 0.004640394225107852
Position 2628: 0.004566216917271405
Position 9839: 0.004512382598874905
Position 3360: 0.004450726022315438
Position 865: 0.004420943684430085
Position 7042: 0.004343940539838267
Position 9599: 0.004327753086553591
Position 4327: 0.004087356539147113
Position 7069: 0.003955849366676549
Position 3875: 0.0038955464521265304
Position 26719: 0.0037899065801897305
Position 7553: 0.0037098418861918835
Position 3817: 0.0036889498036270533
Position 4246: 0.0034501315915980144
Position 6825: 0.0031274831663436176
Position 5750: 0.002987162747917712
Position 10849: 0.0029268036758135856
Position 12927: 0.0028611827591794726
Position 558: 0.0028187228692968897
Position 29028: 0.0027466540700508933
Position 592: 0.00273071096232528
Position 8044: 0.0026310780360354383
Position 27590: 0.0025548108335570327
Position 3464: 0.002550810587856801
Position 9418: 0.0023410869264073528
Position 2663: 0.0023204815701768876
Position 29018: 0.002273912395981276
Position 26491: 0.0021471090138843823
Position 12483: 0.0021282005583830007
Position 5233: 0.0020499951212921007
Position 26435: 0.0017697542946868718
Position 3621: 0.001738882451902134
Position 7578: 0.0016595415063861791
Position 5236: 0.001420644844162382
Position 2194: 0.0012911701588673604
Position 18836: 0.0012784193939157512
Position 9144: 0.0012726225972626904
Position 5939: 0.0012088123214773437
Position 27735: 0.0012018169284125297
Position 8137: 0.0011724650145215798
Position 457: 0.001167533509496061
Position 27782: 0.0011458165822992859
Position 7225: 0.001133607503637034
Position 1350: 0.0011303590095202195
Position 903: 0.0010954378418162188
Position 7163: 0.0010770029037397684
Position 3331: 0.001047527400397361
Position 3001: 0.0010414809694609135
Position 1558: 0.0010370670210560426
Position 12228: 0.0009463715818013942
