Gene = MFSD1
index = 839
Annotated 5SS: [  451  2507  3610  5218  5599  7423 12203 17883 18462 19789 20276 21661
 22372 24198 25473]
Annotated 3SS: [ 2453  3496  5174  5530  7313 12099 17783 18349 19731 20118 21562 22258
 24149 25414 27113]
SMsplice 5SS: [  177  3610  5218  5599  7423 17883 18462 21661]
SMsplice 3SS: [ 3496  5174  5530  7313 17783 18349 21562 27113]
top_k =  1000
Partition function (log Z): -2.4715327649618652

Sorted 5' Splice Sites (High to Low Probability):
Position 17883: 0.9403293669852014
Position 7423: 0.9352600903868156
Position 21661: 0.7677876533782607
Position 3610: 0.760866814752471
Position 5599: 0.7140002957420557
Position 18462: 0.7004117639158578
Position 5218: 0.6169750467706633
Position 22372: 0.5095234748524421
Position 2507: 0.48992167162321626
Position 6896: 0.46220405943737614
Position 20276: 0.4020558956182306
Position 12203: 0.3377513929758614
Position 177: 0.3188664323114938
Position 751: 0.26290133990037284
Position 703: 0.22234345881605455
Position 18138: 0.21157649287289892
Position 19314: 0.20256016615611758
Position 19808: 0.1939668271144913
Position 3677: 0.1825023653667903
Position 18184: 0.16887017750006714
Position 451: 0.16316017119516527
Position 352: 0.14213620291438814
Position 25473: 0.12150614922087609
Position 4070: 0.11267392754369604
Position 19789: 0.11100472485572867
Position 23437: 0.09963846431663889
Position 21246: 0.09923913486415796
Position 24198: 0.09042342095672916
Position 4496: 0.06879720090428791
Position 464: 0.06750003003869638
Position 110: 0.06134247521571418
Position 22699: 0.053287818346059265
Position 1667: 0.04377722526347917
Position 6639: 0.04173762895034236
Position 420: 0.041077602053701714
Position 7520: 0.03972926315654088
Position 3633: 0.038518800910812064
Position 23823: 0.037714255912701986
Position 23395: 0.0369150179576707
Position 3119: 0.03320928244551625
Position 4263: 0.03175306089238233
Position 20805: 0.0300011526490246
Position 2584: 0.02804427072743716
Position 20672: 0.027668276098189448
Position 11426: 0.02719817778361409
Position 3293: 0.0244717436475957
Position 19873: 0.022547119765608845
Position 3825: 0.01902529142015893
Position 6088: 0.01740838886652905
Position 18720: 0.014787989739816121
Position 3871: 0.01272674210219092
Position 2953: 0.011379104102438843
Position 852: 0.011237177693126987
Position 25488: 0.010132806109106638
Position 2376: 0.009451308306622856
Position 6021: 0.00851583679501238
Position 11088: 0.008090413104214714
Position 3114: 0.00804704840719479
Position 21856: 0.006711062588988006
Position 7092: 0.006403418920538244
Position 2358: 0.00609399921497078
Position 25541: 0.006017645675558531
Position 8381: 0.005823880212056837
Position 1116: 0.005550091993351897
Position 14879: 0.005410241862701179
Position 2355: 0.0048243327724357375
Position 510: 0.004799042753637387
Position 242: 0.004766603403165239
Position 22331: 0.004095066302581576
Position 3123: 0.0037199759669253674
Position 22309: 0.003646127132205413
Position 655: 0.003469388166319669
Position 23134: 0.0032938751241849175
Position 19334: 0.003056618879259257
Position 4281: 0.003024872719003618
Position 2986: 0.002979165960898778
Position 19597: 0.0026803398599601624
Position 10277: 0.0024233562442194166
Position 770: 0.00205423587531465
Position 2102: 0.0018443956557870538
Position 1062: 0.0018240658840729753
Position 3995: 0.0017469741054815678
Position 6564: 0.0016675780936439245
Position 2342: 0.0016258474172760175
Position 434: 0.0016114907663640338
Position 22383: 0.0015602265830528164
Position 1229: 0.001455137229836164
Position 195: 0.0013960964092365748
Position 4048: 0.0012118788571676487
Position 4045: 0.0012008042616363428
Position 3347: 0.0010713781379846855
Position 20462: 0.0009791171603989691
Position 1122: 0.0009511262698737144
Position 9840: 0.0008801099301223698
Position 8117: 0.000824638504579572
Position 4012: 0.0007736034589672693
Position 1854: 0.0007412785116180858
Position 3795: 0.0007404814740565866
Position 5445: 0.0006624895181196397
Position 2323: 0.0006465957106176847
Position 963: 0.0006317855927429599
Position 4594: 0.0005940263848312662
Position 3176: 0.000586527027101609
Position 20298: 0.000542793478746056
Position 6262: 0.0005366535590901888
Position 1214: 0.0005089500905164939
Position 4309: 0.00044995610143834855
Position 4706: 0.00044915283573020024
Position 6913: 0.0004294206233615647
Position 6707: 0.0004128025790486167
Position 8644: 0.0004042598139680343
Position 5925: 0.0004002038037023254
Position 2782: 0.0003739578514161354
Position 5345: 0.0003515730011966497
Position 2436: 0.00033209657329274795
Position 3006: 0.00033023344503943194
Position 22697: 0.00029985950776476283
Position 1443: 0.000295493084583801
Position 2311: 0.00028008002027220366
Position 2419: 0.0002749856745884165
Position 533: 0.0002705233447060862
Position 6588: 0.0002487337903732197
Position 3082: 0.0002328681812843982
Position 2326: 0.00022976479849061798
Position 4276: 0.0002180441952378416
Position 1347: 0.00021036505243998913
Position 3880: 0.0002026697502998376
Position 3650: 0.00020021649394563507
Position 12909: 0.00018279967958185835
Position 7674: 0.00017974747182911857
Position 4347: 0.00015235807196463792
Position 27: 0.00015074992542413022
Position 4158: 0.0001488660264692979
Position 6: 0.0001422399629805603
Position 2498: 9.885801400368472e-05
Position 6190: 9.525974175262261e-05
Position 272: 8.9611571913908e-05
Position 157: 8.846513891824513e-05
Position 2555: 7.718315389278287e-05
Position 2085: 7.545540809235379e-05
Position 2258: 7.032070357820557e-05
Position 468: 6.582580144164208e-05
Position 9610: 6.0626166453045614e-05
Position 9564: 5.465474098634414e-05
Position 9361: 4.706005781773067e-05
Position 1396: 4.6433727668589536e-05
Position 9971: 4.424504587989809e-05
Position 9163: 4.0081695016784296e-05
Position 1144: 3.859073910753395e-05
Position 1768: 3.064595364720825e-05
Position 425: 2.8369571350324486e-05
Position 649: 2.0503084441597483e-05
Position 791: 2.0460577040565488e-05
Position 788: 2.0364511332108525e-05
Position 7515: 2.0042055984509e-05
Position 21794: 1.45422169891906e-05
Position 640: 1.4211018014920168e-05
Position 2106: 1.3864016864433029e-05
Position 526: 6.655920273729804e-06
Position 249: 6.322400944952799e-06
Position 8034: 5.230171258580734e-06
Position 397: 4.716522108352553e-06
Position 1254: 3.7978443092684734e-06
Position 1267: 3.561902682365474e-06
Position 190: 2.8805931870013993e-06
Position 13: 2.5192701097814705e-06
Position 4025: 2.5083879422182775e-06
Position 172: 2.3078776126297335e-06
Position 523: 2.235674591940265e-06
Position 931: 2.2053590600778265e-06
Position 252: 1.2705399362667802e-06
Position 215: 1.2015326985323726e-06
Position 213: 1.1564164497556683e-06
Position 1412: 6.812725906820025e-07
Position 1124: 4.863520693897951e-07
Position 1031: 4.810519251092655e-07
Position 7828: 4.6363932926066416e-07
Position 62: 2.402683994357529e-07
Position 147: 1.949585631361969e-07
Position 677: 8.834710062528182e-08
Position 630: 8.677759506614493e-08
Position 95: 3.011008603594834e-08
Position 617: 2.640822705027085e-08
Position 623: 1.8785616611026536e-08
Position 707: 9.46082677377565e-09
Position 560: 1.6789581856209033e-09
Position 204: 1.464614377051335e-11
Position 114: 2.196949381114863e-12
Position 682: 8.230791611836127e-14
Position 517: 2.1929793514507335e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 3496: 0.983492001325653
Position 7313: 0.9744597352398452
Position 17783: 0.9403293669852015
Position 21562: 0.7651962623284855
Position 18349: 0.7006743481904683
Position 5174: 0.6572803226126965
Position 22258: 0.5399287425299532
Position 27113: 0.5235291658327443
Position 5530: 0.3683110144202393
Position 19731: 0.3284925296233722
Position 2453: 0.2618870284829332
Position 2239: 0.2601021673968731
Position 12099: 0.2556289126089805
Position 25414: 0.25393988226641084
Position 5409: 0.24162796771961553
Position 6761: 0.2378499082449211
Position 20138: 0.23732130772267682
Position 18044: 0.21352033813878965
Position 509: 0.2117159617579355
Position 19138: 0.19231516871853507
Position 6786: 0.19098484828158452
Position 18078: 0.1684636098839566
Position 20118: 0.1629218138542752
Position 24827: 0.15010893552935364
Position 23199: 0.10584877534695766
Position 21086: 0.09936850802988331
Position 24149: 0.08818305574312693
Position 11968: 0.07772623681954914
Position 23338: 0.07186024598510227
Position 4199: 0.06375758057432687
Position 20583: 0.06152526177714202
Position 5442: 0.050515198655221034
Position 23312: 0.04948971520567167
Position 3009: 0.04552750778163449
Position 3789: 0.04292031365973523
Position 3870: 0.04227040442768996
Position 22989: 0.03499814414316141
Position 6432: 0.0344918014523564
Position 3938: 0.03384936338940362
Position 22597: 0.03323903085672642
Position 23747: 0.028490510459000893
Position 327: 0.02745912276091596
Position 11303: 0.026261930089944284
Position 630: 0.025854408744087717
Position 23910: 0.025614545354833165
Position 2867: 0.024476859201682154
Position 22439: 0.02387574215001109
Position 1365: 0.019846188513703157
Position 608: 0.01975200754477841
Position 4392: 0.01578554687286089
Position 6662: 0.015156169312757262
Position 4425: 0.014626218297278832
Position 1515: 0.013436867694391254
Position 6832: 0.013380102604530238
Position 5958: 0.012178536852423268
Position 513: 0.011549903543558325
Position 3975: 0.01072686749309704
Position 851: 0.009724191221080241
Position 2385: 0.008832637613350675
Position 22629: 0.008827696449815974
Position 18566: 0.007896093661534235
Position 5924: 0.006979341268993956
Position 25594: 0.006664880031528218
Position 19295: 0.006463356003155048
Position 7042: 0.006283232466393949
Position 23636: 0.006158190751255956
Position 21732: 0.005994765026440359
Position 21505: 0.005949115397727965
Position 8184: 0.005864141186568774
Position 19142: 0.005649111531956213
Position 10990: 0.005450318426227481
Position 14732: 0.005420438957500378
Position 18619: 0.00530510226958721
Position 5217: 0.005246942002479714
Position 4345: 0.005169088654458836
Position 5876: 0.005137994084055114
Position 6877: 0.004885723254451133
Position 6444: 0.004710891495842622
Position 3031: 0.004509730659357437
Position 11979: 0.004415901354557103
Position 486: 0.00424008893036821
Position 3994: 0.004171686574678214
Position 3064: 0.003664364147500462
Position 3243: 0.0036527040991809465
Position 24039: 0.003466343662795775
Position 567: 0.0033961894525307832
Position 1533: 0.0033851191832334005
Position 20180: 0.0033648287344262714
Position 703: 0.003364347245569775
Position 2457: 0.003355842412138567
Position 5445: 0.0031712115457825166
Position 5314: 0.0030377541143299614
Position 24795: 0.0029571047558473148
Position 26959: 0.002737838154149307
Position 19406: 0.002680339859960163
Position 3843: 0.0025994815101344692
Position 20210: 0.0025594974613260607
Position 3928: 0.0024978090083081638
Position 2547: 0.0024952445609742525
Position 10144: 0.002423356244219419
Position 6544: 0.002314325752010054
Position 4237: 0.0019981828307051117
Position 3763: 0.001944501750321007
Position 3161: 0.001846584457673636
Position 2491: 0.0017500578837539552
Position 1309: 0.001749176037402454
Position 18968: 0.0015139444237097415
Position 2301: 0.0014887138106533465
Position 1884: 0.0013672835820151684
Position 19768: 0.0013537494853582805
Position 10812: 0.0013402937249594737
Position 1544: 0.0013204464136472697
Position 5360: 0.00124375055485782
Position 21744: 0.0012177650579478217
Position 4398: 0.0011962628774251404
Position 397: 0.0011926926060626046
Position 213: 0.001150890921346628
Position 3824: 0.0011457823940404755
Position 6560: 0.0011184647957083937
Position 18664: 0.0011120939485674938
Position 5848: 0.001103951662897278
Position 3590: 0.0011014368727192087
Position 4458: 0.001099721101421336
Position 11025: 0.0010808077128040986
Position 5035: 0.0010221805431428427
Position 3794: 0.001011450241961799
Position 11327: 0.0009625146417781156
Position 654: 0.0009563837772777377
Position 2760: 0.0009467582453954013
Position 9692: 0.0009112165063060049
Position 26476: 0.0008387213173225538
Position 3475: 0.0008267758127388474
Position 3560: 0.0008238541503716629
Position 6483: 0.0008188484347150195
Position 707: 0.0007830269383837608
Position 2388: 0.0007812833550912529
Position 549: 0.0007760978139021759
Position 3879: 0.000765628500235577
Position 2345: 0.0007625217113814604
Position 22014: 0.0007208115489461939
Position 1395: 0.0007177890863739811
Position 6474: 0.0006866273740324049
Position 22073: 0.0006855804934282333
Position 3444: 0.0006800947533163996
Position 3221: 0.0006791149685971793
Position 3953: 0.0006776566316243965
Position 4240: 0.0006216314818978807
Position 2977: 0.0006081373520256734
Position 6052: 0.0006058825466816732
Position 6458: 0.0005489371886203808
Position 5899: 0.0004978950945040367
Position 2436: 0.0004967282733786249
Position 293: 0.00043007445641893977
Position 4653: 0.0004195549952729776
Position 1541: 0.0004166908047700451
Position 3421: 0.00040653995484221737
Position 7498: 0.0004006921475477504
Position 7901: 0.00038626060220635594
Position 1563: 0.0003726779925320326
Position 3391: 0.0003656983723427841
Position 7949: 0.00036165520933863985
Position 19685: 0.00036053622548045094
Position 372: 0.00034835583721157167
Position 22480: 0.00032468109141739845
Position 1985: 0.00030132475973027707
Position 1725: 0.0002923639709924301
Position 8498: 0.00029074992532749874
Position 22846: 0.00028913252795612326
Position 4130: 0.00025514745226666504
Position 1023: 0.00023809003969681682
Position 5993: 0.0002316252004614933
Position 10896: 0.0002208505038043746
Position 12480: 0.00020496611718478518
Position 349: 0.00019133316195384695
Position 1741: 0.00018566185397641437
Position 1766: 0.00018221418158965208
Position 6088: 0.00016941949337401192
Position 4290: 0.00015249879984075688
Position 1428: 0.00014725297477968466
Position 4396: 0.00014397689572295287
Position 1368: 0.00014358390717534138
Position 1138: 0.00014235838456246828
Position 19896: 0.00013127118843721188
Position 2247: 0.00013028133565646158
Position 299: 0.00012868028610513085
Position 5195: 0.00012643303801511337
Position 5371: 0.0001254723517948111
Position 3730: 0.00012114563323331257
Position 2808: 0.00012031444445574772
Position 4044: 0.0001185881946852911
Position 7554: 9.898931257431453e-05
Position 9267: 9.822266899809177e-05
Position 20495: 9.620915123259559e-05
Position 4931: 8.974599462817259e-05
Position 4064: 8.950868679928434e-05
Position 2028: 8.682890628452978e-05
Position 1189: 8.66416840427842e-05
Position 18581: 8.634304757022582e-05
Position 7219: 8.436835990974403e-05
Position 8408: 7.930174968828841e-05
Position 4394: 7.62956678923524e-05
Position 1919: 7.33394281435776e-05
Position 15868: 7.239306046381947e-05
Position 4949: 6.470038947850861e-05
Position 4867: 5.497882155696438e-05
Position 249: 5.3571598547223625e-05
Position 2059: 5.355782467620254e-05
Position 5644: 5.169656269573975e-05
Position 1325: 4.9263645069522896e-05
Position 1802: 4.827722125376058e-05
Position 7953: 4.485921792588505e-05
Position 9469: 4.251976708423668e-05
Position 7931: 4.092538154384942e-05
Position 5327: 3.8316339749119894e-05
Position 9010: 3.281653850164765e-05
Position 4445: 3.267700058660074e-05
Position 554: 3.177281530440865e-05
Position 22505: 3.1187777987515e-05
Position 4347: 2.872799664142026e-05
Position 1652: 2.594992116477189e-05
Position 7608: 2.4218645290442135e-05
Position 9439: 2.2735565095468928e-05
Position 351: 2.0874274828756737e-05
Position 1446: 1.9371663601892673e-05
Position 4952: 1.705114916268657e-05
Position 9839: 1.43313503395706e-05
Position 4979: 1.2549370299101101e-05
Position 1049: 9.83787288806356e-06
Position 1572: 8.99737647816556e-06
Position 1689: 8.155586699902652e-06
Position 8974: 8.001566148904899e-06
Position 1081: 7.038862334507763e-06
Position 1392: 5.478747726693711e-06
Position 1373: 5.045915875246492e-06
Position 1110: 4.568173774919236e-06
Position 5253: 3.990834761528351e-06
Position 769: 3.452824275898932e-06
Position 3315: 2.646024346856138e-06
Position 3686: 2.4884425496735545e-06
Position 2583: 2.276409889065501e-06
Position 123: 1.7438998835487258e-06
Position 7768: 1.5755717324760092e-06
Position 7528: 1.1660115666170008e-06
Position 1029: 1.10505171596502e-06
Position 341: 9.98587400932315e-07
Position 880: 9.377156071092578e-07
Position 742: 7.54224697291479e-07
Position 455: 6.950664294473893e-07
Position 296: 5.561129338035528e-07
Position 1144: 5.521001705810062e-07
Position 7746: 5.366645021169016e-07
Position 2726: 5.286730791383335e-07
Position 2957: 4.903843471185738e-07
Position 309: 4.57556168439497e-07
Position 713: 4.438933082012862e-07
Position 733: 4.3049096266482206e-07
Position 305: 4.129802234795704e-07
Position 660: 3.545611769698966e-07
Position 937: 2.997682596739789e-07
Position 7721: 2.864596122132277e-07
Position 1267: 2.4114444364640697e-07
Position 8180: 1.5268902890357048e-07
Position 735: 1.5187554988588223e-07
Position 954: 1.191472803106698e-07
Position 760: 1.1845879985194146e-07
Position 190: 1.170995407821055e-07
Position 2122: 7.616408735967314e-08
Position 892: 7.259753574786088e-08
Position 181: 6.534508706211343e-08
Position 7372: 5.0467301708546195e-08
Position 1649: 4.214588067745109e-08
Position 8020: 2.957938074552162e-08
