Gene = MEST
index = 836
Annotated 5SS: [  247  3430  5143  5921  6183  6385  7823  8440  8798 10628 11904]
Annotated 3SS: [ 3274  5062  5842  6045  6325  7781  8368  8695 10550 11839 12845]
SMsplice 5SS: [  247  3430  4117  5143  5921  6183  6400  8440  8798 11904]
SMsplice 3SS: [ 3274  3984  5062  5842  6045  6268  8368  8695 11839 12845]
top_k =  1000
Partition function (log Z): 9.126759054880589

Sorted 5' Splice Sites (High to Low Probability):
Position 6183: 0.9944744585296943
Position 247: 0.9584220886595428
Position 8440: 0.9161752063066022
Position 5143: 0.8617835000933037
Position 11904: 0.7885492804054078
Position 5921: 0.753863105445972
Position 6400: 0.6870987561077174
Position 3430: 0.6546408404489524
Position 8798: 0.5901324036262126
Position 4117: 0.5642031032996354
Position 11343: 0.4510001447928141
Position 10628: 0.2598169109016366
Position 6385: 0.23672101915832264
Position 3487: 0.2317515849632503
Position 3715: 0.20577656998508564
Position 1171: 0.12630895319374044
Position 9049: 0.11390543667809867
Position 12350: 0.0889769774846528
Position 3094: 0.08535201704011282
Position 12335: 0.07258946480339709
Position 979: 0.07167868114696137
Position 8226: 0.06462757783767033
Position 3605: 0.05011590072744348
Position 1921: 0.03871697892840738
Position 3176: 0.03524397967872833
Position 4822: 0.032956971441583605
Position 224: 0.03262990866804442
Position 12175: 0.03232690819481165
Position 11957: 0.03188929195342845
Position 6411: 0.02994072594415407
Position 7440: 0.02770517231060376
Position 4418: 0.02491700704822594
Position 2110: 0.022030814215756922
Position 8984: 0.021428942222842702
Position 3460: 0.019374586014126286
Position 5945: 0.018323812254531273
Position 7018: 0.018241123405408278
Position 605: 0.017427890393425655
Position 6460: 0.014947898326516738
Position 2975: 0.014628645776354103
Position 7555: 0.014026933164272535
Position 7823: 0.01364409393913321
Position 7492: 0.013043683160497265
Position 7752: 0.010761805534685115
Position 1182: 0.010711454422670047
Position 6404: 0.009566770343727871
Position 12522: 0.00940009300317705
Position 5980: 0.00899549678760626
Position 5781: 0.008980506715717894
Position 2459: 0.008766025137654888
Position 7570: 0.007765593860162672
Position 2085: 0.007354589605530687
Position 8316: 0.006578064289419947
Position 1414: 0.006568312845610884
Position 4659: 0.006423884978771946
Position 3297: 0.005882754272014764
Position 7032: 0.005712591402306027
Position 492: 0.005390260003083731
Position 5136: 0.0051555580070026955
Position 7561: 0.005141690983561679
Position 12717: 0.004873641685826934
Position 3133: 0.004849795937220491
Position 6832: 0.004003919941490381
Position 2995: 0.0037943022683559193
Position 4911: 0.003411800295024012
Position 5233: 0.0033816840030116055
Position 8137: 0.0032048058621317226
Position 5953: 0.00312338775235797
Position 7668: 0.0030257664911939363
Position 13358: 0.0027657118311256042
Position 3207: 0.002657234186112624
Position 4813: 0.0023077527613315713
Position 828: 0.0022523205968412764
Position 7709: 0.0022175525861749586
Position 6779: 0.0020951119831145257
Position 11934: 0.0020598257792878946
Position 1682: 0.0019744487442831765
Position 863: 0.0019726335528265455
Position 3287: 0.0018455567531516946
Position 8093: 0.0018314598954594272
Position 10597: 0.0017480004468518667
Position 13142: 0.0016910034150385978
Position 3116: 0.0016558775501581554
Position 4807: 0.0016335462225641267
Position 11077: 0.001589812648953433
Position 5251: 0.0014278639638115325
Position 258: 0.0013582581985924357
Position 1146: 0.0013416021036867828
Position 1718: 0.0013415690579427026
Position 3885: 0.0013256402959352486
Position 5853: 0.0013232977858441662
Position 1071: 0.001300075211314727
Position 4832: 0.0012881708035097751
Position 5711: 0.001263863743228172
Position 9286: 0.0012556061032635113
Position 3162: 0.001247255069264157
Position 6768: 0.0012166614621389358
Position 13552: 0.0012133242650546946
Position 790: 0.0012012425600936736
Position 11222: 0.0011750318091556559
Position 7782: 0.0010734994947430646
Position 1706: 0.0010573951182048652
Position 4679: 0.0009872426356690638
Position 6245: 0.0009736301227167693
Position 6223: 0.0009123175596408257
Position 4306: 0.0008640764709178942
Position 5785: 0.000853552032694563
Position 11368: 0.000811807485749617
Position 4641: 0.0007861582992385403
Position 5876: 0.000724017699202987
Position 9682: 0.0007067329533030554
Position 2324: 0.000642569829009885
Position 4121: 0.0005978355511153684
Position 3213: 0.0005925870451147619
Position 4054: 0.0005739322502854045
Position 8172: 0.0005176776457383705
Position 11186: 0.0005033393115646612
Position 9093: 0.0004023701168356208
Position 9005: 0.0004000825026233429
Position 3644: 0.0003953692127410057
Position 6326: 0.00036577620479493275
Position 716: 0.0003554755508822844
Position 2114: 0.00034907499312672647
Position 3415: 0.0003309360139414529
Position 3252: 0.00031230209754784483
Position 1818: 0.0002975461467162527
Position 1190: 0.00029034532839026443
Position 7748: 0.00028490598996162115
Position 5741: 0.0002754869001098444
Position 1466: 0.00024334367550553538
Position 11665: 0.0002373208259571884
Position 5790: 0.00023115496520572477
Position 3985: 0.00022600662676238998
Position 7614: 0.00019718987762083105
Position 253: 0.00017871680126609095
Position 14033: 0.00017508958149394733
Position 272: 0.00017355188021083605
Position 4619: 0.0001699060130145657
Position 2003: 0.0001665200826831428
Position 7610: 0.0001621898239214843
Position 11440: 0.00016098777155957876
Position 797: 0.00015675322348017483
Position 6346: 0.00014587059354760287
Position 1507: 0.00012316029246480298
Position 7623: 0.0001215994675381083
Position 7537: 0.00010494187401571658
Position 8936: 9.19735940225609e-05
Position 7461: 7.159247591461726e-05
Position 8737: 6.487473127500691e-05
Position 3451: 6.374664867269794e-05
Position 3466: 5.37508292911071e-05
Position 7113: 5.182257348102536e-05
Position 7449: 4.029535674612863e-05
Position 7013: 3.963927960897151e-05
Position 461: 3.9529175505443044e-05
Position 953: 3.9047612389900875e-05
Position 870: 3.834228564834533e-05
Position 6022: 3.7816085391083946e-05
Position 178: 3.618567753717595e-05
Position 7468: 3.5318077752572104e-05
Position 8385: 3.435060356883247e-05
Position 5866: 2.4737820290179427e-05
Position 5151: 1.8150380027533856e-05
Position 78: 1.7474526720225706e-05
Position 6721: 1.6507766537270422e-05
Position 6241: 1.5361013010098032e-05
Position 987: 1.0875307360536331e-05
Position 251: 1.0323218416469931e-05
Position 7077: 7.281890247407025e-06
Position 557: 7.1422342875015235e-06
Position 6160: 5.770965491768269e-06
Position 6730: 4.883792309873717e-06
Position 679: 4.810810546840961e-06
Position 6480: 4.436887217265664e-06
Position 1258: 4.273689539976045e-06
Position 328: 3.107483745917723e-06
Position 6991: 2.3155317638820627e-06
Position 1827: 2.009007577531471e-06
Position 890: 2.0007715969331396e-06
Position 6187: 1.8210934315316172e-06
Position 437: 1.190088530140163e-06
Position 1041: 9.365404686279976e-07
Position 6417: 8.529477914532261e-07
Position 1143: 6.953751181319154e-07
Position 113: 5.826318195952699e-07
Position 1204: 5.064577253376914e-07
Position 1480: 4.047584069419738e-07
Position 1886: 3.283846368546471e-07
Position 412: 3.224979524052764e-07
Position 2401: 3.1344718498886834e-07
Position 6301: 2.2523849188466932e-07
Position 318: 1.9550140092162915e-07
Position 630: 1.2351104463870202e-07
Position 6538: 1.1450313064097467e-07
Position 1363: 1.0420448010727104e-07
Position 52: 8.360334514862094e-08
Position 1282: 7.621264348870156e-08
Position 72: 6.317653800992463e-08
Position 489: 4.262048008987739e-08
Position 1444: 3.588397926349695e-08
Position 1085: 1.5078012603462504e-08
Position 1058: 1.4090937472954852e-08
Position 274: 1.2556780354383293e-08
Position 320: 8.860576780466518e-09
Position 1027: 8.566969812446147e-09
Position 326: 8.355319617364732e-09
Position 892: 6.075626696361807e-09
Position 414: 1.473135233206383e-10
Position 486: 9.925136396796147e-12
Position 520: 3.925891938146208e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 11839: 0.8998562710123031
Position 8368: 0.8632340554572352
Position 6045: 0.8442156615126508
Position 5062: 0.8047027234085937
Position 3274: 0.789808331904852
Position 6268: 0.6259144939552551
Position 5842: 0.602402089938979
Position 3984: 0.503439147011451
Position 8695: 0.4835332832101896
Position 6325: 0.3527731361599661
Position 12845: 0.26617359781928496
Position 3562: 0.25329197498158756
Position 11108: 0.24470183783210647
Position 10550: 0.21688395402433894
Position 11273: 0.19277568849525734
Position 13977: 0.167333835655125
Position 5897: 0.15679132123797315
Position 6075: 0.13917750245302096
Position 12226: 0.1385363756693931
Position 8894: 0.1271752801598885
Position 7975: 0.12541437871649214
Position 3071: 0.11300966017277327
Position 13220: 0.11235722565758008
Position 1051: 0.11061080821216901
Position 13347: 0.07325824160900234
Position 12119: 0.07057861067963529
Position 911: 0.05874851888952854
Position 7313: 0.05858167332460606
Position 3353: 0.05602301064721214
Position 4985: 0.05552056052927614
Position 12762: 0.05194084040534859
Position 12334: 0.051669360307419025
Position 3948: 0.04485269772650762
Position 8537: 0.04480952547751399
Position 12809: 0.04069137619543459
Position 10506: 0.03679250420696505
Position 5655: 0.0304219311033538
Position 13934: 0.026914372314333152
Position 4764: 0.025391593235293358
Position 1786: 0.024557863598133858
Position 4567: 0.024303213272160867
