Gene = MLANA
index = 849
Annotated 5SS: [  135  1750  6852 16197]
Annotated 3SS: [ 1647  6754 16082 17837]
SMsplice 5SS: [  135  1750 10574 15967 16197]
SMsplice 3SS: [ 1647 10419 15808 16082 17837]
top_k =  1000
Partition function (log Z): 0.37781098397669766

Sorted 5' Splice Sites (High to Low Probability):
Position 16197: 0.9834168589019271
Position 1750: 0.981609892599196
Position 135: 0.9368200903370861
Position 10574: 0.6217226569518005
Position 8518: 0.4583506500136942
Position 18157: 0.37199913305733434
Position 4061: 0.321315572660376
Position 501: 0.254762186607073
Position 4440: 0.17503496375907995
Position 19417: 0.16841076404555821
Position 2166: 0.16541455806998284
Position 6856: 0.14568504297789026
Position 10521: 0.1411029641064401
Position 15840: 0.11323312667764546
Position 4560: 0.11101189898189083
Position 6852: 0.11027123833235958
Position 15967: 0.10793840738851304
Position 1562: 0.10550995734961395
Position 8823: 0.07754320041941792
Position 18772: 0.07720970417240482
Position 2713: 0.0750615724740575
Position 8471: 0.07478670881955622
Position 2130: 0.07301106158261507
Position 12885: 0.0678742198151851
Position 599: 0.05710708790500426
Position 398: 0.051405599961467825
Position 3133: 0.042441374993678935
Position 16920: 0.040551109211082285
Position 19229: 0.039601078583330805
Position 3466: 0.038881538818227875
Position 2760: 0.03176317164328471
Position 11077: 0.029995123988508742
Position 16970: 0.0277279672325846
Position 3327: 0.02486298842170396
Position 5144: 0.020446800389228924
Position 5777: 0.018530658263342284
Position 5066: 0.017203340415696582
Position 18349: 0.015790143090626676
Position 18051: 0.015199619529538895
Position 3958: 0.01478860155829959
Position 8451: 0.011022937999590572
Position 4772: 0.010689742206592823
Position 18162: 0.010156649450544834
Position 5706: 0.009708347266020243
Position 16220: 0.009637488729090997
Position 1503: 0.008392030275751874
Position 18033: 0.008048635046874213
Position 17503: 0.008012626138341509
Position 13335: 0.007573765327026621
Position 18055: 0.0075489722818797705
Position 3650: 0.007032905449331062
Position 13199: 0.006865178033881909
Position 1439: 0.006193683929320324
Position 16470: 0.005992245177857459
Position 2149: 0.005873764398500069
Position 10470: 0.005722141262394656
Position 11042: 0.005568821360572844
Position 1576: 0.005500289355325853
Position 1969: 0.0053696377244015535
Position 18077: 0.005346882661961602
Position 4199: 0.0052514153035134944
Position 4894: 0.0052460425134939915
Position 1962: 0.0048521315855046656
Position 5525: 0.004845190295780497
Position 16710: 0.0036196669816634915
Position 448: 0.0035529336725663154
Position 16201: 0.003213296099467446
Position 17093: 0.0030165272999187454
Position 3039: 0.0025757671070338515
Position 18205: 0.0022523276019679817
Position 781: 0.002217612311072075
Position 17592: 0.00205518250428448
Position 17395: 0.0010838537802745278
Position 1535: 0.0007257069840088605
Position 2481: 0.0006959783213834758
Position 1452: 0.0006080090280392421
Position 4868: 0.0005598417471653319
Position 2404: 0.0005448261523789271
Position 1279: 0.0005123888559859214
Position 18166: 0.00047225290487216417
Position 1554: 0.00043473213392372867
Position 1580: 0.00043118115712779704
Position 18001: 0.0004030842721425185
Position 2108: 0.00039191224985501733
Position 4392: 0.00033677491851232075
Position 2840: 0.0003253955971892602
Position 4549: 0.00031507440360913704
Position 2211: 0.0003121803381987207
Position 1155: 0.00029065382992664676
Position 1392: 0.0002896446389149247
Position 1005: 0.0002587423627030668
Position 2018: 0.00024373520079215322
Position 1407: 0.00023196383164369837
Position 1573: 0.00021910508694663445
Position 896: 0.00020856569495496905
Position 1443: 0.00019637543139814975
Position 1328: 0.00015987921149494445
Position 19195: 0.00015964304115308252
Position 439: 0.000144405529733014
Position 3137: 0.0001345000320968972
Position 510: 0.00011750493684089504
Position 2650: 0.00011571876301544933
Position 17081: 0.00011097387013360537
Position 271: 0.00010806859636931676
Position 1411: 0.00010176889996713728
Position 2413: 8.649152087699367e-05
Position 4469: 8.511252903868555e-05
Position 1821: 8.201426284048377e-05
Position 445: 7.721031983384238e-05
Position 1178: 6.085764599269169e-05
Position 267: 5.2406476506954276e-05
Position 1603: 3.630939659338233e-05
Position 1000: 2.008580129789482e-05
Position 677: 1.7271169656064345e-05
Position 1867: 1.7237262419507136e-05
Position 2448: 1.7086653643878246e-05
Position 2168: 1.5750758016725465e-05
Position 566: 1.5344607191763327e-05
Position 971: 1.5088398210280007e-05
Position 672: 1.4866015945831249e-05
Position 1414: 1.3875809411339008e-05
Position 404: 9.070737544208264e-06
Position 494: 7.404243102737827e-06
Position 1200: 6.797863953566069e-06
Position 2265: 6.047553107983573e-06
Position 679: 5.104250757207558e-06
Position 1754: 3.0011331446259733e-06
Position 275: 1.412322989149025e-06
Position 166: 8.589439857924948e-07
Position 207: 8.177379836638646e-07
Position 1192: 6.289597018543898e-07
Position 238: 5.867609374409789e-07
Position 1196: 4.525854518749271e-07
Position 990: 2.2984886333620285e-07
Position 57: 1.4764766019641824e-07
Position 19: 1.3733728079701927e-07
Position 324: 8.995010833560898e-08
Position 466: 2.0022361532378625e-08
Position 908: 1.840501759294263e-08
Position 240: 1.1346653727923934e-08
Position 832: 1.1116609825797908e-08
Position 406: 8.844154185703947e-09
Position 1032: 4.706435035845612e-09
Position 1173: 4.486230338933586e-09
Position 603: 3.5779294000929127e-09
Position 699: 3.3785145725962425e-09
Position 1252: 2.6263175841718193e-09
Position 85: 1.7963264781760438e-09
Position 414: 1.1805350210803765e-09
Position 714: 2.44205984174781e-10
Position 1105: 2.2519809404622224e-10
Position 143: 1.5368150194552515e-10
Position 868: 2.7828187377495307e-11
Position 571: 1.598831140206463e-11
Position 656: 1.3406783083473784e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 16082: 0.9966171897435928
Position 17837: 0.9323819140311851
Position 1647: 0.8451633075714162
Position 10419: 0.7159282127897525
Position 8344: 0.5441606943052288
Position 19305: 0.28605961282104975
Position 3957: 0.28365790340696984
Position 6754: 0.2407486611237385
Position 2021: 0.21216351890410753
Position 15617: 0.2050184388336966
Position 4339: 0.16152780818800286
Position 19120: 0.15284066817260292
Position 1672: 0.1181038781093665
Position 252: 0.11747988898180177
Position 19497: 0.11282000753564884
Position 4439: 0.08423367925360178
Position 324: 0.07881344143583316
Position 8609: 0.07754393474245574
Position 16842: 0.07714868249024469
Position 1318: 0.06515284906585121
Position 18501: 0.06017599612634562
Position 1439: 0.05994854940681281
Position 2567: 0.05743784365976916
Position 10395: 0.05261954953088252
Position 3878: 0.049420178629738507
Position 12775: 0.04057199856404068
Position 3028: 0.03630787776079085
Position 10737: 0.03551438266741608
Position 564: 0.030158284463669444
Position 275: 0.02958855217775356
Position 19727: 0.02894845411174872
Position 424: 0.02765738758951606
Position 12701: 0.0273022212511444
Position 4942: 0.025572011341814048
Position 2626: 0.022461848807484797
Position 5547: 0.0219229850717408
Position 3408: 0.021361851704947206
Position 1863: 0.021098214617445137
Position 4401: 0.019197155879593652
Position 18264: 0.018982090905904345
Position 4548: 0.017528690247871275
Position 3227: 0.017077651661027315
Position 2600: 0.016547642944645998
Position 19617: 0.01629805893058696
Position 15658: 0.016153095232461924
Position 19457: 0.015216072094298908
Position 6708: 0.015207620186511247
Position 13080: 0.014445709591098733
Position 3243: 0.014105556393231468
Position 18691: 0.01403642775118003
Position 2994: 0.013699142077575827
Position 288: 0.011111576270401453
Position 2538: 0.010140493300226532
Position 4957: 0.009693418771047834
Position 1414: 0.009383219066024184
Position 4701: 0.008355738419703981
Position 4342: 0.008183917167302405
Position 18476: 0.008033237799529096
Position 1848: 0.00761741801224334
Position 3272: 0.007265681331685774
Position 19791: 0.007017139991699732
Position 2049: 0.006466836350658303
Position 18666: 0.005991711407746861
Position 18952: 0.0058641928488833055
Position 19195: 0.005685553025629389
Position 5647: 0.005469935861429268
Position 3911: 0.0048607645383983
Position 5325: 0.004845190295780497
Position 2107: 0.004736522991800701
Position 17462: 0.004555870874491271
Position 19636: 0.004466045158355166
Position 17346: 0.0044650904510293065
Position 19514: 0.004400817007527355
Position 16597: 0.00430914427665215
Position 19198: 0.0042131513084355
Position 17287: 0.004134041590951111
Position 448: 0.003705061071095153
Position 16437: 0.003468962540967358
Position 1321: 0.0034323617708782806
Position 18631: 0.002992141485983251
Position 3607: 0.0029397643929683966
Position 384: 0.0029094299692896783
Position 17786: 0.0027277678809654025
Position 16278: 0.0026977404634004796
Position 19684: 0.0025190091503528803
Position 1499: 0.00238588732725204
Position 5050: 0.00238477750175509
Position 16902: 0.002319353359992401
Position 1714: 0.002231445011717959
Position 18004: 0.0021040706024616136
Position 4662: 0.0020973406291999153
Position 18551: 0.0017722435552981362
Position 2118: 0.0016881755650909184
Position 3976: 0.0015671093304030475
Position 19247: 0.001542822346430918
Position 19266: 0.0014689552235715188
Position 1520: 0.0014312385156592213
Position 18054: 0.0013945039165531668
Position 401: 0.001373640644860491
Position 18709: 0.0013243026188719885
Position 19124: 0.001308551448047475
Position 3965: 0.0012988887401374387
Position 3165: 0.0012845268731815156
Position 1912: 0.0011507482496522158
Position 18348: 0.0009879883435689127
Position 18857: 0.0009469181025086558
Position 486: 0.0009308528338260015
Position 1477: 0.0008913183283792312
Position 387: 0.000816004774862055
Position 19696: 0.0008068821369281124
Position 18051: 0.0008020592547401738
Position 2636: 0.0007637865204588257
Position 16446: 0.0007383534191100611
Position 18907: 0.0007340517882280476
Position 4388: 0.0007236270326791105
Position 19043: 0.0007054940791169
Position 5677: 0.0006553592983134598
Position 1496: 0.0006383976660343173
Position 345: 0.000628487699777702
Position 3546: 0.0005800791126287102
Position 1090: 0.0005168098676359055
Position 1601: 0.00044185237982609886
Position 4698: 0.00043891834169871056
