Gene = PLPPR1
index = 1041
Annotated 5SS: [   394 156849 241360 257528 280753 284266 288788]
Annotated 3SS: [156740 241170 257394 280501 284088 288655 295315]
SMsplice 5SS: [   394   1010   2029  13293  49479  72801  90314 102284 110974 134592
 139962 156849 168940 239330 241360 246779 257528 280357 280753 281599
 284266 288550 288788]
SMsplice 3SS: [   911   1927  13136  49353  72733  90211 102173 110849 134490 139879
 156740 168743 239199 241233 246692 257394 280162 280501 281524 284088
 288435 288655 295315]
top_k =  1000
Partition function (log Z): -139.78251097584715

Sorted 5' Splice Sites (High to Low Probability):
Position 394: 0.9047650219083476
Position 13293: 0.8391034920163662
Position 2029: 0.641986032104791
Position 1010: 0.6377663002891791
Position 9434: 0.4515285658611163
Position 13029: 0.3639934586620434
Position 12717: 0.35436701188000597
Position 17390: 0.3245784135799554
Position 15722: 0.2742856172781021
Position 8452: 0.18208700339704428
Position 14326: 0.1798957332558926
Position 12581: 0.17122595988630498
Position 7595: 0.15615937579295994
Position 13842: 0.140939267618159
Position 999: 0.10165265665817975
Position 782: 0.0747826460110886
Position 2023: 0.055872040379199045
Position 13584: 0.03934740308531041
Position 2906: 0.03165767976234085
Position 15695: 0.028652040203828673
Position 15815: 0.01786779531502189
Position 753: 0.016626134697066773
Position 15302: 0.010666075983646519
Position 1521: 0.008919300670923436
Position 2060: 0.00861622808963409
Position 1390: 0.008192187733018547
Position 2913: 0.007501679096736891
Position 1513: 0.005528580385630135
Position 15855: 0.005422713684739756
Position 360: 0.004137510682745636
Position 1586: 0.0033416393322620915
Position 4626: 0.0028266776281214577
Position 1014: 0.002434310134549327
Position 18719: 0.001770202826470176
Position 491: 0.0015127594252938121
Position 757: 0.0014402239778710812
Position 591: 0.001289064412481442
Position 839: 0.001275297554946788
Position 13526: 0.0011647236893820771
Position 6836: 0.0010731037016890154
Position 1598: 0.0009552503686719188
Position 2196: 0.0008488595192297548
Position 982: 0.0006422579328776498
Position 1102: 0.0005901418804834086
Position 398: 0.0005487568549903161
Position 1232: 0.0005069669898937903
Position 5987: 0.0003910988784260496
Position 1703: 0.0003541433228953367
Position 521: 0.00028314501067205254
Position 1281: 0.0002808892944300687
Position 446: 0.00024473700532251383
Position 924: 0.00022244663611458573
Position 1722: 0.0002135681570073242
Position 2212: 0.00013629091739632184
Position 1358: 0.00010060220202256905
Position 1216: 9.816775187362924e-05
Position 796: 9.45191125627969e-05
Position 1172: 8.030349302356432e-05
Position 330: 7.379891776173265e-05
Position 509: 5.927300324935076e-05
Position 429: 5.163795143948096e-05
Position 1676: 4.913973569618288e-05
Position 1572: 4.8093931215442385e-05
Position 1286: 4.632659990173775e-05
Position 1681: 2.9696114156529866e-05
Position 2315: 2.853892705062754e-05
Position 816: 2.8032784101218926e-05
Position 593: 2.5047922456387242e-05
