Gene = C1orf21
index = 177
Annotated 5SS: [   311  90546 120625 203758 211404]
Annotated 3SS: [ 90327 120529 203680 211342 232459]
SMsplice 5SS: [   311  15852  45392  49776  80069  80299  90546  96205  98174 109061
 120625 140131 147716 155155 155591 167361 203758 204157 204333 205778
 207750 211404 218505 221991 222183]
SMsplice 3SS: [ 15716  45311  49645  79965  80174  90406  96114  98033 108968 120529
 140024 147568 154981 155487 167291 203680 204081 204237 205667 207626
 211342 218335 221900 222086 231310]
top_k =  1000
Partition function (log Z): -118.49920932035816

Sorted 5' Splice Sites (High to Low Probability):
Position 311: 0.9925717476751327
Position 15852: 0.7615169424660951
Position 19642: 0.21341979337558412
Position 3281: 0.10258342355599194
Position 10903: 0.0740556490046958
Position 19693: 0.03899494313868526
Position 1788: 0.021217002346184503
Position 1074: 0.019880112802248127
Position 4183: 0.017537357453856775
Position 4125: 0.017217520003837437
Position 3267: 0.015923802348234498
Position 1366: 0.013656161253595395
Position 3570: 0.01248641443646334
Position 16049: 0.010956345295892126
Position 2174: 0.008413795084177306
Position 2178: 0.006951494004212591
Position 3345: 0.004501320621256633
Position 317: 0.002666369382349256
Position 495: 0.0024668577664137413
Position 2827: 0.001819953067831121
Position 4797: 0.0016871900303457126
Position 2800: 0.0016389360068516747
Position 4575: 0.00147793032512251
Position 1202: 0.0014557647475031403
Position 3354: 0.0007787954556112408
Position 394: 0.000560956449733356
Position 1639: 0.0004089455777129342
Position 6549: 0.0001932704074219073
Position 3622: 0.00017074425155501092
Position 2934: 0.00010173866389227332
Position 2157: 9.386038252170536e-05
Position 2564: 8.997317673381052e-05
Position 1977: 7.810261197771309e-05
Position 1670: 6.867790092469543e-05
Position 1487: 5.525531078120145e-05
Position 1370: 5.34473558179211e-05
Position 1025: 5.269699416471875e-05
Position 771: 3.734528295332532e-05
Position 815: 3.0798402926248e-05
Position 1913: 2.514784289156748e-05
Position 2921: 2.2824778790879442e-05
Position 2988: 1.853316477619807e-05
Position 1745: 1.4925444656241119e-05
Position 1338: 1.3372005342651736e-05
Position 157: 1.1817443822898304e-05
Position 355: 1.1202315280037033e-05
Position 1123: 9.080480911847084e-06
Position 1334: 8.61361118600221e-06
Position 203: 6.7656382814176604e-06
Position 1017: 5.761075258818599e-06
Position 1871: 5.450480845947564e-06
Position 536: 4.8851756488145255e-06
Position 1499: 4.751569796360762e-06
Position 150: 4.7419565515709715e-06
Position 315: 3.268965972853659e-06
Position 1774: 3.1534375083599465e-06
Position 1198: 2.641598824430831e-06
Position 1515: 2.5176890223523325e-06
Position 2041: 2.073732379501466e-06
Position 1804: 1.7969044219069588e-06
Position 3192: 1.7458550371595102e-06
Position 628: 1.46310951951256e-06
Position 2519: 1.266113149158454e-06
Position 4242: 1.2489169944081763e-06
Position 707: 1.1813175785884432e-06
Position 822: 1.1336467528754744e-06
Position 897: 7.582197872118216e-07
Position 809: 5.662159096769713e-07
Position 819: 5.146978512307551e-07
Position 899: 4.889441185970164e-07
Position 635: 4.651360878184206e-07
Position 807: 4.552133890007793e-07
Position 845: 4.0666123296051385e-07
Position 1117: 4.0040656442280137e-07
Position 637: 3.975617002437658e-07
Position 511: 3.751406595477864e-07
Position 1132: 3.4143821709656e-07
Position 1620: 2.8333114123809127e-07
Position 1458: 2.5074266610882967e-07
Position 936: 2.30284370845564e-07
Position 862: 2.2912411468491335e-07
Position 779: 1.767111093545539e-07
Position 1750: 1.7540731226923453e-07
Position 419: 1.741448001363637e-07
Position 451: 1.3393444112049184e-07
Position 1408: 1.1651167961760235e-07
Position 1721: 1.0721857846153579e-07
Position 993: 6.155267576242723e-08
Position 589: 5.926303953488619e-08
Position 1300: 3.9422384360111906e-08
Position 86: 3.1694253726570665e-08
Position 421: 2.6740520425117886e-08
Position 1217: 2.182943078555208e-08
Position 1214: 2.1088641245490595e-08
Position 1432: 1.9682429726871727e-08
Position 1031: 1.8891284419289063e-08
Position 813: 1.773983615703e-08
Position 586: 1.559686117614033e-08
Position 1078: 1.5023725159102173e-08
Position 556: 1.2233412385948974e-08
Position 883: 1.0603356583045956e-08
Position 943: 9.173955004840061e-09
Position 62: 7.540634851781485e-09
Position 869: 4.675167519194924e-09
Position 1777: 8.316926092578736e-11
Position 984: 3.0885163739857885e-11
Position 17: 2.156741622183344e-11
Position 949: 2.0569256407000116e-11
Position 22: 8.337519457965718e-12
Position 611: 2.632251673368837e-12
Position 716: 1.0719187671124318e-12
Position 454: 3.698986740636647e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 15716: 0.7939474880306093
Position 19761: 0.3774212698934205
