Gene = SMIM1
index = 1280
Annotated 5SS: [  54  394 2696]
Annotated 3SS: [ 274 2510 3006]
SMsplice 5SS: [394]
SMsplice 3SS: [2510]
top_k =  1000
Partition function (log Z): -7.326317717656764

Sorted 5' Splice Sites (High to Low Probability):
Position 394: 0.8972583459672506
Position 54: 0.2886450323014447
Position 138: 0.17284772842168689
Position 2696: 0.14627463617685593
Position 35: 0.08070166651766864
Position 323: 0.05688543594886418
Position 2417: 0.048222650318853075
Position 2617: 0.03214342886771916
Position 1941: 0.025610816652548253
Position 1766: 0.024177539540405274
Position 1361: 0.02134813288607808
Position 1073: 0.017882711480495906
Position 596: 0.011076446221135308
Position 95: 0.011060974808574289
Position 2621: 0.009161024588694253
Position 868: 0.0075461963629929905
Position 1578: 0.0067548509259029565
Position 62: 0.006497912127882626
Position 1609: 0.005869320702940308
Position 2138: 0.005013281450806898
Position 385: 0.004800916730471253
Position 2300: 0.004447178308503466
Position 1522: 0.002827807797962177
Position 1410: 0.002562668053548226
Position 941: 0.0025469954274026894
Position 1947: 0.001880317167896646
Position 742: 0.000843851591027686
Position 1943: 0.0006277894671844633
Position 1618: 0.0004970032933467181
Position 489: 0.0003217935673798747
Position 966: 0.00027101812152008267
Position 15: 0.00025474146361606894
Position 46: 6.0709137910220086e-05
Position 423: 2.5949670313522735e-05
Position 644: 1.2599650480690722e-05
Position 188: 5.855580082676659e-06
Position 431: 3.742852318924717e-06
Position 103: 1.346676093620235e-06
Position 256: 1.0571696760301958e-06
Position 699: 3.503143318153667e-07
Position 848: 3.3932362427122573e-07
Position 400: 2.813142031746136e-07
Position 669: 1.8054707388791098e-07
Position 628: 1.60780232720702e-07
Position 963: 1.1130994667957914e-07
Position 398: 9.563544268742842e-08
Position 556: 4.263555583100313e-08
Position 571: 2.5657341457595798e-08
Position 284: 2.149431076135132e-08
Position 418: 6.3737248201198975e-09
Position 451: 9.442806071254423e-10
Position 583: 7.272867579397118e-10
Position 573: 3.035322112038676e-10
Position 538: 1.247946319291356e-10
Position 660: 4.498352430072761e-12
Position 449: 8.260902057764472e-19

Sorted 3' Splice Sites (High to Low Probability):
Position 2510: 0.6177483696980822
Position 238: 0.35001682987087335
Position 274: 0.1695558919275264
Position 3006: 0.16589170272358078
Position 1863: 0.12984199459503368
Position 2387: 0.06105813139188544
Position 1577: 0.05363780778858029
Position 2899: 0.04158459509124817
Position 2576: 0.037130214863035305
Position 2026: 0.029985167656444642
Position 2927: 0.024726179742163762
Position 2460: 0.0216042148534815
Position 2749: 0.014961160008757416
Position 1332: 0.014531575429364665
Position 1210: 0.014000451469401329
Position 2695: 0.011488640230372361
Position 485: 0.011153734237664846
Position 812: 0.009930636598758282
Position 2896: 0.007504412261868783
Position 1309: 0.0067830354397604604
Position 458: 0.006340947536397076
Position 3016: 0.0061277738470649915
Position 1051: 0.005792396796960637
Position 1458: 0.0057436996976992045
Position 2204: 0.005713503771364469
Position 889: 0.0052189542021288116
Position 2030: 0.004402443576821678
Position 1031: 0.004350114980768419
Position 2990: 0.003580121070223087
Position 772: 0.0030810180456121014
Position 2463: 0.0030588244881289764
Position 2101: 0.003033063314469105
Position 1830: 0.003019553904005341
Position 1973: 0.002902526352058752
Position 2443: 0.0026012318608708376
Position 1437: 0.0026012187413467546
Position 734: 0.002559706548144641
Position 2009: 0.0022272197570269315
Position 673: 0.0022165362435656822
Position 1241: 0.00216464257592524
Position 936: 0.002135999591972076
Position 149: 0.0020466894092452197
Position 825: 0.001815663064709565
Position 299: 0.0017369432735871992
Position 2555: 0.001663116840045228
Position 2212: 0.0014879340336785315
Position 3107: 0.0014081921308805644
Position 3034: 0.0010118453507243926
Position 214: 0.0009793450398835164
Position 1489: 0.0009464512547841144
Position 2941: 0.0009410763388461525
Position 478: 0.0008423449090592324
Position 1726: 0.0007672254610996332
Position 3052: 0.0007371266992978809
Position 892: 0.0007050015312863524
Position 363: 0.0005484793099391058
Position 2751: 0.0004912891664926437
Position 2299: 0.00046097674412985435
Position 1905: 0.00045514199189048977
Position 322: 0.00039542795575850143
Position 1110: 0.00037833951778808834
Position 242: 0.00036626212652312424
Position 831: 0.0003377213248377159
Position 2304: 0.000332210565394436
Position 2950: 0.00032022004063799044
Position 1684: 0.00031364174399046594
Position 766: 0.00029777657221807824
Position 1186: 0.0002857905955438459
Position 2515: 0.00027642714377767237
Position 834: 0.0002574094534536792
Position 281: 0.00024920616675078817
Position 2620: 0.0002330689437999713
Position 957: 0.00019449051828855911
Position 2673: 0.0001783317196786034
Position 513: 0.00016110982896366905
Position 1245: 0.0001417359053917286
Position 340: 0.00013462252136895608
Position 1206: 0.0001339987190553348
Position 697: 0.00012827987471656743
Position 973: 0.00012412512139672112
Position 488: 8.753457772523674e-05
Position 1360: 8.147962093420767e-05
Position 1127: 8.084542793220146e-05
Position 3183: 6.333865470272555e-05
Position 1655: 4.581255333359162e-05
Position 1486: 4.510962790207014e-05
Position 864: 4.490573692307314e-05
Position 2617: 3.8716271477783545e-05
Position 2584: 2.3825740301922015e-05
Position 365: 2.2068408792991902e-05
Position 1516: 1.7720545823937565e-05
Position 1585: 1.5356537941064642e-05
Position 1664: 1.4859712298359355e-05
Position 1389: 1.2422298486255068e-05
Position 1157: 1.1669123650726517e-05
Position 1380: 8.428513906916213e-06
Position 782: 8.28012610586901e-06
Position 495: 7.816878329701924e-06
Position 954: 7.288184976798428e-06
Position 1642: 6.752748160869092e-06
Position 1269: 6.705268698531613e-06
Position 1124: 5.698100923830969e-06
Position 372: 3.810654374471681e-06
Position 1356: 3.2386952383889244e-06
Position 677: 3.150089160317439e-06
Position 1151: 3.145841334762081e-06
Position 596: 2.9797936509932722e-06
Position 379: 2.824802441525597e-06
Position 1076: 2.811536208365776e-06
Position 840: 7.261936490135623e-07
Position 1172: 6.048879196548717e-07
Position 1287: 3.2091025433409934e-07
Position 428: 2.6477243892376927e-07
Position 571: 2.384220633470223e-07
Position 609: 1.5291258319134332e-07
Position 861: 1.3050647427092528e-07
Position 1056: 1.2674750719469598e-07
Position 1058: 1.1570403866929074e-07
Position 853: 1.1338015149567614e-07
Position 1129: 1.0114722615731685e-07
Position 616: 9.577689930048086e-08
Position 527: 4.6422538704160694e-08
Position 430: 3.9498831443807814e-08
Position 681: 3.179379838238953e-08
Position 398: 2.4901802943723333e-08
Position 600: 2.2458505303000312e-08
Position 384: 1.7578267654429563e-08
Position 580: 1.6456948054486046e-08
Position 412: 9.818457320112669e-09
Position 522: 6.7259358674697844e-09
Position 592: 4.433667700630612e-09
Position 578: 9.468866238944268e-10
Position 505: 8.385713342608872e-10
Position 604: 4.255728805465258e-10
Position 440: 4.615716232890602e-11
Position 83: 1.7480033473083964e-11
