Gene = L1TD1
index = 756
Annotated 5SS: [   91  1698 12806]
Annotated 3SS: [ 1603 11687 14951]
SMsplice 5SS: [   91  1698 12806]
SMsplice 3SS: [ 1603 12680 14951]
top_k =  1000
Partition function (log Z): -6.7665229267103

Sorted 5' Splice Sites (High to Low Probability):
Position 1698: 0.9836246344413109
Position 12806: 0.6131417186025846
Position 91: 0.2617049605850765
Position 15417: 0.24675360048352152
Position 171: 0.2441852216620322
Position 131: 0.148588728464831
Position 2041: 0.10852103776519666
Position 371: 0.09655505771440201
Position 386: 0.09458285593817724
Position 211: 0.07294773585263346
Position 16708: 0.043073009586633015
Position 251: 0.04019134768543797
Position 426: 0.02427008261980723
Position 6241: 0.019587508405897538
Position 13515: 0.016208348261933604
Position 445: 0.013022273544209772
Position 15212: 0.012127366198510856
Position 1737: 0.010868765588515662
Position 291: 0.010054850407976716
Position 8727: 0.009524355467112127
Position 2269: 0.007988908002454016
Position 5620: 0.00638022062474993
Position 2817: 0.005518615963069312
Position 1065: 0.005210662605524452
Position 9851: 0.004816929791415553
Position 13961: 0.0047628184352785175
Position 13157: 0.0045668060966039
Position 14670: 0.004150111164483752
Position 2867: 0.004031974564437754
Position 12065: 0.0037174974880735123
Position 2070: 0.0027955769316581618
Position 1721: 0.002696864524799063
Position 11915: 0.0026595796563428638
Position 1997: 0.002596526577158032
Position 1668: 0.0025877676678330228
Position 9175: 0.002565593492615003
Position 6841: 0.0022751885181147725
Position 13926: 0.0021528204096031194
Position 2835: 0.002100614687474595
Position 3524: 0.002041864783675549
Position 9451: 0.0016685533315073935
Position 13178: 0.001627935800326995
Position 13364: 0.0015590268056171971
Position 430: 0.001427858889986855
Position 402: 0.0014185835405771147
Position 3740: 0.001075868700685361
Position 12977: 0.0010344351285904616
Position 5223: 0.0009955695227532814
Position 3589: 0.0009707373994270304
Position 6706: 0.0009109930299351475
Position 5269: 0.0008638892844521116
Position 4936: 0.0007958065277488813
Position 11807: 0.0007693593808455689
Position 390: 0.0004538814617637139
Position 1477: 0.00045292050538116996
Position 310: 0.0004307981091829886
Position 106: 0.00033967128799619644
Position 155: 0.0002593525134524598
Position 995: 0.0002472042574312241
Position 195: 0.000212505220878501
Position 710: 0.00016056654207468723
Position 5862: 0.00015416625820417285
Position 315: 0.00011969443986711448
Position 1148: 0.00010986702664231239
Position 1479: 0.00010591473719434642
Position 600: 9.065816896861349e-05
Position 5959: 7.928398653228409e-05
Position 5844: 7.7496591949794e-05
Position 1513: 7.724127042213624e-05
Position 1423: 6.375067939989438e-05
Position 235: 5.8596437543556385e-05
Position 275: 5.5777770395161156e-05
Position 562: 5.458034828084255e-05
Position 3406: 5.421442658500751e-05
Position 1702: 3.360484631158531e-05
Position 3029: 2.8752874724685238e-05
Position 150: 2.5675913576502192e-05
Position 1256: 2.445200462464172e-05
Position 5254: 2.1014889512084584e-05
Position 322: 1.9411123452999848e-05
Position 1889: 1.8547719862489107e-05
Position 497: 1.6538110604113284e-05
Position 190: 1.6330619308361024e-05
Position 3172: 1.526634003865009e-05
Position 362: 1.3910525822066541e-05
Position 2024: 1.2420030033115742e-05
Position 5645: 1.056426767094384e-05
Position 751: 9.920454671509042e-06
Position 3569: 8.146457031142711e-06
Position 2342: 7.447292818325556e-06
Position 3483: 6.850239036854666e-06
Position 2237: 6.7691007458964495e-06
Position 5285: 6.344576334440009e-06
Position 6646: 5.9398079522694305e-06
Position 1543: 5.648594964232928e-06
Position 798: 5.445984657691052e-06
Position 1705: 4.093365766634341e-06
Position 6334: 3.604860665925822e-06
Position 2279: 3.101619806101776e-06
Position 1857: 2.971776057434392e-06
Position 2498: 1.7639002131194977e-06
Position 2539: 1.5128012817417318e-06
Position 2104: 8.162004637493517e-07
Position 1710: 3.6574143651617406e-07
Position 1743: 2.1280329257325914e-07
Position 202: 2.1247399033180688e-07
Position 1741: 7.305400861220158e-08
Position 603: 6.77455441103517e-08
Position 1943: 6.126120164971432e-08
Position 220: 5.8971851152439e-08
Position 1649: 4.844308241258847e-08
Position 1201: 4.379289498004599e-08
Position 242: 2.6515135190502004e-08
Position 857: 2.6123895183883007e-08
Position 340: 2.3824737733388716e-08
Position 586: 2.3341410035280638e-08
Position 50: 1.8129943839252598e-08
Position 785: 1.0119812667668523e-08
Position 19: 9.523505916629228e-09
Position 782: 3.096614797210561e-09
Position 62: 1.1787792805413308e-09
Position 122: 1.103345878814709e-09
Position 570: 1.0483131013426554e-09
Position 260: 8.691850394712032e-10
Position 300: 8.345614546765497e-10
Position 270: 6.673927378024414e-10
Position 230: 4.4121085327615576e-10
Position 434: 2.574889326579418e-10
Position 26: 2.1152882336966768e-10
Position 1142: 1.2208149631392036e-10
Position 458: 1.185990606299558e-11
Position 65: 1.6419767685626678e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1603: 0.9499121104201708
Position 14951: 0.6333500746739855
Position 12680: 0.6133803801515416
Position 16582: 0.2834480253186781
Position 15363: 0.13082491226968268
Position 1806: 0.08924610027023132
Position 13267: 0.054089664834632484
Position 15687: 0.04522998117771336
Position 1781: 0.023411487374305373
Position 16886: 0.023148708530859076
Position 6118: 0.019117534861958215
Position 16821: 0.01822139208031552
Position 11687: 0.015343652999593487
Position 12926: 0.01437005406989053
Position 12901: 0.013129100160826171
Position 1529: 0.012244147482597889
Position 8615: 0.01187733064851776
Position 1410: 0.011559701559001444
Position 15524: 0.01067195595329396
Position 282: 0.009659712116729748
Position 6146: 0.00753586927200359
Position 5390: 0.0074413427884613085
Position 2759: 0.007272409008837968
Position 9757: 0.0069776852612766635
Position 1493: 0.0066333361887795095
Position 2713: 0.006551942222526116
Position 13743: 0.006511633986023963
Position 1297: 0.006049002337237432
Position 1441: 0.0059474918322156055
Position 15027: 0.005928738678187607
Position 6779: 0.00510802529369086
Position 14598: 0.005054836351333212
Position 9956: 0.004706302767709519
Position 959: 0.004207416485465652
Position 16059: 0.004019014698738848
Position 7869: 0.003970214567376155
Position 14238: 0.0036702601364909165
Position 16134: 0.0035599848440430347
Position 2138: 0.0034883916843216796
Position 1353: 0.0034575813625451306
Position 15864: 0.0032937539257546977
Position 13832: 0.0029399763611255994
Position 5195: 0.002911958379550668
Position 2161: 0.002670188027518493
Position 1943: 0.00265703906008953
Position 1946: 0.00249773168286774
Position 13423: 0.0023847325828311263
Position 9338: 0.002324554060186253
Position 17227: 0.0021410112113857582
Position 1542: 0.002078636306987056
Position 16246: 0.0020648649116111646
Position 15030: 0.002008527329991073
Position 13314: 0.0019166071687261954
Position 255: 0.0017574378675313503
Position 17323: 0.0016852094685498938
Position 6499: 0.0014029553382511066
Position 3371: 0.0013699423652134388
Position 15711: 0.001351138456935587
Position 7774: 0.001340502662692534
Position 1787: 0.0012704848333732867
Position 5766: 0.0011932296506052993
Position 11817: 0.001163007539779218
Position 15623: 0.0011518584859411872
Position 7898: 0.001116575042139371
Position 2178: 0.0010161226677374627
Position 3275: 0.0009485892331636541
Position 9079: 0.0009282830699920655
Position 9076: 0.0009053919498978946
Position 15741: 0.0008792876663064009
Position 5911: 0.0008547293815111621
Position 12907: 0.0008023371123569458
Position 3659: 0.0007719128998420225
Position 7732: 0.0007402211889624219
Position 8936: 0.0006837406535613947
Position 4783: 0.0006808784881841839
Position 8611: 0.0006223861475875565
Position 1611: 0.000559053397498106
Position 10040: 0.000527492815013302
Position 1464: 0.0005044740067886367
Position 1971: 0.0004854135113448767
Position 6964: 0.0004758884839350617
Position 14637: 0.00047223422405940203
Position 11368: 0.0004564189928836291
Position 10250: 0.0004299004607857223
Position 4744: 0.0004117730891455273
Position 7770: 0.00039606096656255954
Position 295: 0.0003885660682797987
Position 9481: 0.00038808391535060977
Position 3396: 0.00034635127996030895
Position 1374: 0.0003409629704857167
Position 3388: 0.00032779051005055393
Position 12976: 0.00031502995603886985
Position 4254: 0.0003088228456797053
Position 5521: 0.0003060123538972916
Position 4418: 0.0003027967943874104
Position 3349: 0.00029927832314594294
Position 9105: 0.0002841879460425493
Position 12875: 0.0002825451052993022
Position 2114: 0.0002787477010581385
Position 8347: 0.0002751941396092137
Position 1617: 0.00027045796958881575
Position 13116: 0.00026826684081019157
Position 2227: 0.00024375308653994959
Position 9783: 0.0002390854793200279
Position 1328: 0.00023208947913500985
Position 10695: 0.00022433825634007257
Position 265: 0.00022347638497590365
Position 7530: 0.00021348209714918364
Position 6579: 0.00019760126671584046
Position 5524: 0.00019598545990305976
Position 11758: 0.00019573421064540268
Position 1662: 0.00017725062114928297
Position 11085: 0.0001630490546411236
Position 674: 0.0001619666995789582
Position 11722: 0.00015944547904842357
Position 4031: 0.00014815392907285193
Position 1371: 0.00014367531825979735
Position 1508: 0.00014265003996352378
Position 8509: 0.00013947504446488532
Position 7865: 0.00013684097832291449
Position 11400: 0.00013552393103541697
Position 7588: 0.00013111243411770637
Position 1649: 0.0001309895493839997
Position 8768: 0.0001306775890530165
Position 1622: 0.00013030335706042633
Position 1996: 0.00012699060728466274
Position 6479: 0.0001236497437658734
Position 10784: 0.00012358207764909384
Position 215: 0.00011751191265320494
Position 7221: 0.0001121477883777138
Position 3633: 0.00011135237450369115
Position 11703: 0.00011002241857812424
Position 6799: 0.0001033504828335874
Position 7068: 9.901046996331532e-05
Position 8572: 9.833484454985518e-05
Position 10995: 9.317815015475938e-05
Position 3630: 9.14642131895672e-05
Position 5781: 9.019159268296503e-05
Position 11239: 8.715626982640805e-05
Position 8678: 8.492561498001944e-05
Position 2175: 8.289439485654111e-05
Position 1948: 8.097652090187337e-05
Position 291: 7.656961767214358e-05
Position 335: 7.536676008616696e-05
Position 3716: 7.015156619325146e-05
Position 5365: 6.994763172559376e-05
Position 2024: 6.963361321118204e-05
Position 9157: 6.644378525708618e-05
Position 9433: 6.481946749939428e-05
Position 3668: 6.478481684579124e-05
Position 2774: 6.379082235095473e-05
Position 10272: 5.948241266796522e-05
Position 2689: 5.564796296124752e-05
Position 4553: 5.4860111875095e-05
Position 9988: 5.366183175567243e-05
Position 4125: 5.094141561305974e-05
Position 2681: 4.6281326524075166e-05
Position 9642: 4.277251937923236e-05
Position 2148: 4.0732426914904784e-05
Position 6279: 3.7691457395004375e-05
Position 4051: 3.628222573210249e-05
Position 320: 3.4912136498387484e-05
Position 8640: 3.485728449308346e-05
Position 6282: 3.354130029817952e-05
Position 5865: 3.1091624789277726e-05
Position 9213: 3.1082358790182275e-05
Position 2306: 3.080174019080202e-05
Position 7831: 2.9964574038859747e-05
Position 892: 2.946328846907929e-05
Position 5299: 2.8795731803514018e-05
Position 9015: 2.7901656353622273e-05
Position 3970: 2.4885953903537712e-05
Position 3874: 2.4635414801987125e-05
Position 931: 2.3638574681010573e-05
Position 976: 2.3132679468037205e-05
Position 5697: 2.0234658555365652e-05
Position 7078: 2.0161628475479648e-05
Position 6934: 2.014380662020615e-05
Position 6570: 1.8912758252022068e-05
Position 225: 1.706383976822701e-05
Position 410: 1.675736774030082e-05
Position 3017: 1.644876724581622e-05
Position 3721: 1.6315339881594652e-05
Position 305: 1.5144064149789746e-05
Position 6124: 1.4728052661420223e-05
Position 5447: 1.4722376271845142e-05
Position 6193: 1.4182731185144301e-05
Position 7122: 1.3423336066902056e-05
Position 5051: 1.3419265273356722e-05
Position 175: 1.3263949609882051e-05
Position 375: 1.2745206471349315e-05
Position 6361: 1.2522535066268278e-05
Position 4996: 1.2230249867088977e-05
Position 807: 1.1814859794778723e-05
Position 3946: 1.1768950000596911e-05
Position 1880: 1.0140007328399065e-05
Position 2739: 9.695110169795637e-06
Position 2236: 9.502996833240577e-06
Position 3846: 9.200034660294676e-06
Position 6333: 8.314161279944188e-06
Position 856: 8.271871986716964e-06
Position 3162: 8.180486514717374e-06
Position 345: 6.54066064990514e-06
Position 3442: 6.104216085122793e-06
Position 2794: 5.784731989190735e-06
Position 1667: 5.6513170825986206e-06
Position 3051: 4.833550858849397e-06
Position 2634: 4.795750970027143e-06
Position 4935: 4.697524096445996e-06
Position 854: 4.481009334195655e-06
Position 308: 4.341549381058867e-06
Position 4370: 4.1485540782133685e-06
Position 2691: 3.742100380458005e-06
Position 850: 3.6244848774095996e-06
