Gene = IL12B
index = 687
Annotated 5SS: [  456  4193  7834  8494 10582 12152 14203]
Annotated 3SS: [ 4104  7557  8375 10366 11993 14070 14786]
SMsplice 5SS: [  456  4193  8494 10582 12152 14203]
SMsplice 3SS: [ 4104  8375 10416 11993 14070 14786]
top_k =  1000
Partition function (log Z): 4.821525406149757

Sorted 5' Splice Sites (High to Low Probability):
Position 8494: 0.9883703487354316
Position 14203: 0.9294578559755656
Position 456: 0.8811307745547389
Position 4193: 0.8415357733742358
Position 12152: 0.839477020430542
Position 10582: 0.825857041953624
Position 2980: 0.48738060861199606
Position 7925: 0.25243480754219694
Position 7834: 0.22942052041197597
Position 7122: 0.21922019955937172
Position 14470: 0.2173780941901131
Position 586: 0.20337199537583095
Position 13909: 0.19771558112491586
Position 4010: 0.19450168065431278
Position 3198: 0.19272705684820923
Position 7666: 0.1661293237282443
Position 5236: 0.1510294383085426
Position 7095: 0.15000629924857148
Position 9022: 0.08549721274015731
Position 2170: 0.08009813810064877
Position 6109: 0.0701378893535581
Position 10541: 0.05821548242403964
Position 3331: 0.04718144653874746
Position 11841: 0.04517900584276438
Position 3660: 0.04291233037207613
Position 12056: 0.04222718166368553
Position 8686: 0.03810083649197651
Position 11863: 0.03710539322444305
Position 810: 0.03260560572598516
Position 2025: 0.030667044393218955
Position 9106: 0.030580683488763534
Position 13785: 0.02782878207769312
Position 7639: 0.02770891296663557
Position 7671: 0.027555260171629136
Position 1094: 0.024671752405883065
Position 12741: 0.019730854728111532
Position 4362: 0.01876207975497321
Position 11822: 0.01773670522117605
Position 8297: 0.01753871182228773
Position 2522: 0.016764931793415993
Position 4260: 0.014899705567539756
Position 3295: 0.01450611215785784
Position 12168: 0.01296917624270108
Position 5342: 0.012250429483922298
Position 12844: 0.01106017854589877
Position 7273: 0.009758305968812116
Position 11150: 0.009300471308302485
Position 3448: 0.009123221008279555
Position 10662: 0.008670813261327617
Position 1788: 0.008293210578146804
Position 5327: 0.007989280551580324
Position 4410: 0.007949853408584971
Position 7283: 0.007930104278273897
Position 3561: 0.007903311963273095
Position 6432: 0.007777443527376736
Position 12050: 0.007414845685344884
Position 11919: 0.007185293336069451
Position 6754: 0.007080643047971269
Position 11161: 0.005898940395774772
Position 12212: 0.00551923541538985
Position 7755: 0.005394199107533057
Position 1198: 0.005043026484239494
Position 2754: 0.004835655911952013
Position 15619: 0.0047107670477924465
Position 12185: 0.004585245211948134
Position 12456: 0.004570153355420746
Position 1202: 0.004439598996459229
Position 14198: 0.004131363404324766
Position 2931: 0.003790018274872765
Position 13990: 0.003775505450926657
Position 5587: 0.003669448090516801
Position 13406: 0.0036355793140851827
Position 11913: 0.003621886707324092
Position 1308: 0.002929302041826806
Position 4400: 0.0027512213105561744
Position 299: 0.0026385054525207246
Position 330: 0.002526748590214794
Position 2991: 0.002515873397405747
Position 2838: 0.0023739879352661112
Position 1149: 0.0023379633427321024
Position 1794: 0.0022500772599637143
Position 12377: 0.0021089417838624233
Position 15776: 0.002094817373174446
Position 4439: 0.002004853221071747
Position 3368: 0.001914378917774594
Position 130: 0.0018556813237473443
Position 7311: 0.001807568161075396
Position 12125: 0.001735259381640789
Position 13913: 0.001732471631946618
Position 10177: 0.001726432595282133
Position 2029: 0.0017106110483522694
Position 3440: 0.0016328398182694794
Position 12662: 0.0014507839890906288
Position 1803: 0.0014305161794959092
Position 14575: 0.0013975819181207237
Position 1691: 0.0012992115041580102
Position 3712: 0.0012531069256786723
Position 2581: 0.001202845020594713
Position 15040: 0.0010599809379178073
Position 869: 0.0009112973564552033
Position 5098: 0.0009049017743513773
Position 14137: 0.0007587448571996547
Position 1798: 0.0007530064252399126
Position 12898: 0.0007443410527609339
Position 12776: 0.000665019536310547
Position 4823: 0.0006454400483792204
Position 2571: 0.0006185115611176055
Position 3520: 0.0005926751963002759
Position 2475: 0.0005763186499726676
Position 12347: 0.0005664090253082111
Position 1076: 0.0005520911486248279
Position 12878: 0.0005320215841682198
Position 13717: 0.0005208170581159162
Position 3468: 0.000513253938214333
Position 13578: 0.0004916525656697695
Position 3505: 0.0004610888291151986
Position 13374: 0.0004434563346442034
Position 4764: 0.000407578530175175
Position 5084: 0.00030509091179702584
Position 692: 0.00027340093501837374
Position 4666: 0.0002657483296557473
Position 1056: 0.0002529781703957694
Position 5061: 0.0002524558733967494
Position 5679: 0.00025100218029769887
Position 12848: 0.00024397699173355815
Position 9256: 0.0002141114947670551
Position 637: 0.0001932757258605579
Position 183: 0.00019241256583961712
Position 3308: 0.0001796847668211731
Position 7005: 0.00017706631152603888
Position 2545: 0.0001706350344886003
Position 3177: 0.0001652356620608925
Position 3513: 0.0001534409031134682
Position 525: 0.00012097738772475827
