Gene = TRAIP
index = 1476
Annotated 5SS: [  212  8425  9043 12027 12767 14115 14742 15583 16284 16796 24652 26548
 26951 27110]
Annotated 3SS: [ 8366  8958 11986 12638 14019 14627 15494 16193 16706 24498 26498 26800
 27058 27341]
SMsplice 5SS: [  212  8425  9043 12027 12385 12767 14115 16284 16796 26548 26951 27204]
SMsplice 3SS: [ 8366  8958 11916 12251 12638 14019 16193 16706 26498 26800 27058 27434]
top_k =  1000
Partition function (log Z): 7.502240747711667

Sorted 5' Splice Sites (High to Low Probability):
Position 212: 0.9781249928926142
Position 9043: 0.9223838147314732
Position 26548: 0.9022994118640708
Position 14115: 0.8530911854445037
Position 16796: 0.8490964870605756
Position 12767: 0.8468961738486787
Position 8425: 0.806397755592441
Position 27204: 0.7698031806290809
Position 26951: 0.7305804603449055
Position 12027: 0.65727123932498
Position 16284: 0.6343104863783049
Position 12385: 0.6103133324840718
Position 15583: 0.5859201315493668
Position 14742: 0.36097858589465726
Position 11608: 0.2665455096985226
Position 27593: 0.25733997716313
Position 10106: 0.23907137982114543
Position 22420: 0.21447941479979338
Position 15391: 0.18229259713187054
Position 26923: 0.17952223996119576
Position 27599: 0.13580407127274788
Position 23621: 0.11905484366226982
Position 10814: 0.10903029687436185
Position 12713: 0.10121325910759865
Position 10729: 0.10011503375629408
Position 24652: 0.08697791432924264
Position 22840: 0.08647326910180272
Position 10255: 0.08545416908126871
Position 26651: 0.0843792843016392
Position 12227: 0.07006458703608534
Position 16815: 0.06782709745001096
Position 2368: 0.0641896718453552
Position 16831: 0.05982720319708129
Position 2078: 0.05844384774648028
Position 10429: 0.05337874007807932
Position 15140: 0.04900581849298002
Position 22856: 0.04747781537288369
Position 13287: 0.04679763379191873
Position 27110: 0.04645510302274568
Position 27470: 0.04355637991354585
Position 16584: 0.04030539764615034
Position 13548: 0.03985310226701044
Position 21843: 0.03513258138406591
Position 851: 0.02982613203602174
Position 8706: 0.02923881385430258
Position 6329: 0.026956410449945727
Position 12807: 0.023079928210017104
Position 14364: 0.020697547121654336
Position 22415: 0.02038124566993996
Position 2528: 0.019916297450726737
Position 10827: 0.019175283155856582
Position 15151: 0.01775505088272499
Position 18306: 0.01689857844856706
Position 8213: 0.015822368762179545
Position 8876: 0.015540365904969208
Position 9877: 0.015452836200561199
Position 13647: 0.014101520967235623
Position 13773: 0.013790081141251897
Position 250: 0.013431417804843231
Position 15945: 0.013216541375129776
Position 6645: 0.012274005672955864
Position 370: 0.00950383444440027
Position 14250: 0.008671424632682553
Position 16321: 0.008529884772622898
Position 15788: 0.008328199481817634
Position 27508: 0.007153639431348017
Position 1587: 0.0066103835191839615
Position 8602: 0.006456025036768008
Position 11939: 0.006428800354789068
Position 8729: 0.006326438147748734
Position 5345: 0.005826052778610199
Position 736: 0.004911235079531968
Position 1771: 0.004874905355410294
Position 12435: 0.004620364212827058
Position 15354: 0.004530690000630296
Position 3664: 0.004425611442005959
Position 9901: 0.004275104670788088
Position 12771: 0.004150332556946846
Position 14726: 0.004147183258881259
Position 8733: 0.00409870119409579
Position 12779: 0.004070286383114594
Position 13283: 0.0039604220925482546
Position 19770: 0.003937760633892967
Position 509: 0.0038965860687252617
Position 8805: 0.0038775178194748244
Position 3223: 0.0036890305341520887
Position 11486: 0.0035673055774013353
Position 12788: 0.0035551195076724334
Position 15379: 0.003226935997421895
Position 13807: 0.0030119955731106904
Position 8785: 0.0030065133472556658
Position 15371: 0.0029742476582413063
Position 10454: 0.0028642280564762294
Position 26858: 0.0024637123040592485
Position 8842: 0.0024007279539528764
Position 27575: 0.0023973352752296203
Position 8292: 0.0016957888926204378
Position 14572: 0.0016531267192855287
Position 9330: 0.00163904139479113
Position 8439: 0.0016025173209881056
Position 9083: 0.0014177206573127812
Position 8825: 0.0014154276852410548
Position 398: 0.0013919328009945522
Position 16526: 0.0012436703049013033
Position 16847: 0.001182207225236969
Position 12102: 0.0009276243991357073
Position 27230: 0.0008883396109808766
Position 13744: 0.0008845413293820238
Position 27402: 0.0008802019167563152
Position 13489: 0.0007983019754393759
Position 13538: 0.0007865234172457829
Position 12200: 0.0007693791949328756
Position 8584: 0.0006988809225444322
Position 10080: 0.000632991460607509
Position 11157: 0.0005238165256935951
Position 15146: 0.0005083855852041884
Position 14721: 0.0005071523773208917
Position 11578: 0.00048076176424591304
Position 18158: 0.0004464596246289549
Position 8959: 0.0004185041814147846
Position 18199: 0.00035751136006683743
Position 9307: 0.0003520524044510844
Position 12143: 0.0003444880433103974
Position 374: 0.00032715045905690784
Position 14169: 0.0003052365751763224
Position 11060: 0.0002983860875573609
Position 392: 0.00026647326776715646
Position 1336: 0.00023811112284968485
Position 14687: 0.00019905513054148386
Position 2107: 0.00019418338662541024
Position 10929: 0.0001629100743018051
Position 27696: 0.00014488576329468015
Position 14662: 0.00013377402755751302
Position 16765: 0.00012359203108938338
Position 608: 0.00012028327937674017
Position 9887: 0.00011583394766225745
Position 312: 0.00011555697328321496
Position 27059: 0.00011001330279377283
Position 27128: 0.00010676099704276661
Position 1417: 0.00010605040941958408
Position 11152: 0.00010475038443609271
Position 668: 8.673710702751361e-05
Position 802: 6.148521863937897e-05
Position 18023: 5.978667268583722e-05
Position 657: 5.359393175455265e-05
Position 9089: 4.725644842245059e-05
Position 17337: 3.3523826869247156e-05
Position 16880: 2.6239722343180612e-05
Position 1613: 2.5680134146272962e-05
Position 9295: 2.3683229557763566e-05
Position 5146: 2.2639353003243272e-05
Position 2984: 2.2309321487413316e-05
Position 855: 2.1822091695145524e-05
Position 722: 2.0851560700390435e-05
Position 271: 1.909079603531896e-05
Position 13052: 1.8813968374254856e-05
Position 1975: 1.5778783097699567e-05
Position 2082: 1.5659073730696787e-05
Position 756: 1.4439275832753812e-05
Position 9959: 1.3263538014945995e-05
Position 12662: 1.3146998248123885e-05
Position 9313: 1.2989444350622907e-05
Position 1729: 1.2401549146120768e-05
Position 2208: 1.1696008991407463e-05
Position 2019: 9.056492383199852e-06
Position 14131: 8.908786351176338e-06
Position 11973: 7.603471484170853e-06
Position 1903: 7.511606363484548e-06
Position 17942: 7.386567767685494e-06
Position 1008: 7.290089980286593e-06
Position 238: 5.809097059324794e-06
Position 2284: 5.660462621016097e-06
Position 12710: 5.584502074627564e-06
Position 227: 4.851865060468236e-06
Position 27123: 4.196631218682695e-06
Position 749: 4.111121214633122e-06
Position 2217: 3.9555760957621984e-06
Position 216: 3.6506141565756617e-06
Position 479: 2.8919814364539627e-06
Position 2274: 2.152287311497813e-06
Position 70: 1.5420822913002516e-06
Position 1203: 8.339501726063253e-07
Position 1674: 7.868285538843684e-07
Position 765: 7.37087550843967e-07
