Gene = SDHAF3
index = 1235
Annotated 5SS: [1308]
Annotated 3SS: [64421]
SMsplice 5SS: [  625 19878 26229 44603 44822 63360]
SMsplice 3SS: [19797 26082 44473 44705 63273 64421]
top_k =  1000
Partition function (log Z): -38.11808678820298

Sorted 5' Splice Sites (High to Low Probability):
Position 625: 0.6971877337818428
Position 1232: 0.3426799600989228
Position 9636: 0.15194793026505088
Position 230: 0.09287220830145011
Position 2139: 0.08521390153296424
Position 2410: 0.06336483846857256
Position 7831: 0.06012166561374622
Position 1022: 0.04947330285457146
Position 1555: 0.04799937522556498
Position 1561: 0.04375861502446308
Position 768: 0.0330398020330852
Position 6581: 0.03083163636899547
Position 621: 0.019969120118355964
Position 235: 0.016943950257881285
Position 7796: 0.016605774994782357
Position 7115: 0.013816773666037101
Position 56: 0.012606439482437214
Position 7501: 0.011722946077867322
Position 4549: 0.011410422679364294
Position 1441: 0.010487386126692803
Position 394: 0.01035077724505003
Position 366: 0.008339399159156146
Position 617: 0.008113918017486491
Position 1118: 0.007187758367305847
Position 8129: 0.007171416575441657
Position 9844: 0.00622636146542315
Position 9629: 0.006178296470956495
Position 106: 0.0056635318659343055
Position 1647: 0.0054036464526073585
Position 1544: 0.004983982426084967
Position 3658: 0.0046579777956645375
Position 4824: 0.004392858476358509
Position 73: 0.003824772703877144
Position 3284: 0.0034456829917931912
Position 6820: 0.003322337577583376
Position 252: 0.003100933900530986
Position 162: 0.0030478462030298966
Position 5226: 0.002927584795546316
Position 4735: 0.0026897946412387705
Position 6500: 0.0024610837915216397
Position 6790: 0.002458763157287356
Position 5155: 0.002077569683105343
Position 274: 0.0019412075562546148
Position 7107: 0.0019033041079238762
Position 9660: 0.001730744025733796
Position 6442: 0.0016706572661277191
Position 3214: 0.0012172834371329106
Position 1077: 0.001059819317096335
Position 2713: 0.0010342919427593729
Position 227: 0.0008425965642337057
Position 307: 0.0008391911182617553
Position 5: 0.0006368585179381001
Position 3189: 0.000563788192361674
Position 674: 0.0005637086964767916
Position 1312: 0.0004939024003765072
Position 354: 0.0003842559391726208
Position 977: 0.00028590255363055523
Position 1363: 0.0002731557401346737
Position 78: 0.00025895064098962805
Position 270: 0.0002116873327962212
Position 679: 0.00019143363353960115
Position 528: 0.00015111528521948017
Position 309: 6.736319901077948e-05
Position 583: 5.1268097257831066e-05
Position 787: 3.994212161796032e-05
Position 704: 3.583478645069952e-05
Position 1236: 3.451717686885176e-05
Position 553: 3.356046344225183e-05
Position 1266: 3.144420297337308e-05
Position 1158: 3.139851625619293e-05
Position 452: 2.704943413769847e-05
Position 997: 2.0794764383091363e-05
Position 1784: 1.3229776949533921e-05
Position 1051: 1.3201290385725661e-05
Position 214: 1.172454809062411e-05
Position 166: 1.1392147936336994e-05
Position 633: 8.670765545734967e-06
Position 2800: 8.608603967540734e-06
Position 3463: 7.084402454311887e-06
Position 2632: 5.154865215159095e-06
Position 2743: 4.3929022453836054e-06
Position 2344: 3.974444393048328e-06
Position 2544: 3.690150973892611e-06
Position 84: 3.475555202643122e-06
Position 1067: 3.319449701905068e-06
Position 1850: 2.7834672055108503e-06
Position 458: 2.280365423367679e-06
Position 50: 2.046142631665322e-06
Position 2690: 1.4946250866598738e-06
Position 809: 1.4782186616075923e-06
Position 455: 1.2672889438402346e-06
Position 804: 6.548609774279127e-07
Position 867: 6.064159840650294e-07
Position 556: 3.3933721003823026e-07
Position 145: 3.0415821143430885e-07
Position 606: 2.8750224255294695e-07
Position 30: 2.392626659045061e-07
Position 474: 6.75928361152112e-08
Position 862: 6.569325674774412e-08
Position 3364: 4.8694002812240897e-08
Position 864: 1.145997434400156e-08
Position 413: 2.305354147633788e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 9461: 0.531595705126327
Position 20463: 0.31991950382299783
Position 1105: 0.165422800560864
Position 9476: 0.14695242288001825
Position 857: 0.1050874125008389
Position 7688: 0.08365759983628561
Position 966: 0.06823429955404149
Position 428: 0.044061024233323164
Position 2029: 0.04252456190814012
Position 2249: 0.03827370092523965
Position 1425: 0.037249781332764555
Position 9912: 0.035331656066838295
Position 1480: 0.026560772185678382
Position 6961: 0.026350761295966724
Position 6413: 0.0229977306948088
Position 4690: 0.020254413212654702
Position 2275: 0.01801840988405482
Position 7354: 0.017006809081426048
Position 17519: 0.016527181939961635
Position 3078: 0.016346516461610595
Position 7867: 0.011785449213839734
Position 1984: 0.008760692282463964
Position 3995: 0.007968852862106272
Position 1776: 0.007556902442494487
Position 4447: 0.007206978504169729
Position 6679: 0.0067983499160283525
Position 9843: 0.005954139669238578
Position 492: 0.005608191417700381
Position 4921: 0.0054191135349256556
Position 841: 0.005138361715363071
Position 1337: 0.005084472664560963
Position 6353: 0.004845820780916656
Position 6503: 0.0048425551477638325
Position 3576: 0.004284723716977978
Position 5030: 0.004004209046901431
Position 6441: 0.003758562294533095
Position 4545: 0.0036131614464052753
Position 2362: 0.003603368424974565
Position 1979: 0.003228351546696578
Position 2635: 0.0031238916036553607
Position 4185: 0.0029868440289919176
Position 1362: 0.0029399413137454907
Position 8549: 0.002921845357797547
Position 1187: 0.0026412247524416196
Position 2041: 0.002360913071965095
Position 1514: 0.0017910937481505481
Position 2365: 0.0016655189384448548
Position 9095: 0.0015987427388764945
Position 8165: 0.0015141979559513046
Position 1440: 0.0014726970523806378
Position 12305: 0.001433260612328483
Position 871: 0.0012927050439684562
Position 1731: 0.0009745028652003105
Position 1886: 0.0009523331550056553
Position 1482: 0.0009450476811021489
Position 2313: 0.0008985701801338937
Position 1500: 0.0008980023720654011
Position 8986: 0.0008897684505657134
Position 8708: 0.0006601037536095009
Position 2956: 0.000643193948875953
Position 1930: 0.0005673037841504451
Position 1485: 0.0005416108085149113
Position 937: 0.0005375220418614112
Position 3466: 0.0005316316825788755
Position 1111: 0.0005187250331337395
Position 1067: 0.0004684396754856733
Position 5287: 0.00046714016509935265
Position 7415: 0.00041555331232731336
Position 6637: 0.00036501429606443933
Position 9272: 0.00035326366849629275
Position 286: 0.0003526786312979937
Position 2078: 0.000338696431928374
Position 8806: 0.00033373127157491136
Position 5938: 0.00032991100576941056
Position 564: 0.00031829616371430733
Position 450: 0.00029908132528128756
Position 5941: 0.0002744030443805277
Position 760: 0.0002667871578292649
Position 405: 0.0002534870096215291
Position 4100: 0.0002511542155524209
