Gene = RGP1
index = 1135
Annotated 5SS: [ 122  585 1093 1455 1703 2126 2468 2859]
Annotated 3SS: [ 449  955 1370 1552 1978 2339 2668 3363]
SMsplice 5SS: [ 122 1093 1455 1703 2468 3516]
SMsplice 3SS: [ 955 1370 1552 2339 3363 3894]
top_k =  1000
Partition function (log Z): -3.481053853547297

Sorted 5' Splice Sites (High to Low Probability):
Position 2468: 0.9842294093079775
Position 1455: 0.7880293681734803
Position 1093: 0.7007854409084359
Position 3516: 0.6377001748886442
Position 122: 0.4759626188293348
Position 1703: 0.44244326946769214
Position 585: 0.44217608400575764
Position 2126: 0.3139168903053016
Position 2859: 0.2694644764157012
Position 2051: 0.2677512146283875
Position 1614: 0.19356977047291518
Position 61: 0.13598888500571013
Position 5078: 0.12232078010426854
Position 416: 0.10192575669700993
Position 4451: 0.09656294479472559
Position 6563: 0.08384341481677637
Position 1135: 0.06721063188490882
Position 1126: 0.06609618989423913
Position 606: 0.05842634309894898
Position 350: 0.04154013261107022
Position 751: 0.03245617695404987
Position 1371: 0.02439635777487185
Position 386: 0.02112044096961098
Position 135: 0.020333556253322293
Position 3159: 0.019455419456092228
Position 662: 0.01765515743999518
Position 4409: 0.010421856719920427
Position 1601: 0.01032532069175518
Position 3477: 0.00781869530628797
Position 4251: 0.006332560001915532
Position 205: 0.00522139476706345
Position 6895: 0.005100889931852554
Position 5999: 0.004960138642892617
Position 3690: 0.004647827295254355
Position 6426: 0.004643444678398505
Position 4646: 0.003995125844825712
Position 881: 0.0037911066454668855
Position 1006: 0.0036245843116017393
Position 93: 0.002751747726943942
Position 914: 0.00266250215329997
Position 868: 0.00230285569109495
Position 4561: 0.0020372933933718047
Position 531: 0.002027244145463594
Position 3151: 0.001807938693560217
Position 481: 0.001734300584925387
Position 1163: 0.0015712177405737104
Position 2847: 0.0013344660606920435
Position 1137: 0.0012612398538911038
Position 815: 0.0011196015775273968
Position 2699: 0.0011187449593287662
Position 242: 0.0010965511349018615
Position 1605: 0.0010122455872461059
Position 709: 0.0009843248689881704
Position 670: 0.0008934387705140292
Position 2300: 0.0008769828444099849
Position 872: 0.0007905382613762486
Position 186: 0.0007736909252645345
Position 1459: 0.0006858911941023663
Position 3806: 0.0006784051074993906
Position 2756: 0.0006175212858342081
Position 2724: 0.0005501223298947932
Position 535: 0.00046786945166903853
Position 1386: 0.0004677293709980546
Position 2899: 0.00040229213489992793
Position 2736: 0.0003678040679768335
Position 2423: 0.0003494240747572659
Position 3194: 0.00034894898094502087
Position 277: 0.00033811973056472515
Position 49: 0.00031875209566453906
Position 1042: 0.00028745566009501895
Position 1241: 0.00020322083171667507
Position 500: 0.00019676810721408667
Position 2014: 0.00019311306990017887
Position 1687: 0.0001688631666334022
Position 955: 0.0001678495871066324
Position 505: 0.00016553562806626495
Position 2420: 0.00012738486984716093
Position 3937: 0.0001040190460874415
Position 698: 9.373698940231401e-05
Position 1325: 9.227689231871907e-05
Position 478: 8.738825662431907e-05
Position 609: 8.448170044943089e-05
Position 1516: 7.072994483034437e-05
Position 538: 6.830380776262145e-05
Position 1168: 6.219482263765259e-05
Position 2924: 6.16920239948257e-05
Position 1139: 5.491103550716317e-05
Position 2276: 5.4108189811522746e-05
Position 909: 4.730238520415198e-05
Position 1618: 4.717378263896425e-05
Position 793: 4.53607205798329e-05
Position 1053: 4.214266326366441e-05
Position 1990: 4.1129116043073654e-05
Position 736: 2.7825074220435664e-05
Position 4020: 2.511587083333695e-05
Position 106: 2.388503353403886e-05
Position 883: 2.2105290884610486e-05
Position 1491: 1.9873324050619947e-05
Position 438: 1.7665888850633908e-05
Position 1017: 1.7088554126068107e-05
Position 108: 1.608224537934509e-05
Position 4183: 1.1209478008444795e-05
Position 831: 1.0993663514987646e-05
Position 261: 9.327799823305746e-06
Position 284: 9.209901984941052e-06
Position 2401: 6.270725829370864e-06
Position 153: 5.478524709581733e-06
Position 1693: 4.723504736276696e-06
Position 2501: 4.103271200512389e-06
Position 3780: 3.2631729733238144e-06
Position 533: 3.1690599837835805e-06
Position 291: 2.811119980452473e-06
Position 544: 2.4989334028237566e-06
Position 665: 2.3883662844502204e-06
Position 1562: 1.851058661776861e-06
Position 1567: 1.8278887175063075e-06
Position 1339: 1.6326775864527358e-06
Position 3420: 1.551742973705251e-06
Position 3603: 7.367347069702715e-07
Position 365: 2.756407082315397e-07
Position 3811: 1.4622783794537701e-07
Position 225: 4.992820788440837e-08
Position 3483: 3.148128307300224e-08
Position 1995: 5.417411985096934e-09
Position 410: 4.068761081797069e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2339: 0.962925452514383
Position 955: 0.8203591031382171
Position 1370: 0.7801897798964035
Position 3363: 0.6076616679080931
Position 1978: 0.5392725537578872
Position 1552: 0.48365468700661257
Position 449: 0.31097240786933317
Position 5000: 0.1891137191522458
Position 2627: 0.15186793976495958
Position 2668: 0.15013933227001758
Position 4608: 0.1458424865259417
Position 6678: 0.12318827506182768
Position 3894: 0.11703054371927037
Position 7108: 0.09893411489216887
Position 6481: 0.09495652549608052
Position 7186: 0.06547324486993328
Position 6653: 0.05716051261422307
Position 4165: 0.05626562519435099
Position 1265: 0.048007743870724415
Position 1193: 0.04246092752282881
Position 3443: 0.03836434895313106
Position 3414: 0.03772109858250819
Position 1605: 0.03079172389148384
Position 4326: 0.02693743496377873
Position 329: 0.025278607696717283
Position 1562: 0.024293054841515848
Position 2004: 0.023260385463293936
Position 5778: 0.022958627757567074
Position 4296: 0.022443865166021846
Position 3024: 0.02203185289240952
Position 712: 0.021499174181189924
Position 7059: 0.02089015997275788
Position 1268: 0.020161043456951425
Position 4250: 0.0197271007054101
Position 1949: 0.01942377457324294
Position 6950: 0.018559135334668925
Position 8863: 0.016407733455351493
Position 277: 0.011788171546216124
Position 6562: 0.011094243359952643
Position 1491: 0.009946076953693652
Position 5307: 0.008602302718825663
Position 584: 0.008535828300297624
Position 5549: 0.008332690749325833
Position 415: 0.008190226783192438
Position 6616: 0.007852372937850217
Position 6203: 0.007575818250252019
Position 3733: 0.007515660060559881
Position 6295: 0.007223469598997608
Position 4074: 0.007181634530966257
Position 3609: 0.007037489251586506
Position 4210: 0.006888547229197486
Position 4182: 0.0067362619858110815
Position 372: 0.006662658799303814
Position 6817: 0.006202635912183998
Position 2406: 0.006093353129527967
Position 3326: 0.006010474785671058
Position 2185: 0.005883811176437096
Position 1579: 0.005811866777439193
Position 4088: 0.005562682080720802
Position 2644: 0.005138579450534455
Position 1238: 0.005066515586199852
Position 2957: 0.004958430520362033
Position 4235: 0.004949787792468545
Position 995: 0.0048862737745750725
Position 1986: 0.004005176396527579
Position 3374: 0.0038845731995592104
Position 5844: 0.003475330740899922
Position 2283: 0.0033899119438861496
Position 6986: 0.0032090366578182167
Position 3051: 0.0031012924970750325
Position 4384: 0.002956755456951364
Position 4339: 0.002932244314720979
