Gene = TMCO1
index = 1406
Annotated 5SS: [  221   711  9378 14675 16801 25736]
Annotated 3SS: [  632  9317 14627 16732 25590 40780]
SMsplice 5SS: [  221   711  9378 14675 25736]
SMsplice 3SS: [  632  9317 14627 25590 40780]
top_k =  1000
Partition function (log Z): -5.368041802591765

Sorted 5' Splice Sites (High to Low Probability):
Position 25736: 0.9998627169261095
Position 9378: 0.9989250657358253
Position 711: 0.959186458234261
Position 14675: 0.8902150709377469
Position 16801: 0.5191208229460251
Position 221: 0.4381911265163201
Position 421: 0.32810539397265154
Position 13120: 0.3244072795607107
Position 6282: 0.31648388014353834
Position 26097: 0.2962175664699811
Position 31670: 0.288773534342926
Position 5629: 0.26502061860406156
Position 124: 0.2574679091986013
Position 18487: 0.24155918978082938
Position 144: 0.16143106682766015
Position 28080: 0.14587914489240658
Position 11642: 0.12033299832836414
Position 5520: 0.11653544618611561
Position 18623: 0.11394891514491218
Position 31277: 0.1046259721840737
Position 1424: 0.10072019364950356
Position 12573: 0.0817877083403943
Position 8359: 0.06801452629649501
Position 33021: 0.06593527565831371
Position 35529: 0.06550963997616213
Position 1560: 0.05158380915622312
Position 33525: 0.047354572257849864
Position 17719: 0.046777988690957555
Position 1335: 0.045159446556396046
Position 2023: 0.04417851796327427
Position 25533: 0.04209302069338179
Position 35514: 0.037271610043830436
Position 4084: 0.03707306960760237
Position 19161: 0.036311319231948434
Position 523: 0.036277195888090794
Position 19891: 0.0358818657317087
Position 231: 0.028811470703413895
Position 13482: 0.02693314652229104
Position 10169: 0.025332121189310896
Position 13992: 0.021066738923968722
Position 22537: 0.016762329895086567
Position 10089: 0.016202604525173674
Position 9030: 0.012270744645176362
Position 436: 0.011978360839846386
Position 15690: 0.009676689060604605
Position 16050: 0.009311173478981824
Position 13149: 0.007286438341366568
Position 28264: 0.007208538253888943
Position 16043: 0.007200685117499421
Position 29315: 0.007003438211467568
Position 10122: 0.006410729998005602
Position 27080: 0.006099409560979166
Position 715: 0.0059703187822988425
Position 26738: 0.005649674184330053
Position 17650: 0.004158484854523842
Position 385: 0.004114865330943757
Position 565: 0.0038876294916552895
Position 41: 0.003727636139026919
Position 16854: 0.0036114611763370798
Position 32739: 0.0025014535356630762
Position 2289: 0.0017120761868341823
Position 14049: 0.0016313143846016652
Position 5894: 0.0015130415716143146
Position 16877: 0.0014030588291319007
Position 12513: 0.0012616919534753348
Position 486: 0.0011683726752646092
Position 16850: 0.0011203528581593583
Position 879: 0.0010903831970480535
Position 10456: 0.0010467171008237861
Position 8000: 0.0008554723152453233
Position 15380: 0.0008363847684138684
Position 4580: 0.0006792680594991635
Position 14895: 0.0005301308548420066
Position 414: 0.0004444009188200952
Position 37: 0.0004307903899883883
Position 9779: 0.00042404518560098137
Position 196: 0.00041142898373571965
Position 702: 0.00036986281367373537
Position 512: 0.00035871194185300927
Position 53: 0.00027591213497639005
Position 10768: 0.000244316643166374
Position 15: 0.00022763025695046396
Position 1064: 0.00020142987874767872
Position 15539: 0.00013033777515332557
Position 761: 0.00012591862703617576
Position 10175: 0.00011265388943494472
Position 10668: 0.00010906600612676446
Position 1511: 9.514948702879794e-05
Position 18581: 8.913077961611057e-05
Position 541: 7.19371980710115e-05
Position 162: 7.104055245321964e-05
Position 26346: 6.916148339202774e-05
Position 198: 6.0861907620088094e-05
Position 859: 6.056144184254249e-05
Position 31: 4.8376998620761616e-05
Position 13693: 4.753820502704072e-05
Position 15265: 4.650438251665339e-05
Position 1567: 4.567892708504229e-05
Position 101: 4.3964183060667205e-05
Position 26114: 3.446996607115214e-05
Position 1188: 3.4418529425328164e-05
Position 15332: 3.191064674939932e-05
Position 1463: 3.062661420804617e-05
Position 15004: 2.4740850675080138e-05
Position 490: 1.9555634227941434e-05
Position 56: 1.621534901875138e-05
Position 469: 1.5511006289209826e-05
Position 130: 1.330395057631723e-05
Position 26381: 1.2398473850407396e-05
Position 1480: 1.098058801277002e-05
Position 392: 9.566598680496016e-06
Position 277: 9.126716243408454e-06
Position 1248: 8.38518556052867e-06
Position 244: 8.271634857342275e-06
Position 493: 6.99961666286639e-06
Position 1291: 5.79784840065714e-06
Position 576: 4.965375865996855e-06
Position 9795: 4.378084978138139e-06
Position 931: 4.299520230945082e-06
Position 404: 3.6907268428547895e-06
Position 2001: 3.399604137472054e-06
Position 667: 3.3732377426171207e-06
Position 64: 2.8903355729689646e-06
Position 15009: 2.7608353113956688e-06
Position 253: 2.4202842823360187e-06
Position 583: 1.9238772538233612e-06
Position 10208: 1.5344739703842598e-06
Position 463: 9.630939903831259e-07
Position 1994: 9.432248863955969e-07
Position 10292: 9.006100873452629e-07
Position 442: 6.570157259903729e-07
Position 580: 6.317619019924944e-07
Position 45: 5.705099728160715e-07
Position 284: 4.610999670817703e-07
Position 364: 3.5027672702739307e-07
Position 1471: 3.2146914252570416e-07
Position 472: 1.830888306807177e-07
Position 10093: 1.0933187943939838e-07
Position 1964: 1.0419234401688244e-07
Position 595: 7.794944025258941e-08
Position 2080: 4.7620422766609413e-08
Position 747: 5.831816710866741e-09
Position 184: 5.651077595892242e-09
Position 767: 3.330508436982048e-09
Position 77: 1.2302250675244862e-09

