Gene = PPP1R35
index = 1062
Annotated 5SS: [425 718 935]
Annotated 3SS: [ 500  797 1031]
SMsplice 5SS: [425 718 935]
SMsplice 3SS: [ 500  797 1031]
top_k =  1000
Partition function (log Z): -5.03055140831541

Sorted 5' Splice Sites (High to Low Probability):
Position 718: 0.9398393412992574
Position 425: 0.8817600542688067
Position 935: 0.5622148093557929
Position 28: 0.06582667207874018
Position 851: 0.04458977224643226
Position 839: 0.03635133067963208
Position 79: 0.0326208440206069
Position 866: 0.020213605366565253
Position 531: 0.01466621159624832
Position 32: 0.0032635675997122297
Position 710: 0.00320065012649631
Position 943: 0.0029925938221907105
Position 501: 0.0010894600036257882
Position 72: 0.0008680364097164735
Position 674: 0.0008495793807304886
Position 708: 0.0007498298936146738
Position 967: 0.000587419873091565
Position 65: 0.0005798581415444932
Position 757: 0.0005183106519276188
Position 555: 0.0003756631176451597
Position 536: 0.0003718636739745407
Position 201: 0.00019254077453153117
Position 251: 0.00018015997090244202
Position 278: 0.00017699812376823672
Position 1000: 0.0001505445096064618
Position 223: 7.835591127283867e-05
Position 1117: 7.506913244730002e-05
Position 126: 5.791351621971851e-05
Position 475: 3.4818188309920314e-05
Position 951: 2.4088880983693925e-05
Position 743: 2.198636333003657e-05
Position 211: 2.047128937880208e-05
Position 204: 1.7769338219836648e-05
Position 147: 1.074295151336905e-05
Position 299: 5.872807402195141e-06
Position 1069: 2.4983683820615183e-06
Position 1067: 6.202043080801325e-07
Position 128: 5.932493541846222e-07
Position 998: 4.773098289478805e-07
Position 139: 4.5253374124030214e-07
Position 1202: 3.173653693963092e-07
Position 579: 2.750773319538166e-07
Position 87: 6.964368851839944e-08
Position 654: 2.083298571942213e-08
Position 677: 1.6175344224644424e-10
Position 751: 7.774120253766218e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 797: 0.9275104149904826
Position 500: 0.828455870549212
Position 1031: 0.5945511897154543
Position 563: 0.07972711190422987
Position 1077: 0.0539237449171732
Position 1158: 0.04383944643726336
Position 178: 0.01579841615309205
Position 624: 0.009969907976363044
Position 998: 0.008790809528267066
Position 913: 0.0061063619246871205
Position 611: 0.005626123905657881
Position 820: 0.005589066719883006
Position 592: 0.00478911050698678
Position 299: 0.004638524152283493
Position 548: 0.004184907313159698
Position 345: 0.0032631562064303465
Position 190: 0.0032555573409984145
Position 242: 0.001809839599577437
Position 1053: 0.0017930151633690167
Position 1034: 0.0012236583437949247
Position 278: 0.001164389502965981
Position 542: 0.0009530043208442796
Position 1260: 0.0009331674859641907
Position 650: 0.0008884491626238262
Position 215: 0.0007872133678495387
Position 572: 0.0006551628608608982
Position 271: 0.0006463596174746055
Position 934: 0.0006112315985830722
Position 850: 0.000556042684116626
Position 566: 0.00040652290283980897
Position 587: 0.00036305651313372204
Position 352: 0.00033353175045444655
Position 683: 0.00023433315128106792
Position 145: 0.00021138230183240713
Position 665: 0.00017594754598768386
Position 1160: 0.0001571301901315171
Position 885: 0.00015122336308627724
Position 865: 0.00010589253946868906
Position 92: 9.773639577938015e-05
Position 293: 4.346450466883133e-05
Position 239: 3.709585277803647e-05
Position 631: 3.4862530270096034e-05
Position 589: 2.7572819940658196e-05
Position 118: 2.3720817862935172e-05
Position 211: 2.044899626575301e-05
Position 366: 1.511980290780195e-05
Position 122: 1.3505892037476878e-05
Position 843: 1.2523979559113048e-05
Position 424: 1.0840102771249188e-05
Position 324: 7.298500078799897e-06
Position 701: 7.2833637567639685e-06
Position 108: 5.777847028350199e-06
Position 382: 5.554974939041496e-06
Position 1267: 5.498728678349617e-06
Position 415: 4.917413825077042e-06
Position 674: 4.812787576111303e-06
Position 706: 4.3998052599598005e-06
Position 659: 4.376192761738957e-06
Position 1189: 2.795504642079636e-06
Position 307: 2.3921952960965076e-06
Position 217: 2.1948168384863985e-06
Position 111: 2.190102106176973e-06
Position 704: 1.8040738069557904e-06
Position 223: 1.1454044167424468e-06
Position 330: 7.641877390334679e-07
Position 859: 6.783978869735295e-07
Position 1230: 4.819504534550673e-07
Position 95: 2.6774225574893156e-07
Position 920: 2.3730964581401294e-07
Position 394: 4.151884482123335e-08
Position 761: 3.818631844355868e-08
Position 670: 1.146470279416619e-08
Position 751: 1.3451090117356607e-09
Position 429: 2.6294770923288246e-10
Position 889: 1.3612258619898398e-10
Position 437: 7.297940637729282e-11
