Gene = IQCE
index = 714
Annotated 5SS: [  220  8166 10002 12657 13329 14491 19358 19529 23653 24712 25288 27374
 28880 31109 34129 35979 39635 42467 45994 47000 48230]
Annotated 3SS: [ 8117  9955 12527 13193 14419 19243 19477 23581 24638 25237 27209 28823
 30908 34023 35887 39466 42442 45882 46877 48125 51045]
SMsplice 5SS: [  220   523  3578  8166 10002 12657 14491 19358 23494 23653 24712 28880
 34129 35979 36212 39635 47000 48230]
SMsplice 3SS: [  406  3479  8117  9955 12527 14419 19243 23294 23581 24638 28823 34023
 35887 36059 39466 46877 48125 51386]
top_k =  1000
Partition function (log Z): 19.928871809899498

Sorted 5' Splice Sites (High to Low Probability):
Position 47000: 0.9975488163352576
Position 24712: 0.9949660251486848
Position 34129: 0.974917849042421
Position 28880: 0.9458374800308058
Position 19358: 0.9399601723294663
Position 220: 0.923003381966652
Position 23653: 0.9174306871537792
Position 35979: 0.8908443348533884
Position 39635: 0.8516374408617702
Position 10002: 0.8213949134204923
Position 48230: 0.8007569293353393
Position 8166: 0.7689866842168661
Position 12657: 0.676483486597501
Position 523: 0.6552077170779441
Position 36212: 0.6255792462781056
Position 3578: 0.6007168079195107
Position 16579: 0.5812919675464785
Position 31109: 0.5741317258363786
Position 14491: 0.5628824743255454
Position 19529: 0.5046847047129611
Position 23494: 0.44780114759216527
Position 27374: 0.4002506157442864
Position 39387: 0.3937994726617665
Position 42467: 0.30513013384526666
Position 506: 0.300436731478679
Position 14502: 0.29539235357088434
Position 13329: 0.2169031942497478
Position 20937: 0.1816030919196371
Position 25372: 0.17916931294596433
Position 16346: 0.17680446907659764
Position 39881: 0.17313032405184225
Position 25368: 0.1612434529818323
Position 10069: 0.14942475733558694
Position 34553: 0.144324773624068
Position 9766: 0.14356499593281963
Position 16495: 0.13738216668125103
Position 23215: 0.1358877780881327
Position 27650: 0.13273794301157282
Position 23489: 0.11501868788496517
Position 11486: 0.1094127316789554
Position 45994: 0.1088784166582178
Position 3661: 0.10721672010229531
Position 40119: 0.10353376811852841
Position 6074: 0.09597513165234857
Position 39669: 0.09416524864432199
Position 26018: 0.09286896996352835
Position 11921: 0.08691340221253865
Position 49205: 0.07304729590311503
Position 36500: 0.06952135242157818
Position 50631: 0.06589307506315698
Position 36012: 0.06505397715820926
Position 21253: 0.06421507325944066
Position 11960: 0.05773091474738017
Position 17681: 0.0537738303342129
Position 6430: 0.05206613292369975
Position 14795: 0.050300458246645474
Position 17271: 0.04852047981517814
Position 47207: 0.04801674384845308
Position 40115: 0.04780503289744085
Position 9612: 0.04637811843306154
Position 16404: 0.04465059475817102
Position 20648: 0.044275509431044996
Position 31151: 0.04336412675609632
Position 38832: 0.04119663255183752
Position 32: 0.04110236253490126
Position 23329: 0.04100160606236844
Position 23772: 0.03941027158836103
Position 12886: 0.03851158126145474
Position 36017: 0.037663832989067524
Position 43601: 0.03742937759477127
Position 16234: 0.03715081067356077
Position 9835: 0.036341292486377845
Position 21473: 0.03627366217931306
Position 34424: 0.034003174430859144
Position 47974: 0.03167111543865381
Position 14808: 0.03138950873621072
Position 38140: 0.030829950260933214
Position 21895: 0.030012459266592562
Position 12164: 0.029157069049073177
Position 25288: 0.028946437482488492
Position 8080: 0.027673482548869862
Position 38135: 0.027500890925069757
Position 10842: 0.02575593700549624
Position 50657: 0.025643550261659247
Position 14527: 0.02543226016393362
Position 7777: 0.02446133783801748
Position 42520: 0.024436531674178013
Position 50097: 0.02435137879537603
Position 29519: 0.02395304059732882
Position 50145: 0.02344146492280281
Position 10406: 0.023315938419006102
Position 9049: 0.02322302868952951
Position 50661: 0.022980270412734
Position 14578: 0.022802856739904016
Position 33854: 0.022220928326346062
Position 42524: 0.02188719068846512
Position 4300: 0.021861137629201007
Position 50702: 0.019689772222893077
Position 26973: 0.01947811200276388
Position 6110: 0.01927156638348088
Position 16920: 0.01915724500549507
Position 7605: 0.019145541841496846
Position 20003: 0.01880444443003091
Position 29084: 0.018014023745306362
Position 17545: 0.01795815121033542
Position 14967: 0.017921772548675767
Position 16556: 0.017472625318629493
Position 50124: 0.016926004915402807
Position 24438: 0.016225083150535523
Position 50706: 0.015730487440367685
Position 33218: 0.015631376214113046
Position 10090: 0.01548692971651476
Position 33823: 0.014818772450037862
Position 37213: 0.013902936043607421
Position 23992: 0.013346499922954783
Position 35720: 0.012192372693608284
Position 8238: 0.011683488510404546
Position 29300: 0.011272309165411743
Position 34542: 0.010675435410306695
Position 51562: 0.010282250981989248
Position 9066: 0.009503224663562819
Position 1943: 0.009292999828839014
Position 41595: 0.00922464299611314
Position 31113: 0.009143231791775114
Position 50747: 0.008440560985500773
Position 21039: 0.008414475018186906
Position 4528: 0.008334724235193365
Position 9421: 0.008299631824514514
Position 31053: 0.00802406157120194
Position 1745: 0.008004881993982771
Position 51165: 0.007834784702321552
Position 6086: 0.007752490396325412
Position 31165: 0.007699262420336497
Position 9001: 0.007483823642165356
Position 49083: 0.007157989954440562
Position 23502: 0.0067691147692016005
Position 50603: 0.006260882634784686
Position 6132: 0.006224611541997993
Position 23421: 0.006195769292268404
Position 10730: 0.00616234142928807
Position 33721: 0.005673019073580828
Position 4488: 0.005635177030269319
Position 7092: 0.005627452393732006
Position 34121: 0.0055698958880623615
Position 6789: 0.005499731205116426
Position 50751: 0.0054413954048765
Position 19538: 0.005434099293795461
Position 6096: 0.0053152645894245665
Position 9454: 0.005183512283030312
Position 14815: 0.005148855447936388
Position 702: 0.005084253681034534
Position 4873: 0.005063298248093773
Position 25152: 0.005031550707187097
Position 14985: 0.004961667789170687
Position 14974: 0.0048467997369614655
Position 15499: 0.00478729606339785
Position 15144: 0.004770197564414821
Position 6775: 0.004584746735093301
Position 719: 0.004556764369670739
Position 29499: 0.004545769131435231
Position 31392: 0.004480669666662001
Position 50792: 0.004451563313390162
Position 35049: 0.004422445801780706
Position 1729: 0.004362923210515803
Position 31263: 0.004152483762815598
Position 6663: 0.003978204821991314
Position 12284: 0.003962675242869661
Position 29074: 0.0038496461867354895
Position 35456: 0.003832815336512618
Position 47443: 0.003765886941634631
Position 49089: 0.0037303921805891026
Position 23915: 0.003713814505476749
Position 10560: 0.0036866248029852433
Position 15014: 0.0036596135735722036
Position 11929: 0.0036171163211754735
Position 33358: 0.003565610048403261
Position 26655: 0.003481987162201571
Position 51511: 0.003460100118710288
Position 3623: 0.003361345192991741
Position 16930: 0.0032374049672072485
Position 19920: 0.0030487675670217754
Position 23080: 0.0030473049553544932
Position 10415: 0.002804422586256168
