Gene = NDUFA8
index = 925
Annotated 5SS: [  193  7575 11708]
Annotated 3SS: [ 7410 11541 15440]
SMsplice 5SS: [  193  7575 11708]
SMsplice 3SS: [ 7410 11541 15440]
top_k =  1000
Partition function (log Z): -6.920949973476742

Sorted 5' Splice Sites (High to Low Probability):
Position 193: 0.9109849745348417
Position 7575: 0.9100983894604148
Position 11708: 0.8002561942204358
Position 11678: 0.11444326991998334
Position 14464: 0.08620881238644995
Position 10679: 0.07970336217064425
Position 7958: 0.07628006509295755
Position 536: 0.06880663927898005
Position 3706: 0.06508926548458525
Position 13453: 0.06480462270464307
Position 9988: 0.05232468568762309
Position 1496: 0.0390547553542454
Position 5831: 0.03118858263195292
Position 12797: 0.03044470188308198
Position 7697: 0.023597332034240515
Position 7554: 0.023010167215115982
Position 694: 0.020503489534207674
Position 10107: 0.016647368398738344
Position 1240: 0.015917032978831024
Position 15575: 0.014542459702761934
Position 990: 0.014168169738999831
Position 14874: 0.013610083075400218
Position 11258: 0.013463653855941738
Position 6678: 0.013246351202916147
Position 14641: 0.01168088811478993
Position 687: 0.011464239449327784
Position 7188: 0.011334977417992482
Position 7998: 0.00930604822138014
Position 7588: 0.009273731085911506
Position 9326: 0.008967657857982104
Position 11402: 0.008144965354696693
Position 15585: 0.007698043269127909
Position 12636: 0.007194834331020662
Position 2541: 0.007021275073028026
Position 2633: 0.00676590302386088
Position 8377: 0.006745375683059322
Position 15643: 0.006663927409446205
Position 3645: 0.006527293896232591
Position 11993: 0.0064132558131776065
Position 9737: 0.00611799853569969
Position 323: 0.005688469296559878
Position 2616: 0.005688212308437033
Position 7345: 0.005619389976004257
Position 10249: 0.005214060472026803
Position 7546: 0.004263268654848688
Position 14304: 0.004220338681831903
Position 184: 0.004159373113220809
Position 15259: 0.00415384046792814
Position 9110: 0.0037410458668220834
Position 2337: 0.003473617305346845
Position 11653: 0.0032324355062462963
Position 3067: 0.0031396500504736126
Position 4066: 0.003039029884782228
Position 5492: 0.002982121986555097
Position 124: 0.00297421480880695
Position 4665: 0.0029449289057849465
Position 3636: 0.002894217634653135
Position 5599: 0.0028520760773828938
Position 7619: 0.002758598256871828
Position 13007: 0.0024585122640188406
Position 11729: 0.0021136582073685334
Position 12904: 0.0020866676230657873
Position 451: 0.0019801148010539283
Position 4510: 0.0017877225577973513
Position 11805: 0.0017398691073791314
Position 15660: 0.0016741000037821616
Position 337: 0.0014988413581086565
Position 1524: 0.0014340393795476331
Position 12775: 0.0014337557670079464
Position 11086: 0.0013787493865218875
Position 7524: 0.0013546062745790686
Position 6315: 0.0013508053727890764
Position 1948: 0.0011995211588061048
Position 10316: 0.0011738978117170154
Position 2610: 0.0011510654020741424
Position 3502: 0.0011225391002723187
Position 15224: 0.001084076757531267
Position 1408: 0.0010001593220634098
Position 2475: 0.000982708867684289
Position 1505: 0.0009691095233926702
Position 861: 0.0009110300011484152
Position 3484: 0.0009014414531440024
Position 2252: 0.0008666423437130867
Position 6171: 0.000826715070685678
Position 3444: 0.0007939514495849694
Position 14433: 0.0007505169485471119
Position 7977: 0.0007285865974401408
Position 5267: 0.0007264592467179967
Position 603: 0.0006576722388344855
Position 11945: 0.0006410475244012707
Position 5083: 0.0006343038424941415
Position 10016: 0.0006132960030483109
Position 594: 0.0005931125691887463
Position 2465: 0.000591347298493541
Position 11961: 0.0005654695063753134
Position 809: 0.0005041927658793524
Position 2722: 0.00048476898377734746
Position 852: 0.00047617851629414877
Position 7556: 0.0004443004210237894
Position 14046: 0.000355225730382336
Position 3751: 0.00031863249113902063
Position 5126: 0.0003007755579993079
Position 6976: 0.00028788879041156837
Position 14791: 0.0002632089160292147
Position 2975: 0.00022385214613156797
Position 6773: 0.00021954619694493192
Position 5552: 0.00021077692549017124
Position 3292: 0.00020906419202646143
Position 3564: 0.00020671703888943416
Position 5667: 0.00020009840957110967
Position 1508: 0.00018554595738873864
