Gene = NUF2
index = 974
Annotated 5SS: [  132  4240  5628  6370  6973 14914 16159 17543 18492 21936 23884 26004
 27146]
Annotated 3SS: [ 4096  5552  6292  6910 14815 16084 17445 18428 21797 23742 25827 27009
 33399]
SMsplice 5SS: [  278  4240 14914 21936 27146]
SMsplice 3SS: [ 4096 14815 21797 27009 33399]
top_k =  1000
Partition function (log Z): 2.388575768527895

Sorted 5' Splice Sites (High to Low Probability):
Position 21936: 0.9949766522155618
Position 27146: 0.9822218597289084
Position 278: 0.9531623071164662
Position 4240: 0.8922556013176147
Position 14914: 0.8756112910548934
Position 6973: 0.8551130826410666
Position 5628: 0.6073171597098013
Position 23884: 0.571838601045026
Position 16159: 0.5163854998084306
Position 551: 0.47579381767460305
Position 3468: 0.4637486943563001
Position 6370: 0.45914038346638253
Position 22195: 0.4040185716948114
Position 6596: 0.3981973327199915
Position 18492: 0.34014541641630747
Position 13965: 0.2970002006150192
Position 17543: 0.2942796541602867
Position 1161: 0.17103106372810728
Position 3240: 0.14116799564954954
Position 6453: 0.1396083457624587
Position 2923: 0.13243552891446164
Position 26398: 0.11625627928839309
Position 455: 0.11331014765373558
Position 18082: 0.1120948803955931
Position 1156: 0.09048340884908979
Position 12458: 0.08439080422968342
Position 30590: 0.08400957294756012
Position 12434: 0.07809662924076934
Position 6203: 0.06204644207992557
Position 25996: 0.051484085585996826
Position 4288: 0.04839380825959159
Position 8361: 0.041439478356744885
Position 5996: 0.03304807597952881
Position 6631: 0.032279203738624446
Position 415: 0.031561536257868075
Position 26004: 0.03075588135149869
Position 26550: 0.028442215591264777
Position 4688: 0.02781301784338812
Position 4199: 0.02448991926408885
Position 7251: 0.023034038757165653
Position 5013: 0.02297483483776413
Position 5486: 0.022239995065231822
Position 22294: 0.019820344395712876
Position 2029: 0.019059735678741023
Position 200: 0.018867738948074246
Position 4247: 0.018558530874895195
Position 6185: 0.016780860598705337
Position 32573: 0.01624530816155404
Position 132: 0.015831959614642618
Position 17616: 0.013771181944229757
Position 14108: 0.013345555353743582
Position 26691: 0.013305690513825916
Position 2709: 0.013263483564757962
Position 22648: 0.01261933126537619
Position 26443: 0.011263733635878286
Position 6066: 0.01109418507175987
Position 5387: 0.010474179100890752
Position 18110: 0.010308234312375235
Position 2721: 0.009141195279904703
Position 16214: 0.008549133958645932
Position 4273: 0.007607728078255412
Position 32965: 0.007518129791802804
Position 32825: 0.007419640634559277
Position 7299: 0.006979202458486818
Position 22615: 0.006926831803166826
Position 26424: 0.006735316851231179
Position 25975: 0.006174868440013767
Position 25701: 0.006133855878169095
Position 1527: 0.00610924561928736
Position 1514: 0.005810725180771889
Position 24291: 0.005146649659761135
Position 4908: 0.005079089478186531
Position 2909: 0.004875764418132328
