Gene = AL161784.1
index = 54
Annotated 5SS: [62]
Annotated 3SS: [6667]
SMsplice 5SS: [134]
SMsplice 3SS: [309]
top_k =  1000
Partition function (log Z): -10.14366095807943

Sorted 5' Splice Sites (High to Low Probability):
Position 134: 0.8781489245138705
Position 451: 0.2480292712955786
Position 2580: 0.08655732192640024
Position 72: 0.08414902023981247
Position 2474: 0.07143133364297698
Position 2374: 0.06721649876242272
Position 2911: 0.04305782511437067
Position 3479: 0.027318074927286405
Position 2528: 0.02132188675200804
Position 2676: 0.020378103329434728
Position 149: 0.01834035037381443
Position 2309: 0.018217324509993273
Position 1804: 0.014945687854582643
Position 2301: 0.014433581891576322
Position 6110: 0.011821883096350141
Position 5906: 0.011304708397631718
Position 6216: 0.009996163613414863
Position 173: 0.009252983838138721
Position 2210: 0.008018338306636301
Position 1265: 0.00612317422521307
Position 2090: 0.004376392366426204
Position 1841: 0.004295169643733466
Position 2320: 0.004287452834724595
Position 5941: 0.0036641229583013316
Position 396: 0.003548340278479542
Position 679: 0.00328367411961275
Position 311: 0.0023601888576376302
Position 6337: 0.002226658141364153
Position 3399: 0.0020413378594445622
Position 6230: 0.0018755630870074785
Position 361: 0.0011058795921482683
Position 1611: 0.0007496959316327331
Position 3803: 0.0006060208241583569
Position 582: 0.0005039022445456184
Position 525: 0.00046308653589441405
Position 2215: 0.00045563403682844834
Position 2721: 0.0004316487879631758
Position 740: 0.0004238333970212595
Position 3603: 0.00041713196237959664
Position 2713: 0.0003736105900559685
Position 3656: 0.0003674687542207001
Position 1956: 0.0003310042948643145
Position 810: 0.00023950405436166613
Position 1324: 0.0002264705004000932
Position 183: 0.0002257021611131935
Position 573: 0.00021448127272758136
Position 138: 0.00017099168953527738
Position 1699: 0.00016219759674433908
Position 1974: 0.00016119701292668508
Position 1681: 0.000141859485500754
Position 959: 0.00010932367079097262
Position 1405: 9.982576604716094e-05
Position 424: 8.975968394530553e-05
Position 1888: 7.61375312514027e-05
Position 481: 5.7051215410210434e-05
Position 1482: 5.5201685816048424e-05
Position 2202: 3.938174668532893e-05
Position 3237: 2.289213527677837e-05
Position 2408: 2.2546941305178617e-05
Position 2596: 2.191500409524817e-05
Position 84: 1.9671636758758573e-05
Position 1142: 1.8927070295607084e-05
Position 1272: 1.805404303319776e-05
Position 216: 1.765175627113704e-05
Position 1662: 1.6651693651473764e-05
Position 152: 1.622436982959898e-05
Position 2617: 1.2150001227619271e-05
Position 1172: 1.18630647600532e-05
Position 2593: 1.0097769805558584e-05
Position 865: 6.954336958846485e-06
Position 3189: 5.349754113589879e-07
Position 513: 4.907522179168475e-07
Position 723: 4.653271288018324e-07
Position 1068: 2.763696460766843e-07
Position 590: 1.8532224463335217e-07
Position 747: 6.552071216924574e-08
Position 953: 6.329370757551854e-08
Position 900: 3.826910478330992e-08
Position 186: 3.131324891801739e-08
Position 341: 9.2890985129621e-09
Position 258: 8.709231910992727e-09
Position 1223: 3.1128173158410724e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 309: 0.337531459727151
Position 2441: 0.2937739293764894
Position 3362: 0.15492487158373425
Position 4003: 0.15129308103050992
Position 2258: 0.10268740960610998
Position 6052: 0.10182037327558166
Position 6020: 0.05581093186859567
Position 6366: 0.05420166177729046
Position 2849: 0.0505703630985127
Position 5657: 0.04371290887335148
Position 2987: 0.022511288610540504
Position 2645: 0.01959059271204217
Position 5781: 0.018222791172060562
Position 1653: 0.015023226796586178
Position 1180: 0.013813325847681938
Position 4111: 0.013752166144270548
Position 6705: 0.013733289719315579
Position 6776: 0.013267476294714005
Position 290: 0.01311284488771777
Position 3367: 0.012414931631165228
Position 3437: 0.012119070434240124
Position 4397: 0.011187019991848117
Position 2018: 0.0105563510596644
Position 653: 0.008908373020936318
Position 2129: 0.008246459690192394
Position 379: 0.007704675590609408
Position 2330: 0.00701358259725642
Position 2287: 0.006671448166396724
Position 4430: 0.006130406984609215
Position 2592: 0.006017586435408592
Position 346: 0.005685269997703067
Position 1142: 0.005436618140192674
Position 3689: 0.00537863617953461
Position 5668: 0.004792256406122741
Position 1497: 0.0045799109253733955
Position 5995: 0.004205424018967158
Position 1486: 0.00383826506076111
Position 1650: 0.0037937064044168104
Position 1887: 0.0035321859499779875
Position 6567: 0.00344493046508237
Position 4664: 0.0034080240373150195
Position 3298: 0.003249794016360848
Position 1386: 0.0031566369339080047
Position 3120: 0.003125857012175278
Position 2827: 0.003043335494305326
Position 5761: 0.0029363645397337736
Position 4219: 0.0029152473757723396
Position 6030: 0.0027242152665546866
Position 5322: 0.002640752582948132
Position 3183: 0.0025473839838878005
Position 4737: 0.0023856434214019812
Position 258: 0.0017891851712707268
Position 2264: 0.0017355498067190165
Position 3545: 0.0016991263698555002
Position 5506: 0.0016936053559503824
Position 581: 0.0015552009377480921
Position 2910: 0.0015247063897677366
Position 4237: 0.0014908984706297902
Position 3728: 0.0014884984231723413
Position 498: 0.0013921770162119078
Position 2147: 0.0013526781455328334
Position 2089: 0.0013477356122541377
Position 618: 0.001332055367445473
Position 1606: 0.0013209499279563455
Position 2518: 0.0012850651188702146
Position 5395: 0.0011914874288827205
Position 545: 0.0011836380674290195
Position 3757: 0.0011339018674747338
Position 4667: 0.0011132128067470543
Position 1724: 0.0010369497520558559
Position 4588: 0.001034648492286126
Position 1829: 0.0010192461901560766
Position 3914: 0.0009561468934878889
Position 1947: 0.0009512448445604503
Position 4158: 0.0008960199911083576
Position 1095: 0.0008942744374484664
Position 4564: 0.0008822025865697805
Position 2473: 0.0008789983063496299
Position 1467: 0.0008504727869705743
Position 4878: 0.0008327907112917712
Position 1350: 0.0007031281964265619
Position 216: 0.0006565374627149902
Position 5605: 0.000643972016364867
Position 2999: 0.0006429876970558981
Position 1186: 0.000630642263183485
Position 752: 0.0006068688216481664
Position 1997: 0.0005415902648983649
Position 1634: 0.00048152747605309526
Position 5062: 0.0004652831361393949
Position 709: 0.0003969012499437424
Position 4824: 0.0003823581310910228
Position 2648: 0.0003283675899459954
Position 4960: 0.0002988944603981932
Position 2735: 0.0002749705925906304
Position 1737: 0.00023398832930331172
Position 2198: 0.00022572664979065194
Position 1052: 0.00022335980582064037
Position 4621: 0.00022007827680209976
Position 3829: 0.00021717255572167757
Position 4277: 0.00020888997688152654
Position 1336: 0.0002077370829490821
Position 1592: 0.00019723488230263353
Position 3789: 0.00019069449075477735
Position 1670: 0.00018732958558045887
Position 599: 0.0001844910542326701
Position 3205: 0.00017682051992346762
Position 1075: 0.00016250945672138724
Position 2160: 0.00016114846292247323
Position 2957: 0.00015370507294152678
Position 3594: 0.00013601965193971822
Position 1222: 0.0001353469136108569
