Gene = CIART
index = 372
Annotated 5SS: [  76 1091 1338 1962 2166]
Annotated 3SS: [ 664 1261 1882 2053 3888]
SMsplice 5SS: [  76 1091 1338 1962]
SMsplice 3SS: [ 918 1239 1882 3888]
top_k =  1000
Partition function (log Z): 4.373036742122036

Sorted 5' Splice Sites (High to Low Probability):
Position 1962: 0.9626769812303473
Position 76: 0.9548829629269894
Position 1338: 0.9447495168043663
Position 1091: 0.8918284090397414
Position 2166: 0.6701878004232824
Position 4079: 0.24576143869059427
Position 2627: 0.13149113807475513
Position 4223: 0.10401464462229155
Position 281: 0.056081137292016504
Position 2193: 0.04781566657847971
Position 3286: 0.04414482337508576
Position 2559: 0.04193597020868146
Position 825: 0.03472511556559431
Position 1756: 0.027494701349159906
Position 1105: 0.020032062017980957
Position 1053: 0.01584881753191991
Position 3660: 0.013134253647096176
Position 1023: 0.012526705894599626
Position 2935: 0.01231184193208923
Position 181: 0.01072633356416775
Position 3774: 0.00954105963232174
Position 939: 0.009021351924967143
Position 3290: 0.008948183783304201
Position 2082: 0.006512049712969005
Position 512: 0.005011751399956898
Position 671: 0.004787072654390314
Position 801: 0.0030571413533564715
Position 685: 0.0030219659060610688
Position 409: 0.0030015264502071806
Position 975: 0.002859777376562745
Position 1191: 0.002387364501480755
Position 552: 0.0021933035499162178
Position 518: 0.0021811522020055074
Position 1712: 0.00208987976073276
Position 2641: 0.001987146963290352
Position 2780: 0.001923086679175271
Position 105: 0.0018990140189844864
Position 394: 0.0017495717043310298
Position 329: 0.0017432550278786618
Position 3039: 0.0015449616252522869
Position 268: 0.0014372900300218155
Position 1933: 0.001430112274504373
Position 1160: 0.0014163920493382373
Position 285: 0.001235271484328399
Position 5: 0.0011553641194314167
Position 932: 0.0010247691290816475
Position 152: 0.0009291797682503085
Position 794: 0.0008633233639509685
Position 2692: 0.000757830786625317
Position 3674: 0.0007512847346897428
Position 2220: 0.0007050314140292062
Position 4453: 0.0006047038913105556
Position 405: 0.0005738738218208994
Position 2812: 0.0005395544864607258
Position 3383: 0.0005088842554521546
Position 163: 0.0004911510517753172
Position 113: 0.0002833412889218826
Position 1369: 0.0002597257001403995
Position 450: 0.00025195195981744226
Position 1323: 0.00023968492622430406
Position 3254: 0.00022004404545512957
Position 4437: 0.0002059449991508912
Position 310: 0.0002028385598130938
Position 3416: 0.00018867441347304782
Position 885: 0.00011488496547903657
Position 1263: 0.00010495557245831591
Position 3345: 9.564931933345783e-05
Position 3815: 6.840884179963556e-05
Position 3600: 5.7863585600728226e-05
Position 3153: 5.780533837849868e-05
Position 4273: 5.634742844944526e-05
Position 1937: 5.4476128955478184e-05
Position 1739: 5.220203131324291e-05
Position 1145: 4.452081971253479e-05
Position 869: 4.136304549043791e-05
Position 1169: 3.361857478660891e-05
Position 1657: 3.1833147280405955e-05
Position 1975: 2.9887637837548966e-05
Position 1403: 2.8304709940847987e-05
Position 1212: 2.56720755592064e-05
Position 1668: 2.2980106015938585e-05
Position 3332: 2.2535156675756204e-05
Position 1966: 2.2350987053430155e-05
Position 262: 1.9116694521705705e-05
Position 1570: 1.7683380909746578e-05
Position 2430: 1.4605952517786788e-05
Position 1056: 1.3649515351009432e-05
Position 903: 1.3422189706042998e-05
Position 1988: 1.0301500367295046e-05
Position 9: 9.486055074263725e-06
Position 2617: 9.357151618379348e-06
Position 2929: 6.768008841836067e-06
Position 2026: 5.5045931214000474e-06
Position 3118: 5.183967326726734e-06
Position 1691: 4.997893123332353e-06
Position 3299: 3.97222943643301e-06
Position 4100: 3.8416105956145234e-06
Position 1928: 1.817578675996262e-06
Position 577: 1.0392834282611786e-06
Position 2272: 1.0159416009545687e-06
Position 2259: 8.852541282476603e-07
Position 1416: 7.948511629280977e-07
Position 2140: 5.337158393106999e-07
Position 2019: 1.2880023626283448e-07
Position 247: 1.072042617418371e-07
Position 314: 1.027943635238117e-07
Position 743: 9.368050092664967e-08
Position 2143: 2.806227004845224e-08
Position 2129: 2.163705096684317e-08
Position 123: 1.841297927150912e-08
Position 592: 1.4967173970526298e-08
Position 526: 1.0880258624497268e-08
Position 699: 5.666832433116458e-09
Position 541: 1.0543630951236868e-09
Position 1078: 5.378883862280063e-10
Position 396: 4.275611608381727e-10
Position 539: 4.2567964123913385e-10
Position 291: 4.1763785402691375e-10
Position 174: 3.18417349359429e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1882: 0.9971054030908157
Position 3888: 0.8185358707200764
Position 918: 0.7330536347258675
Position 1239: 0.5437902859721935
Position 1261: 0.3959205186327325
Position 2053: 0.3039375555177237
Position 2036: 0.2223767361620928
Position 2433: 0.1971686860488032
Position 4316: 0.16401095447515823
Position 4146: 0.1318629573823012
Position 995: 0.10664834994347136
Position 2118: 0.1034684517930922
Position 4189: 0.09880366323712844
Position 970: 0.06670401070361409
Position 2081: 0.05661798241051568
Position 664: 0.04987865220959165
Position 3186: 0.04318335655449346
Position 180: 0.030056885874773513
Position 1519: 0.02451113995943805
Position 946: 0.017666213346852942
Position 3037: 0.01727510317093775
Position 2413: 0.01675004335036551
Position 4265: 0.015719490208636777
Position 2067: 0.013767808094379282
Position 2585: 0.013721786996456842
Position 4533: 0.011565942096103538
Position 4334: 0.009969616782184733
Position 4070: 0.009765954925001562
Position 3528: 0.009709831542335972
Position 2746: 0.00933054853334925
Position 3561: 0.007965455602350617
Position 794: 0.007595045126953967
Position 271: 0.007240262500253937
Position 145: 0.00669819893924027
Position 3495: 0.006376906555513724
Position 670: 0.005067120092255982
Position 2283: 0.004019568522644155
Position 4078: 0.003139456018885024
Position 3600: 0.002487074609355992
Position 2714: 0.002420178421360354
Position 4204: 0.0023905194828268937
Position 1494: 0.0023772609208594295
Position 328: 0.002313201463899217
Position 592: 0.002209021397394659
Position 693: 0.002070178077324071
Position 1298: 0.002010624307915375
Position 610: 0.0018325826948319098
Position 4288: 0.001646990650293326
Position 897: 0.0015958819317997061
Position 1221: 0.0015496172954935338
Position 825: 0.0014857270008817505
Position 1052: 0.001481972284447171
Position 1657: 0.001053735161306791
Position 1087: 0.001032174760620462
Position 4362: 0.0010303485349511562
Position 4338: 0.0009789476132376733
Position 2259: 0.0009709757533085197
Position 3899: 0.0009679553425125369
Position 405: 0.0009436173882833034
Position 1182: 0.0008400660132849524
Position 3948: 0.00076599356720928
Position 741: 0.0007473955237471175
Position 4413: 0.0007447452290562865
Position 931: 0.0007442940379488381
Position 4108: 0.0007115097110651895
Position 1090: 0.0006811869441577936
Position 2126: 0.0006174054123939547
Position 1660: 0.0005950802824650885
Position 3908: 0.0005159062881537294
Position 2272: 0.0005152794834827751
Position 3454: 0.0005002812780748031
Position 1416: 0.0004997550995531011
Position 298: 0.00048828104642494854
Position 3993: 0.00048322914598197185
Position 4512: 0.0004146169476215133
Position 3648: 0.00039363146556728977
Position 353: 0.0003816836040126322
Position 393: 0.0003493895718562883
Position 3204: 0.00034064649806243727
Position 2150: 0.00033927622774324035
Position 4094: 0.0003122997332718921
Position 3990: 0.00031212772283125084
Position 2873: 0.00028389678624725573
Position 1169: 0.00027336061059842056
Position 2085: 0.00026736244331024706
Position 858: 0.00025232769132695824
Position 3207: 0.0002463164926561275
Position 2851: 0.00022788305030007954
Position 3457: 0.00022614918246597097
Position 877: 0.00022496504387419368
Position 4507: 0.00021750924064756007
Position 2611: 0.0002161159564171306
Position 1064: 0.00021168984312641315
Position 3156: 0.0002039790023305764
Position 224: 0.00019941608140681152
Position 1686: 0.00018248974093187898
Position 3414: 0.000164835879613365
Position 1711: 0.00015896073193532627
Position 3503: 0.00014623659992027703
Position 1792: 0.0001395453523956137
Position 1134: 0.0001288426073414878
Position 3112: 0.00011861538689170066
Position 161: 0.00011055974535695379
Position 280: 9.800234174849337e-05
Position 2697: 9.685235952362776e-05
Position 707: 8.842298093901663e-05
Position 3773: 8.598092243764256e-05
Position 427: 8.307776566260906e-05
Position 1593: 8.081359238855062e-05
Position 1637: 8.021047262168808e-05
Position 3582: 7.99655534406424e-05
Position 2763: 7.688495059792186e-05
Position 547: 7.667918414633939e-05
Position 2926: 7.43379456235256e-05
Position 1268: 7.30409477890713e-05
Position 3704: 6.78874433193352e-05
Position 2099: 6.432453458318992e-05
Position 2686: 6.220213905409983e-05
Position 2229: 6.0423357941547835e-05
Position 2928: 5.995071380669095e-05
Position 1889: 5.980056841034552e-05
Position 1500: 5.879938910558477e-05
Position 3677: 5.708482629564403e-05
Position 1617: 5.544474646760783e-05
Position 1947: 5.518915745176677e-05
Position 4365: 5.3239395241627346e-05
Position 2922: 5.2680430972760474e-05
Position 1576: 5.0520763281479936e-05
Position 1038: 4.883068553028787e-05
Position 2156: 4.87826182780758e-05
Position 2485: 4.8707341084815475e-05
Position 1196: 4.746235463247036e-05
Position 2129: 4.67858767613027e-05
Position 1892: 4.66518609719569e-05
Position 3674: 4.6615151294171784e-05
Position 2779: 4.324019400405446e-05
Position 3226: 4.1164646006796404e-05
Position 1153: 3.8246446408476014e-05
Position 1190: 3.814589741731501e-05
Position 432: 3.619143039896567e-05
Position 1662: 3.411893234486253e-05
Position 3714: 3.377529974735716e-05
Position 884: 3.288742563856008e-05
Position 3069: 3.215877485934486e-05
Position 2088: 2.8747467976701682e-05
Position 192: 2.771696259787579e-05
Position 2755: 2.47735689961747e-05
Position 2388: 2.436992986648143e-05
Position 3916: 2.4191914375612626e-05
Position 1902: 2.128727168959565e-05
Position 3570: 2.1229530621119464e-05
Position 879: 2.066927801283743e-05
Position 1011: 2.0258801723485985e-05
Position 387: 1.947763994272868e-05
Position 3976: 1.9307904736163886e-05
Position 3153: 1.676811460090805e-05
Position 801: 1.6635065258779367e-05
Position 3507: 1.5540307412492543e-05
Position 3197: 1.4021375266237815e-05
Position 863: 1.3845035233823799e-05
Position 1277: 1.3048064335487685e-05
Position 2001: 1.0408651191038585e-05
Position 3084: 9.673935669040306e-06
Position 2375: 9.104578452098392e-06
Position 4153: 8.886646591748907e-06
Position 696: 8.41997178911709e-06
Position 480: 8.40248834735308e-06
Position 1753: 7.963680098417952e-06
Position 1729: 6.502257807733564e-06
Position 1602: 5.7323457480677555e-06
Position 4018: 4.980303751684854e-06
Position 206: 4.890691184589414e-06
Position 365: 4.057596884778185e-06
Position 1033: 3.7359001049889233e-06
Position 829: 3.4713963328053637e-06
Position 1164: 3.341686212132234e-06
Position 1368: 3.3146489131658002e-06
Position 1141: 3.2799487715299895e-06
Position 1318: 3.0226841488755695e-06
Position 1919: 2.6074499358746e-06
Position 2678: 2.540269466465085e-06
Position 187: 1.968760867393049e-06
Position 1936: 1.9553168803224946e-06
Position 1899: 1.9032344472898455e-06
Position 454: 1.8315391386304532e-06
Position 2784: 1.6778451840311408e-06
Position 1066: 1.2954679435911295e-06
Position 835: 1.2192228640563335e-06
Position 2442: 1.1075638190910384e-06
Position 571: 1.0672874957725878e-06
Position 2721: 7.471629801859516e-07
Position 521: 6.96840927268732e-07
Position 334: 6.652367114983903e-07
Position 2644: 6.299128435274862e-07
Position 2879: 5.524747239896772e-07
Position 2900: 5.247941521577938e-07
Position 437: 5.199013899058974e-07
Position 239: 5.181815045237066e-07
Position 2964: 4.489387652889433e-07
Position 75: 4.3520507878400573e-07
Position 1950: 4.017527319026391e-07
Position 1904: 3.536093947490271e-07
Position 577: 2.4851286583790215e-07
Position 2165: 2.298203046652502e-07
Position 336: 2.2505470557160313e-07
Position 1739: 1.7248907863230488e-07
Position 196: 1.4743765681262858e-07
Position 2666: 1.3045792505380338e-07
Position 1956: 1.2383284933099017e-07
Position 2593: 1.160503363193772e-07
Position 1926: 1.1258464249994656e-07
Position 2170: 1.1123693349867528e-07
Position 2288: 4.985494235904001e-08
Position 2186: 3.478162003289417e-08
Position 460: 2.6263786513536327e-08
Position 482: 2.3564364089601447e-08
Position 2624: 2.031643884016011e-08
Position 232: 1.5580737549070772e-08
Position 831: 1.297904905608253e-08
Position 194: 1.1297941750217163e-08
Position 444: 7.17600498236515e-09
Position 484: 3.7391531275239986e-09
Position 234: 3.553213921392025e-09
Position 242: 3.29353864366001e-09
Position 462: 1.8979707456226926e-09
Position 565: 6.9591660264644e-10
Position 2178: 4.551891448789391e-10
Position 247: 2.0640679496075256e-10
Position 80: 6.249365556158033e-12
Position 98: 2.187288330088195e-12
Position 123: 4.733785703468025e-13
Position 91: 4.4676110509528726e-13
Position 109: 4.092629052227537e-13
Position 102: 2.900854121956278e-13
Position 83: 2.708352274556662e-13
Position 113: 2.452820622965126e-13
