Gene = PDPN
index = 1008
Annotated 5SS: [  636 23842 27052 30261 30947]
Annotated 3SS: [23707 26921 30221 30834 32439]
SMsplice 5SS: [  636 23842 27052 30947]
SMsplice 3SS: [23707 26921 30834 33261]
top_k =  1000
Partition function (log Z): -21.875354458256954

Sorted 5' Splice Sites (High to Low Probability):
Position 636: 0.9594013242957719
Position 2250: 0.5888260600139928
Position 398: 0.2599532492893094
Position 7395: 0.20284120778566336
Position 1730: 0.1571957771405976
Position 1250: 0.13047197376100278
Position 4464: 0.12314395405191272
Position 2274: 0.11353343423828872
Position 376: 0.10574839231027389
Position 383: 0.05448344561992052
Position 877: 0.050463661365751165
Position 211: 0.04159979734006618
Position 77: 0.03611971866602024
Position 11958: 0.028920671835545024
Position 1295: 0.02505357108466571
Position 361: 0.01346904971700577
Position 6874: 0.01312013919823276
Position 4578: 0.012262499495753577
Position 1289: 0.0048078898978868865
Position 5357: 0.004346293812848511
Position 1299: 0.004062265326564783
Position 1379: 0.003927985349525081
Position 2104: 0.00370741453946637
Position 1630: 0.0033866177674391584
Position 715: 0.0028693509462985305
Position 2268: 0.0025809728262753753
Position 1784: 0.0022534753677767643
Position 1353: 0.0020714280287907564
Position 2175: 0.0019877727952847556
Position 2866: 0.0018820731866277228
Position 39: 0.0016580799841084141
Position 754: 0.0014422878783807815
Position 724: 0.0013563436672996247
Position 1700: 0.0012303334438549627
Position 839: 0.0011067004619618665
Position 1646: 0.0011044001258620553
Position 758: 0.001094415109023339
Position 578: 0.0010608246182931013
Position 935: 0.0010180930139011232
Position 1349: 0.0004921805690017378
Position 942: 0.0004909240430954925
Position 1613: 0.0004896720578557981
Position 112: 0.0004660800345747028
Position 5568: 0.00042012405987859017
Position 996: 0.00040524973233536574
Position 816: 0.0003415092226763574
Position 496: 0.00033815131612178405
Position 2421: 0.0003285694881071108
Position 2564: 0.00015837359158972912
Position 1914: 7.761364181935541e-05
Position 1212: 6.291481322340898e-05
Position 1345: 5.839046105589777e-05
Position 463: 5.1721969703341464e-05
Position 144: 3.69496114869403e-05
Position 1394: 3.4135307463682496e-05
Position 123: 2.8663532652974364e-05
Position 620: 2.648768295880861e-05
Position 126: 2.4404618152850178e-05
Position 1083: 2.045471151605539e-05
Position 182: 1.8999983228818122e-05
Position 3984: 1.1598946732198794e-05
Position 928: 1.0526712066640663e-05
Position 1312: 8.740679777220919e-06
Position 4312: 7.79599988615467e-06
Position 1107: 6.200876387231683e-06
Position 141: 6.176733692530615e-06
Position 1466: 5.987247372717266e-06
Position 1210: 5.677821327741821e-06
Position 580: 4.74899439012811e-06
Position 1055: 4.275702163836796e-06
Position 809: 3.992578447003968e-06
Position 652: 3.157942175653141e-06
Position 905: 3.070198810349789e-06
Position 1098: 2.5572146769141274e-06
Position 1771: 2.2140808076469316e-06
Position 2217: 1.413746010164256e-06
Position 805: 5.649036985616764e-07
Position 2278: 4.485204492461632e-07
Position 239: 4.1977958647160936e-07
Position 764: 3.738085563807181e-07
Position 756: 2.93889543650817e-07
Position 1677: 1.5974646490955687e-07
Position 487: 1.5024308100196631e-07
Position 1231: 2.8503565063603865e-08
Position 116: 2.8061658699205184e-08
Position 571: 1.8197465306748982e-08
Position 1470: 1.3519717998120577e-08
Position 610: 6.9285083310349406e-09
Position 977: 7.913550801889035e-11
Position 841: 4.0646495500013015e-11
Position 727: 3.79234213157306e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2127: 0.427180510798921
Position 544: 0.3860575798323897
Position 7288: 0.2105107544422147
Position 12361: 0.20529128259099463
Position 1541: 0.13860677432228455
Position 2174: 0.13118616456699278
Position 517: 0.12398476613180122
Position 1201: 0.12118213620345955
Position 11913: 0.1103210317755718
Position 12235: 0.09764576807405129
Position 5238: 0.08395825435154004
Position 4348: 0.07865509003273327
Position 7497: 0.07771010851230786
Position 2154: 0.0761717358044476
Position 9108: 0.07489760642877724
Position 8062: 0.05912917607117823
Position 2042: 0.05371960555628762
Position 4394: 0.03858874141516773
Position 8744: 0.03703502880249606
Position 12165: 0.03669409540962131
Position 13778: 0.0327267474895105
Position 768: 0.03254785896640843
Position 1557: 0.02795120842681414
Position 991: 0.020883303161297256
Position 6752: 0.01868922744964225
Position 10229: 0.016316656350837948
Position 4928: 0.015442247398819187
Position 9129: 0.014980625402483088
Position 2490: 0.014660778628428316
Position 1157: 0.014306316710832026
Position 5708: 0.01407985515477488
Position 2132: 0.012486516243419243
Position 1127: 0.010543319839638379
Position 1986: 0.010492528480321279
Position 8274: 0.010186424088989805
Position 3821: 0.01004752138714521
Position 4419: 0.0092693293711431
Position 6075: 0.008437968015216622
Position 4144: 0.008106814246301497
Position 9525: 0.0073573943742116996
Position 4544: 0.007265422820134664
Position 1885: 0.0069216970577513
Position 2603: 0.006852967466960834
Position 1908: 0.00523235401964325
Position 6797: 0.00436538689018187
Position 5258: 0.0034074696055008897
Position 5294: 0.0030668073497589713
Position 6851: 0.0024945549558036927
Position 2740: 0.0024718144096612916
Position 4906: 0.002393599606741533
Position 6407: 0.0023283475322508464
Position 10679: 0.0023095428670085643
Position 5733: 0.002264618931459318
Position 5234: 0.0022485968973703333
Position 4951: 0.0021454219710430457
Position 6699: 0.0018577496253786405
Position 7924: 0.0018399349102464228
Position 7989: 0.0018082495502111115
Position 2458: 0.0018060392840200461
Position 9963: 0.001766295839648043
Position 6457: 0.0016630814071054369
Position 522: 0.0015169743355177676
Position 6119: 0.0014846243653127956
Position 1364: 0.0013411557731885875
Position 4175: 0.0013302576724941813
Position 4817: 0.0013220217931652254
Position 5668: 0.0012560402662757195
Position 1928: 0.001010034180516517
Position 2071: 0.0009063959025668011
Position 1640: 0.0008897533985850841
Position 8538: 0.0008857901141527464
Position 9104: 0.0008412069493116869
Position 1205: 0.0007847086752898626
Position 8823: 0.0007460184427413136
Position 968: 0.0006803036818880075
Position 2138: 0.0006481916093613651
Position 2632: 0.00058380034712274
Position 965: 0.0005791298614310835
Position 4729: 0.0005592091176959773
Position 1203: 0.0005406571007264842
Position 477: 0.0005397036519999731
Position 5618: 0.0005134263182791229
Position 5004: 0.0003989116329706125
Position 1438: 0.00038895915148440204
Position 1409: 0.0003243397739291986
Position 1820: 0.00025130546117116897
Position 1676: 0.00024199032599614187
Position 5394: 0.0002198560274552369
Position 1029: 0.0002191520110313463
Position 3888: 0.0002178231945682586
Position 732: 0.00021700929968969572
Position 815: 0.00021363583141800264
Position 3784: 0.00021167660101247096
Position 5621: 0.00020852396263302183
Position 2549: 0.00019280696547725626
Position 1564: 0.00018981784261652538
Position 1972: 0.00018521673170120034
Position 2662: 0.0001799088565425559
Position 4498: 0.0001768019103539782
Position 4971: 0.0001688466115483489
Position 4107: 0.00016775694738782812
Position 152: 0.00016355834854766082
Position 3067: 0.0001507622095938154
Position 547: 0.00012861084478299597
Position 3758: 9.912889907940891e-05
Position 3971: 9.291974957700264e-05
Position 629: 8.996800943328356e-05
Position 3974: 8.797399267306139e-05
Position 4087: 8.426006195774342e-05
Position 824: 8.304627433595534e-05
Position 2187: 7.045394145860424e-05
Position 797: 6.565268312093004e-05
Position 723: 6.422133302231415e-05
Position 791: 6.0522891211973e-05
Position 1616: 5.8110429774936394e-05
Position 396: 5.570533106578315e-05
Position 2977: 5.554261809197862e-05
Position 3043: 5.408489902301084e-05
Position 2508: 5.39599407981828e-05
Position 868: 5.075505992280062e-05
Position 1931: 4.389729342051477e-05
Position 1179: 4.1750981444348485e-05
Position 606: 4.001219541770718e-05
Position 1722: 3.725319742931247e-05
Position 793: 3.506496520931987e-05
Position 1613: 3.381617093728874e-05
Position 788: 3.333876067563333e-05
