Gene = AL589765.1
index = 60
Annotated 5SS: [  942  1565  3132  4097  9256 11730 17189 18461]
Annotated 3SS: [ 1404  3035  3986  9162 11652 17141 18332 19054]
SMsplice 5SS: [  382  3132  4097  9256 11188 11730 13806]
SMsplice 3SS: [ 3035  3986  9162 11099 11652 13705 19054]
top_k =  1000
Partition function (log Z): -3.587252294653875

Sorted 5' Splice Sites (High to Low Probability):
Position 4097: 0.9119232582740331
Position 11730: 0.8910240812797874
Position 9256: 0.8443782195853532
Position 13806: 0.7062001025610829
Position 382: 0.6367069899490274
Position 11188: 0.6288184339254334
Position 58: 0.5360214008032285
Position 1565: 0.3802023847731559
Position 18461: 0.30039603802548004
Position 8840: 0.2799209025095362
Position 10790: 0.2089930579594914
Position 4280: 0.19900320521805384
Position 14303: 0.19360380818049733
Position 18043: 0.18217585041075438
Position 17403: 0.1666479251987364
Position 5878: 0.1255752690186387
Position 17189: 0.09506820218287731
Position 10304: 0.09280062471711059
Position 4789: 0.0673284308379773
Position 18031: 0.06691046048925668
Position 11504: 0.05380174046082332
Position 10199: 0.050604208621596654
Position 17247: 0.049508078695061866
Position 4224: 0.04377389452128735
Position 14221: 0.0380986272969935
Position 607: 0.0374692319678751
Position 10710: 0.036632813364839936
Position 11192: 0.03644702044598583
Position 619: 0.0359302425742199
Position 95: 0.03311474715178163
Position 634: 0.03133007390104894
Position 39: 0.028641077590859012
Position 1048: 0.026708905232845994
Position 4527: 0.026229042191629415
Position 9454: 0.024421541515252686
Position 12481: 0.023513702411851897
Position 411: 0.02190949823883311
Position 947: 0.02085798164279206
Position 14351: 0.018618489213927933
Position 9446: 0.013144317093605983
Position 4054: 0.01086797814246318
Position 12269: 0.010242447278355524
Position 312: 0.010041262278472492
Position 9284: 0.009521105025634757
Position 15572: 0.009250991747860446
Position 1166: 0.00859096382921773
Position 14041: 0.00804173024611641
Position 12091: 0.006602762954866025
Position 1951: 0.00632659567488226
Position 4067: 0.006312810777881623
Position 10319: 0.005605792431181306
Position 1776: 0.004740862153665977
Position 793: 0.00434618382271437
Position 81: 0.003940295614145223
Position 3136: 0.0025326538700342254
Position 13818: 0.0023713797829816364
Position 552: 0.00211505762578796
Position 787: 0.0019606966030534575
Position 15916: 0.0019244501044798727
Position 18577: 0.0017571591055010269
Position 18047: 0.0017412334013070178
Position 2926: 0.0017398024672567378
Position 5522: 0.0017209319202381443
Position 904: 0.0016859872559286235
Position 14280: 0.0015531128442539002
Position 430: 0.0015057890861110619
Position 9103: 0.001482448611432888
Position 1061: 0.0014008672635534357
Position 2838: 0.0012750502293757948
Position 1340: 0.0011774470611449332
Position 2549: 0.0011661758888572903
Position 3100: 0.001072615436761946
Position 9821: 0.001025052380863198
Position 4085: 0.000885835132956194
Position 9422: 0.0007863637280669925
Position 46: 0.0007700494517385165
Position 920: 0.0007434678228359011
Position 763: 0.0006991071020076772
Position 3335: 0.0006014309662967453
Position 34: 0.000503161023734854
Position 1156: 0.00048133843633183686
Position 208: 0.0004803517093794064
Position 4379: 0.00044383387649863114
Position 276: 0.0004157389337020251
Position 2102: 0.0003937197622548686
Position 2420: 0.00036639404190906446
Position 2016: 0.0003605590092159973
Position 2613: 0.0003106339400494335
Position 4753: 0.00029823812421289825
Position 942: 0.0002857614368837607
Position 49: 0.0002786203695028237
Position 4371: 0.00019208585057674648
Position 825: 0.0001574067232125897
Position 4178: 0.00013642463493435152
Position 4392: 0.00012314419852742188
Position 4094: 0.00010609372064345836
Position 2084: 9.30837942934878e-05
Position 69: 5.878085872847307e-05
Position 3987: 5.368024088654394e-05
Position 4807: 4.9422692529722576e-05
Position 11792: 3.172885730830068e-05
Position 4676: 6.553830870300342e-06
Position 324: 4.919698500004366e-06
Position 750: 3.2989757958809702e-06
Position 560: 2.4106064301261254e-06
Position 4446: 1.8249011788504411e-06
Position 239: 1.6371218839943259e-06
Position 233: 1.4009762709989256e-06
Position 377: 7.501843360269984e-07
Position 437: 6.87783354816256e-07
Position 569: 6.706095625349127e-07
Position 266: 5.294701262825761e-07
Position 371: 2.660771199220903e-07
Position 1160: 2.38895161958476e-07
Position 473: 1.6315358113832265e-07
Position 329: 6.354216578065684e-08
Position 532: 5.1523100379415865e-08
Position 336: 2.6135866518420282e-08
Position 482: 2.2008588124113766e-08
Position 357: 7.963853599750071e-09
Position 244: 5.80774432819738e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3986: 0.9971144177323193
Position 13705: 0.7020189454371514
Position 9162: 0.6813980023162874
Position 19054: 0.6809162678939036
Position 11652: 0.6342067394821004
Position 11099: 0.623144303533825
Position 18332: 0.34145287963081633
Position 195: 0.2967955229272675
Position 10619: 0.25136135978086244
Position 8640: 0.17854662351607478
Position 14088: 0.17076617972299504
Position 17792: 0.16960843301507633
Position 11580: 0.168960135954794
Position 18302: 0.1614079398232531
Position 4187: 0.16098773036795638
Position 17318: 0.15242209977993032
Position 17141: 0.1443727926574964
Position 9084: 0.14059815214463542
Position 1404: 0.12101008608542668
Position 14172: 0.10309523653001257
Position 312: 0.09904033506724043
Position 1460: 0.09901682606940117
Position 11596: 0.08783828649311826
Position 10120: 0.08624102636080623
Position 5816: 0.07613622462261385
Position 17697: 0.07183095505402859
Position 8815: 0.07001176921681188
Position 1248: 0.06149572271079788
Position 10217: 0.060002460814376365
Position 11345: 0.05211433214728045
Position 4671: 0.0484801271603066
Position 15389: 0.047621529491376845
Position 1382: 0.03991622722941442
Position 9351: 0.03800557608383469
Position 10843: 0.030981800691796547
Position 16963: 0.028917611999358224
Position 8711: 0.0279779414574912
Position 12133: 0.026720186581986508
Position 505: 0.022925158898891244
Position 9039: 0.020967590251825617
Position 4752: 0.019211485707331017
Position 5452: 0.01886763048178672
Position 4308: 0.016934333921034293
Position 5536: 0.016188463339506638
Position 4205: 0.012884582662186837
Position 5478: 0.01244013646331582
Position 17742: 0.011790059889672624
Position 842: 0.01134312633764294
Position 1276: 0.01037697274604015
Position 903: 0.009189524766503924
Position 8969: 0.007911846990063844
Position 13916: 0.0073469952826171565
Position 695: 0.0071964021173608166
Position 12413: 0.007135274276537142
Position 18533: 0.006817272412209654
Position 1367: 0.006557800291670793
Position 13711: 0.00644039751093725
Position 8533: 0.006371137012820561
Position 786: 0.00594097177307133
Position 516: 0.005755939541292006
Position 12325: 0.00572387709414232
Position 11852: 0.005154979814474261
Position 16243: 0.004506408973484129
Position 3035: 0.004206700273092911
Position 4130: 0.003956410899928515
Position 329: 0.0038050770298051137
Position 1379: 0.0034629969114918615
Position 14197: 0.0033655259854300577
Position 1288: 0.003178723169747115
Position 1429: 0.003127575886923594
Position 10272: 0.003039701824462459
Position 13491: 0.0029540338267562845
Position 1589: 0.0028790940377602776
Position 10906: 0.0028706615171016575
Position 1003: 0.0028070853576734438
Position 5850: 0.0027207858083392656
Position 1099: 0.002625774949924071
Position 11364: 0.002536780284199071
Position 13666: 0.0023376760457490767
Position 4409: 0.002121903867469037
Position 1468: 0.002012547620176682
Position 4148: 0.0020053387853470137
Position 10665: 0.001996305797702325
Position 15811: 0.0019639078436965484
Position 18616: 0.0018950395634872344
Position 14387: 0.001858633520260485
Position 1869: 0.001793360424437778
Position 2858: 0.0017396394102310942
Position 1480: 0.001728678460921002
Position 4374: 0.001608522195191396
Position 16329: 0.0015994765693729009
Position 1892: 0.0014946127171113189
Position 2288: 0.0014784870725368254
Position 1761: 0.0014174879262898652
Position 11948: 0.0013595269373779223
Position 4412: 0.0013515350232498411
Position 8558: 0.001301459347743262
Position 12031: 0.0012678749702975396
Position 1410: 0.0012664771575861874
Position 1834: 0.0012020971604871338
Position 1522: 0.0011911764706722006
Position 410: 0.0011851304295583934
Position 12300: 0.0011811969962694287
Position 16346: 0.0011752634571166468
