Gene = SH2D5
index = 1251
Annotated 5SS: [ 356 4579 5014 5536 6617 8141 8454 8911 9781]
Annotated 3SS: [ 4449  4932  5460  6469  7900  8284  8801  9620 10540]
SMsplice 5SS: [ 180  533 4579 5014 5558 6617 8141 8454 8911 9781]
SMsplice 3SS: [  264  4449  4932  5460  6469  7900  8284  8801  9620 10540]
top_k =  1000
Partition function (log Z): 6.328961225737829

Sorted 5' Splice Sites (High to Low Probability):
Position 9781: 0.9462076649697967
Position 8911: 0.9202911362490724
Position 8454: 0.835319243717061
Position 180: 0.6715404625394967
Position 6617: 0.6638187088106391
Position 4579: 0.6625476984069787
Position 5014: 0.6516886813414046
Position 533: 0.5125575723376604
Position 8141: 0.4136640659030464
Position 753: 0.33763099807745894
Position 5536: 0.32274785518868115
Position 3204: 0.3155010547466164
Position 1089: 0.2776698478893179
Position 356: 0.27520069374421174
Position 5873: 0.27340754858274496
Position 5558: 0.26523015740327055
Position 8188: 0.2430157160156191
Position 5531: 0.22210014955363827
Position 2016: 0.13718605548413085
Position 5068: 0.13422906633818016
Position 8129: 0.13010272920816623
Position 4257: 0.12019321384939598
Position 8009: 0.10027695153720984
Position 6063: 0.09794674238020452
Position 9078: 0.08633483126921525
Position 7608: 0.08530631067189147
Position 100: 0.08252360376348573
Position 1653: 0.07708334649994451
Position 8384: 0.07580885869657555
Position 4557: 0.07546395962159709
Position 3093: 0.05877523089508915
Position 5878: 0.05551145232673845
Position 1791: 0.05455820968624515
Position 383: 0.05309402543978625
Position 63: 0.05172355536785774
Position 6681: 0.046586271193823796
Position 2010: 0.04584817277541334
Position 1810: 0.042283837831848095
Position 8045: 0.04159664089409318
Position 6058: 0.04006779520482373
Position 4602: 0.038997605373749446
Position 7820: 0.03885953073031924
Position 2155: 0.031814840261866574
Position 8532: 0.028073846373087488
Position 573: 0.027894067826528885
Position 394: 0.02116832810557657
Position 1835: 0.020924286989858803
Position 4612: 0.02051243929234288
Position 8526: 0.01383425232532376
Position 10748: 0.012331338547162417
Position 4627: 0.012138112883762788
Position 7753: 0.01191078880946708
Position 3998: 0.01082057531730688
Position 10116: 0.010455637801696484
Position 7718: 0.010224216312786897
Position 4261: 0.009713172793886306
Position 1747: 0.009261113995872402
