Gene = NTPCR
index = 967
Annotated 5SS: [  121  5096  5820 19495]
Annotated 3SS: [ 4932  5722 19284 27538]
SMsplice 5SS: [  121  5096  5820 13713 15686 17246 17487 18430 18652 19495]
SMsplice 3SS: [ 4932  5722 13563 15587 17160 17434 18268 18544 19284 27538]
top_k =  1000
Partition function (log Z): 0.03992865117338207

Sorted 5' Splice Sites (High to Low Probability):
Position 121: 0.9439911515576284
Position 17487: 0.8797744733614656
Position 13713: 0.8493066264340434
Position 18430: 0.8196429138339375
Position 5820: 0.7035595030480708
Position 17246: 0.6827391353176598
Position 19495: 0.6636307331777459
Position 5096: 0.5610105518034559
Position 6206: 0.4882356539676432
Position 7283: 0.4648122932407496
Position 18652: 0.4595054330466634
Position 15686: 0.45808625759043975
Position 15690: 0.38033725464510726
Position 27685: 0.3657975727703364
Position 7423: 0.3502685228163922
Position 5824: 0.28258628528903534
Position 7483: 0.27328724295413026
Position 14741: 0.25123228851714885
Position 8745: 0.2477920428856084
Position 9356: 0.19921590002697986
Position 13004: 0.17153669844725322
Position 16003: 0.15797311915443008
Position 509: 0.15096690750150615
Position 30211: 0.1295881410283638
Position 23813: 0.11958864906691204
Position 10098: 0.11732805667508829
Position 14198: 0.11283181987962719
Position 16378: 0.11220765105634707
Position 4658: 0.11178023250892723
Position 8709: 0.11115052702586833
Position 19203: 0.09051148107447247
Position 16206: 0.0712179813314917
Position 898: 0.07059139194926294
Position 20705: 0.06813495662807113
Position 27583: 0.066374120904303
Position 2584: 0.05864977864092948
Position 821: 0.053098758321430815
Position 24555: 0.05155502393613008
Position 7129: 0.05031460740776925
Position 18953: 0.046200451718303566
Position 8092: 0.04455863189887632
Position 3677: 0.041272239779816096
Position 16161: 0.03795260560766727
Position 19791: 0.032953707094938334
Position 19953: 0.03179046581282222
Position 13814: 0.029594213736943834
Position 14612: 0.02652851810211201
Position 19617: 0.02613006504241605
Position 3954: 0.022542664807355478
Position 19835: 0.02196459342878343
Position 13989: 0.021160309263370113
Position 12246: 0.019596799303094537
Position 20027: 0.019586971863049862
Position 20848: 0.018819631718320858
Position 14364: 0.018432972574821935
Position 19375: 0.017877567111233898
Position 14700: 0.015908990753350113
Position 12079: 0.01590401525723565
Position 7432: 0.01547112669561091
Position 21829: 0.01517740643095895
Position 6059: 0.014644136269711117
Position 19992: 0.014417799282177821
Position 16992: 0.013980443542067272
Position 24077: 0.01358546127723516
Position 3934: 0.013515796695022165
Position 16821: 0.012877505613041367
Position 7823: 0.011869917819477927
Position 2717: 0.011780906799631978
Position 5357: 0.010943147477105482
Position 30560: 0.01092569655364481
Position 6201: 0.010867495983776378
Position 5526: 0.01064814887066749
Position 2162: 0.010571522220691234
Position 2380: 0.010138985189117261
Position 85: 0.009767406356194096
Position 11027: 0.008294877063014997
Position 15219: 0.0073960832153055645
Position 11573: 0.007125079706479275
Position 17321: 0.00707364091390829
Position 22971: 0.006849002315788499
Position 12502: 0.006830307968905384
Position 560: 0.0066851680353171485
Position 4180: 0.006185264693253538
Position 20715: 0.005823707015957595
Position 12616: 0.005556168294250409
Position 4234: 0.005110462799163199
Position 19486: 0.005097010722425813
Position 4444: 0.004394063510473998
Position 6369: 0.00413793160891971
Position 845: 0.0040268072430657545
Position 18617: 0.003880343333016927
Position 17553: 0.0038515598390161917
Position 696: 0.0036386140420701517
Position 5546: 0.0032531407379599855
Position 1749: 0.002736133252325959
Position 2701: 0.00272437946973316
Position 17557: 0.002618102317418696
Position 17525: 0.0025581324736490435
Position 2680: 0.002493065920897677
Position 20864: 0.002452726286988673
Position 399: 0.002432906196917208
Position 1076: 0.0024039902594218993
Position 5367: 0.0022628641833888096
Position 4966: 0.002255959615644076
Position 28023: 0.0022411087246111687
Position 7437: 0.0021804651227594245
Position 5091: 0.002120830430824012
Position 17638: 0.002077493300143507
Position 522: 0.0020688884235046112
Position 18752: 0.002004348078647994
Position 21588: 0.0018636302997280879
Position 4875: 0.0018479368211203058
Position 16168: 0.0018215098963811722
Position 833: 0.0015269720784768265
Position 441: 0.0014984642523441542
Position 18327: 0.001433922745715811
Position 4257: 0.0014134816200716011
Position 19179: 0.0012524110773716511
Position 5765: 0.0011844935026254716
Position 9477: 0.0011213045044874584
Position 1156: 0.0009854621732388192
Position 5063: 0.0009057092628654798
Position 19989: 0.0008857945413636287
Position 17610: 0.000799465213065742
Position 2744: 0.0007747414026585857
Position 16304: 0.0007551870490780782
Position 7760: 0.0007325069043657758
Position 6955: 0.0007054722761092923
Position 3763: 0.0006268774029473249
Position 4971: 0.0006256972010275079
Position 5019: 0.0005483600594539911
Position 9450: 0.0005377746767596083
Position 5723: 0.0005277696831420079
Position 19613: 0.0004589843740411949
Position 4987: 0.00045239245241722004
Position 6219: 0.00045143188090210123
Position 17538: 0.0003740636671542239
Position 152: 0.0003566428696371461
Position 14191: 0.0003531015078758869
Position 682: 0.0002831363956988001
Position 4296: 0.0002542063172261519
Position 4281: 0.0002421978972305348
Position 6572: 0.00018901770907649024
Position 1240: 0.0001815628155924607
Position 2374: 0.0001658672791063348
Position 6791: 0.00016441555674969043
Position 5828: 0.0001511873716046133
Position 5863: 0.0001418075280914205
Position 6712: 0.00011935167680039072
Position 1000: 0.00011243254240413258
Position 3056: 9.866986157149308e-05
Position 6016: 9.661448976737239e-05
Position 161: 6.760185314449478e-05
Position 337: 6.210052019435084e-05
Position 19317: 6.02359080498242e-05
Position 260: 4.971295484717435e-05
Position 595: 4.502664760590787e-05
Position 471: 4.0511025772513544e-05
Position 295: 3.3422025330995696e-05
Position 1865: 2.0238011796592124e-05
Position 27614: 1.8316352200249893e-05
Position 7414: 1.7147679323978828e-05
Position 7111: 1.5809850713203963e-05
Position 2367: 1.5238775671003938e-05
Position 1327: 1.4342027645916285e-05
Position 1022: 1.2381270738839016e-05
Position 12: 1.2306392188747377e-05
Position 835: 1.1217209944956886e-05
Position 2108: 1.0935913847230277e-05
Position 756: 1.0179347563223087e-05
Position 1932: 9.513362374436636e-06
Position 27698: 8.321500968318004e-06
Position 428: 7.4707807487772075e-06
Position 99: 6.214655603751547e-06
Position 19139: 6.105406998658783e-06
Position 872: 6.066711201794305e-06
Position 2183: 5.468516845113776e-06
Position 815: 5.378063260912698e-06
Position 272: 4.738635165800322e-06
Position 760: 4.22876098189182e-06
Position 1355: 3.832433262963058e-06
Position 1236: 3.8211604966155005e-06
Position 526: 3.788263058854838e-06
Position 476: 3.336988085183005e-06
Position 205: 3.149355890719823e-06
Position 411: 3.0234852857082477e-06
Position 495: 2.4456194464012268e-06
Position 592: 2.2729790546064994e-06
Position 2384: 2.268638013124596e-06
Position 345: 9.738255440298738e-07
Position 195: 6.277858620030616e-07
Position 190: 2.425486140098192e-07
Position 276: 2.251927568378282e-07
Position 235: 1.7824871100254807e-07
Position 484: 9.78486182989187e-08
Position 101: 7.61146471509724e-08
Position 416: 2.777090346880333e-08
Position 263: 5.504614671848691e-09
Position 951: 3.341986728847329e-09
Position 993: 3.2018824347212363e-09
Position 502: 6.798030151126251e-10
Position 422: 5.776120106124743e-10
Position 570: 1.301355676790592e-10
Position 425: 6.567574741990929e-11
Position 414: 2.444736368635825e-12
Position 544: 2.94052135475974e-14
Position 617: 1.8016686212079644e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 5722: 0.9791597037545563
Position 27538: 0.9586203090579408
Position 15587: 0.8438921877435277
Position 18268: 0.8311209040738934
Position 17434: 0.7713012545573806
Position 13563: 0.7450058193940122
Position 17160: 0.6716057641156239
Position 19284: 0.5858567538532943
Position 4932: 0.5638856107712159
Position 6103: 0.47753542592172216
Position 18544: 0.45863616422893455
Position 8592: 0.35830334913645306
Position 7377: 0.2513910037028178
Position 14643: 0.24893170599940093
Position 7371: 0.24739780959411137
Position 12803: 0.16105512228039445
Position 7045: 0.1596397902909918
Position 16103: 0.15766962241998217
Position 31713: 0.14920266456551162
Position 7024: 0.1461458663945613
Position 6927: 0.13907109872632248
Position 30155: 0.13720940081746746
Position 13487: 0.13680168622467742
Position 27859: 0.1257613155472659
Position 9253: 0.11303960605751318
Position 9744: 0.11102267852511856
Position 7335: 0.10843623240775056
Position 23700: 0.0998857126709095
Position 15941: 0.09817634372197877
Position 9280: 0.08742136194336035
Position 20625: 0.08286892291266165
Position 19049: 0.07168025693132561
Position 13984: 0.07153600750039703
Position 19399: 0.07138200483758453
Position 2454: 0.07131463528471746
Position 669: 0.0663066613254482
Position 414: 0.06513670705897184
Position 19875: 0.06400240120754383
Position 15897: 0.05432809992447137
Position 4600: 0.05049997365328938
Position 17316: 0.04548208719523978
Position 3598: 0.04326634059730153
Position 33044: 0.042286569165169874
Position 24345: 0.03581669196500841
Position 19750: 0.03555042352641104
Position 14299: 0.035276389752156516
Position 19262: 0.03524560747331895
Position 16066: 0.03465638676630731
Position 7115: 0.033927824313220195
Position 30490: 0.03369046202053744
Position 16300: 0.031630503483042374
Position 764: 0.03111332020492957
