Gene = SLFNL1
index = 1273
Annotated 5SS: [ 100 1490 4081 4482]
Annotated 3SS: [ 936 3558 4337 5486]
SMsplice 5SS: [ 186 1490 4081 4482]
SMsplice 3SS: [1393 3881 4337 5486]
top_k =  1000
Partition function (log Z): -3.908262290908664

Sorted 5' Splice Sites (High to Low Probability):
Position 1490: 0.9613809261233532
Position 4482: 0.7732680758897025
Position 4081: 0.6460093051448164
Position 186: 0.5446775173201048
Position 3425: 0.3050994723197587
Position 852: 0.23595811087723415
Position 212: 0.17753288156675465
Position 1310: 0.14177252259770573
Position 1990: 0.11107916777441969
Position 3226: 0.07817177235973222
Position 5606: 0.06297972426073883
Position 3446: 0.05777715993615341
Position 644: 0.05759934129442454
Position 2490: 0.025162597897545422
Position 93: 0.022696799526957214
Position 1116: 0.02269226815947235
Position 4132: 0.022535442508348397
Position 2225: 0.020416692177976127
Position 1088: 0.017432291415127775
Position 3398: 0.015678379661851472
Position 610: 0.01271788801616072
Position 664: 0.009398923364541342
Position 1015: 0.008746728147561679
Position 1867: 0.006856840758570482
Position 1346: 0.0043669711493939025
Position 5678: 0.003947187277347352
Position 4775: 0.0036802391412860836
Position 4649: 0.003556746388033221
Position 444: 0.003144072664229052
Position 1238: 0.0031236312365738902
Position 1954: 0.0027687607555106795
Position 4807: 0.0027293793178026484
Position 2498: 0.002702399357309283
Position 1972: 0.002356495109575792
Position 5243: 0.0022188696945782105
Position 5332: 0.0019026471746026224
Position 4500: 0.001737062221203638
Position 25: 0.0015584456083233035
Position 5599: 0.0014713498891192492
Position 4338: 0.0013820097191523625
Position 1458: 0.0012090325011864594
Position 3767: 0.0012064106933468803
Position 686: 0.0009308948947195054
Position 200: 0.0008911370463224522
Position 190: 0.0008375612464889905
Position 2230: 0.0007791046262876086
Position 3093: 0.0006876578125266152
Position 5583: 0.0006092028721227684
Position 604: 0.0005443975986603239
Position 2331: 0.0005093524455604027
Position 4887: 0.00048131221922995013
Position 5423: 0.00047665990182270103
Position 1286: 0.00040953544669945026
Position 5010: 0.00038674864989844546
Position 4504: 0.0003496725630036678
Position 575: 0.0003292858844560312
Position 2541: 0.00032638320602949557
Position 214: 0.0002657036443022592
Position 188: 0.00024112519807844405
Position 361: 0.00022148669026567018
Position 1205: 0.0001996245961897206
Position 4410: 0.00019141400910259722
Position 226: 0.00015495224432548175
Position 1746: 0.00012610681311150783
Position 379: 0.00012352038719204067
Position 3442: 0.00010241531853676523
Position 2655: 9.444907140113791e-05
Position 822: 9.231788205151424e-05
Position 4253: 8.57649022375474e-05
Position 5325: 8.379856577073834e-05
Position 2800: 6.95426910915488e-05
Position 1307: 6.479229306402553e-05
Position 690: 5.803325427438553e-05
Position 1090: 5.3008349464064394e-05
Position 3502: 4.799482767763063e-05
Position 216: 4.180185198037322e-05
Position 3850: 3.0291932049301283e-05
Position 4296: 2.7666861022929515e-05
Position 757: 2.7376528866473496e-05
Position 751: 2.123978323034288e-05
Position 1162: 1.926898904623326e-05
Position 1652: 1.4588714169535108e-05
Position 636: 3.8003161828642962e-06
Position 730: 2.9750267693659787e-06
Position 568: 2.506004244778362e-06
Position 517: 1.9157100217166517e-06
Position 342: 9.143099541848577e-07
Position 804: 6.186501470184171e-07
Position 123: 5.684320818970023e-07
Position 430: 4.227621102585265e-07
Position 856: 3.8017235513053155e-07
Position 352: 3.093089134341125e-07
Position 304: 1.90932876738313e-07
Position 487: 1.2644520229090162e-07
Position 619: 1.0981479849442192e-07
Position 816: 9.24335558287035e-08
Position 559: 6.666072748725963e-08
Position 956: 6.415765074620606e-08
Position 926: 4.954971236283642e-08
Position 806: 4.3404312298375475e-09
Position 432: 3.6696279177449664e-09
Position 384: 2.108346597259213e-09
Position 294: 1.7929425250350743e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5486: 0.964841026274962
Position 1393: 0.8712808375405366
Position 3881: 0.4654530388815962
Position 4337: 0.4395043112857974
Position 3297: 0.3373396021219409
Position 4367: 0.192677261174127
Position 3993: 0.1472466577113093
Position 781: 0.07900103030895814
Position 4246: 0.07792302446565934
Position 3142: 0.07640945947543346
Position 1225: 0.06165806599131422
Position 1359: 0.05143375320344967
Position 1924: 0.04026276957259927
Position 1145: 0.03917013158795097
Position 798: 0.03695570478955135
Position 936: 0.03255059169229861
Position 1745: 0.0310143771693621
Position 1865: 0.028467481369708284
Position 2381: 0.026815308642480988
Position 4315: 0.026354099994385302
Position 6032: 0.01943374564478663
Position 5926: 0.01876180539097709
Position 3393: 0.01729200699246864
Position 3206: 0.017143180362107827
Position 5411: 0.015197780156719996
Position 3558: 0.01275255734101148
Position 844: 0.011805667389661384
Position 2013: 0.011018096067644338
Position 5779: 0.009748544011713343
Position 1041: 0.009583212047609401
Position 4394: 0.009501537114685253
Position 3944: 0.009456730696569982
Position 3930: 0.0091903270993479
Position 3738: 0.008740974036500985
Position 4398: 0.008598447940627783
Position 4456: 0.007628166348888667
Position 1345: 0.007538315189489498
Position 3719: 0.007237786221813783
Position 2146: 0.006959627206759104
Position 5946: 0.006803888763376239
Position 4706: 0.0066507066843279035
Position 910: 0.006211152858402383
Position 1902: 0.005792601111807734
Position 5984: 0.005594537298013829
Position 4159: 0.005480532620308378
Position 4195: 0.004972194575713766
Position 5839: 0.004965200889261986
Position 523: 0.004823398797705716
Position 1762: 0.004578784182746974
Position 5149: 0.0045445680100185265
Position 1680: 0.0038921624434900674
Position 5422: 0.0038167917344749894
Position 1232: 0.003584706258068356
Position 1871: 0.003444228994459704
Position 5488: 0.0031741275278657738
Position 1867: 0.0029840042038623113
Position 3163: 0.002849388576209646
Position 4373: 0.0028344651018954005
Position 4052: 0.00281053192047058
Position 3308: 0.002773349744575986
Position 3659: 0.002613139301022451
Position 5367: 0.002466645770052286
Position 1661: 0.002442617484817466
Position 3843: 0.002296230991056732
Position 477: 0.0020905284597407393
Position 1259: 0.002012915000613699
Position 1150: 0.0018734553192697244
Position 4741: 0.0018576571026550158
Position 5682: 0.0014890594335348888
Position 4609: 0.001425098808858134
Position 5752: 0.0013467405526031366
Position 5864: 0.0013450431852839065
Position 3256: 0.0013205589049716917
Position 4080: 0.0012476883677495331
Position 5059: 0.0012458665879177427
Position 3782: 0.0011762418454028174
Position 4300: 0.001162913575561394
Position 1906: 0.0011315592345661867
Position 3666: 0.0010479542359202883
Position 493: 0.001032694528568956
Position 1069: 0.000978920936500687
Position 4226: 0.0009277854868171559
Position 3735: 0.0007928988401580805
Position 5793: 0.0007738678665281966
Position 1423: 0.0007718578231664672
Position 2484: 0.0007648505605627605
Position 1177: 0.0007097626502998428
Position 3276: 0.000690299670224687
Position 1597: 0.0006660665518805917
Position 528: 0.0006579220319183853
Position 1715: 0.0006574105159276954
Position 487: 0.0006258693693390074
Position 4466: 0.0006190637682095629
Position 3372: 0.0005690213675393567
Position 3885: 0.0005490220469777931
Position 4554: 0.0005322487274332601
Position 3002: 0.0005275048043769143
Position 4253: 0.0005101967310724804
Position 2451: 0.0004954486947308988
Position 703: 0.0004933200632976876
Position 2957: 0.0004757513953407727
Position 465: 0.0004428628083442362
Position 4652: 0.00044208075408089405
Position 5958: 0.00043866118348625404
Position 1180: 0.00043463842326015386
Position 742: 0.0004311207132848799
Position 939: 0.0004303562279179243
Position 1926: 0.00041442279760472934
Position 4163: 0.000394861398210477
Position 1005: 0.00038919501228527583
Position 5749: 0.0003787994090493158
Position 3226: 0.0003764472164148177
Position 816: 0.00032876752531981466
Position 397: 0.00028565634810950294
Position 2149: 0.00026831265197556174
Position 2434: 0.00026063853818137066
Position 5875: 0.0002489219461775454
Position 6091: 0.0002373751525473486
Position 2186: 0.00023429079092232558
Position 5843: 0.00021063141949663583
Position 274: 0.00019874488835356713
Position 2086: 0.0001651789750453689
Position 1008: 0.00015111114695791445
Position 975: 0.00014791942988097141
Position 629: 0.0001419873403699356
Position 2174: 0.00013854039556896141
Position 992: 0.0001373024627829539
Position 593: 0.00013613678312419152
Position 1147: 0.00013225408944672327
Position 1594: 0.00013168626635402648
Position 1719: 0.00012879089528588036
Position 1047: 0.0001205928068584402
Position 4559: 0.00012034348819634896
Position 2621: 0.0001198676627883146
Position 1162: 0.00011457481345931617
Position 5298: 0.00011353910034890894
Position 3701: 0.00011135632683202764
Position 671: 0.00010753012621785555
Position 3369: 0.00010048985280601273
Position 2962: 9.98713567154831e-05
Position 1087: 8.907441486637058e-05
Position 3263: 8.015809301961706e-05
Position 2330: 7.334729883170023e-05
Position 3019: 6.813851585075675e-05
Position 633: 6.0215739334612614e-05
Position 420: 5.790878447706462e-05
Position 1076: 5.741181288027023e-05
Position 3071: 5.129465090785731e-05
Position 1785: 4.886682411629998e-05
Position 5932: 4.740084049220695e-05
Position 3152: 4.116274304925107e-05
Position 1123: 4.072921807105023e-05
Position 555: 3.954938235082516e-05
Position 411: 3.863558862443622e-05
Position 430: 3.7903832212885626e-05
Position 5024: 3.754626383600025e-05
Position 4132: 3.5965851546772364e-05
Position 596: 3.373539158042235e-05
Position 6052: 3.0307873822593503e-05
Position 2126: 2.7525980501085338e-05
