Gene = LSM11
index = 801
Annotated 5SS: [  504  7835 10393]
Annotated 3SS: [ 7694 10308 11158]
SMsplice 5SS: [  504  7835 10393 11418]
SMsplice 3SS: [ 7694 10308 11344 12372]
top_k =  1000
Partition function (log Z): -6.322229353208455

Sorted 5' Splice Sites (High to Low Probability):
Position 7835: 0.8902939206894978
Position 10393: 0.7529543574573228
Position 5007: 0.4612247431727965
Position 12450: 0.4534324970740079
Position 504: 0.36570542625042923
Position 11418: 0.35765903926308246
Position 5432: 0.2603038568537985
Position 11460: 0.2533794307206577
Position 2185: 0.2300546475059359
Position 955: 0.21834515592962955
Position 2408: 0.1811219910502214
Position 11498: 0.16396768906791248
Position 16086: 0.16074046412789716
Position 166: 0.1484774194446972
Position 10569: 0.1483195008417365
Position 9862: 0.10682473711430027
Position 681: 0.09768217640316851
Position 4766: 0.08525586129887687
Position 1759: 0.08159468161773833
Position 4503: 0.07460368305998871
Position 8411: 0.06926983504707929
Position 5489: 0.06747582565580414
Position 3141: 0.05372104711511811
Position 7751: 0.049437326733952854
Position 82: 0.04896940296997917
Position 10144: 0.04821501703683205
Position 8038: 0.046682296285642175
Position 229: 0.043076290902522844
Position 10003: 0.03771702510735438
Position 10527: 0.03117864743471575
Position 677: 0.030619350390438147
Position 2244: 0.022988732946540365
Position 11368: 0.02093428520711884
Position 1940: 0.0168040440632565
Position 3419: 0.016545790645218397
Position 3655: 0.01420649314096742
Position 2611: 0.013663230626039198
Position 825: 0.01129779147317925
Position 597: 0.010873831156387662
Position 960: 0.010737956347592661
Position 1828: 0.010061564951867987
Position 3199: 0.009639274167955363
Position 6416: 0.009508003944029805
Position 749: 0.009203744999092411
Position 1983: 0.009197570749353609
Position 2226: 0.009088769697164555
Position 3753: 0.008572854399976454
Position 12147: 0.007867576056486166
Position 923: 0.007269224603610345
Position 624: 0.0072434152454711725
Position 1404: 0.006656692619150042
Position 15900: 0.005824270879218316
Position 3554: 0.0055157306149366606
Position 672: 0.00524436942897242
Position 12244: 0.00519114226511743
Position 11266: 0.005146403220754364
Position 795: 0.004481548029990327
Position 7731: 0.004124372496444582
Position 8427: 0.004000579997815581
Position 711: 0.0038946291206668295
Position 2818: 0.0037123439047739484
Position 9816: 0.0034834958731016037
Position 5170: 0.0029211946507921418
Position 459: 0.002856313568596902
Position 1526: 0.0028328141629996163
Position 6854: 0.0024887795600790335
Position 10816: 0.0024338087482046068
Position 11627: 0.002410040826934386
Position 2233: 0.0022245992993139155
Position 10784: 0.002201505055293243
Position 11278: 0.0020281181706725587
Position 9778: 0.0019174770170380714
Position 10151: 0.0018707502734911143
Position 1024: 0.0018515155023926283
Position 9946: 0.0018345493555467292
Position 131: 0.0017855092529620352
Position 8671: 0.0017077915276023981
Position 3616: 0.0016473919902709499
Position 16863: 0.0014426047159811746
Position 7794: 0.0014328287341856913
Position 3581: 0.0013939844172719327
Position 875: 0.001356863116476137
Position 7737: 0.0013546620571365966
Position 605: 0.0013421691517277918
Position 9442: 0.0013397584342247316
Position 453: 0.0012861905205105598
Position 12975: 0.001241493348458851
Position 948: 0.0011204679293537192
Position 3157: 0.0010626043768581306
Position 1745: 0.000848953487373873
Position 8269: 0.000740544693717297
Position 254: 0.0006007499678844092
Position 4166: 0.0005706967725708555
Position 7822: 0.0005700537683502953
Position 1581: 0.00045803727569872086
Position 1304: 0.0004383435012916816
Position 933: 0.0004351385478958676
Position 11809: 0.0004202186426548743
Position 785: 0.0004098960073477526
Position 5537: 0.0003743698225713074
Position 10982: 0.00030168629131463454
Position 407: 0.00026387392184247705
Position 11635: 0.00025938546644252376
Position 13621: 0.0002593515446477789
Position 1977: 0.00010812570463990868
Position 2511: 6.18679762955722e-05
Position 12026: 4.607367117858413e-05
Position 658: 3.77259408247461e-05
Position 2270: 3.4205910371870427e-05
Position 2421: 3.3336644667137775e-05
Position 2835: 2.6559796554118402e-05
