Gene = WBSCR22
index = 1557
Annotated 5SS: [  106   237  3164  3333  3528  7445  9079  9847 10102 10483 14127]
Annotated 3SS: [  198  3067  3249  3430  7347  9027  9760 10055 10423 14036 14263]
SMsplice 5SS: [  106   283  3164  3333  3528  9128 12896 13949 14127]
SMsplice 3SS: [  198  3067  3249  3430  9027 12801 13787 14036 14263]
top_k =  1000
Partition function (log Z): 10.980010232820664

Sorted 5' Splice Sites (High to Low Probability):
Position 106: 0.9957629336901381
Position 14127: 0.9764872647680597
Position 3333: 0.8872151281467361
Position 3164: 0.8768879863571217
Position 3528: 0.8067245452612538
Position 12896: 0.799264902671814
Position 9128: 0.6459054218371187
Position 13949: 0.6090735663401243
Position 10102: 0.5397888375240691
Position 12249: 0.5208334564440313
Position 356: 0.4429548062947182
Position 9079: 0.3451113363682354
Position 10483: 0.2552578196610576
Position 334: 0.13233082340500452
Position 433: 0.1259156428820517
Position 4229: 0.11250407347769571
Position 9847: 0.09407235299735718
Position 237: 0.06388428465720682
Position 379: 0.06346995119875098
Position 7445: 0.045824623981084375
Position 3393: 0.04380882364547181
Position 9864: 0.042432250927364176
Position 13042: 0.038620114367001426
Position 11132: 0.03698688783299463
Position 3337: 0.03523766715610707
Position 12403: 0.03366182969067199
Position 10337: 0.02823491438037945
Position 7195: 0.025233418042882542
Position 528: 0.020930436048278926
Position 5471: 0.019709645479943808
Position 10601: 0.019672536533252443
Position 8317: 0.019159002581169142
Position 2058: 0.018987660226441452
Position 6715: 0.01756089708512216
Position 14154: 0.01687325135382708
Position 524: 0.01659753074861567
Position 10191: 0.015516691590082059
Position 6779: 0.013349867504373019
Position 9892: 0.012808848294413195
Position 417: 0.01237483903433474
Position 10278: 0.012272657720248064
Position 13695: 0.011805941960590736
Position 5265: 0.011186587481223942
Position 11959: 0.01078306970396951
Position 3896: 0.01040532028333049
Position 11318: 0.00995862472456144
Position 6995: 0.008151330439588995
Position 7537: 0.007912324707563567
Position 5443: 0.00746933177762932
Position 272: 0.007355419688742159
Position 7504: 0.006622505187625797
Position 9702: 0.006012975524616158
Position 1893: 0.005782585127892831
Position 9358: 0.005561114393058843
Position 8159: 0.005507805303326192
Position 9976: 0.005178714068420026
Position 9308: 0.005150912132200696
Position 10293: 0.004909700806299344
Position 12495: 0.004063924656747237
Position 458: 0.0035099911686582
Position 6370: 0.003508545672077629
Position 9259: 0.003497261924460578
Position 12886: 0.003489693756179467
Position 1899: 0.0033270526106201573
Position 6947: 0.0032790430539229314
Position 13125: 0.002847080222176675
Position 10607: 0.0027295262762933414
Position 2310: 0.002722970316573569
Position 7724: 0.002614824773420796
Position 10116: 0.002577916399963723
Position 5272: 0.0024330809172542676
Position 505: 0.0022172710558314925
Position 9982: 0.002198593837380968
Position 3302: 0.0021973150537164276
Position 7827: 0.0021747707467822015
Position 3985: 0.0020832296003674314
Position 7698: 0.0019832906855225046
Position 13903: 0.001946988679524017
Position 9539: 0.0019410930628921885
Position 541: 0.001929902526181464
Position 12940: 0.001882318531407058
Position 2648: 0.0017580416015784501
Position 10620: 0.0016229089403253872
Position 6220: 0.0013280283037275073
Position 6958: 0.001268382497875204
Position 9942: 0.001218475732788337
Position 6250: 0.0012074025834516162
Position 1965: 0.0011815359529884746
Position 9944: 0.0011812779416668123
Position 7332: 0.0010860678504183681
Position 10377: 0.0010726770594201916
Position 6080: 0.0009744687483115566
Position 2925: 0.000922269055000629
Position 9815: 0.00092135005349798
Position 9099: 0.000841214320045988
Position 4292: 0.0007898205103664909
Position 2115: 0.0007855352779098383
Position 5479: 0.0007287601365993872
Position 287: 0.0007021565871788655
Position 360: 0.0006634197103002063
Position 4688: 0.0006513539791213922
Position 9812: 0.0006500663133221315
Position 1526: 0.0006330793515463321
Position 14382: 0.0005958525223345435
Position 3198: 0.0005187455758472843
Position 1011: 0.0005133512426683871
Position 6744: 0.000512683699533884
Position 14158: 0.0004973107191640962
Position 439: 0.00046882923296809185
Position 14330: 0.00046830568224564526
Position 8718: 0.00044887714700175656
Position 2788: 0.00042718485467762614
Position 9294: 0.00040551973687768096
Position 264: 0.0003976131616452424
Position 10577: 0.00036042882826715786
Position 14068: 0.0003544314203640086
Position 7789: 0.00035281168679361506
Position 37: 0.0003527216543288699
Position 3182: 0.0003459835884902527
Position 14497: 0.0003372700694955758
Position 7599: 0.00033136725104605385
Position 10395: 0.00029692564838192695
Position 10348: 0.0002909509624983943
Position 1697: 0.00025726889899910883
Position 12892: 0.0002480499273461627
Position 9338: 0.00024691323716723206
Position 1559: 0.00024314371644342534
Position 14368: 0.00024103977550133561
Position 2010: 0.00022657162416916311
Position 7307: 0.00022590089049529452
Position 2727: 0.00022374005263965449
Position 551: 0.00021430993853565133
Position 4844: 0.00019206392365922435
Position 6317: 0.0001786111133934911
Position 812: 0.00011880208015430606
Position 687: 0.00011587144528017561
Position 12165: 0.00010034136341052224
Position 2098: 9.932154230328144e-05
Position 427: 9.816771496752972e-05
Position 9264: 9.254805094900403e-05
Position 1654: 9.067269184398502e-05
Position 9924: 8.985113675585738e-05
Position 2769: 7.518328236826035e-05
Position 2821: 7.401101822183498e-05
Position 2652: 5.786577607512383e-05
Position 656: 5.6198606719043e-05
Position 565: 5.557907388241689e-05
Position 9957: 5.384612511993658e-05
Position 3359: 5.106070402750435e-05
Position 832: 4.59910220724694e-05
Position 2470: 4.53067959362607e-05
Position 2132: 4.43410317191401e-05
Position 2895: 4.18495261478615e-05
Position 2833: 4.05085986006583e-05
Position 3648: 3.893789244111354e-05
Position 52: 3.372957211648938e-05
Position 3201: 2.8905386441206622e-05
Position 9585: 2.5361727389233146e-05
Position 9866: 2.1431978315809398e-05
Position 110: 2.0135198667663513e-05
Position 3145: 1.992288386508176e-05
Position 3376: 1.9091744044704684e-05
Position 3987: 1.6240549570432074e-05
Position 9804: 1.0282487553749964e-05
Position 14406: 1.014098592783211e-05
Position 3534: 9.648664594948701e-06
Position 3280: 9.636993510120734e-06
Position 9028: 6.729302047585334e-06
Position 14385: 6.3697366537035516e-06
Position 3901: 5.356738315931381e-06
Position 77: 3.3554524772733204e-06
Position 3214: 2.8634954752489692e-06
Position 10153: 1.4430204696797541e-06
Position 3518: 1.4416483518890706e-06
Position 14398: 1.4025333654684606e-06
Position 3836: 1.3618362434520502e-06
Position 14: 6.50603142191565e-07
Position 574: 6.029530286431812e-07
Position 321: 5.401525407970029e-07
Position 1142: 4.5889278130085465e-07
Position 296: 3.71395969638345e-07
Position 229: 1.1378790331305843e-07
Position 624: 9.86743201805496e-08
Position 462: 8.768860509987971e-08
Position 39: 4.5612949179161186e-08
Position 2341: 3.475227743601807e-08
Position 63: 1.0771816268395986e-08
Position 502: 3.1372679249208033e-09
Position 157: 2.636562374286607e-09
Position 630: 2.145717145769633e-09
Position 628: 1.995251996471768e-09
Position 372: 1.517956934459357e-09
Position 394: 9.074355333200798e-10
Position 305: 2.661909256166801e-10
Position 198: 5.1985999484825185e-11
Position 30: 3.3479708094959355e-11
Position 481: 1.258016446153978e-12
Position 474: 5.779684574981586e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 9027: 0.9915774713365425
Position 14036: 0.9806559772810857
Position 3249: 0.9603021068014483
Position 14263: 0.9259542774393871
Position 198: 0.8834240713356593
Position 3067: 0.8805164240236419
Position 3430: 0.7962342270413421
Position 10055: 0.5864408350699984
Position 12076: 0.4932478361081701
Position 12801: 0.42788636149031495
Position 13787: 0.3638525557388276
Position 12837: 0.2163457328134914
Position 9760: 0.16229875345797476
Position 10277: 0.1468312926411613
Position 10423: 0.11845311301452936
Position 12694: 0.11557545099840873
Position 4135: 0.10733950319241942
Position 13897: 0.07967200959359116
Position 12774: 0.05996169512823832
Position 13605: 0.05835237888205259
Position 14238: 0.04763912365919237
Position 13720: 0.04107346592960109
Position 7331: 0.030903364981282037
Position 12278: 0.028832071576215174
Position 12182: 0.026991646237554002
Position 8056: 0.0218768094155744
Position 10149: 0.021027619759857872
Position 11019: 0.020240826745202153
Position 7162: 0.02023527585673087
Position 6531: 0.01829826474489791
Position 5375: 0.017526578387572034
Position 13746: 0.016855799461444564
Position 7117: 0.016024099332324755
Position 13694: 0.015903461386402352
Position 7347: 0.014849574965069093
Position 10962: 0.013600817156094772
Position 13689: 0.0131526278834117
Position 13806: 0.013007851325782069
Position 14205: 0.01203715819150226
Position 9635: 0.011924120205829742
Position 13640: 0.011409472002328754
Position 13014: 0.01109846192322703
Position 1779: 0.011093990372901335
Position 13435: 0.010557744697784567
Position 13591: 0.010434472589449099
Position 1755: 0.0097924673436
Position 12967: 0.008709711172333337
Position 11734: 0.008507044202091654
Position 425: 0.006708245882530239
