Gene = BROX
index = 144
Annotated 5SS: [  390  3248  6479  6807  9962 11612 13003 14705 16276 17149 17625 18964]
Annotated 3SS: [ 3130  6371  6709  9865 11538 12896 14614 16189 17066 17473 18803 20074]
SMsplice 5SS: [  390  2717  3248  6479  6807 11612 13003 14705 16276 17149 17625]
SMsplice 3SS: [ 2591  3130  6371  6709 11495 12896 14614 16189 17066 17473 20074]
top_k =  1000
Partition function (log Z): 14.28749216700955

Sorted 5' Splice Sites (High to Low Probability):
Position 6807: 0.9990985616380497
Position 17625: 0.947174638409325
Position 14705: 0.9454511348682788
Position 11612: 0.9291743551811259
Position 13003: 0.9209152199575504
Position 6479: 0.8757439364173898
Position 2717: 0.7144411832856927
Position 16276: 0.7113187334479711
Position 17149: 0.6715255043565077
Position 3248: 0.6569310564493217
Position 390: 0.6173538998314281
Position 864: 0.4161308824849317
Position 20193: 0.3336208129699584
Position 3283: 0.3142851250993884
Position 9962: 0.30629014148330735
Position 10414: 0.2218135888295248
Position 16979: 0.21652187462030992
Position 63: 0.21634548574472706
Position 2974: 0.17797662401186856
Position 7544: 0.12075700305327881
Position 20487: 0.11476362501449662
Position 20832: 0.1047764002428361
Position 1115: 0.09131725667274354
Position 18964: 0.08433638748835058
Position 10007: 0.08387999236821672
Position 20456: 0.08026887536800051
Position 12518: 0.07643792894619703
Position 16945: 0.07573351212425702
Position 8131: 0.06963320508493286
Position 11988: 0.06906656099768603
Position 1154: 0.063559992650517
Position 9143: 0.06301199658227419
Position 13017: 0.04951513699251857
Position 10456: 0.049195108643124555
Position 20146: 0.04863850095972444
Position 6627: 0.04413244090623326
Position 15474: 0.030542650744509466
Position 18425: 0.029120837758056767
Position 6205: 0.028873257230399588
Position 394: 0.02847199531450865
Position 2506: 0.02648555764213861
Position 16926: 0.0254399336551304
Position 22215: 0.023030833639902486
Position 8078: 0.02011305030595839
Position 11269: 0.019417229452601725
Position 821: 0.018550925734843963
Position 7572: 0.017857967058287638
Position 10127: 0.016252221864027225
Position 218: 0.016059120466800726
Position 15228: 0.014956211678118033
Position 15500: 0.013434045091037327
Position 1204: 0.013362860664923364
Position 5542: 0.01234776313754212
Position 17370: 0.012327682102046591
Position 1176: 0.01218538254277752
Position 20402: 0.01075585570769183
Position 6256: 0.010285687764179997
Position 15504: 0.010101391941461372
Position 2660: 0.009772171789122638
Position 15453: 0.008019135139563956
Position 2942: 0.007897179937844187
Position 661: 0.007779597678867736
Position 10398: 0.006872805279256044
Position 17603: 0.00626442362628978
Position 7531: 0.006121997790781567
Position 2764: 0.006070992841783517
Position 16303: 0.005103981849623392
Position 2497: 0.00430012729832028
Position 18421: 0.004129490515729882
Position 11997: 0.003594614478797362
Position 11720: 0.003422187677049089
Position 1004: 0.0033427640105345847
Position 12520: 0.0032828660113231505
Position 7110: 0.003233472442550247
Position 15162: 0.003199453725596281
Position 1377: 0.003077909869607167
Position 16971: 0.003017516869644956
Position 13343: 0.0026254747549005852
Position 18026: 0.0024518560223474946
Position 21094: 0.002311204914128143
Position 1225: 0.002289834905877563
Position 16743: 0.0020613066702224827
Position 6503: 0.002061060494877638
Position 17629: 0.002024975849841737
Position 1350: 0.00195624732582553
Position 13300: 0.001923242587949826
Position 1213: 0.0017625377818350856
Position 15756: 0.001719310744473961
Position 15321: 0.0016061390854351148
Position 12384: 0.0014937893829459722
Position 3517: 0.0013123443138354392
Position 19022: 0.0012754923511972803
Position 6266: 0.0012531645457830604
Position 18901: 0.0012207312798293013
Position 19379: 0.0011884243870297368
Position 14106: 0.0011569981604985615
Position 17947: 0.0011019169972509724
Position 19414: 0.0009690527144496101
Position 19350: 0.0009376879610600343
Position 1008: 0.0009166992515513914
Position 16338: 0.0008789698410323437
Position 4287: 0.0007644004241611138
Position 21328: 0.0006926007285594435
Position 2984: 0.000687928155353113
Position 12342: 0.0006700494347853614
Position 17126: 0.0006493326953032146
Position 15379: 0.0006307449281885513
Position 1211: 0.0006275412232311117
Position 7015: 0.0006073318060568385
Position 12982: 0.000566129593738193
Position 17083: 0.0005194615586365157
Position 13644: 0.0004902803757734117
Position 7635: 0.00048399236152131135
Position 18372: 0.00048333562135223506
Position 8282: 0.000481576743799007
Position 16280: 0.00041454408456679636
Position 6799: 0.0004062072239360611
Position 12336: 0.0003826970646158745
Position 2363: 0.0003801718911836744
Position 12643: 0.0003647268899774901
Position 832: 0.00035237839483352555
Position 17352: 0.0003280514118557645
Position 2728: 0.00032236802800215264
Position 2484: 0.0003130587994280207
Position 14393: 0.0002949873529475634
Position 2928: 0.0002856284079069474
Position 1925: 0.0002740163574044233
Position 8428: 0.00024847465382288715
Position 1062: 0.00024214890941835928
