Gene = RBBP5
index = 1117
Annotated 5SS: [  161  6158  7227 16988 18159 20416 21864 22105 22275 23027 24690 25334
 27143]
Annotated 3SS: [ 6131  7053 16846 17995 20305 21743 21950 22202 22908 24619 25103 26950
 33199]
SMsplice 5SS: [  161  6158  7227 18159 20416 20642 21864 22105 23027 24690 27143 33289]
SMsplice 3SS: [ 6048  7053 18051 20305 20534 21743 21950 22908 24619 26950 33199 35108]
top_k =  1000
Partition function (log Z): 16.121559419481517

Sorted 5' Splice Sites (High to Low Probability):
Position 24690: 0.9956763568520248
Position 18159: 0.9882720731891763
Position 22105: 0.9865119892360127
Position 7227: 0.9835965003397774
Position 20416: 0.9829938533253283
Position 21864: 0.9535697872951091
Position 23027: 0.8982405943289473
Position 6158: 0.8494773240429472
Position 27143: 0.7214428100051726
Position 20642: 0.6677115506117671
Position 161: 0.665902318167557
Position 33289: 0.6266565318094511
Position 16988: 0.5216573626316718
Position 17300: 0.41329523236423354
Position 27469: 0.3373930496775265
Position 27029: 0.2754757652221526
Position 25334: 0.2592398415842055
Position 22275: 0.25091480012134815
Position 330: 0.2487371052806195
Position 6068: 0.13444479445618582
Position 7611: 0.12107998001819699
Position 26292: 0.11986965609448559
Position 23840: 0.091298808085094
Position 20977: 0.08890163273682532
Position 20861: 0.08174713006643419
Position 23009: 0.07123392483512848
Position 20790: 0.06390889166695145
Position 6440: 0.05468205403648065
Position 30599: 0.05141265604973224
Position 24074: 0.05020195801561666
Position 634: 0.047913484562151665
Position 20682: 0.0440778799464288
Position 22704: 0.04289052588401638
Position 18635: 0.04247282305134958
Position 10849: 0.042328288065633234
Position 24031: 0.03727323610417328
Position 26285: 0.036064881015611755
Position 30265: 0.03583240647557632
Position 1702: 0.03446552093084488
Position 23714: 0.03258901433496265
Position 9916: 0.03215634403625525
Position 199: 0.03118767226852808
Position 10328: 0.03030000739348815
Position 10157: 0.027502530169379927
Position 2883: 0.027500211877068154
Position 98: 0.02586616935112974
Position 484: 0.02242747680366273
Position 539: 0.022053878001358166
Position 20649: 0.021183155211282226
Position 2930: 0.020427108858863723
Position 19567: 0.02014722639231407
Position 25402: 0.020007295110108538
Position 12883: 0.01982739196881214
Position 26299: 0.018186235474777615
Position 20854: 0.01766906474404865
Position 23296: 0.01733006299003215
Position 6938: 0.016765974112764457
Position 1359: 0.016621286148842597
Position 25159: 0.013714195817711583
Position 34141: 0.013711557450695305
Position 16765: 0.013044776884417951
Position 21856: 0.012493532244900721
Position 16872: 0.012215982172052449
Position 31794: 0.011518602924555966
Position 26205: 0.01078662072640046
Position 25748: 0.009147757715937269
Position 33349: 0.00912592399608399
Position 11687: 0.008562483261269689
Position 26408: 0.007993041952778935
Position 6490: 0.007910751252419305
Position 3255: 0.007529328512101704
Position 16937: 0.007376274128197268
Position 21068: 0.007353239294417265
Position 30605: 0.007103262216250909
Position 34030: 0.006712489054920968
Position 6064: 0.006040305342586425
Position 656: 0.005345578419521066
Position 23390: 0.004254596803282254
Position 27644: 0.004191734073415516
Position 20693: 0.003968713305504883
Position 31619: 0.003942001749564994
Position 29235: 0.0036167927730377356
Position 1764: 0.0035726364502126373
Position 1506: 0.0034792592781218165
Position 33660: 0.0034769859349134216
Position 16798: 0.0034128202306938555
Position 7110: 0.003113045049036726
Position 20420: 0.002958249028861676
Position 33852: 0.002958014482406884
Position 26338: 0.0027062212377537715
Position 27107: 0.0026812145462662153
Position 24147: 0.0024635892920219535
Position 827: 0.0023313799082844747
Position 9532: 0.0023192302788623163
Position 23254: 0.0020371864263117796
Position 25732: 0.0018800373685561784
Position 4573: 0.0017057821968559086
Position 24026: 0.0016581404107023625
Position 26244: 0.0015814004882700509
Position 23534: 0.0015750486063373125
Position 3135: 0.0015624207663356377
Position 6831: 0.0015422558859240368
Position 24041: 0.0014027098157650113
Position 22248: 0.00140270571546308
Position 30520: 0.0012625077894779615
Position 23808: 0.0012314673846014926
Position 10545: 0.0011837647208398968
Position 22130: 0.0011763090750372027
Position 22272: 0.0010507346867813835
Position 27339: 0.0009996921860469844
Position 22279: 0.0008974007368620359
Position 6867: 0.0008863718333528174
Position 19871: 0.000879338120467994
Position 22754: 0.0008586453734070188
Position 22099: 0.0008171694046294802
Position 25992: 0.0007514012895886432
Position 9640: 0.0007449851445111792
Position 22109: 0.0007433718173794152
Position 6478: 0.0006899671310692506
Position 22057: 0.000654240598279373
Position 29919: 0.000560590278858616
Position 23214: 0.0004585070304100281
Position 24070: 0.0004554360310091808
Position 23710: 0.00044716816176379795
Position 22685: 0.00043462265099570435
Position 21868: 0.00042702109301630823
Position 27793: 0.00040984639498995487
Position 28086: 0.00036003812838472014
Position 1045: 0.00034961282617622467
Position 23794: 0.0002816419529949224
Position 1150: 0.0002576335307284485
Position 6177: 0.0002285038811093822
Position 24078: 0.00022682886825727374
Position 1882: 0.00022618915112949505
Position 24120: 0.00021606624862274425
Position 26333: 0.00018068583909723037
Position 4763: 0.00016643350008217804
Position 725: 0.00016303998282986298
Position 27721: 0.0001615987055677259
Position 7431: 0.00015603983273787035
Position 11602: 0.00015333072773902133
Position 11919: 0.0001474614378804412
Position 22444: 0.00014180068157521543
Position 21931: 0.000139456437892018
Position 9153: 0.00012708151238338613
Position 7213: 0.00011205565759081868
Position 23280: 0.00011009171911338952
Position 22626: 0.00011002998436673464
Position 20794: 8.59147127210476e-05
Position 427: 8.434219569346186e-05
Position 22809: 7.206016920227e-05
Position 20611: 5.976860854273766e-05
Position 26304: 5.5461732459802876e-05
Position 1510: 5.156858879533073e-05
Position 2502: 4.006202272443252e-05
Position 7136: 3.978081120312382e-05
Position 20622: 3.45322269302455e-05
Position 7808: 3.34069358326885e-05
Position 1950: 3.322115508355707e-05
Position 132: 3.029350210416751e-05
Position 742: 2.9750313754574654e-05
Position 871: 2.8692309638544384e-05
Position 27444: 1.936226831753632e-05
Position 334: 1.8615678115026907e-05
Position 2045: 1.62679195663646e-05
Position 856: 1.5427025075114395e-05
Position 25026: 1.5309045620004138e-05
Position 435: 1.5292784077705972e-05
Position 2178: 1.1547420704843058e-05
Position 1388: 1.1064081748742117e-05
Position 22457: 1.10229350982349e-05
Position 2463: 1.068133356227947e-05
Position 929: 1.019636808568294e-05
Position 2885: 5.7544031286053124e-06
Position 527: 4.642436809030411e-06
Position 1350: 4.343048675114606e-06
Position 258: 3.5236366127937324e-06
Position 2441: 3.001562062130238e-06
Position 153: 2.792480117378485e-06
Position 22436: 2.2266619996040744e-06
Position 22004: 2.016769724527651e-06
Position 593: 1.9023691810351916e-06
Position 6094: 1.0970906048125605e-06
Position 393: 8.152677454976073e-07
Position 73: 8.054717396416871e-07
Position 173: 6.390019665969049e-07
Position 22406: 6.195915988476573e-07
Position 708: 5.331956363867589e-07
Position 100: 4.919005856340325e-07
Position 25750: 4.542865581438897e-07
Position 514: 4.3413024615685417e-07
Position 233: 3.536719469371953e-07
Position 459: 3.0170043932710873e-07
Position 289: 1.2535872456892366e-07
Position 103: 7.835816345264444e-08
Position 194: 5.40742223394162e-08
Position 22: 4.710698235330227e-08
Position 41: 4.687599881688223e-08
Position 397: 2.1650058527285064e-08
Position 462: 1.6076987193294237e-08
Position 429: 1.2337490592128517e-08
Position 54: 9.873933605352307e-09
Position 551: 5.120917810805827e-09
Position 181: 9.09431772659123e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 24619: 0.99061196945611
Position 26950: 0.9628090726544395
Position 21950: 0.9462744267367423
Position 22908: 0.9168646950543136
Position 20305: 0.8040122402548574
Position 18051: 0.6792470686205494
Position 35108: 0.6730000949834282
Position 20534: 0.5562038346648268
Position 16846: 0.5361989685165385
Position 7053: 0.5216170407233076
Position 21743: 0.5184125585832426
Position 7109: 0.4577990418263829
Position 21766: 0.3830807200034785
Position 17184: 0.3813302909428907
Position 6048: 0.3471529020854498
Position 33199: 0.3389284507964779
Position 5908: 0.326602672873244
Position 6131: 0.3089927532165451
Position 33202: 0.3042104939370712
Position 17995: 0.297613868802093
Position 22202: 0.2263433560666131
Position 33715: 0.18734473862641188
Position 20589: 0.18120986580579643
Position 27255: 0.17199981095723837
Position 26194: 0.1701441342643492
Position 20352: 0.13716295271337714
Position 27258: 0.13566435008250402
Position 25204: 0.12400853877322683
Position 20793: 0.11304070694462459
Position 23618: 0.10824348527170162
Position 23953: 0.08466508727785745
Position 25103: 0.08261285565184259
Position 7519: 0.07880407417785948
Position 30415: 0.0729430509915528
Position 21670: 0.06323440065146016
Position 20717: 0.05614604759182652
Position 33426: 0.052072761832771784
Position 22562: 0.04979658117740324
Position 20324: 0.047984146124705467
Position 25025: 0.04133426849069904
Position 20885: 0.04098623843295665
Position 10688: 0.03748838518139915
Position 6253: 0.037449665485201095
Position 30118: 0.03610097461659634
Position 1603: 0.035024288995221385
Position 22017: 0.033164981360706045
Position 17180: 0.03196494142134271
Position 9704: 0.030376099583107163
Position 426: 0.02872708900262673
Position 26953: 0.028090120355744153
Position 26122: 0.02764346149677396
Position 33379: 0.02422352235419106
Position 2646: 0.023925229077362407
Position 16690: 0.02150824753049499
Position 250: 0.020065169285800967
Position 7367: 0.020005562894347087
Position 6373: 0.019507799580473852
Position 23173: 0.01852519440151892
Position 22227: 0.018499156396465367
Position 18334: 0.018418753299496333
Position 10281: 0.017508218109412332
Position 23714: 0.016954104161264315
Position 20542: 0.015374930235671684
Position 22933: 0.015267409787306655
Position 27350: 0.014530799563912419
Position 31698: 0.012945517673058213
Position 22003: 0.012780444817361614
Position 24989: 0.012762244282339266
Position 1238: 0.012580642048893566
Position 10007: 0.012349235432208016
Position 6802: 0.011764432313225905
Position 18118: 0.011411135766533978
Position 12709: 0.011380010736947225
Position 25620: 0.010350558922935578
Position 22856: 0.010018424636919524
Position 19441: 0.00998824403819214
Position 25228: 0.009877950957962182
Position 554: 0.009824216884104548
Position 2786: 0.009361622274361797
Position 20928: 0.008892372908270382
Position 2622: 0.00886515733030728
Position 33963: 0.008638773054190127
Position 22888: 0.008484558858448617
Position 12688: 0.008447381231864916
Position 27261: 0.008294738128401511
Position 22891: 0.00820151581207868
Position 25158: 0.007412301138765843
Position 18486: 0.007395473730691629
Position 33079: 0.007350569387949911
Position 7393: 0.007273181598864728
Position 20511: 0.006754900044138465
Position 18577: 0.006283602916905881
Position 6858: 0.006233173246759493
Position 10214: 0.006142500445686894
Position 23116: 0.005903007157786095
Position 18439: 0.005767332681665772
Position 30516: 0.005623072793855797
Position 10054: 0.005563129371081189
Position 27280: 0.005245237830571894
Position 9724: 0.005229204064178503
Position 31573: 0.00514548188571659
Position 10199: 0.004985744104640287
Position 2789: 0.0049326016458326825
Position 2997: 0.004548420132347749
Position 19365: 0.004504934998596878
Position 19515: 0.004406592974404036
Position 538: 0.004360415369471475
Position 7477: 0.004345691047037699
Position 22240: 0.0042649609613097965
Position 25367: 0.004193889737078751
Position 25162: 0.004191643508809911
Position 7538: 0.0041540471758405246
Position 5853: 0.004105290725143209
Position 34360: 0.004102010494652617
Position 27541: 0.004037857765303302
Position 20610: 0.0038879248295565624
Position 34011: 0.0037862395231571338
Position 26887: 0.003673959787967033
Position 24011: 0.003663206763846602
Position 27417: 0.0036149857411817677
