Gene = MSH3
index = 885
Annotated 5SS: [   317   1884  10716  15662  17713  18211  20481  24446  70918  74318
  86901  89968 107031 113473 114356 121111 124189 133025 138197 159094
 199669 210295 218640]
Annotated 3SS: [  1762  10494  15448  17595  18092  20334  24278  70804  74202  86815
  89857 106897 113284 114186 121045 124071 132916 138084 158935 199481
 210164 218467 221102]
SMsplice 5SS: [   317   1884  10716  13356  13629  15662  17713  18211  18479  24446
  56732  67980  70918  73321  74318  86901  89968  97609 107031 107480
 113473 114356 124189 126664 133025 138197 159094 165344 176093 180543
 193965 199669 205765 210295 218640]
SMsplice 3SS: [  1762  10585  13275  13432  15448  17595  18092  18296  24278  56626
  67962  70804  73197  74202  86815  89857  97511 106897 107389 113284
 114186 124071 126572 132916 138084 158935 165232 175988 180419 193799
 199481 205676 210164 218467 221102]
top_k =  1000
Partition function (log Z): -88.00109463228107

Sorted 5' Splice Sites (High to Low Probability):
Position 24446: 0.9980650090025011
Position 1884: 0.9828504151921178
Position 15662: 0.9701814669783254
Position 17713: 0.91840725402857
Position 317: 0.8322745899558142
Position 13356: 0.7716587305641677
Position 13629: 0.7650944742375754
Position 10716: 0.7502186045162954
Position 9958: 0.7202303447792084
Position 26363: 0.570933285514511
Position 18479: 0.43890952617953594
Position 14845: 0.36193539237639205
Position 20481: 0.2688144860064474
Position 12037: 0.18791289486049748
Position 2199: 0.1347526147735251
Position 16933: 0.12277354312146233
Position 12563: 0.1226979454142897
Position 14442: 0.11585618023929536
Position 19929: 0.09975813292317318
Position 20496: 0.08950226449667956
Position 6822: 0.08820963428713528
Position 5372: 0.08383548050898136
Position 374: 0.07188053411512152
Position 11832: 0.07171974947242138
Position 18267: 0.06308143142514552
Position 33346: 0.05756438995202555
Position 5658: 0.05728669843448855
Position 1080: 0.052778159093569456
Position 11543: 0.049181885240500114
Position 17790: 0.04738623167382365
Position 4781: 0.04706519431052353
Position 26165: 0.04618657078837746
Position 12584: 0.04431563513852383
Position 32880: 0.03838070211727988
Position 20210: 0.033881038432076155
Position 16196: 0.03309466042024334
Position 16912: 0.029839632845256824
Position 13337: 0.02904086804393891
Position 16241: 0.02888037579345165
Position 26161: 0.02791539073028366
Position 204: 0.0260171794201725
Position 27951: 0.025686468970796267
Position 29463: 0.025299914716427976
Position 6806: 0.025033987925973375
Position 7741: 0.02425559244600403
Position 615: 0.02419474113949816
Position 21812: 0.021054860912260512
Position 321: 0.020645121588703026
Position 19461: 0.019209390160987373
Position 31192: 0.016366488817877185
Position 16990: 0.015652394439990874
Position 17794: 0.015434216334473385
Position 5408: 0.014943158346119015
Position 32875: 0.014909231359521376
Position 24704: 0.01465741618312374
Position 21881: 0.01463590608195471
Position 2475: 0.014581796952555614
Position 26404: 0.013470765850883347
Position 9295: 0.012795402608881594
Position 14009: 0.011742480589617044
Position 13450: 0.011304746944194862
Position 15182: 0.010157558872594822
Position 218: 0.00938726871794638
Position 932: 0.00878726259422688
Position 530: 0.007832351054789891
Position 20260: 0.0076293084459136936
Position 16679: 0.007603127415670086
Position 13691: 0.0069851054724746064
Position 7755: 0.00698105627699459
Position 16153: 0.006699127780362714
Position 6785: 0.006683642481380895
Position 16259: 0.006317079001549652
Position 1428: 0.006182192087544813
Position 3554: 0.0057956059363482035
Position 7637: 0.005236226030860496
Position 451: 0.00513361233152055
Position 20050: 0.00507163969213837
Position 5919: 0.004925029565666532
Position 539: 0.0048822514096331605
Position 17683: 0.004618718135445698
Position 6010: 0.004465482393964948
Position 19472: 0.0035810619245965846
Position 3082: 0.0033036492984165615
Position 1446: 0.003027018399736709
Position 6896: 0.0028994515235100573
Position 26664: 0.002843347700019684
Position 3232: 0.002807087561403807
Position 10949: 0.0026335187221174523
Position 13297: 0.0025415726101234853
Position 4972: 0.0024704276100974633
Position 17787: 0.002318606473310089
Position 1683: 0.0022807602840597702
Position 24099: 0.002200777750836185
Position 1242: 0.002195020258869017
Position 24117: 0.0021875648723009883
Position 9396: 0.002154213618729217
Position 18093: 0.0021441814880265035
Position 9017: 0.002127416310348418
Position 2235: 0.002051100272407997
Position 572: 0.001949651768893897
Position 2580: 0.0019032886879517385
Position 496: 0.0018479423818519687
Position 25216: 0.001751699346758498
Position 1222: 0.0016737446094005437
Position 1229: 0.0014408918836572348
Position 1826: 0.0012301122297631955
Position 17782: 0.0011109402139619126
Position 18339: 0.00106832603785883
Position 25027: 0.0009304094007790318
Position 16961: 0.0009185877720093411
Position 16995: 0.0008611138919747014
Position 1688: 0.0007085005892751881
Position 7223: 0.000708397046498108
Position 776: 0.0006974373533788022
Position 16291: 0.0006963155612541002
Position 100: 0.0006238030360824685
Position 15968: 0.0006223276232703977
Position 483: 0.0006147598541671713
Position 19872: 0.0005902962080589112
Position 3164: 0.000563653448835042
Position 877: 0.0003994823534974828
Position 5367: 0.00037229442732047616
Position 15856: 0.000365305450341954
Position 27605: 0.000298247694819959
Position 1084: 0.000297289139326307
Position 370: 0.0002933321805970479
Position 10038: 0.0002647796188618541
Position 5139: 0.0002537317964857603
Position 5599: 0.00022791145247315114
Position 15897: 0.00021560102660004286
Position 146: 0.00020428391361964398
Position 9953: 0.00018836497129458822
Position 1927: 0.00018682928581669972
Position 3033: 0.0001832380677993196
Position 1508: 0.0001551941542611513
Position 4087: 0.00014967872168038184
Position 13645: 0.00014722535806558477
Position 2031: 0.0001429554847554798
Position 984: 0.00014291188957994182
Position 25155: 0.00012915607104258144
Position 82: 0.00012752354240542363
Position 17901: 0.0001161467744060836
Position 1096: 0.00010954437594071906
Position 1634: 0.00010701617409055779
Position 19064: 0.00010529589909204851
Position 502: 8.93475269068492e-05
Position 1995: 8.833875964220155e-05
Position 3774: 8.72563387485906e-05
Position 723: 8.534826509840821e-05
Position 5910: 7.81868962106717e-05
Position 2037: 7.176589817757352e-05
Position 1857: 5.849970483362746e-05
Position 698: 5.365270843177964e-05
Position 2053: 5.176749053065685e-05
Position 3972: 5.131427022589292e-05
Position 2612: 4.9620595935924105e-05
Position 17654: 3.59973689077133e-05
Position 6313: 3.465940086467521e-05
Position 13515: 3.374871260645447e-05
Position 19899: 3.055799671809742e-05
Position 1053: 2.7271618750871906e-05
Position 2566: 2.5929525755888226e-05
Position 1888: 2.4320012714421165e-05
Position 2990: 2.1720879903155778e-05
Position 1455: 1.967810557476752e-05
Position 326: 1.890767060716268e-05
Position 823: 1.346442045707404e-05
Position 604: 1.2140059182160407e-05
Position 1012: 1.1177545573246073e-05
Position 1257: 1.097636970561703e-05
Position 2065: 1.0033442894469524e-05
Position 1055: 7.505254591376991e-06
Position 1870: 6.491250371689764e-06
Position 18355: 1.9205846281152414e-06
Position 1835: 1.8855397535927493e-06
Position 2288: 8.978908883835425e-07
Position 2302: 6.598256816743859e-07
Position 807: 6.162261779360469e-07
Position 2261: 5.859565068383514e-07
Position 820: 5.331792060324113e-07
Position 2296: 4.2822524063745466e-07
Position 2182: 3.2884043838373173e-07
Position 686: 2.7881440983686696e-07
Position 855: 1.7963258352067097e-07
Position 2294: 1.5534540111465419e-07
Position 2479: 8.615043029294547e-08
Position 3738: 1.95127695460435e-08
Position 1299: 3.648391784252496e-09
Position 166: 1.8828078254244894e-09
Position 849: 3.5755758720353357e-10
Position 837: 1.816498119634818e-10
Position 794: 1.6038791433770483e-10
Position 653: 1.4666975864673917e-10
Position 885: 1.3200956744985647e-10
Position 510: 5.900628608458728e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 1762: 0.9784805563768812
Position 17595: 0.9390953855827291
Position 13275: 0.6880017722345557
Position 24278: 0.6439290413189741
Position 15448: 0.5985912533574045
Position 13432: 0.5248110176297014
Position 9893: 0.512607741156402
Position 10585: 0.4066110161245088
Position 24342: 0.3215235189779119
Position 33720: 0.2976334203488254
Position 26254: 0.2875537463069068
Position 20354: 0.2848534622040499
Position 14672: 0.25342499847574634
Position 18092: 0.23715423606643202
Position 10582: 0.2114971423740135
Position 9853: 0.20807574821296893
Position 15471: 0.1905632879080238
Position 18296: 0.18899460973037843
Position 13536: 0.17947753308744416
Position 12358: 0.16701358055281348
Position 13326: 0.14680237408122493
Position 26291: 0.1413594407903144
Position 11694: 0.1406081945809227
Position 26326: 0.12630908147442083
Position 6694: 0.1224290410389655
Position 2126: 0.12085635782587187
Position 25976: 0.1157255539844105
Position 14327: 0.11467470527146327
Position 15530: 0.1099398114681951
Position 10494: 0.1039366624147027
Position 31074: 0.09974720843607524
Position 19791: 0.09592615727704268
Position 11942: 0.0923119355629976
Position 5235: 0.09097338712167284
Position 16061: 0.0728635250248573
Position 15511: 0.07035654613379928
Position 32775: 0.0685946064561228
Position 33220: 0.061650744755329195
Position 31679: 0.060244594220652405
Position 31132: 0.05723698581929462
Position 16881: 0.056451624518047076
Position 14645: 0.05606413292064186
Position 5570: 0.055757792846242105
Position 17632: 0.04937958681383143
Position 20140: 0.04908724345751123
Position 11456: 0.04599881528113715
Position 27823: 0.04335578978191413
Position 29386: 0.043032877010999664
Position 956: 0.03892287501795219
Position 30786: 0.037681010920012505
Position 14840: 0.037629485369297576
Position 13510: 0.037427905789339876
Position 34910: 0.034672914923845076
Position 4657: 0.03397793471614274
Position 24323: 0.03367031762474412
Position 18318: 0.03326882669022633
Position 16853: 0.0319309664108667
Position 19970: 0.03126053920635265
Position 20114: 0.02996128958838841
Position 27026: 0.028867854942527117
Position 10171: 0.028173783603066924
Position 31338: 0.027754066170685418
Position 413: 0.026667875122364255
Position 30919: 0.02639229921696807
Position 16817: 0.0263437358635756
Position 30410: 0.02542216552178355
Position 7524: 0.02538982786331957
Position 29499: 0.02432932668604093
Position 21738: 0.0218975688487149
Position 16738: 0.020434372042964614
Position 19327: 0.019992796494171277
Position 16760: 0.01798995189870582
Position 11996: 0.017307404391858953
Position 26712: 0.016244290029753063
Position 30999: 0.015419859144851236
Position 14780: 0.014231539953581588
Position 27826: 0.013771221479356152
Position 18068: 0.013311655762444644
Position 33681: 0.013190989634430484
Position 30580: 0.01292571687815853
Position 30717: 0.011993327072026907
Position 18354: 0.011369252334040413
Position 24567: 0.010843095156083643
Position 13726: 0.01066307868189999
Position 31382: 0.010581426426944499
Position 28407: 0.010507637848640892
Position 2396: 0.010233360199509668
Position 14985: 0.010165396420689416
Position 18415: 0.01004347900056511
Position 9145: 0.009576268167067869
Position 27171: 0.009501145247048546
Position 26161: 0.00931996080467622
Position 29042: 0.008914356240904833
Position 16569: 0.008789303059316479
Position 7630: 0.008577273213197142
Position 4633: 0.008572189276298695
Position 30199: 0.00851641682000432
Position 28280: 0.008237746880533851
Position 30624: 0.008108417760151476
Position 5893: 0.007010815514963142
Position 21816: 0.00689682388138064
Position 20404: 0.006703932954540966
Position 18412: 0.006546848305291091
Position 30255: 0.005856318359176304
Position 13307: 0.005834448698920979
Position 26789: 0.00568795114944007
Position 1168: 0.005442682511431964
Position 9289: 0.005373348060543101
Position 32283: 0.0052462037753525596
Position 16848: 0.005213405440990915
Position 11926: 0.0052074200704171686
Position 1994: 0.005151192016079468
Position 2346: 0.004939953597695587
Position 16639: 0.004777098908066903
Position 29784: 0.004698793491011502
Position 21711: 0.00453602113416797
Position 13436: 0.004451420421962276
Position 19839: 0.004403032818058341
Position 23972: 0.004388342623137142
Position 3409: 0.004339691130329497
Position 12026: 0.0041976897267236085
Position 16525: 0.004036395769798746
Position 31675: 0.004027159103724221
Position 28209: 0.004005575246805421
Position 1324: 0.003876900788875761
Position 26497: 0.0038668755891403117
Position 5265: 0.003864365739294359
Position 2169: 0.003864197187389973
Position 2981: 0.003618862198128604
Position 1022: 0.003548306032519806
Position 27168: 0.003540547049093963
Position 2015: 0.003533926004584678
Position 27323: 0.003450712506501944
Position 27801: 0.0032312505670159374
Position 30042: 0.0032022491422290726
Position 11260: 0.0031830699593627305
Position 20161: 0.0031245806913702983
Position 26038: 0.002960277365971452
Position 3099: 0.0028006495657112752
Position 30765: 0.0027892024176621277
Position 19344: 0.0027808034822044718
Position 7495: 0.002505773677342552
Position 33428: 0.0023926493339909705
Position 21402: 0.0023603531299516106
Position 24988: 0.002264272373134638
Position 1604: 0.0021937400345777565
Position 18009: 0.0021613424229541137
Position 24635: 0.002076467440366331
Position 26773: 0.0020474743580469433
Position 5393: 0.002019964249528196
Position 4882: 0.0020156268016426446
Position 4764: 0.0020099330715111037
Position 1769: 0.0019767700068366472
Position 26164: 0.0019539766302714584
Position 18266: 0.0017823523471513273
Position 14301: 0.0017667106249569973
Position 24965: 0.0017338858623778413
Position 16667: 0.001681545574031248
