Gene = MRRF
index = 882
Annotated 5SS: [  283  6420 15943 20632 27185 48731]
Annotated 3SS: [ 6207 15786 20512 27092 48570 57883]
SMsplice 5SS: [  283  1125  6420 20632 26976 27185 29707 48731]
SMsplice 3SS: [  805  6296 20512 26892 27092 29602 48570 57883]
top_k =  1000
Partition function (log Z): -14.387713084642645

Sorted 5' Splice Sites (High to Low Probability):
Position 20632: 0.9979179864519758
Position 283: 0.997499410011924
Position 27185: 0.9560377134101656
Position 6420: 0.8660873247729501
Position 26976: 0.8645013065863433
Position 12484: 0.7426201093162375
Position 7070: 0.5339241089668485
Position 13709: 0.5208088354431589
Position 29707: 0.49718160612306356
Position 1125: 0.48766024140466935
Position 35059: 0.4730294545839487
Position 31514: 0.46920070116056495
Position 41222: 0.4322487269425557
Position 21511: 0.42691117044683613
Position 21291: 0.35286189587108974
Position 15943: 0.3516758114740358
Position 25496: 0.3305494777965293
Position 17545: 0.2647744757978387
Position 29724: 0.26470446702802447
Position 30705: 0.15326344508384948
Position 31892: 0.1500686071049127
Position 1045: 0.14590890046371868
Position 17968: 0.13254203548211024
Position 25191: 0.12727107627408663
Position 16578: 0.12374922256902605
Position 30379: 0.11324609896061198
Position 5436: 0.10893178696807405
Position 8280: 0.10750585971625236
Position 20947: 0.10651812566303973
Position 25383: 0.10458777673837504
Position 20922: 0.10387043129378944
Position 30660: 0.10263116583061013
Position 30114: 0.10116576777676357
Position 4700: 0.09945608287635878
Position 25721: 0.08616721538774122
Position 25141: 0.08332830619560032
Position 43465: 0.08045416800940881
Position 1373: 0.07746398882892017
Position 23158: 0.07450754299763611
Position 5401: 0.06607350921741609
Position 27524: 0.05320510160372402
Position 17901: 0.04169990464704716
Position 1491: 0.04043843932239497
Position 19003: 0.04025392703221574
Position 15364: 0.03732264676101147
Position 3283: 0.035087607694520906
Position 3460: 0.0341193418274709
Position 16689: 0.033999590987607714
Position 33739: 0.03140453838923747
Position 27171: 0.029065183735355587
Position 23032: 0.028185295731775407
Position 33707: 0.027244310155841375
Position 27577: 0.02637628985327056
Position 1765: 0.0260201446712043
Position 8148: 0.023604233141600442
Position 11778: 0.02346010257616938
Position 842: 0.022327971829799686
Position 16447: 0.02051924904809045
Position 1032: 0.01952893803176579
Position 12990: 0.016753045298487052
Position 20830: 0.016211413625571314
Position 6490: 0.014860093139533901
Position 12367: 0.01396599869953359
Position 890: 0.013487064085998517
Position 25490: 0.013243617620504055
Position 30143: 0.01135558300223763
Position 28160: 0.008125537788598591
Position 27983: 0.007732284930718715
Position 25853: 0.006910585551047136
Position 1052: 0.005786085817527262
Position 28462: 0.005557949564135057
Position 6883: 0.005532705388240759
Position 1379: 0.004961953448556138
Position 26956: 0.004791368791279001
Position 618: 0.004761150797129878
Position 13132: 0.004744323569305422
Position 22658: 0.0040504389645824555
Position 26120: 0.003937787910791171
Position 29703: 0.003703832135854447
Position 1015: 0.0034766174120072217
Position 5318: 0.0032631759207272897
Position 25340: 0.0030209480047837557
Position 1217: 0.002916912852518071
Position 2510: 0.002851332340852936
Position 27440: 0.0026534162906231436
Position 5545: 0.002283922778827291
Position 7022: 0.00221201937696982
Position 27379: 0.002027005516832189
Position 7388: 0.0019779276875103416
Position 27046: 0.0019762752403986493
Position 4712: 0.0013426987175998001
Position 3630: 0.0012637229387577852
Position 21006: 0.0011443246799414145
Position 29885: 0.0011091988715853755
Position 6790: 0.0011050392245847364
Position 4747: 0.0010833271807014447
Position 5713: 0.0010017599711843002
Position 4327: 0.0009882220709673847
Position 30314: 0.0007969795347752061
Position 30173: 0.0007627621121916903
Position 1084: 0.0007123948014919322
Position 5875: 0.0006852056549567636
Position 7779: 0.0006424350619920543
Position 264: 0.000534782337923105
Position 3590: 0.00043641988526919173
Position 458: 0.0003481869367986009
Position 118: 0.00031841461106595233
Position 5132: 0.00031106562121245763
Position 648: 0.00029567185488659447
Position 30319: 0.0002875580404562838
Position 3669: 0.0002554267124626186
Position 858: 0.0002361894451906274
Position 1270: 0.00023180886411376417
Position 6803: 0.00022440339798946
Position 3597: 0.0002155554006490697
Position 8175: 0.00020094873103552232
Position 104: 0.00018472149054071525
Position 7931: 0.00018205450485165393
Position 4495: 0.00013787989557091665
Position 640: 7.966676147721527e-05
Position 9619: 7.77690912497293e-05
Position 30: 5.6219637742798876e-05
Position 11832: 4.3939415676653296e-05
Position 9878: 4.2868849141823876e-05
Position 180: 2.8678033521142705e-05
Position 9991: 2.8520787364260228e-05
Position 8645: 2.4803032578443083e-05
Position 8398: 1.9107079796994047e-05
Position 9158: 1.7806458447466433e-05
Position 879: 1.7649219341342808e-05
Position 998: 1.5573353860813608e-05
Position 398: 1.2037535203277531e-05
Position 220: 1.1019279437345126e-05
Position 287: 9.557266077320147e-06
Position 4668: 8.389971557134168e-06
Position 392: 7.70250773957458e-06
Position 1082: 6.997712863484917e-06
Position 139: 5.72070974380646e-06
Position 1117: 3.029237664247766e-06
Position 895: 2.8166297580544032e-06
Position 253: 2.6282545526508734e-06
Position 521: 2.339063235018671e-06
Position 448: 2.332312253272205e-06
Position 3361: 2.195883603080819e-06
Position 923: 2.1771278098883515e-06
Position 235: 2.109120627828272e-06
Position 956: 2.097514264691598e-06
Position 817: 2.0241762487775227e-06
Position 29522: 1.6284814000526128e-06
Position 572: 1.4609294497723497e-06
Position 1038: 1.328820901745695e-06
Position 1049: 1.258974154338298e-06
Position 326: 1.2167260717611385e-06
Position 320: 1.210818161629336e-06
Position 826: 8.308467920018671e-07
Position 847: 8.01459376126027e-07
Position 76: 6.152073137125028e-07
Position 632: 5.484139503210208e-07
Position 289: 4.5270641605721057e-07
Position 736: 4.4476426375814417e-07
Position 173: 3.3353222700713353e-07
Position 207: 1.7935360677588602e-07
Position 315: 1.658826450515285e-07
Position 212: 1.6283004983994305e-07
Position 550: 1.562490136226168e-07
Position 715: 1.2532155200211486e-07
Position 544: 1.178432246482385e-07
Position 73: 1.040581686876306e-07
Position 317: 5.7256806225784076e-08
Position 433: 5.2562273801050866e-08
Position 42: 3.743195937805217e-08
Position 748: 2.15016968436484e-08
Position 739: 2.1486784052228792e-08
Position 381: 8.800937176556823e-09
Position 725: 9.042927034212966e-10
Position 244: 4.6592038836786336e-11
Position 62: 4.6234209514710246e-11
Position 908: 6.904740762543211e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 20512: 0.9999999997276457
Position 27092: 0.9676750228003093
Position 26892: 0.8890806833626982
Position 805: 0.6822139536000905
Position 29602: 0.5923645866619897
Position 34790: 0.538130610566781
Position 41131: 0.4902543619232277
Position 6296: 0.4591590333978131
Position 25285: 0.45889683648457047
Position 12233: 0.4424359580741157
Position 31449: 0.4399903660288072
Position 21382: 0.4266508083398394
Position 6207: 0.39421285235742953
Position 15786: 0.3516758114740364
Position 13463: 0.3385619402065838
Position 12388: 0.3141501499416557
Position 43381: 0.27278848339757256
Position 17415: 0.26477447579783825
Position 6753: 0.25405568936214146
Position 21200: 0.2221062470580484
Position 25008: 0.20595788723174666
Position 16402: 0.17826806260472428
Position 5248: 0.1780509950445799
Position 17780: 0.17424194012915734
Position 29638: 0.1637852780541148
Position 43751: 0.16067077070963576
Position 30251: 0.14576079987654317
Position 13581: 0.1345345576629235
Position 31714: 0.1242352233810829
Position 29969: 0.11915209942452303
Position 6932: 0.11877021275780356
Position 33558: 0.11317088281174131
Position 44598: 0.11272616263646948
Position 20791: 0.11029521748713451
Position 20813: 0.10278279416714692
Position 41349: 0.09769454630420321
Position 4616: 0.09307908278409714
Position 1216: 0.09236447906174249
Position 8199: 0.08896734799835296
Position 21123: 0.08606701141469097
Position 25604: 0.08310531024289428
Position 30614: 0.07697432576487329
Position 30418: 0.06988042633869057
Position 30633: 0.06787404219366175
Position 6996: 0.06720266818035607
Position 6858: 0.05716471746083253
Position 31598: 0.05156547541442539
Position 36087: 0.05151466937928612
Position 22933: 0.04912117402378817
Position 13600: 0.04771233757365079
Position 38752: 0.04737623857104198
Position 27419: 0.04489344619167829
Position 18912: 0.04025392703221568
Position 15220: 0.037322646761011456
Position 3202: 0.032218155030844964
Position 6882: 0.03051864701707376
Position 31252: 0.028417086175320388
Position 3360: 0.027789607897621783
Position 30490: 0.024174841322573557
Position 21044: 0.023916979816277665
Position 11679: 0.02350404199184601
Position 12919: 0.021497368867792445
Position 37633: 0.018313352870053375
Position 23022: 0.016962179806917332
Position 39750: 0.016769702054922155
Position 6317: 0.01608135669267998
Position 30810: 0.015389321812410293
Position 30460: 0.015023352191486329
Position 6678: 0.01381135507956406
Position 27371: 0.013716615187698726
Position 1018: 0.012547575469916156
Position 23077: 0.012396321106904029
Position 29668: 0.012320515723650765
Position 8127: 0.012107268958080345
Position 22832: 0.011802349299993471
Position 7979: 0.010987042068775052
Position 32989: 0.009745863344155302
Position 23055: 0.009725213916743237
Position 21047: 0.009714642160397541
Position 948: 0.00944977835877005
Position 1239: 0.009371571578001715
Position 1282: 0.00911139659655232
Position 27271: 0.00875299143322124
Position 4622: 0.008631554267846115
Position 8003: 0.007521822935865939
Position 8100: 0.007153658798958032
Position 27439: 0.0070229438815916255
Position 34172: 0.0065176077313517594
Position 21212: 0.006235980578954668
Position 6253: 0.006184725382423361
Position 1681: 0.006119389883188764
Position 3174: 0.0057549593029675265
Position 27467: 0.005746476696059701
Position 1615: 0.005648332507724635
Position 20717: 0.004945666893976771
Position 27886: 0.004856940049865711
Position 31224: 0.004823448331300873
Position 28106: 0.0048218448062372285
Position 28387: 0.004801607928835755
Position 24957: 0.0046414952379402515
Position 33839: 0.004522679792721901
Position 21239: 0.004277459554525801
Position 22576: 0.004017510624117906
Position 25959: 0.003937787910791171
Position 20822: 0.0036863258880418526
Position 8147: 0.00353037699919629
Position 32884: 0.003513719712027555
Position 1670: 0.0034848927487910438
Position 30039: 0.0034843195033932833
Position 1649: 0.00338505185130513
Position 31513: 0.0031397023429291532
Position 27099: 0.0029135977579060834
Position 1188: 0.00281666372739809
Position 22907: 0.0026856005750652305
Position 25748: 0.0024774743715153475
Position 1608: 0.0024548372773716604
Position 1462: 0.002356934337811594
Position 29491: 0.002129516019371848
Position 3459: 0.0020920620715178095
Position 1309: 0.0019394085792386905
Position 20722: 0.001889353290352112
Position 1160: 0.0018604829700178966
Position 20866: 0.0018150623137736586
Position 32004: 0.0018030137526586893
Position 482: 0.0017853752498142878
Position 5219: 0.0017198456715459855
Position 27913: 0.0017068618382699904
Position 7302: 0.0016351195036382906
Position 6221: 0.0015890322739729314
Position 1633: 0.001583762380814759
Position 27850: 0.0015712100286019758
Position 6180: 0.001407115363287309
Position 28069: 0.0013571476971965964
Position 366: 0.001253958372824066
Position 30042: 0.00121816503376051
Position 3270: 0.00121718114110622
Position 27853: 0.0011604995762684157
Position 6233: 0.0011216653335107017
Position 32691: 0.0010822099999687324
Position 8255: 0.0010626309094565658
Position 3153: 0.0009682406083628819
Position 28187: 0.000953671788820098
Position 5617: 0.0009260825046165145
Position 29324: 0.0008236766996037015
Position 7026: 0.0008159082522984266
Position 3062: 0.0007785839168908956
Position 28792: 0.000735962610023992
Position 5254: 0.0006906257721326231
Position 29995: 0.0006902221930759416
Position 27322: 0.0006871161142283693
Position 5774: 0.0006852056549567632
Position 2156: 0.000674800489032468
Position 31963: 0.0006740851633333896
Position 6648: 0.0006590782445632521
Position 2385: 0.0006533919885341317
Position 956: 0.0006429348421927184
Position 6095: 0.0006266199707965653
Position 1628: 0.0006247890542859766
Position 1415: 0.0005459180090287892
Position 486: 0.0005267260560484886
Position 29510: 0.0005174645735672727
Position 27340: 0.0005119930578289738
Position 4261: 0.0005051822909239267
Position 6167: 0.0004819212551609716
Position 20906: 0.00046414428495850747
Position 4228: 0.0004512733485503315
Position 27443: 0.0004438903350636951
Position 20989: 0.00039163786102782577
Position 27882: 0.0003833187228773978
Position 7281: 0.0003796691900524323
Position 2300: 0.00037240264785037114
Position 28896: 0.00034579594227532025
Position 1646: 0.0003403190043749396
Position 556: 0.0003331127144687661
Position 1287: 0.00032623062152930507
Position 1243: 0.0003194778354451283
Position 7720: 0.0002952395834908692
Position 1490: 0.00027088600616165644
Position 2169: 0.0002660651828089248
Position 3032: 0.00024051428749107952
Position 2474: 0.00022039230836830035
Position 1713: 0.00020923543108890743
