Gene = SURF4
index = 1357
Annotated 5SS: [  178  8836  9496 10110 11255]
Annotated 3SS: [ 8648  9418 10065 11067 12334]
SMsplice 5SS: [ 178 8836 9496]
SMsplice 3SS: [ 8704  9418 10065]
top_k =  1000
Partition function (log Z): -1.3887939900879847

Sorted 5' Splice Sites (High to Low Probability):
Position 178: 0.9960768596654928
Position 8836: 0.9959162147770776
Position 9496: 0.9286169511688318
Position 10110: 0.7127971296816183
Position 9151: 0.3476597423358718
Position 4799: 0.3474334627319898
Position 5219: 0.31927791944267325
Position 11255: 0.30932423638617285
Position 3509: 0.19728345531081812
Position 12524: 0.14702055674371983
Position 3292: 0.10049355687805717
Position 3804: 0.07154898513044589
Position 9340: 0.06596774918498473
Position 4775: 0.06593647473898069
Position 10820: 0.0630569756268096
Position 905: 0.05620469962952137
Position 861: 0.04779655752513546
Position 1301: 0.04768994267445276
Position 10344: 0.04451320905349089
Position 12997: 0.04090613691198951
Position 10252: 0.030687913104606526
Position 4745: 0.02766611160021299
Position 1881: 0.025185677485646447
Position 11030: 0.025073503030070898
Position 5716: 0.020644594229627798
Position 14095: 0.01815449096895064
Position 5560: 0.012191067765828028
Position 10124: 0.00943560596666614
Position 9682: 0.00883759586379405
Position 13259: 0.006983406635906189
Position 13218: 0.006855129393609971
Position 4143: 0.006733438261869073
Position 5720: 0.006730097797960425
Position 13972: 0.0063901326525882055
Position 5256: 0.006334225206526145
Position 5548: 0.005661508194660587
Position 10041: 0.0052837209300133385
Position 8023: 0.005264241972130026
Position 4737: 0.005197508430980535
Position 10963: 0.004690660164699879
Position 1026: 0.004191622905886636
Position 12032: 0.004112086170689751
Position 9304: 0.004024924680320509
Position 6039: 0.003769227959688379
Position 1894: 0.003754219744987547
Position 12598: 0.0035025255684398324
Position 12520: 0.003246488733460662
Position 62: 0.002336827822126488
Position 7819: 0.002326883276803302
Position 1227: 0.0022619284303974285
Position 900: 0.0021713710161785603
Position 12948: 0.0017873143395132716
Position 957: 0.0017362933939002263
Position 1405: 0.001576882924368443
Position 10153: 0.0014943014929005491
Position 9006: 0.0014910162409636578
Position 9456: 0.001378128098802952
Position 9674: 0.001374445140340612
Position 9345: 0.0010717097489270021
Position 3664: 0.0010253029536346561
Position 4998: 0.0009707402410409527
Position 911: 0.0007106111580985295
Position 2439: 0.0006740902623558205
Position 9125: 0.0006472594255852251
Position 209: 0.0006188687620053415
Position 853: 0.0006102178211551829
Position 3233: 0.0005984881057131794
Position 9572: 0.0005387755864085189
Position 12083: 0.0005196330402261163
Position 9133: 0.0005070087294444939
Position 2041: 0.0004904048514576545
Position 3981: 0.0004603424545479111
Position 4371: 0.00043442508411313925
Position 8855: 0.0004234110672978967
Position 12920: 0.00041693178598572637
Position 1809: 0.0003958277642195159
Position 3040: 0.000369091937856081
Position 9646: 0.00034481070348879264
Position 1160: 0.0003047182540123292
Position 4479: 0.0002784554586190211
Position 504: 0.00027258116464613525
Position 4066: 0.0002698481049442754
Position 3242: 0.00026960020294158974
Position 839: 0.0002613283025047964
Position 3010: 0.00025600684861640434
Position 509: 0.0002558788263993289
Position 749: 0.00025234736733379954
Position 8991: 0.00020310967249347053
Position 4059: 0.00020212052701933336
Position 9731: 0.00019300949457651094
Position 12653: 0.00018742169499412842
Position 789: 0.00017270616906939722
Position 9512: 0.00015513687364645146
Position 3624: 0.00014142735931744018
Position 799: 0.00012954993130832884
Position 1147: 0.00012570238562771563
Position 9538: 0.00011338804427633636
Position 1437: 0.00011111368269701535
Position 4348: 9.893017551978285e-05
Position 1765: 9.160309721513926e-05
Position 9995: 7.296558355611228e-05
Position 8852: 3.500080938295489e-05
Position 10005: 3.2698450134833614e-05
Position 11963: 1.403153239500922e-05
Position 9798: 1.146457398610631e-05
Position 713: 9.689433106499075e-06
Position 10289: 5.668401272168004e-06
Position 855: 5.369088418437036e-06
Position 241: 4.734742643279863e-06
Position 729: 4.575935498160633e-06
Position 1221: 4.373324407046433e-06
Position 933: 4.327536403082599e-06
Position 1032: 3.300545622031147e-06
Position 555: 3.217638469484324e-06
Position 1196: 2.8835749192220285e-06
Position 1648: 2.57910091095865e-06
Position 1224: 2.4933068036957996e-06
Position 1035: 1.9374560316908527e-06
Position 1029: 1.8099338564793855e-06
Position 491: 1.6112765154297563e-06
Position 466: 1.566946585781806e-06
Position 659: 1.2897816606375925e-06
Position 1384: 1.2765842488921214e-06
Position 3617: 1.2264127251593344e-06
Position 1187: 1.0805027926491303e-06
Position 460: 1.054486057413991e-06
Position 1353: 1.0060374881273942e-06
Position 629: 8.129827502956555e-07
Position 4355: 6.443688095830053e-07
Position 1119: 5.927578196679116e-07
Position 743: 2.1027451441675035e-07
Position 365: 1.460628923074712e-07
Position 761: 1.3649486252457434e-07
Position 2870: 1.2843139089041772e-07
Position 2395: 1.2789298234300883e-07
Position 1269: 9.791729953729706e-08
Position 1158: 8.258706492315038e-08
Position 1369: 7.898121798798381e-08
Position 291: 1.310431681294279e-08
Position 326: 1.2361239133115541e-08
Position 499: 9.224612160035239e-09
Position 537: 6.516248196550414e-09
Position 46: 3.984539580208058e-09
Position 124: 1.9266967210412742e-09
Position 565: 5.152875749160963e-10
Position 1898: 1.0190050331830766e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 9418: 0.7007588884289689
Position 8704: 0.6469382765806264
Position 4675: 0.45094741156405943
Position 9963: 0.4202675852203142
Position 10065: 0.38556846590666927
Position 8964: 0.3466730103986307
Position 8741: 0.3364825275225057
Position 13131: 0.23051222746225847
Position 13865: 0.18506877850194886
Position 5138: 0.18493831813542086
Position 11108: 0.17622249231849035
Position 9390: 0.1746311984044464
Position 12397: 0.13824710041576752
Position 3440: 0.122235080727036
Position 5130: 0.1134464868685881
Position 710: 0.11318823696497261
Position 11067: 0.10300263354456361
Position 9307: 0.09165315535948342
Position 11406: 0.09104212071938939
Position 3176: 0.07590608988977754
Position 12334: 0.06884740567841677
Position 3321: 0.059941952591291266
Position 14028: 0.05993639593186619
Position 14293: 0.05607344454719197
Position 12813: 0.05540890098533071
Position 10152: 0.05521891697563373
Position 12750: 0.040001007286425236
Position 3620: 0.037031079032960046
Position 10938: 0.03574566834685372
Position 12374: 0.03492836386683883
Position 1108: 0.033431866207907314
Position 10644: 0.029589802696470203
Position 10638: 0.028122186140173287
Position 11895: 0.026261986545206974
Position 11105: 0.024190990007423738
Position 11430: 0.023398325803299567
Position 5598: 0.022993405974352
Position 3218: 0.021445704156966783
Position 5347: 0.021295574336131974
Position 14233: 0.02036494031659114
Position 14568: 0.015889554821795448
Position 3775: 0.015867151212294442
Position 14635: 0.01533887244168825
Position 5080: 0.014582927648362748
Position 12470: 0.011864609423838563
Position 1540: 0.011290591774032138
Position 12204: 0.010320492488358491
Position 11014: 0.010203513782494143
Position 3649: 0.010004845062941931
Position 12720: 0.009758642394281227
Position 10266: 0.00912715016301369
Position 3726: 0.008264851716398834
Position 9285: 0.008081386249545816
Position 10819: 0.00755145082185032
Position 1565: 0.007491617720014299
Position 8969: 0.0073833370461057575
Position 12201: 0.007214728752552716
Position 1764: 0.007158529870780436
Position 3909: 0.006890728759829659
Position 13824: 0.006728962059538931
Position 3372: 0.0066159010703517734
Position 9443: 0.006379429999431958
Position 8550: 0.005729843257957143
Position 995: 0.005145863187424957
Position 8648: 0.005135788363373539
Position 9046: 0.005086365949084181
Position 9236: 0.004791670200092369
Position 9150: 0.004593984299709147
Position 11878: 0.004542409814928046
Position 12514: 0.0044646186678118475
Position 10251: 0.004227532306676429
Position 7863: 0.004184115096737868
Position 1220: 0.004175609615632477
Position 9594: 0.004150394513314162
Position 4997: 0.003953308114714747
Position 13964: 0.0038016481950719806
Position 3406: 0.0036941448346422927
Position 3222: 0.00358353543975989
Position 3274: 0.003491932764730411
Position 1067: 0.0030905844345744914
Position 10397: 0.002981184554460018
Position 11758: 0.0028824789215867183
Position 10134: 0.0028706033953807756
Position 9333: 0.0027829101206546703
Position 10665: 0.002554584054535448
Position 10525: 0.002469574978090911
Position 1178: 0.002336399503710602
Position 7713: 0.002326883276803299
Position 11714: 0.0023049782724673218
Position 9081: 0.0022288959848562706
Position 9923: 0.002228588021323195
Position 5877: 0.0022216971279596645
Position 9643: 0.0018150741233270617
Position 4953: 0.0018018934308268962
Position 4812: 0.0016366531833006293
Position 1739: 0.0015162483897524068
Position 10770: 0.0014321310145280445
Position 10986: 0.0014067505033215305
Position 8717: 0.0013474911694739814
Position 13595: 0.001303774694310843
Position 1094: 0.0012494586214119698
Position 9208: 0.0012073574421501353
Position 10377: 0.001192361978610723
Position 5954: 0.001099443385292259
Position 2952: 0.0010981456343699258
Position 7934: 0.0010801268753921585
Position 10543: 0.0010683958490044449
Position 11185: 0.0010347630360730772
Position 850: 0.0010068636238007296
Position 5636: 0.000938287677592864
Position 11123: 0.0009130210483280663
Position 11244: 0.000904176843766458
Position 12145: 0.0008146563650731048
Position 4306: 0.0008124550870615262
Position 4590: 0.0008087480431079564
Position 10512: 0.0007968443191151937
Position 1713: 0.0007835557077366445
Position 9288: 0.0007434342942684317
Position 12359: 0.0007325747783726115
Position 9094: 0.0006820306228255492
Position 2869: 0.0006412767221393646
Position 1710: 0.0006321556446888657
Position 8615: 0.0005728184138617273
Position 300: 0.0004606217100469859
Position 2191: 0.0004581580802370473
Position 4870: 0.0004485018452438161
Position 5772: 0.0004480874464364555
Position 1323: 0.0004304101489016799
Position 10227: 0.0004119677951824749
Position 10823: 0.00041178979745132467
Position 9970: 0.00040022927091449434
Position 9339: 0.0003948161624700947
Position 11746: 0.0003829180913191163
Position 10343: 0.00038210767158511924
Position 11356: 0.0003522331513331852
Position 9019: 0.00033867504504135463
Position 9187: 0.0003302539258165096
Position 3079: 0.0003198098029947674
Position 1792: 0.0003182133559773472
Position 3395: 0.0002967111849592611
Position 8578: 0.00029173262934820707
Position 4030: 0.0002867657122162366
Position 3102: 0.00028633474703559377
Position 9487: 0.000278365425420198
Position 3083: 0.00027600378065398593
Position 9091: 0.0002681188142910332
Position 1947: 0.000265511231659242
Position 9577: 0.00026435754560784824
Position 10583: 0.0002538909712241411
Position 10574: 0.00025301952845354367
Position 3342: 0.0002485412375725837
Position 3189: 0.00024717655252699653
Position 9064: 0.00024361240410775793
Position 3379: 0.00024202527134480067
Position 10005: 0.00022187897013117955
Position 839: 0.00021960019719357183
Position 10570: 0.0002028371974076559
Position 9546: 0.00019439586345833495
Position 1367: 0.00018775742388122774
Position 1924: 0.00018475098445342255
Position 638: 0.0001668557703484538
Position 8978: 0.0001636060443129171
Position 1806: 0.00015943614154227123
Position 10079: 0.00015538157173873365
Position 9806: 0.00015116099483213037
Position 1252: 0.0001465953950949767
Position 879: 0.0001439994228976111
Position 3951: 0.0001408697421786704
Position 3330: 0.00012470483097574346
Position 2340: 0.000116174390913076
Position 4051: 0.00011177576039742388
Position 806: 0.00010887848694982051
Position 10873: 0.00010149428951023965
Position 1043: 9.730546958180033e-05
Position 8384: 9.595780943019128e-05
Position 4610: 9.483852863334675e-05
Position 10028: 9.337857935223754e-05
Position 9882: 9.182117504299911e-05
Position 2187: 8.82038243634095e-05
Position 9786: 8.382191592960223e-05
Position 3228: 8.218251130332881e-05
Position 2961: 7.729911391176031e-05
Position 9125: 7.53569182158622e-05
Position 2988: 6.685338977521572e-05
Position 4695: 6.394731123040301e-05
Position 896: 6.251534395098646e-05
Position 1591: 6.1027070749654376e-05
Position 1294: 5.7785856323541464e-05
Position 9241: 5.7050211627046254e-05
Position 10588: 5.290796409786237e-05
Position 1114: 5.255931534341708e-05
Position 4069: 4.9908979964991686e-05
Position 9903: 4.6933035299000796e-05
Position 365: 4.5328065869796885e-05
Position 9622: 4.499965160500512e-05
Position 4497: 4.485785475070739e-05
Position 9118: 3.976696864737867e-05
Position 669: 3.8456725236195085e-05
Position 9440: 3.373538066353321e-05
Position 1003: 3.253094833698637e-05
Position 11018: 3.130797703163892e-05
Position 5247: 3.089824878225987e-05
Position 2906: 3.023765114206319e-05
Position 1979: 2.8418475032133076e-05
Position 9364: 2.448448543098363e-05
Position 4682: 1.7651615382623146e-05
Position 9854: 1.671637962035232e-05
Position 3063: 1.6092454527225083e-05
Position 853: 1.5453418297067034e-05
Position 3116: 1.4183992878546838e-05
Position 675: 1.0436150504610554e-05
Position 2923: 9.81416640572512e-06
Position 3088: 9.667193561977716e-06
Position 940: 9.143190546921273e-06
Position 10174: 8.717043838818284e-06
Position 1180: 8.366465028798562e-06
Position 10786: 7.853530759965469e-06
Position 1953: 7.340451156412631e-06
Position 10419: 6.2436631083078216e-06
Position 2394: 5.7759450520661655e-06
Position 9845: 5.565264978898495e-06
Position 1469: 5.334758843602818e-06
Position 340: 5.118247084175903e-06
Position 1639: 5.065154187724556e-06
Position 2369: 4.799334453936177e-06
Position 9789: 4.712414123283006e-06
Position 10231: 4.611593931294314e-06
Position 1490: 3.983742290123701e-06
Position 1622: 3.829453717853877e-06
Position 8302: 3.568165273963033e-06
Position 1683: 2.0823003447833656e-06
Position 3590: 1.7787745804218535e-06
Position 3563: 1.734022108851628e-06
Position 860: 1.4520677396552389e-06
Position 2260: 1.106580318628117e-06
Position 1227: 1.1050854545616883e-06
Position 9749: 8.620099601399564e-07
Position 640: 6.263141321736813e-07
Position 789: 6.199789432223922e-07
Position 440: 5.910919472140441e-07
Position 592: 5.864043455228825e-07
Position 423: 5.666067763435845e-07
Position 138: 3.8966847355704967e-07
Position 444: 2.89145073710585e-07
Position 9825: 2.3370739537977704e-07
Position 957: 2.2042234107349245e-07
Position 962: 2.065883434957379e-07
Position 1025: 1.8675752184130882e-07
Position 1112: 1.7327517153050698e-07
Position 1246: 1.4948599869751529e-07
Position 1301: 1.1637538793056185e-07
Position 1299: 9.76116819276972e-08
Position 302: 9.72762681428489e-08
Position 823: 8.56554767942803e-08
Position 645: 6.633445213354999e-08
Position 1264: 6.08986267085712e-08
Position 2692: 5.747068973411647e-08
Position 884: 5.5554351600931685e-08
Position 1231: 5.470259327547618e-08
Position 918: 4.7649175472950354e-08
Position 2717: 4.474319964881338e-08
Position 1331: 4.148359125147147e-08
Position 916: 3.9138301689292387e-08
Position 395: 3.5497394639256463e-08
Position 1190: 2.8973902931996652e-08
Position 2741: 2.6217501507487674e-08
Position 258: 1.2736102867040795e-08
Position 873: 9.671660836577008e-09
Position 1187: 9.236697816449094e-09
Position 679: 8.799060478282192e-09
Position 162: 8.645649833406643e-09
Position 544: 7.397409268618171e-09
Position 241: 7.262152799488871e-09
Position 817: 5.562097198013368e-09
Position 685: 4.209121459732888e-09
Position 814: 3.910843098741933e-09
Position 253: 3.5140077766149647e-09
Position 9543: 1.4766655263348956e-09
Position 1719: 7.024884300719169e-10
Position 604: 2.87653466028923e-10
Position 491: 2.712965201452986e-10
Position 266: 1.8708952733004854e-10
Position 220: 1.3479442494345626e-10
Position 515: 5.2082050209101575e-11
Position 527: 4.964522241151281e-11
Position 1965: 2.044988695231106e-11
Position 177: 7.894424656512076e-12
Position 114: 2.2749362778698602e-17
Position 109: 1.446107391882146e-17
