Gene = PUM3
index = 1100
Annotated 5SS: [  197  5816  7062 10211 10885 12991 13280 14468 15567 17169 19525 20461
 24224 32022 32881 33898 36428]
Annotated 3SS: [ 5723  6839 10074 10808 12896 13212 14292 15462 17089 19425 20406 24142
 31878 32657 33809 36336 39777]
SMsplice 5SS: [  197  5030  5816  6513  7062  9944 10211 10885 12991 13280 15567 17169
 19525 20461 32022 33898]
SMsplice 3SS: [ 4904  5723  6392  6839  9848 10074 10808 12896 13212 15462 17089 19425
 20406 31878 33809 39777]
top_k =  1000
Partition function (log Z): 14.463337810112279

Sorted 5' Splice Sites (High to Low Probability):
Position 197: 0.998813415929767
Position 20461: 0.9947887129332117
Position 19525: 0.9914380182235422
Position 5816: 0.9651947581972912
Position 12991: 0.9535122289209897
Position 33898: 0.9335707146831094
Position 9944: 0.9254333895045326
Position 15567: 0.9092302157804223
Position 10211: 0.8460485981161647
Position 7062: 0.794649838447812
Position 6513: 0.7828812692275812
Position 13280: 0.7651872321444846
Position 32022: 0.6754732933512233
Position 10885: 0.6447257721603642
Position 17169: 0.6384441714386883
Position 5030: 0.5672944649132484
Position 14221: 0.5170955270831495
Position 17615: 0.3424036926471196
Position 14468: 0.30820998997325383
Position 5034: 0.28069878501412643
Position 11678: 0.2543131547547303
Position 17244: 0.2497139924582813
Position 5495: 0.22414954934000048
Position 6727: 0.22340003865284136
Position 4484: 0.18291090912162905
Position 13544: 0.12950261947723404
Position 11862: 0.12415859116120898
Position 2603: 0.11861262563281164
Position 19929: 0.11843697007175405
Position 6289: 0.11783825071033487
Position 34232: 0.10569384059837722
Position 3795: 0.094064733988004
Position 37863: 0.08559322528947448
Position 1990: 0.08001774064122599
Position 4274: 0.07226370889259405
Position 8089: 0.06300489601286159
Position 6737: 0.056426698602888965
Position 13768: 0.050830645026942574
Position 12564: 0.047645149298954165
Position 15499: 0.039140588103169796
Position 14383: 0.0390463982493515
Position 7125: 0.02987679673702537
Position 7178: 0.02631825641416335
Position 2081: 0.025987384985803278
Position 6299: 0.024833401973199453
Position 18529: 0.02409326823973459
Position 9622: 0.0230251451539994
Position 19190: 0.02281353595661548
Position 12153: 0.022603919449214423
Position 20150: 0.022416885333076758
Position 13469: 0.020871372934387074
Position 13594: 0.019835180315323834
Position 11880: 0.01822101958831422
Position 3248: 0.017732390095043925
Position 4235: 0.017520582689026246
Position 12709: 0.016631081475203296
Position 15647: 0.016201591732343545
Position 7863: 0.01366331814008021
Position 17636: 0.013613386844729349
Position 9367: 0.013581345839464637
Position 15620: 0.01332432741754672
Position 3037: 0.013056438989609419
Position 11048: 0.013003129377735638
Position 5834: 0.012654686535722309
Position 4243: 0.012580784289844556
Position 7072: 0.011801996269145904
Position 12949: 0.011708215184650308
Position 15067: 0.010907760847898863
Position 4839: 0.009925211465368445
Position 7161: 0.00809948571274675
Position 10734: 0.007683589474455958
Position 1240: 0.007223830035339709
Position 9591: 0.0069710811345596105
Position 17860: 0.0068443503017175346
Position 17538: 0.006699681658079123
Position 3204: 0.0064971234322600095
Position 10683: 0.006397110190867533
Position 4309: 0.006308460798671474
Position 12187: 0.00598716139124094
Position 2987: 0.005967690566782799
Position 16616: 0.00531230023985556
Position 10428: 0.005108651986119323
Position 16305: 0.005063431452616187
Position 19777: 0.0048979112539988085
Position 23361: 0.004539516473265867
Position 12253: 0.004498343173775439
Position 2010: 0.004444405534365129
Position 1673: 0.004431410388191084
Position 5379: 0.004372305731348462
Position 6753: 0.004292206053681481
Position 5497: 0.004250632360330964
Position 12464: 0.004195782481922799
Position 2877: 0.003908552851509528
Position 4044: 0.003889587607499375
Position 1142: 0.0036882727558697095
Position 23325: 0.0036370512536784256
Position 4509: 0.003549722202166937
Position 7769: 0.0034664267636114847
Position 9928: 0.0031371431636428135
Position 10261: 0.0030597110203395028
Position 431: 0.0029361201462594732
Position 1464: 0.0025270347398372696
Position 7050: 0.002467349823040889
Position 16053: 0.0021072726876040127
Position 1214: 0.0020735177589407353
Position 8624: 0.001789348958163125
Position 1134: 0.0016516811379748654
Position 17704: 0.0016233723647461058
Position 1929: 0.001379266041630385
Position 13628: 0.0013401318587999767
Position 7717: 0.001323355750490876
Position 13274: 0.0012296012619606154
Position 9330: 0.0011879425703688786
Position 13090: 0.0011608333208624907
Position 15575: 0.0011498774913412302
Position 15907: 0.0011448924030736602
Position 6888: 0.0011188692579700331
Position 24378: 0.0010205185951556333
