Gene = SPDYE6
index = 1310
Annotated 5SS: [ 581 1742 3289 4381 5722 8166 8393]
Annotated 3SS: [1522 3057 4321 5635 7771 8287 9233]
SMsplice 5SS: [ 581 7870 8166]
SMsplice 3SS: [7771 8024 8287]
top_k =  1000
Partition function (log Z): -4.319017815015421

Sorted 5' Splice Sites (High to Low Probability):
Position 8166: 0.926052188146759
Position 581: 0.9014295263549101
Position 7870: 0.8518681673058618
Position 8393: 0.5083984286352489
Position 4381: 0.46640427882723495
Position 5722: 0.2935487965280414
Position 325: 0.1891727055330977
Position 238: 0.14230326008344935
Position 3289: 0.11470413630124325
Position 1742: 0.11335771265421314
Position 142: 0.10579022511756705
Position 8413: 0.054961684140146676
Position 7945: 0.04948460810787254
Position 7656: 0.048898695711826284
Position 446: 0.03659525704489398
Position 8658: 0.026762597835987802
Position 3162: 0.021521349372482446
Position 9073: 0.018080723983028582
Position 8603: 0.013603609588418076
Position 534: 0.011234912094657674
Position 8824: 0.010714480810312552
Position 5527: 0.009069574953395772
Position 3390: 0.00850859065192233
Position 605: 0.008109110033311228
Position 4741: 0.007761161629568819
Position 6417: 0.0074414674709648455
Position 300: 0.007253709987538496
Position 8020: 0.0061056776493785235
Position 135: 0.005886114914587956
Position 550: 0.005695378047573843
Position 3477: 0.005348874294697804
Position 6114: 0.004960113763891118
Position 9111: 0.0038085461205034548
Position 9044: 0.0036005103937098515
Position 5959: 0.003009204750798249
Position 7608: 0.0028214561553451716
Position 8374: 0.0027136017191919442
Position 7007: 0.0025225580446823805
Position 21: 0.00229984368786541
Position 706: 0.002241166393836773
Position 8856: 0.0019312650741446016
Position 8194: 0.0013970874309979571
Position 4386: 0.0012566009045801574
Position 1645: 0.0007312435313723806
Position 6411: 0.0006278174277430409
Position 314: 0.0004891970334755589
Position 915: 0.0004821650271561122
Position 8105: 0.00044242064603798473
Position 5507: 0.000272985382275713
Position 1932: 0.0002684239090843061
Position 643: 0.0002553481075451164
Position 946: 0.00023766736248522134
Position 212: 0.00022533141503090968
Position 8185: 0.00016892249278425856
Position 2194: 0.0001656526056382345
Position 297: 0.0001219986958982932
Position 738: 0.0001167200670733258
Position 567: 0.00011298131316556151
Position 8901: 9.990552452642917e-05
Position 104: 8.32119681900103e-05
Position 441: 7.652630803702387e-05
Position 8315: 7.552848730062021e-05
Position 1970: 6.894584970534726e-05
Position 2634: 6.806217256770039e-05
Position 1733: 6.510291434375875e-05
Position 2374: 6.210650438366638e-05
Position 1475: 5.893107567488698e-05
Position 8704: 5.802898634859933e-05
Position 996: 5.7431435829427804e-05
Position 862: 5.200952817858977e-05
Position 205: 5.169845853363833e-05
Position 1196: 4.549684386595521e-05
Position 8966: 4.073063279392938e-05
Position 7886: 3.841224692541036e-05
Position 230: 3.3333471953582986e-05
Position 404: 3.088565530405524e-05
Position 761: 2.4124401172208176e-05
Position 8026: 2.3077526650266108e-05
Position 61: 1.9919392673554473e-05
Position 8860: 1.8458221417208057e-05
Position 553: 1.3856441323254445e-05
Position 7951: 1.2438554769870757e-05
Position 109: 1.032243513715242e-05
Position 1073: 9.00022973457872e-06
Position 1462: 4.3880581053154735e-06
Position 1231: 3.100365968858804e-06
Position 661: 2.9535269712163223e-06
Position 341: 2.8868444964558317e-06
Position 1096: 2.475115301987632e-06
Position 406: 1.7009012893885533e-06
Position 151: 4.715263690250875e-07
Position 214: 2.1929184356282752e-07
Position 593: 2.4976268630758305e-08
Position 1448: 1.4528472836033865e-08
Position 778: 2.7047252885338955e-09
Position 512: 1.601100772040346e-09
Position 7835: 6.808295323306026e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 7771: 0.9047113877392249
Position 8287: 0.7666994824208176
Position 8024: 0.426515459497173
Position 9227: 0.3346516979097061
Position 4321: 0.256738407470354
Position 5635: 0.2466651127842478
Position 8780: 0.21248253998164493
Position 401: 0.2029903435549315
Position 7949: 0.14673375283327098
Position 8270: 0.14619744561335873
Position 3088: 0.11372310018566817
Position 1553: 0.09824852871974041
Position 4135: 0.09241898398215632
Position 8036: 0.08955262099336325
Position 365: 0.08410626811590245
Position 7984: 0.07820530743989568
Position 4172: 0.06650776123629244
Position 8567: 0.05926292993238933
Position 7750: 0.05704904037219261
Position 501: 0.04613614652055922
Position 7961: 0.04343329081589211
Position 7990: 0.04279179993100739
Position 237: 0.03946101784437995
Position 8985: 0.038212192396910906
Position 5595: 0.03006054677491431
Position 7516: 0.027468181410598785
Position 404: 0.023574084171761385
Position 9183: 0.02355892932059256
Position 4039: 0.019404334439902186
Position 8347: 0.017976468461206256
Position 3057: 0.01670112052982062
Position 8059: 0.015512200512149953
Position 5320: 0.013819116411220666
Position 8096: 0.013752597952031518
Position 4098: 0.013550528526668175
Position 7559: 0.012501894495710665
Position 8479: 0.010953065988834795
Position 8293: 0.010929913631887032
Position 546: 0.009441804188978225
Position 459: 0.009003733558624907
Position 1522: 0.008805554649979409
Position 6317: 0.007822549245665215
Position 7707: 0.007757222642425468
Position 3339: 0.007476320722581392
Position 3958: 0.006601935019517144
Position 7465: 0.006293646526822027
Position 3106: 0.005824517036428595
Position 7584: 0.005531358110159413
Position 5882: 0.005455577928981549
Position 8877: 0.004986853219920225
Position 7840: 0.00489668189409836
Position 4340: 0.004883894535451674
Position 4112: 0.004468679168371831
Position 5657: 0.004111382084900574
Position 9014: 0.004106801668679067
Position 8081: 0.0037341688582522015
Position 5546: 0.003682147536086763
Position 4575: 0.0035400635024321263
Position 1671: 0.003224396792396871
Position 3218: 0.0031850295394166813
Position 9044: 0.003117910797358969
Position 6974: 0.0027919995732213453
Position 440: 0.0027605778341643736
