Gene = CCT3
index = 317
Annotated 5SS: [  312  2639  3598  3753  4919 13494 17627 19598 21051 21300 26425 27516
 27908]
Annotated 3SS: [ 2576  3546  3689  4821 13375 17439 19447 20917 21217 26243 27269 27775
 29161]
SMsplice 5SS: [  312  3598  3753  4919 13494 17627 19598 19906 21051 21300 26425 27516
 27908]
SMsplice 3SS: [ 3546  3689  4821 13375 17439 19447 19760 20917 21217 26243 27269 27775
 29161]
top_k =  1000
Partition function (log Z): 20.890511671919597

Sorted 5' Splice Sites (High to Low Probability):
Position 27908: 0.995028606515969
Position 19598: 0.9814912333863286
Position 312: 0.9777443430481705
Position 17627: 0.9304168970838133
Position 3753: 0.911945360364322
Position 4919: 0.9022973911211436
Position 26425: 0.8747847132005645
Position 27516: 0.8195303541045722
Position 21051: 0.810841322781932
Position 3598: 0.8105617479273584
Position 13494: 0.7375294364825552
Position 19906: 0.7145418605091212
Position 21300: 0.5802549061191106
Position 21313: 0.41646227599993335
Position 2664: 0.33837566105523703
Position 1712: 0.2977184063866643
Position 789: 0.26596099073819013
Position 29263: 0.2645225917851898
Position 27113: 0.254102762905624
Position 131: 0.23217488289525925
Position 26856: 0.20731111328841187
Position 25932: 0.1854994646430548
Position 2639: 0.14836016632702484
Position 21087: 0.1254641158892337
Position 18029: 0.12055173196371088
Position 136: 0.11448949553655728
Position 73: 0.07101567429743398
Position 2691: 0.07015080086449549
Position 17564: 0.06393556835943644
Position 4721: 0.06292053760366875
Position 24503: 0.05747720753556722
Position 6008: 0.04720681007167734
Position 22475: 0.043645636644122875
Position 102: 0.04030881164282709
Position 2993: 0.0317018572850378
Position 21097: 0.026699255304429754
Position 2736: 0.0230685609425318
Position 20994: 0.01867329511459742
Position 3396: 0.018380455866667263
Position 6340: 0.017399801295375793
Position 7043: 0.017138392813365003
Position 22179: 0.016120440278713805
Position 173: 0.015339408151246696
Position 1387: 0.01361435760094079
Position 1794: 0.01238737535288579
Position 18321: 0.01217279707808736
Position 13516: 0.010185331836988654
Position 820: 0.01003151979031966
Position 717: 0.009657012739080387
Position 28304: 0.009354887195122247
Position 9909: 0.00892604146622006
Position 29371: 0.008289809200634796
Position 3163: 0.00776821444028788
Position 18917: 0.007678731134682649
Position 22921: 0.006946574553026974
Position 19671: 0.0069279296067134444
Position 158: 0.006549737038609699
Position 165: 0.006384799324528437
Position 828: 0.004607962181200343
Position 4725: 0.003945167224132156
Position 27303: 0.003917919452777873
Position 21476: 0.003913334528520974
Position 18349: 0.003753529797764543
Position 1880: 0.003505333899225881
Position 13606: 0.003147935995546012
Position 19603: 0.0027805669210534635
Position 17583: 0.002732591272120627
Position 25584: 0.0026248402847092495
Position 28277: 0.002606893013080401
Position 171: 0.0025748867324809134
Position 2709: 0.002545780453572524
Position 4084: 0.0024451026469259154
Position 797: 0.0023672370108711325
Position 20207: 0.0023347818174608683
Position 20835: 0.002296115166379758
Position 12433: 0.002091198409104469
Position 28687: 0.0020613422958759664
Position 2791: 0.0019836515282582747
Position 3094: 0.001916708989771009
Position 37: 0.0018932443370542223
Position 12032: 0.001815633489231486
Position 1825: 0.0017478184239492136
Position 2821: 0.0015517892143833418
Position 1904: 0.00138540376172106
Position 9351: 0.001364297664375211
Position 27450: 0.0012761291254943857
Position 21101: 0.0011652470874685792
Position 20128: 0.0011473893628885757
Position 4562: 0.00110419215877742
Position 20002: 0.0010945150929192317
Position 27406: 0.0010415274185710114
Position 19026: 0.0010145570154591532
Position 1634: 0.0009226077616369492
Position 1279: 0.0009156026049600536
Position 20589: 0.0008513895970963941
Position 21026: 0.0007668947605442542
Position 27346: 0.0007233841299593919
Position 27819: 0.0006549519767185016
Position 28751: 0.0006501586187537126
Position 4519: 0.0006312875205194057
Position 4490: 0.0005646444463000794
Position 2259: 0.0005194725563701109
Position 1323: 0.0005070941534248328
Position 1947: 0.0005065124850289982
Position 19521: 0.00045064471199934863
Position 28553: 0.00037867996359296165
Position 773: 0.0003717202875252567
Position 316: 0.0003633243213446107
Position 3937: 0.0003562599958670128
Position 680: 0.000313908029946618
Position 902: 0.0003049568489465771
Position 537: 0.0002839550850466967
Position 20550: 0.0002822523521160907
Position 21136: 0.0002816504085699327
Position 4702: 0.00027994402382610056
Position 26442: 0.0002495145512439739
Position 57: 0.00024719058712047886
Position 20553: 0.00024568974726050667
Position 5087: 0.00023796967392463974
Position 21304: 0.00023259018028509642
Position 1605: 0.00022820323487441672
Position 28809: 0.00022813440095435078
Position 1650: 0.000226230343544031
Position 1702: 0.00022146520653108068
Position 5140: 0.00021295180899551973
Position 1591: 0.00021068619386011573
Position 2759: 0.00020740937354371417
Position 27828: 0.0002013384270088435
Position 21023: 0.00019711752856849612
Position 28804: 0.0001849874935991008
Position 256: 0.00017739539461858572
Position 19844: 0.00017717931384559984
Position 675: 0.00017665749027542615
Position 2698: 0.00017355442269243682
Position 19785: 0.0001563162254917771
Position 2655: 0.00015415025202667888
Position 20977: 0.00015128140067499686
Position 2842: 0.00014458657180012273
Position 22081: 0.00014417835358318008
Position 20681: 0.0001231816131668927
Position 19929: 0.00011952267757888354
Position 4906: 0.00011914725359013751
Position 22184: 0.00010286844653195549
Position 28505: 9.22268522987875e-05
Position 19912: 8.489937430568087e-05
Position 15: 8.336493339775736e-05
Position 22074: 8.304102083124579e-05
Position 21408: 8.169856488822188e-05
Position 5432: 7.852352784358489e-05
Position 21548: 7.390526363792904e-05
Position 29267: 7.337650635888186e-05
Position 4885: 7.033447139344637e-05
Position 23026: 6.873129834731523e-05
Position 28689: 6.341497454451164e-05
Position 815: 6.023702460729116e-05
Position 19625: 5.783235763290741e-05
Position 21336: 5.689318542270671e-05
Position 6694: 5.437607048023673e-05
Position 6336: 5.3969865462969246e-05
Position 231: 4.8606990530313996e-05
Position 21150: 4.526232549446003e-05
Position 6205: 4.451985129436654e-05
Position 5250: 4.300944161950659e-05
Position 19790: 3.8120016280556866e-05
Position 478: 3.5675199248333266e-05
Position 1662: 3.091795891108403e-05
Position 20154: 2.9656189011811253e-05
Position 21778: 2.9174790206046514e-05
Position 1749: 2.573363804251265e-05
Position 17936: 2.412355736411407e-05
Position 17518: 2.2841369816864832e-05
Position 27798: 2.2761117524746717e-05
Position 6650: 2.2038930453489004e-05
Position 26: 2.0731971419758366e-05
Position 29306: 1.8968239617775104e-05
Position 793: 1.6674076322762827e-05
Position 5840: 1.620348529854773e-05
Position 2190: 1.4006485437889916e-05
Position 2067: 1.2732278046136548e-05
Position 4937: 1.2389743254789866e-05
Position 22148: 1.2287280150585262e-05
Position 28795: 1.2051468207625848e-05
Position 112: 1.2049623815710342e-05
Position 22514: 1.1593306248205137e-05
Position 932: 9.80738482087873e-06
Position 1340: 8.381737096743134e-06
Position 1595: 8.216931137159026e-06
Position 17514: 7.396431865122781e-06
Position 17521: 6.462910063410647e-06
Position 29355: 6.0409552294207166e-06
Position 5511: 5.885994371360086e-06
Position 2609: 5.1155546170475395e-06
Position 3798: 3.3250556222011147e-06
Position 22379: 3.2719171349682307e-06
Position 27927: 3.0638222002560837e-06
Position 539: 3.0101341812248775e-06
Position 21508: 2.7954716496606295e-06
Position 3941: 2.7614654658341323e-06
Position 2872: 2.0735468154186382e-06
Position 240: 1.9356520181767035e-06
Position 28049: 1.8538523366119716e-06
Position 22525: 1.8235997987256918e-06
Position 299: 1.5916888956909633e-06
Position 34: 1.4936160341987837e-06
Position 48: 1.1547767797441948e-06
Position 28511: 1.1530928395152673e-06
Position 448: 8.966501206880802e-07
Position 94: 6.624430266240385e-07
Position 4958: 5.316577477391258e-07
Position 106: 4.216824255630011e-07
Position 376: 3.0203396403028687e-07
Position 450: 2.79894695364079e-07
Position 213: 1.956131023208637e-07
Position 360: 1.5056697021683636e-07
Position 636: 1.0838467352000221e-07
Position 294: 6.157827144577993e-08
Position 305: 5.963305577577454e-08
Position 26830: 3.4300785706764256e-08
Position 27336: 3.256107783749952e-08
Position 5063: 3.2049997711059524e-08
Position 577: 3.145704929442115e-08
Position 208: 2.3921253297240204e-08
Position 374: 2.226265819345185e-08
Position 1135: 1.047366120456664e-08
Position 65: 9.00419570025308e-09
Position 711: 4.56860386772788e-09
Position 755: 3.033918276748889e-09
Position 275: 3.0156653475098017e-09
Position 765: 1.0647666440046644e-09
Position 390: 4.2758160515195784e-10
Position 748: 2.5978686137563094e-10
Position 628: 8.518706976890016e-12
Position 21268: 7.184451241187684e-13
Position 193: 8.417519283728174e-14
Position 428: 7.786174527046505e-14
Position 545: 2.768953863813904e-14
Position 572: 2.4273432657014295e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 29161: 0.9852834717571647
Position 27775: 0.9814810805534682
Position 17439: 0.9768140602642078
Position 21217: 0.9567709032856159
Position 19447: 0.9028820223388454
Position 20917: 0.8800399621378275
Position 26243: 0.8584258700555456
Position 4821: 0.8380967661215143
Position 3546: 0.831010088989807
Position 3689: 0.8116314834879673
Position 19760: 0.714018797876482
Position 13375: 0.6147935295103516
Position 2576: 0.5944820055338359
Position 27269: 0.401481451862082
Position 227: 0.4014706688538569
Position 26710: 0.241117740712274
Position 1594: 0.22933207034901845
Position 27332: 0.22085372619488247
Position 675: 0.16768772566495638
Position 27384: 0.15026333997193092
Position 27062: 0.14051984512436502
Position 13378: 0.10996403886038604
Position 17739: 0.10475533156582342
Position 25810: 0.10389142528024367
Position 20965: 0.09817865014922526
Position 29452: 0.08617233060205944
Position 29405: 0.08350506503388004
Position 3655: 0.07525601405830355
Position 1618: 0.07140090486974841
Position 29327: 0.06526861004746808
Position 27006: 0.06501337657125911
Position 19490: 0.0628914771996523
Position 25834: 0.06233638890476308
Position 620: 0.05126826977016091
Position 24386: 0.04920346282031984
Position 230: 0.04840696365921316
Position 22372: 0.043661433407141965
Position 585: 0.03877602484014094
Position 249: 0.035461761278363015
Position 4696: 0.03474304220328994
Position 21131: 0.03445362944918787
Position 5873: 0.03258726124905561
Position 2962: 0.03200751282743832
Position 27473: 0.0276144346597035
Position 4599: 0.024629082065981772
Position 29464: 0.02316595395650101
Position 13336: 0.02109014534852024
Position 17490: 0.020307697162907156
Position 4641: 0.01933581368533355
Position 25814: 0.019271650458048076
Position 4805: 0.019000390373607217
Position 27644: 0.013982410836162518
Position 26645: 0.01356472707339826
Position 27440: 0.012872787610998629
Position 29360: 0.012846834764971846
Position 19427: 0.011961495010320683
Position 6789: 0.011902001959818819
Position 22108: 0.011362854298909035
Position 4791: 0.011039967013279322
Position 5838: 0.01082117706352056
Position 26263: 0.010811952811169916
Position 19469: 0.010274321399735834
Position 1224: 0.00936636552235613
Position 18058: 0.008753677927979224
Position 6187: 0.008463955344736644
Position 4473: 0.008340039383247342
Position 17735: 0.007936242866801415
Position 17886: 0.00760401208696915
Position 6042: 0.007445878238339488
Position 1429: 0.007260003604100484
Position 374: 0.0070058397802593335
Position 3041: 0.006558632411675904
Position 679: 0.005875210498964597
Position 29201: 0.005861294475067063
Position 9749: 0.005803539817820993
Position 26165: 0.0057964048850947065
Position 4715: 0.005376937775800908
Position 27192: 0.005118659457386123
Position 13416: 0.0050149905958320265
Position 24405: 0.004905407951473374
Position 18786: 0.0047834745037208075
Position 28165: 0.004683838128734475
Position 21177: 0.0046490641252868465
Position 3269: 0.004509901789976798
Position 26943: 0.004473083255480603
Position 22827: 0.003911829897076857
Position 2885: 0.003739707945847303
Position 4228: 0.003705074632558512
Position 18760: 0.003615361520758587
Position 1486: 0.003553362609790482
Position 28190: 0.0034291331323565116
Position 24382: 0.003368336763773964
Position 21984: 0.003231872640240259
Position 6809: 0.003229269171418396
Position 5693: 0.003153128097034653
Position 9639: 0.0031225016483990707
Position 22595: 0.0030916262202525836
Position 27978: 0.002943505972397295
Position 4828: 0.002867972017196433
Position 27112: 0.002777966334718045
Position 19432: 0.0027422783678955126
Position 3626: 0.0026986594069729943
Position 21223: 0.0026834417351204887
Position 28592: 0.0025411544580740157
Position 28434: 0.002529341320847047
Position 19980: 0.0024470346460905173
Position 1134: 0.0023860519309339993
Position 1529: 0.0023292568440861252
Position 17759: 0.002306491854907601
Position 20487: 0.0022087411267452443
Position 20896: 0.0021393678115606907
Position 20865: 0.0021296698760287177
Position 12324: 0.002091198409104469
Position 711: 0.0020562423778089822
Position 29410: 0.0019128817208813461
Position 714: 0.0019095731241549597
Position 1569: 0.0018726505136397386
Position 11818: 0.0018156334892314855
Position 443: 0.0017983363397278543
Position 18227: 0.00177584081846056
Position 18224: 0.0017380487414624692
Position 3556: 0.001673466464705451
Position 27091: 0.00159282085573913
Position 25459: 0.00150682069286589
Position 1604: 0.0014048265395787021
Position 9270: 0.0013642976643752122
Position 22007: 0.0013361960943382794
Position 2773: 0.0013100848318102704
Position 6946: 0.0013044535808107091
Position 28136: 0.0012939658064071455
Position 20971: 0.0012650124934697584
Position 6204: 0.001247959241794996
Position 21182: 0.0011970666124862441
Position 3178: 0.0011699067918977267
Position 29489: 0.0011330059900662743
Position 639: 0.0011320977669847505
Position 4445: 0.0011260502225237945
Position 25456: 0.0011180195918433602
Position 3908: 0.0010946395721665642
Position 28139: 0.001064299612643381
Position 29363: 0.0009541469422223601
Position 4253: 0.000923488757252505
Position 1824: 0.000916283447748728
Position 2505: 0.0008742943636210123
Position 19719: 0.0008187848196342928
Position 19540: 0.0007572884945354363
Position 3016: 0.0007456019894089268
Position 3845: 0.0007315328271871078
Position 28218: 0.0007138794966337335
Position 18082: 0.0007124645832010825
Position 6949: 0.0007013019710429369
Position 27613: 0.0006749728613440985
Position 555: 0.0006696467802785761
Position 4777: 0.0006646906659420924
Position 2581: 0.0006471038369672746
Position 5719: 0.0006440179433021897
Position 1250: 0.0006313286193160877
Position 4532: 0.0005887032658613788
Position 4420: 0.0005782980228070338
Position 20420: 0.0005682647934786167
Position 21394: 0.000527223709401481
Position 19811: 0.0005190768999443656
Position 28454: 0.0005169817402837921
Position 2725: 0.0005034496854608395
Position 19702: 0.0004921120307455944
Position 27159: 0.00048247164907447206
Position 1306: 0.00048172707761139457
Position 385: 0.0004690817749930119
Position 19894: 0.0004217446607970501
Position 4391: 0.00042142972790756
Position 17836: 0.0004179499305528674
Position 28595: 0.00036755656995171663
Position 21383: 0.0003530076695545513
Position 17910: 0.00034652617826451854
Position 20502: 0.00033735692517474755
Position 6125: 0.00033386361170639506
Position 448: 0.0003253792549871427
Position 21445: 0.0003245135007589862
Position 1226: 0.0003236400502424025
Position 29168: 0.00030916850755400817
Position 19732: 0.0002995512650642485
Position 18917: 0.0002944521256624034
Position 3154: 0.00028664023616852696
Position 2795: 0.0002828756479690531
Position 768: 0.0002828282945900374
Position 4865: 0.00027883566676429564
Position 2122: 0.0002613497088975602
Position 929: 0.0002609643775313519
Position 4665: 0.00025100997548432424
Position 21448: 0.00023264539670169379
Position 866: 0.00022647137023148868
Position 1084: 0.00021239087508247666
Position 5058: 0.00020968853786477854
Position 1814: 0.0002044914858533438
Position 20665: 0.00020206944933372632
Position 3963: 0.0001943485438233052
Position 20104: 0.0001942472823465633
Position 28730: 0.0001887639958695006
Position 28672: 0.00018272322766411657
Position 20929: 0.00017984380263726937
Position 981: 0.000173301834249853
Position 21796: 0.00016656624018867585
Position 4999: 0.00016152371565220403
Position 29329: 0.00015826925543029974
Position 2060: 0.0001577751809569502
Position 22122: 0.0001568090293704044
Position 17888: 0.00015434810820942797
Position 20153: 0.00015223058881126594
Position 22078: 0.0001421305454874911
Position 29370: 0.00014179147013782805
Position 20780: 0.00014079773750457972
Position 1848: 0.00013527297075901668
Position 29421: 0.0001349338257199938
Position 995: 0.00013197244201782168
Position 27847: 0.00012871712438931353
Position 2825: 0.00012709223877694639
Position 20668: 0.00012674544519581917
Position 28490: 0.0001244864349751039
Position 1631: 0.0001239166426961256
Position 1060: 0.00012045144478649061
Position 20710: 0.00012023814270700032
Position 28340: 0.00011993038467154875
Position 5180: 0.00011962724512479631
Position 28389: 0.00011604028694119263
Position 26682: 0.00011205411548275226
Position 19628: 0.00010951744940543546
Position 26761: 0.00010895713401836405
Position 19765: 0.00010894814307796427
Position 20342: 0.00010452493396310151
Position 20150: 0.0001005402062610647
Position 28055: 9.422808742329379e-05
Position 1028: 8.368531611411146e-05
Position 3890: 8.27682304165378e-05
Position 2101: 8.165459744673054e-05
Position 3859: 7.452847134914136e-05
Position 29295: 7.198978249945459e-05
Position 20941: 7.114086868086285e-05
Position 29389: 6.407984936807223e-05
Position 755: 5.9504949935728404e-05
Position 3970: 5.937884204058103e-05
Position 1158: 5.815380798855283e-05
Position 2540: 5.273769113551345e-05
Position 21949: 5.248058432776746e-05
Position 28116: 4.934713596380141e-05
Position 28504: 4.887882972052305e-05
Position 19789: 4.76627514972423e-05
Position 20944: 4.7070071908038065e-05
Position 19737: 4.386679725667555e-05
Position 19083: 4.3052363234670654e-05
Position 21074: 4.2629020068453594e-05
Position 28992: 4.114659448006024e-05
Position 6435: 3.9163304198669215e-05
Position 6460: 3.7251696735056517e-05
Position 19661: 3.65082520884213e-05
Position 28232: 3.58827346619697e-05
Position 21635: 3.5500110610531926e-05
Position 1278: 2.880795663316866e-05
Position 522: 2.832779204190035e-05
Position 5085: 2.826899039598963e-05
Position 827: 2.8208142131271404e-05
Position 28773: 2.6523084945833482e-05
Position 20881: 2.4193721260524284e-05
Position 4981: 2.3186551921801672e-05
Position 748: 2.0455432913257725e-05
Position 19625: 1.997257607756812e-05
Position 2036: 1.8531563638684895e-05
Position 5988: 1.630152653653683e-05
Position 27984: 1.592170772806789e-05
Position 20121: 1.4680458337016484e-05
Position 2057: 1.4167990868074882e-05
Position 20127: 1.3766326526854193e-05
Position 1993: 1.2732278046136567e-05
Position 22990: 1.233712831151393e-05
Position 902: 1.2272575628435468e-05
Position 21354: 1.1894451782818352e-05
Position 19803: 1.0777350502849821e-05
Position 19832: 1.0691251430742129e-05
Position 21407: 9.900093503435761e-06
Position 21428: 9.600012916154784e-06
Position 1692: 8.84158972065673e-06
Position 28956: 8.540810157056336e-06
Position 20975: 8.370985751030342e-06
Position 765: 7.096820654783734e-06
Position 5176: 6.92748928982327e-06
Position 4984: 6.2907063043581515e-06
Position 884: 6.135719321737749e-06
Position 1320: 5.526391813685402e-06
Position 161: 5.2791694223396115e-06
Position 29382: 4.815370808707706e-06
Position 191: 4.724008954980622e-06
Position 22028: 4.648982002990947e-06
Position 6160: 4.290497522353581e-06
Position 685: 3.4274811791597375e-06
Position 21365: 3.2180141669249886e-06
Position 21772: 2.3880567750705435e-06
Position 6101: 2.3440780332479972e-06
Position 414: 1.841052528145708e-06
Position 1096: 1.5861225266545963e-06
Position 6859: 1.3661302741392235e-06
Position 17953: 1.2477342952691269e-06
Position 299: 1.2149494383267919e-06
Position 21840: 1.1308966064811448e-06
Position 5609: 1.127677526334158e-06
Position 21256: 7.141979832637696e-07
Position 5249: 6.824406948332458e-07
Position 21664: 6.022924422775524e-07
Position 21142: 4.4566062773850694e-07
Position 21189: 3.1202706536395393e-07
Position 22414: 2.453000482906593e-07
Position 4076: 2.3723324920796958e-07
Position 3793: 2.2215963572636643e-07
Position 21155: 2.0168409829859932e-07
Position 156: 1.8109526494873622e-07
Position 5014: 1.4885080660559454e-07
Position 184: 1.4002507752100787e-07
Position 3711: 1.1997624739609205e-07
Position 27552: 9.662087457842384e-08
Position 28141: 8.533512949527834e-08
Position 177: 6.58945984967734e-08
Position 2441: 5.8058461617164955e-08
Position 872: 5.4694378993344516e-08
Position 1684: 4.750683400471471e-08
Position 1431: 3.718604418213609e-08
Position 170: 3.351222604060298e-08
Position 1707: 1.8311453134594203e-08
Position 21228: 1.8240105657636728e-08
Position 21266: 1.6581415129683383e-08
Position 126: 7.93772103824313e-09
Position 187: 7.590994100648309e-09
Position 5026: 3.6167009306554872e-09
Position 21299: 2.5087664645786314e-09
Position 21508: 1.65462302814327e-09
Position 1711: 1.3014015183076913e-09
Position 158: 1.2110069867048303e-09
Position 19997: 7.560346769788363e-10
Position 793: 4.992937745525608e-10
Position 331: 4.2330953718832736e-10
Position 21401: 2.880130472118067e-10
Position 312: 2.7017224315685985e-10
Position 788: 7.265924897938928e-12
Position 90: 5.606473024407597e-12
Position 316: 9.285002321436247e-13
