Gene = CMC1
index = 382
Annotated 5SS: [  218 21786 74829]
Annotated 3SS: [21695 74737 77913]
SMsplice 5SS: [  218 10275 21786 23123 37593 74829 77285]
SMsplice 3SS: [10116 21695 22988 37476 74737 77136 77913]
top_k =  1000
Partition function (log Z): -41.792489305099686

Sorted 5' Splice Sites (High to Low Probability):
Position 218: 0.9995563957843984
Position 10275: 0.5468345617951618
Position 11491: 0.37823729089443664
Position 12171: 0.16126023782779025
Position 12473: 0.1256189974101257
Position 13420: 0.05155291258900393
Position 12215: 0.03503483194084859
Position 3966: 0.028905556724023954
Position 12984: 0.028104392018049772
Position 4107: 0.017797187453399265
Position 2407: 0.014351651809430408
Position 2832: 0.01398216563288796
Position 5383: 0.013064352875154547
Position 9427: 0.00949023300417125
Position 3469: 0.007981861482687397
Position 5046: 0.007902343926390401
Position 10240: 0.006197495532193685
Position 8339: 0.005479827888411133
Position 12980: 0.004539371282748897
Position 11045: 0.003703898152655663
Position 5025: 0.0028083898463215034
Position 3838: 0.0027490341383692427
Position 6435: 0.002649399149768112
Position 4208: 0.0024272032274632645
Position 9022: 0.0022574471833379703
Position 4897: 0.0022264099643721693
Position 4063: 0.0018699970582192343
Position 5321: 0.0018197675026322645
Position 919: 0.0016089657731775241
Position 9669: 0.0013327061973702164
Position 1739: 0.0013108999836676594
Position 1336: 0.0012833499063666745
Position 10794: 0.0009801517851096898
Position 11420: 0.0009183387467608468
Position 12763: 0.000389272296818301
Position 12455: 0.00027610167429816933
Position 110: 0.00021176215634741315
Position 1417: 0.0001035644602179084
Position 307: 8.761317338803505e-05
Position 238: 8.653688231063745e-05
Position 1331: 6.785250261329449e-05
Position 4204: 6.318243164944002e-05
Position 3284: 5.6520894538260896e-05
Position 2017: 4.786317983618229e-05
Position 5660: 4.571973208613798e-05
Position 3650: 4.551216796981476e-05
Position 5561: 4.369191054745579e-05
Position 2227: 3.536538472797815e-05
Position 3292: 3.411399786406598e-05
Position 10657: 3.155859516347921e-05
Position 6165: 2.9945037911210892e-05
Position 6244: 2.6843167039049463e-05
Position 4772: 2.6441825818691503e-05
Position 2484: 2.6260423304344352e-05
Position 5050: 2.4351906774281226e-05
Position 675: 2.1292721193397003e-05
Position 1322: 1.8068235505806036e-05
Position 5079: 1.7316495010605963e-05
Position 379: 1.1021894184765552e-05
Position 19: 7.215083430173413e-06
Position 372: 6.1132258499197205e-06
Position 417: 5.959784770871883e-06
Position 1150: 4.484004914678658e-06
Position 5142: 4.269341820272945e-06
Position 1078: 3.997618094936408e-06
Position 2438: 3.7401037464342664e-06
Position 860: 3.4757185955293022e-06
Position 626: 3.1541928870879935e-06
Position 525: 2.466081742631918e-06
Position 1769: 2.3927232542973097e-06
Position 57: 2.3880431963543933e-06
Position 803: 2.273361967183348e-06
Position 507: 2.2528737473127278e-06
Position 2005: 2.1754477692799905e-06
Position 793: 2.1548510122294283e-06
Position 2096: 1.1853213262997834e-06
Position 3452: 1.0007902127907502e-06
Position 2308: 9.139622283579803e-07
Position 1990: 7.513836216957627e-07
Position 2754: 5.374105582669238e-07
Position 1390: 2.573008554604418e-07
Position 1343: 2.2993047095199884e-07
Position 1741: 1.997628211543304e-07
Position 4787: 1.1331274326668832e-07
Position 321: 1.1302757045178065e-07
Position 1421: 1.1168996177804448e-07
Position 2488: 5.995686787801242e-08
Position 262: 4.1452624032056657e-08
Position 1836: 3.718809943270168e-08
Position 436: 2.9605242192031465e-08
Position 48: 2.2966005504314775e-08
Position 1073: 1.6731565714589206e-08
Position 407: 1.2988794647623075e-08
Position 3498: 1.2712112148422087e-08
Position 1399: 8.151467163478593e-09
Position 1798: 7.633113059816705e-09
Position 341: 4.166042144174554e-09
Position 114: 3.4056039624634003e-09
Position 559: 2.2395355688518946e-09
Position 394: 2.0053088602699895e-09
Position 83: 1.4044288594944071e-09
Position 616: 9.382577244989785e-10
Position 472: 8.968728040403508e-10
Position 679: 6.692184358068654e-10
Position 422: 2.647877402279033e-10
Position 103: 2.4567677529104994e-10
Position 601: 1.8203381363999705e-10
Position 77: 6.170801056488962e-11
Position 996: 4.355291428748083e-11
Position 448: 6.2336432012171045e-12
Position 75: 3.942639882626551e-12
Position 451: 2.8081221586969103e-12
Position 593: 4.507092078230684e-13
Position 483: 3.1120146965364036e-13
Position 567: 1.272086312476654e-13
Position 153: 7.877077225484205e-14
Position 429: 4.6420576472888826e-14
Position 426: 4.304782428832901e-14
Position 580: 2.852360584239213e-14
Position 179: 3.824056472014514e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 10116: 0.5321323200292476
Position 11393: 0.3114727489778234
Position 12135: 0.2098299621670224
Position 21107: 0.1720451038381036
Position 18314: 0.13847062311650024
Position 12351: 0.12871614464823153
Position 22779: 0.11623054766334859
Position 21051: 0.11539409020576166
Position 13306: 0.10524014745736512
Position 19119: 0.0756088650715868
Position 12894: 0.07077917448662699
Position 11483: 0.06726604028401924
Position 13553: 0.04808842699097824
Position 17045: 0.029518850795208565
Position 11439: 0.02600529672831837
Position 3877: 0.0231906070756298
Position 9983: 0.022913522715175466
Position 11307: 0.021334995122338322
Position 19249: 0.019003433156791344
Position 3905: 0.014538141852570198
Position 2744: 0.012831532328570127
Position 6278: 0.011853239765099622
Position 13051: 0.011798014376020034
Position 10877: 0.011646223225890375
Position 12597: 0.010585280885553456
Position 4953: 0.010328064329647817
Position 9332: 0.009741171313574526
Position 13670: 0.009685099739202077
Position 2266: 0.008226952619286644
Position 3336: 0.007402412461249772
Position 5234: 0.007395457360094849
Position 3706: 0.007054026083619117
Position 10930: 0.00659047165989262
Position 14237: 0.0065043012413853575
Position 2222: 0.006082276103077619
Position 15706: 0.005388428407263339
Position 5277: 0.005250362027397672
Position 11399: 0.004795055471301185
Position 10220: 0.0042113888518869325
Position 8305: 0.004068671352933454
Position 6331: 0.0040357184299458955
Position 7219: 0.0040275972233595496
Position 3881: 0.0038355704747854956
Position 10138: 0.003792536091299583
Position 10554: 0.003743895561938329
Position 13419: 0.003544049254230215
Position 8241: 0.003267597498114898
Position 3926: 0.0031502268117536
Position 10557: 0.0031262776041146535
Position 3757: 0.0030479852133194203
Position 12302: 0.0028722341796829786
Position 8937: 0.0022574471833379703
Position 5300: 0.0019400490683617966
Position 8236: 0.0013751334341740192
Position 2644: 0.001322591717923224
Position 9311: 0.0012879949324076665
Position 4846: 0.0012219026187355077
Position 9288: 0.0011870989063700007
Position 3602: 0.0011805849841339349
Position 1229: 0.0010864233831890874
Position 10368: 0.001061721652305931
Position 3775: 0.0010452435863463263
Position 13362: 0.0009872905310168503
Position 736: 0.0009412371232009683
Position 752: 0.0009053387145722314
Position 9395: 0.0008434748335995995
Position 4810: 0.0008234901023048607
Position 5049: 0.0007888074653624069
Position 15217: 0.0007530803893554412
Position 4726: 0.0007505269381824966
Position 11062: 0.0006784873514417115
Position 1642: 0.0006555133060009164
Position 5466: 0.0006534593094294771
Position 1104: 0.0006458936531474509
Position 11144: 0.0006455229678388507
Position 9614: 0.0006204446743519016
Position 3580: 0.0006020116141521178
Position 3965: 0.000593497232914971
Position 4867: 0.0005685510084129421
Position 7070: 0.0005664192348203837
Position 9074: 0.0005372282094710791
Position 4369: 0.0004795999972185448
Position 1645: 0.0004480687645841505
Position 10349: 0.00044534556232739546
Position 506: 0.000442376944729231
Position 5008: 0.00042189901730514673
Position 3442: 0.0004194194071602023
Position 2125: 0.00041456696352684756
Position 7827: 0.0003555438473877586
Position 5894: 0.00034751396845608765
Position 13258: 0.00030361868731518883
Position 654: 0.0002965704251564948
Position 3709: 0.0002932931460049164
Position 2304: 0.0002908561254541821
Position 3183: 0.0002826620631286005
Position 13079: 0.0002747286520968539
Position 4163: 0.00026019677992515026
Position 3404: 0.0002599271765518113
Position 1932: 0.0002068846244270206
Position 6498: 0.0002064884899837056
Position 580: 0.0001839508251552367
Position 6743: 0.00016908983830427727
Position 11681: 0.0001684649316119997
Position 6434: 0.00016531910298663905
Position 5123: 0.0001627998845210753
