Gene = RPAP2
index = 1192
Annotated 5SS: [  182  1275  2626  5111  5385  8312 21670 25411 34509 37463 46950 81909]
Annotated 3SS: [ 1228  2510  5011  5318  8222 21633 24479 34425 37381 46880 81758 88045]
SMsplice 5SS: [  182  1275  2626  5111  5385  8312  8682 30071 34509 37544 41375 46950
 56853 81909]
SMsplice 3SS: [ 1228  2510  5011  5318  8222  8528 29904 34425 37381 41283 46880 56694
 81758 88045]
top_k =  1000
Partition function (log Z): -38.20515190406324

Sorted 5' Splice Sites (High to Low Probability):
Position 5111: 0.9920570648107722
Position 182: 0.9456660738168063
Position 8312: 0.9115631190518336
Position 5385: 0.9076972213439429
Position 1275: 0.8785949472014347
Position 2626: 0.7082435546894961
Position 8682: 0.5767258168175684
Position 1538: 0.12139348260623063
Position 4612: 0.09305002691347408
Position 1123: 0.08935800294279225
Position 8661: 0.06505052057357325
Position 4524: 0.04860228965570663
Position 4273: 0.040627120055679526
Position 2622: 0.04022936318934011
Position 21670: 0.0348679273685554
Position 21777: 0.033912289473499696
Position 12453: 0.03315242580083813
Position 7816: 0.03017550234879853
Position 2833: 0.028093059785113728
Position 21842: 0.026779303276680978
Position 300: 0.02551923814689532
Position 4903: 0.02468878644503713
Position 9764: 0.021017326626702346
Position 8904: 0.020944181445015902
Position 12702: 0.02009041245552193
Position 2845: 0.01592542856575576
Position 8389: 0.015102168732031122
Position 4371: 0.014581309267711704
Position 8112: 0.013931878800056799
Position 8075: 0.013160322285719957
Position 568: 0.012670315231945842
Position 1034: 0.010809416839981132
Position 5568: 0.00957613289394921
Position 7196: 0.009167113134594314
Position 2288: 0.008782206194367266
Position 4507: 0.008753777533229637
Position 1004: 0.007363758832547653
Position 17365: 0.007245905956953907
Position 2053: 0.007144775030943761
Position 619: 0.006448833554732241
Position 2338: 0.004926554132780733
Position 2075: 0.004859624815647905
Position 5115: 0.004819728840363364
Position 827: 0.004506805548301633
Position 2855: 0.004094243313894437
Position 2928: 0.003587417388870031
Position 2425: 0.003337204940818566
Position 8104: 0.0032078121887853454
Position 5513: 0.0027254042650164565
Position 4477: 0.0026854768984031704
Position 6037: 0.0025822098585312147
Position 1330: 0.0023004651718179204
Position 1515: 0.0022508837617891088
Position 1321: 0.002227402345245898
Position 2434: 0.0018084089555113353
Position 632: 0.0016824509837371452
Position 7011: 0.0016087938499957427
Position 8007: 0.0014816426945910622
Position 2533: 0.0013364068769348809
Position 4006: 0.0012745946117245822
Position 4419: 0.0012093651013271513
Position 4556: 0.0010913257289860596
Position 2637: 0.000963302950764442
Position 1585: 0.0008892085571643906
Position 2632: 0.000826810041745196
Position 660: 0.0008034517585763236
Position 3174: 0.0007928913010338011
Position 8295: 0.0007651740192066731
Position 9673: 0.0007572629759830034
Position 9042: 0.0007521694552798475
Position 7346: 0.0007303770060952292
Position 735: 0.0006671276495215249
Position 2261: 0.0006571987247482251
Position 8696: 0.0006558108319002194
Position 8166: 0.0005862040932125166
Position 1244: 0.0005766904551125967
Position 850: 0.0005283830390542345
Position 8080: 0.0005281097988106586
Position 43: 0.0005060106279416331
Position 6970: 0.0004961081107208122
Position 485: 0.00048186666136438693
Position 1353: 0.0004809562535077208
Position 8036: 0.0004580805714352749
Position 2923: 0.0004272722883403952
Position 305: 0.00042336947731290696
Position 8174: 0.00040194975774238346
Position 1087: 0.0003676691249278943
Position 8923: 0.0003553890545174067
Position 1632: 0.000347596501420908
Position 11719: 0.0003460238130531965
Position 7175: 0.0003449252682103819
Position 2156: 0.0003351130506386138
Position 9037: 0.00033114572312112795
Position 6031: 0.00032025159428344507
Position 1092: 0.0003176089143296437
Position 6924: 0.0002955550456557431
Position 473: 0.00026560128651799387
Position 7621: 0.00025521596000302417
Position 2860: 0.0002207465895907369
Position 1128: 0.00020731261468416538
Position 1732: 0.00020559920080591017
Position 7866: 0.00019673555813128597
Position 2068: 0.00018525850018981434
Position 5175: 0.00018469955188057805
Position 1229: 0.0001487088739614929
Position 8170: 0.00013927844502224405
Position 1884: 0.0001301656852336075
Position 7251: 0.00012116403467753112
Position 837: 0.00011286613540086906
Position 8289: 0.00010644537216776983
Position 2657: 9.180437001206976e-05
Position 2575: 8.269222845423921e-05
Position 1080: 8.211605104053338e-05
Position 1660: 8.209429452936292e-05
Position 2660: 8.185975488653023e-05
Position 5091: 7.519102760000729e-05
Position 946: 6.569040900064801e-05
Position 8329: 5.900480018047242e-05
Position 3298: 5.806656067164007e-05
Position 5200: 5.708275080865052e-05
Position 2624: 5.66737743991098e-05
Position 8321: 4.398855076561338e-05
Position 551: 3.4844310223396654e-05
Position 1139: 3.242029268838896e-05
Position 290: 3.125422189072078e-05
Position 1504: 3.0857870074243826e-05
Position 1225: 2.9030712151093255e-05
Position 865: 2.741363931183986e-05
Position 239: 2.621889307890555e-05
Position 1672: 2.4184655741987942e-05
Position 528: 2.0919592571990125e-05
Position 830: 2.0798767839100665e-05
Position 10381: 2.0793583160811398e-05
Position 87: 1.9024890592981516e-05
Position 1754: 1.7140492347533313e-05
Position 8690: 1.4961565699669338e-05
Position 1490: 1.4623241517008533e-05
Position 465: 1.3277416872686463e-05
Position 1102: 1.229804515832405e-05
Position 7820: 1.0923033260635152e-05
Position 5240: 9.952769890776535e-06
Position 79: 8.219684732753254e-06
Position 657: 7.600849445866298e-06
Position 876: 5.7644598239172495e-06
Position 874: 5.724620283083638e-06
Position 908: 3.989507258066343e-06
Position 1517: 3.612476759280446e-06
Position 409: 3.147673668786322e-06
Position 437: 2.1166840551249614e-06
Position 5079: 1.7342706417674226e-06
Position 600: 1.700259761459799e-06
Position 943: 1.5215289547126683e-06
Position 950: 1.455539368390004e-06
Position 882: 9.133404087302684e-07
Position 5869: 9.127844498322034e-07
Position 967: 7.939571963286951e-07
Position 329: 7.444463771663537e-07
Position 3536: 6.25230510007737e-07
Position 6112: 6.17404782404724e-07
Position 10890: 5.11776026693654e-07
Position 981: 3.9190116406401663e-07
Position 10296: 3.6872143960369697e-07
Position 499: 3.349564820138706e-07
Position 81: 2.7932591569494273e-07
Position 965: 2.7048368072557677e-07
Position 5733: 2.684903354206753e-07
Position 1167: 2.3377771938149703e-07
Position 6453: 2.1623197871778162e-07
Position 810: 1.968873604758987e-07
Position 5294: 1.667958255143967e-07
Position 5319: 1.309610475623537e-07
Position 9980: 3.82373835915161e-08
Position 383: 2.979884948039633e-09
Position 381: 4.164181610289919e-10
Position 129: 7.786323769057096e-13
Position 5: 7.169322259839962e-13
Position 558: 1.2783511071276347e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 5011: 0.9572958976781039
Position 1228: 0.919598397866528
Position 5318: 0.8970755667382692
Position 24479: 0.8731794656112171
Position 2510: 0.7826934913339386
Position 8528: 0.6385261054584407
Position 8222: 0.5606021082360988
Position 8233: 0.33023151054524447
Position 21633: 0.0974914312863576
Position 4394: 0.09177323310204064
Position 1453: 0.054708518976641494
Position 4272: 0.05137530875729158
Position 4234: 0.04462412321296342
Position 7944: 0.03870891428484922
Position 12222: 0.03497739030597964
Position 1000: 0.030716157740129774
Position 4929: 0.028932142032842542
Position 22536: 0.026504419193843304
Position 22844: 0.026022498668909343
Position 1371: 0.02132400961487441
Position 911: 0.020838092554186716
Position 7648: 0.019542047089401014
Position 2197: 0.018558019652759952
Position 2708: 0.017999647562962847
Position 8173: 0.0172792650233602
Position 4737: 0.016724550968682
Position 4512: 0.01575606538291063
Position 541: 0.014225723978737085
Position 11656: 0.013456178524598784
Position 853: 0.01342626589642578
Position 1025: 0.01264368861916838
Position 8250: 0.011727516936432302
Position 8560: 0.01009659379637646
Position 9667: 0.010047917896564574
Position 5298: 0.009150924794910836
Position 17277: 0.008618787332591223
Position 8847: 0.008031242080954851
Position 4696: 0.007147268403877547
Position 12508: 0.006742267715797952
Position 9556: 0.0066977493133900156
Position 12581: 0.00653243286424901
Position 8780: 0.006372139541951265
