Gene = TUSC2
index = 1511
Annotated 5SS: [ 290 1887]
Annotated 3SS: [1765 2056]
SMsplice 5SS: [ 290 1887]
SMsplice 3SS: [1765 2056]
top_k =  1000
Partition function (log Z): -3.5821898037850888

Sorted 5' Splice Sites (High to Low Probability):
Position 1887: 0.9902651961023505
Position 290: 0.8975555587892493
Position 533: 0.26955899702587455
Position 2186: 0.20393617939837816
Position 2504: 0.06492951287071162
Position 2268: 0.05460679420155906
Position 2117: 0.035963265901980415
Position 240: 0.027354760619168167
Position 1206: 0.025814267342595124
Position 75: 0.018237533415327033
Position 1216: 0.010633896552639077
Position 81: 0.010272137093914805
Position 2260: 0.007814052240980269
Position 2132: 0.007239896987991329
Position 2978: 0.005908463184778991
Position 1122: 0.004285549847789041
Position 969: 0.00365252958143235
Position 2740: 0.0036287608416609714
Position 98: 0.0032760269632477403
Position 976: 0.003141621866896775
Position 96: 0.0030829449967436874
Position 751: 0.0025360303798581726
Position 2323: 0.002394551000747357
Position 2297: 0.002231660317220341
Position 1594: 0.0018929055418683736
Position 1962: 0.0010421186087422388
Position 1237: 0.0007640948194581828
Position 1467: 0.0007150065813608942
Position 3199: 0.0005352755039178698
Position 3146: 0.00047149814627048893
Position 2319: 0.0004032466564340862
Position 516: 0.0004025603743855115
Position 1072: 0.0003381560480716925
Position 1133: 0.0003325532431962742
Position 2316: 0.0003147660911260467
Position 1115: 0.0003032312447619013
Position 158: 0.00028451130989774124
Position 1934: 0.00027746970315686636
Position 2547: 0.00023507380298642936
Position 2272: 0.00022831337747113926
Position 494: 0.0002163403363201905
Position 478: 0.00020297763046989885
Position 2729: 0.00019623212531979674
Position 1218: 0.000130455898296167
Position 1191: 0.00012155421394797003
Position 273: 9.72760502968804e-05
Position 878: 8.42387088070447e-05
Position 2280: 8.294877928401993e-05
Position 2708: 7.645738196585379e-05
Position 450: 7.00308295030015e-05
Position 1394: 6.299564515377252e-05
Position 3094: 5.86491498344012e-05
Position 2849: 4.651936003388055e-05
Position 430: 4.383451636943544e-05
Position 370: 3.86176780812626e-05
Position 971: 3.550890137079194e-05
Position 2330: 3.312532774584287e-05
Position 615: 2.7909602534685896e-05
Position 711: 2.6538546253533786e-05
Position 1437: 2.6108902312798848e-05
Position 6: 2.440599216548088e-05
Position 84: 2.203989830625534e-05
Position 2090: 2.1475453561070202e-05
Position 261: 2.1018378089339535e-05
Position 2119: 2.0410674745608714e-05
Position 2438: 1.9585222730133612e-05
Position 2286: 1.9448835185159788e-05
Position 1475: 1.928570843393608e-05
Position 1863: 1.9228866768932053e-05
Position 1402: 1.6748537160818003e-05
Position 905: 1.0188708859248419e-05
