Gene = GUCA2A
index = 632
Annotated 5SS: [  81 1316]
Annotated 3SS: [1107 1747]
SMsplice 5SS: [81]
SMsplice 3SS: [1107]
top_k =  1000
Partition function (log Z): -8.504549632976092

Sorted 5' Splice Sites (High to Low Probability):
Position 81: 0.9556041531587564
Position 1316: 0.3475943442699778
Position 1013: 0.049441598848928035
Position 565: 0.043788016205402285
Position 135: 0.013627873931040754
Position 181: 0.007135155150617754
Position 444: 0.003420857023621452
Position 551: 0.0029871048536829745
Position 1214: 0.0015495160215079076
Position 1457: 0.0015029083525539778
Position 1180: 0.0014162425445839691
Position 518: 0.001331634897725659
Position 1348: 0.00085899345755862
Position 1134: 0.0008566147131913375
Position 1343: 0.0007702764762844551
Position 1619: 0.0006600843701741019
Position 1504: 0.0006323284258799283
Position 1461: 0.0002747235088617416
Position 1623: 0.00021654438212474436
Position 778: 0.00014161290830710764
Position 1396: 0.0001407518797939124
Position 1799: 9.131915047559455e-05
Position 1629: 8.705479986078962e-05
Position 183: 8.571512749209199e-05
Position 784: 8.481842869348644e-05
Position 939: 6.972637819922238e-05
Position 706: 6.705995337262288e-05
Position 1573: 5.6031539608738056e-05
Position 1138: 4.0121632660902275e-05
Position 449: 3.2150221889784916e-05
Position 1586: 3.116106545456163e-05
Position 85: 2.7662732992167644e-05
Position 90: 2.0574249835519843e-05
Position 153: 1.849513525649661e-05
Position 332: 1.779210193065115e-05
Position 140: 1.6054488018686727e-05
Position 901: 1.2866355592861062e-05
Position 522: 1.219478664857677e-05
Position 185: 1.2068190987541683e-05
Position 1222: 1.1414578745734785e-05
Position 1775: 5.5471573219899025e-06
Position 315: 4.862711362755884e-06
Position 841: 4.570333153396028e-06
Position 1492: 4.313287578060276e-06
Position 334: 3.8130419964131836e-06
Position 1918: 3.5899603907200433e-06
Position 975: 3.326978129180465e-06
Position 480: 3.1075799979480915e-06
Position 224: 2.797759779574635e-06
Position 965: 2.7460034241301625e-06
Position 276: 2.6852095761798553e-06
Position 341: 1.4416968694472364e-06
Position 909: 1.3464621312412872e-06
Position 32: 1.2780986778323624e-06
Position 75: 1.1482637599042846e-06
Position 69: 1.1250272057849553e-06
Position 759: 1.0201246765502683e-06
Position 911: 9.970260833850796e-07
Position 473: 9.117822064720189e-07
Position 369: 5.854486631243916e-07
Position 127: 4.6356344650746846e-07
Position 406: 9.520203725048606e-09
Position 187: 5.227071290546007e-09
Position 92: 5.219938146811799e-09
Position 577: 1.308578661958932e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1107: 0.6136282790463196
Position 1870: 0.21461286304570606
Position 1846: 0.1760572693702032
Position 1241: 0.060782540473269336
Position 965: 0.04694151532461073
Position 193: 0.03545391512052607
Position 1747: 0.03499749420192303
Position 1903: 0.03250629006395035
Position 359: 0.031570046026948406
Position 518: 0.024660521816238776
Position 1900: 0.01662685456673022
Position 831: 0.015964536618733836
Position 891: 0.012944233719862109
Position 1849: 0.012590308885072815
Position 1134: 0.011445645571787472
Position 2005: 0.010850181341309604
Position 1536: 0.0073380401341308025
Position 1923: 0.007216733023988326
Position 1138: 0.0070174775469417534
Position 907: 0.006388440711016679
Position 419: 0.006114552499644406
Position 560: 0.005746232563353994
Position 1261: 0.0049319915835956
Position 455: 0.004105585343100905
Position 1258: 0.0038585266095977635
Position 1874: 0.002973399970277004
Position 809: 0.002901031812116432
Position 1438: 0.0027790486255921693
Position 728: 0.0026385862101768634
Position 528: 0.0024101213499131404
Position 504: 0.0023269081979609887
Position 1489: 0.0017628041050181897
Position 680: 0.001544804871883238
Position 1812: 0.0014846580978751798
Position 213: 0.001114179156882042
Position 210: 0.0008320630349503257
Position 636: 0.0006387815368798758
Position 595: 0.0005849917386883657
Position 1193: 0.0005262060586871323
Position 1408: 0.0005235775803477513
Position 1749: 0.00045847275515625385
Position 261: 0.00035597233232524314
Position 550: 0.0003545756554765425
Position 392: 0.00034062103240704725
Position 640: 0.00033918067739166995
Position 1695: 0.0002811673095079093
Position 1614: 0.00027853797732000843
Position 852: 0.00022580778840905637
Position 1412: 0.00022349934564562827
Position 577: 0.0002196928423848158
Position 485: 0.00020309561263362445
Position 1675: 0.00018578977754828946
Position 1727: 0.00016460638124997213
Position 1281: 0.00015563871440749878
Position 2017: 0.00013455277263024455
Position 1583: 0.00011111821575681575
Position 732: 0.00011091059271329772
Position 1687: 9.633605337266187e-05
Position 179: 8.447470407234944e-05
Position 224: 8.336447472292525e-05
Position 909: 8.227984991131777e-05
Position 1517: 7.407213079414372e-05
Position 1042: 6.638951144505082e-05
Position 1170: 6.531775337091265e-05
Position 443: 6.339354431367747e-05
Position 480: 6.032931240197913e-05
Position 1419: 5.755207678857682e-05
Position 1161: 4.715995239817015e-05
Position 687: 4.4779669789938186e-05
Position 264: 4.1458005181749786e-05
Position 1375: 4.003198324588257e-05
Position 1056: 3.704162594163349e-05
Position 1379: 3.2388202201422234e-05
Position 1936: 2.9893993768988846e-05
Position 396: 2.418875216227418e-05
Position 268: 2.2668723138393225e-05
Position 151: 1.868970735236737e-05
Position 706: 1.693267363108884e-05
Position 931: 1.6855049779647747e-05
Position 935: 1.4824867654748087e-05
Position 612: 1.357151201574456e-05
Position 307: 1.3182779263115709e-05
Position 229: 1.1031887107750368e-05
Position 1503: 1.0750880597050674e-05
Position 2024: 1.0392848992527884e-05
Position 713: 1.028781785380946e-05
Position 1178: 8.548967528962814e-06
Position 1381: 8.213179256765352e-06
Position 1622: 8.060405828720051e-06
Position 421: 8.00859451496869e-06
Position 332: 5.8051384929271665e-06
Position 1143: 4.91505182186119e-06
Position 1854: 4.227840563295538e-06
Position 601: 3.994851668394977e-06
Position 153: 3.574251577498036e-06
Position 916: 3.122589744837348e-06
Position 1164: 2.565980925869666e-06
Position 149: 1.9438805187297566e-06
Position 1173: 1.6321499541296777e-06
Position 1146: 1.4002744199546997e-06
Position 406: 1.2446927141957738e-06
Position 1296: 1.209197607314496e-06
Position 1284: 1.1865175269354016e-06
Position 1060: 1.144800101978698e-06
Position 926: 4.3713916849502936e-07
Position 739: 4.1030981981454993e-07
Position 488: 3.6503627176316363e-07
Position 1269: 3.4108738514338016e-07
Position 1299: 3.3543735135460687e-07
Position 743: 3.349603305122043e-07
Position 288: 5.5246147575494e-08
Position 1308: 4.6036828167619246e-08
Position 1067: 4.349187656559419e-08
