Gene = PPP1R17
index = 1060
Annotated 5SS: [  592  5809  8907 10403]
Annotated 3SS: [ 5690  8753 10249 20488]
SMsplice 5SS: [ 534 5809]
SMsplice 3SS: [ 5690 20488]
top_k =  1000
Partition function (log Z): -8.004065260606541

Sorted 5' Splice Sites (High to Low Probability):
Position 5809: 0.8339493342744579
Position 534: 0.6741580088981849
Position 1199: 0.44718562848774956
Position 10403: 0.4458445218650467
Position 1999: 0.44571216004201597
Position 8907: 0.34269647607477144
Position 592: 0.2587718406923243
Position 3671: 0.20304431120961314
Position 20600: 0.13666148016476862
Position 4054: 0.09918067389605295
Position 5040: 0.05537999671076028
Position 16023: 0.0537641781420047
Position 8012: 0.050034535497146364
Position 2204: 0.04823177186513771
Position 1640: 0.040933812479148256
Position 4022: 0.03909151134982997
Position 20706: 0.03451789342051502
Position 12850: 0.03419907863347934
Position 281: 0.0339713128303997
Position 6576: 0.024250904522372576
Position 6011: 0.02174604988600373
Position 4920: 0.01873167390914518
Position 9364: 0.017687804078127766
Position 3629: 0.016009387072569704
Position 20592: 0.014483915751542594
Position 7935: 0.014083034066650348
Position 6908: 0.012373208010760618
Position 2475: 0.012110786086642681
Position 2927: 0.011654459452673243
Position 15382: 0.011517752883833872
Position 12957: 0.010984980429053118
Position 20549: 0.010124637188278338
Position 12603: 0.009580726243657689
Position 385: 0.008926743223804169
Position 4105: 0.0088736128297214
Position 13843: 0.008213466181393961
Position 8128: 0.008190652098836926
Position 629: 0.008048528274570331
Position 5603: 0.007578657885790546
Position 1012: 0.007079918295845051
Position 3633: 0.005861141866497318
Position 8997: 0.005472459530364133
Position 1872: 0.005100147699695826
Position 12462: 0.004821284807684998
Position 4058: 0.004087877477257447
Position 904: 0.0036902565209427
Position 20832: 0.0036184686341895764
Position 337: 0.0032642624835070074
Position 1466: 0.00319669426678547
Position 5833: 0.002671542926100042
Position 300: 0.0025605755200783795
Position 10250: 0.002544491556306162
Position 130: 0.002470492231835285
Position 1937: 0.0023111282899647644
Position 350: 0.00226390698592918
Position 4251: 0.001907155261765171
Position 5971: 0.0018718961757927112
Position 4180: 0.0015059359195849675
Position 1263: 0.001439897244669828
Position 8736: 0.0014091761517651415
Position 1785: 0.0013354888238144263
Position 46: 0.0012423760215973276
Position 21000: 0.0012104539193941682
Position 2430: 0.0011615022691794088
Position 2009: 0.0010081747890301122
Position 345: 0.00082152543520964
Position 1194: 0.0007077378388464651
Position 1052: 0.0005763612095354862
Position 1581: 0.0005354563892606457
Position 3527: 0.0004898617985718897
Position 62: 0.00048632021945105216
Position 274: 0.0004664696601111976
Position 1399: 0.0004401824591635864
Position 1953: 0.0003818377668714997
Position 1975: 0.00035715052903100236
Position 649: 0.00035645071010310936
Position 4: 0.00035372959694702805
Position 871: 0.0003146462488785912
Position 943: 0.00025585950919582157
Position 19: 0.00017496813615989836
Position 977: 0.00015512762333748313
Position 120: 0.0001410924438930066
Position 3396: 0.00013880642207531234
Position 842: 0.00012782606355252456
Position 9285: 0.00012323748187329487
Position 895: 0.00011662889665738576
Position 9221: 0.00010588939049117111
Position 2140: 9.662886692251756e-05
Position 217: 8.110334212661569e-05
Position 2774: 8.071935681007534e-05
Position 2535: 8.006527388073387e-05
Position 1428: 6.821111099128524e-05
Position 99: 6.752589282164902e-05
Position 5989: 5.344507903475675e-05
Position 1768: 5.140815913905833e-05
Position 69: 4.6821809576261e-05
Position 12: 4.6484183317499267e-05
Position 1149: 4.058068955689573e-05
Position 836: 4.000705191888623e-05
Position 642: 2.8330998186274835e-05
Position 14: 2.7522314598616118e-05
Position 1424: 1.9677731412653084e-05
Position 1041: 1.854623984853528e-05
Position 33: 1.68048607308628e-05
Position 421: 1.672799778843833e-05
Position 7398: 1.513473189419823e-05
Position 757: 1.4586279878454311e-05
Position 5980: 1.3476333563279616e-05
Position 596: 1.085360216411474e-05
Position 5932: 7.657916609862845e-06
Position 176: 7.329241948975969e-06
Position 31: 6.802599606082635e-06
Position 674: 3.905172926263251e-06
Position 209: 3.6395024387358618e-06
Position 389: 3.190732473471191e-06
Position 285: 2.585376194258593e-06
Position 681: 2.58400233159047e-06
Position 743: 2.2396791360540916e-06
Position 302: 2.1860931987870425e-06
Position 788: 2.0876619247753027e-06
Position 163: 2.0871107824633772e-06
Position 1088: 1.8903144945388567e-06
Position 1068: 1.2414330574408146e-06
Position 1232: 5.874748125070462e-07
Position 691: 3.34546545233968e-08
Position 364: 1.0926033378355329e-08
Position 427: 3.551523080570979e-09
Position 464: 3.4849196176784688e-09
Position 783: 2.871636600687424e-09
Position 653: 2.6392950062064914e-11
Position 555: 2.0354618731227336e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 20488: 0.9945070444490833
Position 5690: 0.8391397350530716
Position 1850: 0.37532934707358206
Position 10249: 0.26600776932448844
Position 8644: 0.24509921608505572
Position 1080: 0.19904908325524398
Position 3655: 0.1663564685824978
Position 1149: 0.15285240653520485
Position 10261: 0.15112789156253792
Position 20799: 0.10879625963906525
Position 8753: 0.08840189320872956
Position 1833: 0.0851727127535136
Position 3391: 0.07264685221230147
Position 3840: 0.06297669689391514
Position 4821: 0.06289762252374681
Position 15909: 0.05413495620517074
Position 1518: 0.04755177017477437
Position 21039: 0.0411255564120643
Position 7911: 0.03760162815949534
Position 435: 0.035862761621605226
Position 21693: 0.023175664005618764
Position 10166: 0.022055081196704907
Position 12707: 0.02101379864995901
