Gene = ZMAT3
index = 1602
Annotated 5SS: [  685  4797 41400 44634 44857]
Annotated 3SS: [ 4469 41279 44466 44755 47050]
SMsplice 5SS: [  685 41400 44857]
SMsplice 3SS: [41279 44755 50233]
top_k =  1000
Partition function (log Z): -32.17986516730384

Sorted 5' Splice Sites (High to Low Probability):
Position 685: 0.8102429528716973
Position 4797: 0.519600410211643
Position 953: 0.4386987898786782
Position 6065: 0.3061553666906494
Position 4433: 0.08834769665736276
Position 1938: 0.07007372771145927
Position 4604: 0.047285777974191784
Position 1393: 0.03727352947898051
Position 10571: 0.021693635837326194
Position 1433: 0.021058577306847997
Position 965: 0.018787797931732127
Position 4105: 0.017782931367135903
Position 463: 0.014303326038445745
Position 2630: 0.01403570109644339
Position 3148: 0.013331500197466125
Position 2791: 0.011044735254253367
Position 996: 0.010228325908489506
Position 495: 0.010093357388193709
Position 4726: 0.010023276232878202
Position 11102: 0.009762073189315157
Position 1466: 0.009360035523376591
Position 861: 0.009090771635694734
Position 2059: 0.00889837520478826
Position 4589: 0.0088571153842132
Position 1899: 0.008628964442304045
Position 4382: 0.00798571886770337
Position 1954: 0.007383859021896066
Position 41: 0.004534971642329526
Position 2653: 0.0036836815303200373
Position 5302: 0.003311792891159068
Position 1404: 0.0029813765690914025
Position 1175: 0.0026964894162873837
Position 1671: 0.002533971145285023
Position 5542: 0.0024712120613981465
Position 5722: 0.0019215542652832747
Position 5741: 0.0018894167970566892
Position 1570: 0.0017377704660329655
Position 3144: 0.001493106371929894
Position 850: 0.0009899723955944899
Position 1312: 0.0009456682213717614
Position 5717: 0.0009226024509007959
Position 504: 0.0008895692849405349
Position 4360: 0.0007602504091127814
Position 499: 0.000665023938202608
Position 1001: 0.0006151985937777601
Position 961: 0.0005128627478928099
Position 123: 0.00048053223870318963
Position 973: 0.000404440239584847
Position 5786: 0.0003878276774294394
Position 440: 0.0003758199842979327
Position 6267: 0.0003329612680500562
Position 751: 0.00025302362099430845
Position 2248: 0.0002393392564777662
Position 2917: 0.00020742086813459838
Position 1642: 0.00017565719589706505
Position 689: 0.00015561817247740977
Position 947: 0.00014026354347287029
Position 2805: 0.00012339950738411747
Position 957: 0.00010979066107557937
Position 3296: 8.324850422057716e-05
Position 591: 5.7269472882032736e-05
Position 487: 5.6709468578526995e-05
Position 1577: 5.348849710005696e-05
Position 18: 4.630118559854382e-05
Position 928: 3.0124017423044915e-05
Position 1711: 2.984247385659926e-05
Position 151: 2.97697267526565e-05
Position 1247: 1.9241170203846335e-05
Position 3508: 1.800537647885907e-05
Position 969: 1.4446923423654052e-05
Position 786: 9.549146533833381e-06
Position 679: 9.038656507662897e-06
Position 225: 8.209650618945156e-06
Position 523: 7.77455817774976e-06
Position 902: 7.081565894885962e-06
Position 959: 4.369325857888968e-06
Position 1007: 4.33682715021139e-06
Position 1761: 3.2062926797894783e-06
Position 471: 2.4837992777009635e-06
Position 841: 2.0670476952682445e-06
Position 1047: 1.8613902648753934e-06
Position 1397: 1.827744976732175e-06
Position 55: 1.612251462744203e-06
Position 865: 1.4854325914324573e-06
Position 1677: 1.3652718497684805e-06
Position 817: 1.1029395383396345e-06
Position 570: 1.033948627886897e-06
Position 33: 9.445419978158653e-07
Position 414: 6.349333987639561e-07
