Gene = POLD2
index = 1050
Annotated 5SS: [ 330 1227 1675 5566 5890 6376 6692 7079 7394 7743 8214]
Annotated 3SS: [1048 1312 5443 5765 6260 6492 6997 7235 7614 8111 8562]
SMsplice 5SS: [ 622 1675 5566 5890 6376 6692 7079 7394 7706 8214]
SMsplice 3SS: [1509 5443 5765 6260 6492 6997 7235 7614 8111 8562]
top_k =  1000
Partition function (log Z): 11.564223779336825

Sorted 5' Splice Sites (High to Low Probability):
Position 7394: 0.9742818844274593
Position 8214: 0.9375574841074967
Position 6692: 0.9230825962154311
Position 1675: 0.8768578339776905
Position 5566: 0.7898559365732977
Position 6376: 0.7829841879919416
Position 7079: 0.7638135149407983
Position 5890: 0.7511018460885471
Position 7706: 0.516029100720987
Position 7743: 0.4039691706051318
Position 622: 0.37919800534521364
Position 330: 0.30624808058833247
Position 2050: 0.17411224358859406
Position 5925: 0.15012363716214044
Position 6413: 0.14446084151776603
Position 699: 0.12238884898051969
Position 4432: 0.08904362560174905
Position 2361: 0.08486491139565434
Position 5554: 0.07368201253215428
Position 1976: 0.06766718895653512
Position 743: 0.06309162568809493
Position 6146: 0.040612567874783644
Position 4370: 0.03826299260688694
Position 7640: 0.032620134960931774
Position 6744: 0.031131391390454826
Position 1227: 0.030942312486997553
Position 7984: 0.029350781660311426
Position 5912: 0.027346930079388723
Position 5943: 0.02629042954423933
Position 71: 0.022858272846689138
Position 176: 0.020017117137751513
Position 7963: 0.019195866793024277
Position 252: 0.01917496604697041
Position 3282: 0.01849614311993053
Position 1312: 0.016743802954533888
Position 6795: 0.016622026888647293
Position 718: 0.01555701158283274
Position 250: 0.015051410561184416
Position 7103: 0.014471734728504207
Position 5959: 0.013491760162936338
Position 408: 0.0126262554288472
Position 1238: 0.0120412959537211
Position 67: 0.011842098505998808
Position 3361: 0.01079382680804345
Position 1119: 0.009984855596100657
Position 347: 0.009232400430521141
Position 336: 0.008851344645349465
Position 1695: 0.00757343022246483
Position 874: 0.006988080925739379
Position 2954: 0.005325600087597726
Position 241: 0.004667982095295756
Position 4476: 0.004600847845945871
Position 6873: 0.004183365782714516
Position 6575: 0.003937517119554147
Position 816: 0.003875108787387738
Position 1049: 0.0037784919185584556
Position 5635: 0.003576187868051464
Position 4379: 0.0034886438196145434
Position 1328: 0.0034718418677123805
Position 6774: 0.0029820946827323596
Position 371: 0.0028140968808393627
Position 5916: 0.0028136180198187113
Position 5883: 0.002590065778413305
Position 1156: 0.0024009132326569603
Position 22: 0.0023814579492768464
Position 7765: 0.0019438766197611384
Position 1440: 0.0019194601159323909
Position 6769: 0.0018915349767059555
Position 6623: 0.0018247097621962246
Position 5845: 0.0017872466749070716
Position 334: 0.0017506490218844692
Position 6022: 0.0015003884576183923
Position 6929: 0.0014411413717640479
Position 2412: 0.0013993792737596147
Position 6799: 0.001330399175395172
Position 521: 0.0012169503795293765
Position 7043: 0.0012121556544473682
Position 6061: 0.0012050770322316394
Position 210: 0.001112388358746471
Position 5957: 0.0010949531274884493
Position 6891: 0.001056278496130977
Position 6632: 0.0010484835464845352
Position 263: 0.0010429878185334582
Position 8338: 0.000908070909567512
Position 6198: 0.0008086409990832593
Position 6287: 0.0008048091366860125
Position 1679: 0.0008005618569339277
Position 6493: 0.0006501204165109466
Position 6786: 0.0006420377569704415
Position 6781: 0.0006321119305430641
Position 5655: 0.000626911610883181
Position 3988: 0.0006012786637864983
Position 756: 0.0005283273858818155
Position 8275: 0.0005220977998271797
Position 8443: 0.0004802478488471689
Position 1323: 0.0003943753937988513
Position 2310: 0.00039058541635482365
Position 4496: 0.0003773096471955179
Position 2660: 0.00035085906027469704
Position 5940: 0.0003372606089355657
Position 6026: 0.0003308306161933775
Position 7207: 0.0003281733511202705
Position 5576: 0.00031262290122927006
Position 2958: 0.0002861698636120678
Position 3307: 0.00026891872219076145
Position 2911: 0.00026618066437215557
Position 7389: 0.00025874470066676494
Position 1601: 0.00025080507591732174
Position 7254: 0.0002487994912943896
Position 7479: 0.00021745840319932288
Position 5503: 0.00020260211702282285
Position 4445: 0.0002004962993367657
Position 2746: 0.00016532059593510722
Position 8467: 0.00016465829401719818
Position 6566: 0.00015154160047981213
Position 7356: 0.00015105020581425863
Position 2068: 0.00011867427976597011
Position 6572: 0.00011159698117700742
Position 8418: 0.00010330987939798656
Position 3365: 0.0001025950592673932
Position 5947: 9.543949499234108e-05
Position 8537: 9.26960965828065e-05
Position 276: 6.919662036064761e-05
Position 7821: 6.344708893684258e-05
Position 653: 5.2883349768141284e-05
Position 710: 5.260187061895708e-05
Position 504: 4.1164812576081584e-05
Position 6311: 4.080492332684873e-05
Position 7976: 4.080294367181225e-05
Position 781: 3.955848138907176e-05
Position 570: 3.909670159344393e-05
Position 6162: 3.909548920688458e-05
Position 610: 3.860204937245479e-05
Position 6006: 3.753075414148534e-05
Position 8007: 3.484131498498789e-05
Position 8112: 3.437165161103733e-05
Position 7825: 3.086141200658361e-05
Position 6531: 2.9811185368231113e-05
Position 674: 2.7442041612496654e-05
Position 2098: 2.3243973436252802e-05
Position 7: 2.1725804103264147e-05
Position 109: 2.0406499616576193e-05
Position 6508: 2.0393539189565337e-05
Position 8589: 2.0013208118245507e-05
Position 134: 1.9941745486962103e-05
Position 8563: 1.8454051294939267e-05
Position 8364: 1.8144149478867402e-05
Position 6214: 1.677999600557241e-05
Position 7866: 1.660225655725999e-05
Position 234: 1.4375729164223232e-05
Position 3071: 1.3296123047655911e-05
Position 79: 1.2224427936544275e-05
Position 6897: 1.1879430632603001e-05
Position 7184: 1.0970964842941252e-05
Position 7034: 1.0065954475458034e-05
Position 6607: 7.723309834243606e-06
Position 2408: 7.240404153240553e-06
Position 412: 6.933159288446591e-06
Position 265: 6.31284345292964e-06
Position 6525: 5.758371834964475e-06
Position 7968: 5.263824884569394e-06
Position 935: 5.147121206372115e-06
Position 281: 4.341086414028652e-06
Position 6304: 2.895783106423582e-06
Position 6816: 2.4376762573554105e-06
Position 8631: 2.4249304937786505e-06
Position 460: 2.3959625360703042e-06
Position 6506: 2.2905040506664112e-06
Position 631: 2.064389859497795e-06
Position 8733: 2.0478931142180624e-06
Position 960: 1.4436139401780594e-06
Position 438: 1.3463742016818033e-06
Position 286: 9.388746231202308e-07
Position 93: 7.549568996113239e-07
Position 33: 6.075061718543001e-07
Position 628: 4.663378838393236e-07
Position 647: 2.397264704281157e-07
Position 81: 1.8479965120889282e-07
Position 462: 1.6910960937663e-07
Position 799: 1.508027663128216e-07
Position 7417: 8.546940636018641e-08
Position 7268: 8.102917195041601e-08
Position 7178: 7.640466196818843e-08
Position 483: 3.177433527981041e-08
Position 511: 2.278819774108431e-08
Position 464: 1.1253450839305341e-08
Position 39: 7.774230082625385e-09
Position 575: 3.824273693491419e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 6492: 0.9842310627182042
Position 5765: 0.9666469454350402
Position 7235: 0.9578539043379254
Position 7614: 0.9004142222303286
Position 8111: 0.893871170421405
Position 5443: 0.8409851478790442
Position 6260: 0.8310973373749462
Position 8562: 0.7940323483638757
Position 6997: 0.7672226075299518
Position 1509: 0.32936006883957936
Position 1398: 0.1890293557388702
Position 1469: 0.1294132752187089
Position 1539: 0.1012981333660382
Position 4334: 0.09038935174580011
Position 8501: 0.08017592480966446
Position 450: 0.07681729625205205
Position 1578: 0.06121569124087586
Position 6238: 0.06024356570693927
Position 1966: 0.05998513678040338
Position 1961: 0.05932068435615909
Position 8153: 0.0569348027854524
Position 1867: 0.0551941364233321
Position 2244: 0.04773318559883541
Position 7839: 0.04233326007748003
Position 1810: 0.0373779377878832
Position 4219: 0.03696285560326804
Position 2181: 0.036403127311517576
Position 7662: 0.030024955767918006
Position 8608: 0.02941949489294538
Position 6103: 0.028236448748140432
Position 8350: 0.026269289777753623
Position 6346: 0.021244323062060675
Position 1994: 0.018687416828317698
Position 5447: 0.01851910786694489
Position 514: 0.017088597557879625
Position 8537: 0.01623110794868977
Position 1312: 0.016220630243798297
Position 987: 0.01523042433460545
Position 7631: 0.01501869435841703
Position 3127: 0.014516151499393016
Position 8517: 0.013074339837002577
Position 1225: 0.012711473085381012
Position 1003: 0.012324180558684849
Position 7301: 0.011392654786837954
Position 6925: 0.01047961449849624
Position 483: 0.010036667852789173
Position 5738: 0.008522979740424824
Position 6371: 0.008182864400007036
Position 3170: 0.007932514210900903
Position 6021: 0.0074425527542457725
Position 5783: 0.007071231571940892
Position 1048: 0.006923155121406242
Position 4090: 0.006848612934360928
Position 5481: 0.005387718084548452
Position 2826: 0.005384474646065376
Position 6018: 0.005349877338738526
Position 6763: 0.005065190267232684
Position 1822: 0.004952336772865047
Position 8060: 0.004703958570269226
Position 8332: 0.004372068647884628
Position 7918: 0.004152945154115329
Position 7539: 0.0039139241156229765
Position 1044: 0.003827697728960291
Position 3096: 0.0036852140570790034
Position 8780: 0.0035806154514767814
Position 3215: 0.003527581120141818
Position 7298: 0.0031491469134150235
Position 7665: 0.0030770143756532987
Position 1328: 0.0029286258148594727
Position 1020: 0.0027533264131774544
Position 1936: 0.00272224996000569
Position 6856: 0.002570074840869797
Position 965: 0.0024818529788303094
Position 8091: 0.002477026665700819
Position 6349: 0.0024390557245873687
Position 6794: 0.0023321962584175247
Position 8513: 0.0021173311771192685
Position 7946: 0.0021035873379892625
Position 1466: 0.001988901362730038
Position 6025: 0.0019813190350528092
Position 8618: 0.001777860905358221
Position 4126: 0.001773095537299645
Position 1024: 0.001767673802744271
Position 1863: 0.0017442945316638184
Position 7585: 0.0016946902807899995
Position 8644: 0.0015701765963672823
Position 5520: 0.0015323658292154185
Position 5335: 0.0015155750977876468
Position 1291: 0.001395036272310711
Position 1006: 0.0012606754148289986
Position 1873: 0.0011835597356536008
Position 8190: 0.0010728576437575186
Position 1998: 0.0010310291145234195
Position 8239: 0.0009763645935734129
Position 2309: 0.0009691255718411938
Position 7894: 0.000873278031353128
Position 7263: 0.0008099344155011711
Position 8431: 0.0007734077314638483
Position 520: 0.0007282642056160437
Position 8800: 0.0006771008728715505
Position 6559: 0.0006627243286100187
Position 7866: 0.0006436431227308574
Position 7242: 0.0005685816560007187
Position 2293: 0.0005565680096224378
Position 6293: 0.0005406572892905775
Position 610: 0.0005357108013870315
Position 7541: 0.0005147523230480082
Position 2453: 0.0005019417074034666
Position 7636: 0.0004983789705265541
Position 1639: 0.00038348699689434447
Position 8274: 0.00037094934400917285
Position 7547: 0.00035495385166751643
Position 7811: 0.00035453251635653187
Position 6145: 0.00035089299338643567
Position 7352: 0.0003439533777627438
Position 6108: 0.0003315246141307444
Position 6951: 0.00032357599364502405
Position 2781: 0.0003169321027005661
Position 1878: 0.0002958139498754437
Position 3818: 0.0002714182656455322
Position 1367: 0.00025988312831146305
Position 1192: 0.0002562054100137668
Position 647: 0.00025138138513584304
Position 5794: 0.00023253410503074154
Position 1975: 0.0002316335958515986
Position 1154: 0.0002235338146623622
Position 1581: 0.00022269668869638566
Position 575: 0.00020911973520926095
Position 8746: 0.00020785775814635208
Position 1422: 0.00018953131006260021
Position 3759: 0.0001874346339636784
Position 7024: 0.00018454855224084394
Position 5811: 0.0001835056066957491
Position 7742: 0.00017469585045489227
Position 6055: 0.00017124557706738538
Position 2910: 0.00017014700878912405
Position 6472: 0.00016483921494226696
Position 8570: 0.00015460363974808473
Position 8387: 0.00014829277450290892
Position 8685: 0.00014256777388162373
Position 5231: 0.0001385515996030819
Position 7373: 0.0001378553424094484
Position 333: 0.00013610309009100683
Position 5215: 0.0001286243893196674
Position 7187: 0.00012811807542608723
Position 5832: 0.00012639868429996032
Position 8580: 0.00012122477332939479
Position 8062: 0.00010899240992918474
Position 6586: 0.0001087854071366421
Position 5248: 0.00010415566986207142
Position 6291: 0.00010327522732283992
Position 3907: 0.00010243988561907444
Position 179: 0.0001021765528290926
Position 330: 9.896856028901006e-05
Position 1139: 8.748538518263685e-05
Position 5713: 8.484621551633195e-05
Position 6657: 8.434763461632483e-05
Position 715: 8.195167146984269e-05
Position 8657: 7.56841021828842e-05
Position 7211: 5.89944381560196e-05
Position 5699: 5.87211781966334e-05
Position 8733: 5.813458005582291e-05
Position 8576: 5.5165278403560525e-05
Position 8155: 5.504949895952114e-05
Position 682: 5.1417847198114646e-05
Position 6772: 4.923056603002436e-05
Position 146: 4.884570765767174e-05
Position 8375: 4.696224023701275e-05
Position 5654: 4.3871663686017846e-05
Position 101: 3.993204069555538e-05
Position 6208: 3.97803125146024e-05
Position 8305: 3.97163878786975e-05
Position 671: 3.844091408686176e-05
Position 7072: 3.808089859057109e-05
Position 1122: 3.641931606305388e-05
Position 7015: 3.639809104105455e-05
Position 3715: 3.4834509757701096e-05
Position 1440: 3.056819841359169e-05
Position 8282: 2.983468373136868e-05
Position 8043: 2.700808627293571e-05
Position 690: 2.599721059738199e-05
Position 6375: 2.3358716388500996e-05
Position 1245: 2.231458842751885e-05
Position 584: 2.2293197296442867e-05
Position 7590: 2.2095957380887727e-05
Position 8665: 2.198691849253284e-05
Position 6816: 2.0839075871318507e-05
Position 7505: 2.0679463571441796e-05
Position 621: 1.922894290077166e-05
Position 1709: 1.88799164380802e-05
Position 295: 1.8411309643625194e-05
Position 7144: 1.703321245751583e-05
Position 7952: 1.6390322890963577e-05
Position 153: 1.5527636860707104e-05
Position 8687: 1.3829358140577354e-05
Position 1896: 1.3020236446764034e-05
Position 1826: 1.2216700470653984e-05
Position 1130: 1.1824466934637203e-05
Position 1891: 1.120395312540839e-05
Position 1073: 1.0725759009195276e-05
Position 1938: 1.0712422079302444e-05
Position 7719: 1.010316107056598e-05
Position 6316: 9.694040932279358e-06
Position 2778: 9.45258119868787e-06
Position 206: 9.417049163170962e-06
Position 8756: 9.341033216121994e-06
Position 2267: 8.32432175028815e-06
Position 7983: 7.935496864821945e-06
Position 7727: 7.5119105142000055e-06
Position 2553: 7.485714853195576e-06
Position 7493: 7.343746597363131e-06
Position 8395: 7.081049321315986e-06
Position 7804: 6.497624330298328e-06
Position 2742: 6.157703447640695e-06
Position 731: 5.845333803130514e-06
Position 8287: 5.658280457102569e-06
Position 2696: 5.522818778128245e-06
Position 7028: 5.207549049332636e-06
Position 3942: 5.1513688005122786e-06
Position 6718: 5.017005730330171e-06
Position 6536: 4.673217829342787e-06
Position 1376: 4.623724702889945e-06
Position 6440: 4.556147242365789e-06
Position 775: 4.3298980574969575e-06
Position 7871: 4.3076629356483344e-06
Position 1845: 4.166606710485689e-06
Position 7863: 3.879875252603402e-06
Position 7860: 3.7627237886454127e-06
Position 2030: 3.728516546071847e-06
Position 6868: 3.6993129567566735e-06
Position 2270: 3.3800108767456803e-06
Position 2946: 2.831557262190593e-06
Position 245: 2.753351283253028e-06
Position 8750: 2.4236459699454384e-06
Position 698: 2.2549746269769285e-06
Position 834: 2.0353160771863735e-06
Position 815: 1.9251122020393222e-06
Position 6785: 1.8325317351552356e-06
Position 7592: 1.8162344170188559e-06
Position 2658: 1.6196056674694928e-06
Position 6607: 1.4314144081647055e-06
Position 7147: 1.317074626333693e-06
Position 176: 9.416715975721433e-07
Position 271: 9.250244869307035e-07
Position 6663: 8.767366265590374e-07
Position 2862: 4.436381631305755e-07
Position 2896: 4.1731051043940815e-07
Position 552: 2.2804586055124716e-07
Position 722: 2.1510643689091056e-07
Position 1112: 1.701359414982035e-07
Position 1173: 1.610172069397674e-07
Position 618: 1.5987819876307475e-07
Position 743: 1.2142096452253668e-07
Position 806: 1.0295433818251014e-07
Position 7440: 9.962906163739709e-08
Position 779: 9.877218165822026e-08
Position 7474: 7.984860684593441e-08
Position 867: 7.528025238674109e-08
Position 528: 6.327376934614446e-08
Position 7485: 5.998484488802886e-08
Position 223: 4.22653971125655e-08
Position 653: 3.8730083485428024e-08
Position 7467: 3.734739849549401e-08
Position 563: 2.7169359333048857e-08
Position 930: 2.707824375933121e-08
Position 291: 2.6896005414820367e-08
Position 276: 2.6345664067256764e-08
Position 3277: 2.2821917381487884e-08
Position 7955: 1.9980772579903666e-08
Position 119: 8.75077018939513e-09
Position 844: 5.42572840989488e-09
Position 537: 1.973647359755645e-09
Position 7478: 1.903512818128319e-09
Position 216: 1.7475001162225804e-09
Position 756: 8.144031054055389e-10
Position 234: 7.423318028169175e-10
Position 6806: 2.435931524655963e-10
Position 259: 6.370807397740206e-11
Position 310: 5.6388829632620024e-11
Position 347: 3.64886565974591e-11
Position 7596: 2.8245399353355572e-11
Position 303: 2.1262682403448665e-11
Position 371: 4.0780178411809105e-12
