Gene = LRIF1
index = 791
Annotated 5SS: [  459 12792 14229]
Annotated 3SS: [11263 13955 15679]
SMsplice 5SS: [  459 14229 15422]
SMsplice 3SS: [13955 15299 15679]
top_k =  1000
Partition function (log Z): -9.051709784025258

Sorted 5' Splice Sites (High to Low Probability):
Position 14229: 0.808250397017614
Position 15422: 0.6839947718714986
Position 459: 0.6709063205208576
Position 193: 0.1942358197926237
Position 11548: 0.1501050708932296
Position 2267: 0.13364065731231015
Position 2595: 0.09173958675739442
Position 5870: 0.08868126862394596
Position 14032: 0.08737622433956413
Position 1613: 0.08086616839740603
Position 1623: 0.07119931225837242
Position 1397: 0.061516493436048744
Position 14233: 0.05460444170950228
Position 16098: 0.05435406488625804
Position 260: 0.05129706047519005
Position 13577: 0.04041950860960751
Position 9084: 0.02792013850437814
Position 4573: 0.02394847808514205
Position 6381: 0.022729337442137437
Position 12390: 0.021411718256876506
Position 14429: 0.021240253637534352
Position 3509: 0.019730978715061614
Position 14261: 0.012356461063542198
Position 16061: 0.012229306428712646
Position 14169: 0.011099552521794514
Position 975: 0.010748372370266917
Position 890: 0.010279240788664332
Position 3208: 0.010135960108559132
Position 149: 0.009645427628785804
Position 9471: 0.009431352586336133
Position 4040: 0.009045581207801152
Position 3007: 0.007545552481918267
Position 13990: 0.0073977186185369605
Position 141: 0.0069812240332758355
Position 3907: 0.006509776944242063
Position 3399: 0.005990706770321716
Position 9480: 0.005832062410953288
Position 1002: 0.005454706971145533
Position 4121: 0.004077080584223111
Position 4731: 0.0036899476952441793
Position 14146: 0.003623210084758726
Position 15430: 0.003259504508642854
Position 7761: 0.003245149174831136
Position 14802: 0.0031705433742940502
Position 10754: 0.0030263564356959516
Position 876: 0.002975426093430212
Position 368: 0.00265694029057736
Position 14205: 0.002623737094104018
Position 9891: 0.0020569258578085853
Position 4026: 0.0018531650529923535
Position 1238: 0.0018273468224536697
Position 14999: 0.0017312750646463978
Position 572: 0.0016481448407784536
Position 469: 0.001452912954997046
Position 14179: 0.0012617560491649624
Position 14056: 0.0010263081684314555
Position 254: 0.0009701582577539788
Position 6457: 0.0009513684890656768
Position 2355: 0.0008380465632962853
Position 6220: 0.0007888478722698452
Position 8132: 0.0007537931656285118
Position 644: 0.0007187938463057277
Position 99: 0.0006032848574292638
Position 15426: 0.0005655504620770216
Position 499: 0.0005400920348171436
Position 7063: 0.00047961990468577554
Position 1358: 0.00043835945228025294
Position 3278: 0.00034330369618779496
Position 1962: 0.0002962758419771554
Position 1030: 0.00023273828889195698
Position 182: 0.00016963103462571736
Position 829: 0.00016455771424784445
Position 997: 0.00010699249828684491
Position 463: 9.063597426572876e-05
Position 948: 8.322779836128372e-05
Position 1117: 7.645811612612004e-05
Position 2271: 7.146651001023136e-05
Position 2370: 5.6593480670653106e-05
Position 1387: 5.3602532490266005e-05
Position 840: 3.7647636927430455e-05
Position 281: 3.066927908894638e-05
Position 1037: 2.8518248243586552e-05
Position 1478: 1.997097629760122e-05
Position 1136: 1.9880938154042755e-05
Position 315: 1.63431193420467e-05
Position 598: 1.4523107749072654e-05
Position 4251: 1.2344353882836252e-05
Position 3857: 8.917163508620907e-06
Position 4013: 7.850544804987759e-06
Position 15511: 6.172163229344361e-06
Position 275: 2.4846809579638273e-06
Position 44: 2.369013438321324e-06
Position 15465: 2.1096574304140524e-06
Position 93: 1.4516150702782845e-06
Position 96: 1.3645779931266976e-06
Position 34: 1.3156625064321392e-06
Position 41: 1.2248615179415734e-06
Position 84: 1.1511980036365992e-06
Position 244: 7.69957513897351e-07
Position 547: 3.693683652606135e-07
Position 412: 3.026270957311335e-07
Position 455: 2.46316000385737e-07
Position 544: 1.9020652193953563e-07
Position 205: 1.4986361360807833e-07
Position 370: 2.5718331338756264e-08
Position 514: 2.077044454850201e-08
Position 160: 9.9777166442143e-09
Position 393: 8.979320315685834e-09
Position 519: 8.97169683993028e-09
Position 529: 5.043707419695237e-09
Position 716: 2.8866375214027866e-09
Position 11: 2.6876637456685086e-09
Position 557: 5.642450944915815e-10
Position 698: 1.953901485227104e-11
Position 542: 2.5568503007948192e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 13955: 0.9989593846602063
Position 15299: 0.7472407559302683
Position 15679: 0.3072187859010658
Position 1550: 0.11342335369614276
Position 11271: 0.10902677535540085
Position 15599: 0.08485119664447634
Position 5684: 0.07834356638493642
Position 15830: 0.07570601800463994
Position 2201: 0.0656835821812307
Position 15682: 0.04782915583330324
Position 15547: 0.0435073986538042
Position 14321: 0.04264588599277306
Position 15947: 0.04092519264977077
Position 2038: 0.03416292858829497
Position 16380: 0.033955225162899505
Position 16239: 0.030659662493241622
Position 14386: 0.0296580861239883
Position 2466: 0.029240702195404283
Position 16448: 0.029076038794761404
Position 13505: 0.027817914628029503
Position 2169: 0.02723959582632039
Position 2426: 0.027194693697606357
Position 8983: 0.025880958119399788
Position 16192: 0.025659665238356815
Position 11263: 0.022611963034838544
Position 16223: 0.021803644045626194
Position 16762: 0.021727559588659472
Position 3351: 0.02162963270094946
Position 4345: 0.020996268818035825
Position 6252: 0.020802761178147413
Position 15989: 0.01689053366774031
Position 2469: 0.016003741553331056
Position 9439: 0.015289326240810882
Position 16001: 0.015149274584853453
Position 12162: 0.014758780220887828
Position 14145: 0.014597354091242501
Position 3991: 0.014503312483596134
Position 15579: 0.014324672773296796
Position 16776: 0.013356328407964073
Position 11403: 0.013271973138312841
Position 13382: 0.012601593981578004
Position 14164: 0.0120343851033786
Position 15810: 0.011286890024516534
Position 2526: 0.010726665774589462
Position 430: 0.01038554991628728
Position 1242: 0.010193019107383489
Position 14161: 0.009068875819820884
Position 1245: 0.009042876796355325
Position 5631: 0.008813151378489606
Position 15521: 0.008743399910291003
Position 3136: 0.008658407804083487
Position 1481: 0.008088258302892622
Position 16172: 0.007872939553979838
Position 16329: 0.007269543777906357
Position 2508: 0.007186241279251193
Position 12341: 0.0066529380359886805
Position 16463: 0.006415086405016194
Position 16408: 0.005943533637751958
Position 15637: 0.005872718663556323
Position 15813: 0.0056640234683389456
Position 4368: 0.005556371882250115
Position 1268: 0.0055159737587725825
Position 1277: 0.005481465528819976
Position 259: 0.005439978992087522
Position 11492: 0.0053871096992176935
Position 15304: 0.005213611842016933
Position 3807: 0.004660233776792784
Position 2784: 0.004161106698398185
Position 15634: 0.004082168294642932
Position 1589: 0.0033810752440500604
Position 7649: 0.00326204644655896
Position 10537: 0.0030263564356959516
Position 509: 0.002990022563816457
Position 14695: 0.002974884085485684
Position 16258: 0.0028465661081023426
Position 15391: 0.0028305409859787373
Position 3252: 0.0028104199908261782
Position 1178: 0.0027598172063361586
Position 16719: 0.002417109434394506
Position 6285: 0.0023699881002773003
Position 15864: 0.002297403097562796
Position 3108: 0.0021869750880442436
Position 9859: 0.0020569258578085853
